ModelKod,RKod,Tanim,Resim,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
112570,2378,,,1342,65,,,,,,
112570,3280,,,1343,65,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1287,,,1344,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1704,,,1345,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1705,,,1346,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1718,,,1347,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1779,,,1348,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1805,,,1349,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,1875,,,1350,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,2118,,,1351,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,2236,,,1352,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,2378,,,1353,112,,,,,,
112570-BURUN PARÇALI HAMİTRIZA,3280,,,1354,112,,,,,,
112578,2178,,,1355,309,,,,,,
112578,2507,,,1356,309,,,,,,
112578,2906,,,1357,309,,,,,,
112578,2908,,,1358,309,,,,,,
112709,1780,,,1359,228,,,,,,
112709,1859,,,1360,228,,,,,,
112754,1718,,,1361,225,,,,,,
112754,1751,,,1362,225,,,,,,
112754,2262,,,1363,225,,,,,,
112850,1705,,,1364,271,,,,,,
112850,1805,,,1365,271,,,,,,
112850,2236,,,1366,271,,,,,,
112850,2345,,,1367,271,,,,,,
112850,5883,,,1368,271,,,,,,
112850,5884,,,1369,271,,,,,,
112861,2451,,,1370,274,,,,,,
112861,2897,,,1371,274,,,,,,
112861,5272,,,1372,274,,,,,,
112873,38,,,1373,70,,,,,,
112873,1789,,,1374,70,,,,,,
112873,2679,,,1375,70,,,,,,
112873,3271,,,1376,70,,,,,,
112873,3463,,,1377,70,,,,,,
112873,3464,,,1378,70,,,,,,
112873,4897,,,1379,70,,,,,,
112876,1805,,,1380,505,,,,,,
112876,3387,,,1381,505,,,,,,
112877,1718,,,1382,104,,,,,,
112877,2236,,,1383,104,,,,,,
112877,2262,,,1384,104,,,,,,
112878,1705,,,1385,241,,,,,,
112878,2236,,,1386,241,,,,,,
112878,3280,,,1387,241,,,,,,
112882,1805,,,1388,206,,,,,,
112882,2236,,,1389,206,,,,,,
112882,3280,,,1390,206,,,,,,
112886,1780,,,1391,202,,,,,,
112886,10004,,,1392,202,,,,,,
112906,1718,,,1393,174,,,,,,
112906,1805,,,1394,174,,,,,,
112906,2240,,,1395,174,,,,,,
112906-DIGAFU,1718,,,1396,376,,,,,,
112906-DIGAFU,1798,,,1397,376,,,,,,
112906-DIGAFU,1805,,,1398,376,,,,,,
112906-DIGAFU,2240,,,1399,376,,,,,,
112908,198,,,1400,175,,,,,,
112908,1718,,,1401,175,,,,,,
112908,1751,,,1402,175,,,,,,
112908,2262,,,1403,175,,,,,,
112909,1718,,,1404,246,,,,,,
112909,1751,,,1405,246,,,,,,
112909,1759,,,1406,246,,,,,,
112909,1780,,,1407,246,,,,,,
112909,1860,,,1408,246,,,,,,
112909,3385,,,1409,246,,,,,,
112909,3387,,,1410,246,,,,,,
112909,5989,,,1411,246,,,,,,
112909,8514,,,1412,246,,,,,,
112940,1805,,,1413,38,,,,,,
112940,2858,,,1414,38,,,,,,
112940,3506,,,1415,38,,,,,,
112940,3507,,,1416,38,,,,,,
112940,4986,,,1417,38,,,,,,
112940,4987,,,1418,38,,,,,,
112940,4989,,,1419,38,,,,,,
112940,4990,,,1420,38,,,,,,
112940,7209,,,1421,38,,,,,,
112940-KAMUFLAJ,2858,,,1422,131,,,,,,
112940-KAMUFLAJ,3506,,,1423,131,,,,,,
112940-KAMUFLAJ,3507,,,1424,131,,,,,,
112940-KAMUFLAJ,4986,,,1425,131,,,,,,
112940-KAMUFLAJ,4987,,,1426,131,,,,,,
112940-KAMUFLAJ,4989,,,1427,131,,,,,,
112940-KAMUFLAJ,4990,,,1428,131,,,,,,
112940-KAMUFLAJ,7209,,,1429,131,,,,,,
112964,1718,,,1430,78,,,,,,
112964,1751,,,1431,78,,,,,,
112994,2553,,,1432,16,,,,,,
112994,2861,,,1433,16,,,,,,
113008,1718,,,1434,91,,,,,,
113008,2178,,,1435,91,,,,,,
113008,2236,,,1436,91,,,,,,
113008,2613,,,1437,91,,,,,,
113008,2677,,,1438,91,,,,,,
113009,513,,,1439,51,,,,,,
113009,2260,,,1440,51,,,,,,
113009,2673,,,1441,51,,,,,,
113190,1780,,,1442,282,,,,,,
113190,2060,,,1443,282,,,,,,
113190,3267,,,1444,282,,,,,,
113214,1780,,,1445,479,,,,,,
113214,3387,,,1446,479,,,,,,
113220,1718,,,1447,260,,,,,,
113220,2236,,,1448,260,,,,,,
113220,3280,,,1449,260,,,,,,
113224,97,,,1450,229,,,,,,
113224,198,,,1451,229,,,,,,
113224,1712,,,1452,229,,,,,,
113224,1718,,,1453,229,,,,,,
113224,1751,,,1454,229,,,,,,
113224,1780,,,1455,229,,,,,,
113224,1852,,,1456,229,,,,,,
113224,2236,,,1457,229,,,,,,
113224,2613,,,1458,229,,,,,,
113224,4758,,,1459,229,,,,,,
113230,602,,,1460,196,,,,,,
113230,1705,,,1461,196,,,,,,
113230,1852,,,1462,196,,,,,,
113230,2236,,,1463,196,,,,,,
113230,2834,,,1464,196,,,,,,
113230,3280,,,1465,196,,,,,,
113236,2178,,,1466,275,,,,,,
113236,2236,,,1467,275,,,,,,
113286,717,,,1468,5,,,,,,
113286,1705,,,1469,5,,,,,,
113286,1718,,,1470,5,,,,,,
113286,1730,,,1471,5,,,,,,
113286,1751,,,1472,5,,,,,,
113286,1780,,,1473,5,,,,,,
113286,1852,,,1474,5,,,,,,
113286,1860,,,1475,5,,,,,,
113286,2197,,,1476,5,,,,,,
113286,2236,,,1477,5,,,,,,
113286,2262,,,1478,5,,,,,,
113286,3280,,,1479,5,,,,,,
113286,3385,,,1480,5,,,,,,
113286,3387,,,1481,5,,,,,,
113286,4918,,,1482,5,,,,,,
113286,5989,,,1483,5,,,,,,
113286,8514,,,1484,5,,,,,,
113287,1784,,,1485,6,,,,,,
113287,1792,,,1486,6,,,,,,
113287,2240,,,1487,6,,,,,,
113287,2446,,,1488,6,,,,,,
113288,1705,,,1489,25,,,,,,
113288,1805,,,1490,25,,,,,,
113288,1852,,,1491,25,,,,,,
113288,2236,,,1492,25,,,,,,
113288,2456,,,1493,25,,,,,,
113288,3280,,,1494,25,,,,,,
113288,4463,,,1495,25,,,,,,
113289,1724,,,1496,187,,,,,,
113289,1892,,,1497,187,,,,,,
113289,2236,,,1498,187,,,,,,
113289,3280,,,1499,187,,,,,,
113289-ALİ RIZA BEZ YERINEDERI,1724,,,1500,188,,,,,,
113289-ALİ RIZA BEZ YERINEDERI,1892,,,1501,188,,,,,,
113289-ALİ RIZA BEZ YERINEDERI,2236,,,1502,188,,,,,,
113289-ALİ RIZA BEZ YERINEDERI,3280,,,1503,188,,,,,,
113290,1718,,,1504,337,,,,,,
113290,1751,,,1505,337,,,,,,
113290,2262,,,1506,337,,,,,,
113291,1851,,,1507,98,,,,,,
113291,1922,,,1508,98,,,,,,
113291,1961,,,1509,98,,,,,,
113291,1962,,,1510,98,,,,,,
113291,1963,,,1511,98,,,,,,
113291,1964,,,1512,98,,,,,,
113291,2199,,,1513,98,,,,,,
113291,2454,,,1514,98,,,,,,
113291,2533,,,1515,98,,,,,,
113291,2554,,,1516,98,,,,,,
113291,2570,,,1517,98,,,,,,
113291,2577,,,1518,98,,,,,,
113291,2627,,,1519,98,,,,,,
113295,565,,,1520,113,,,,,,
113295,1767,,,1521,113,,,,,,
113295,1851,,,1522,113,,,,,,
113295,2199,,,1523,113,,,,,,
113295,2533,,,1524,113,,,,,,
113295,2577,,,1525,113,,,,,,
113295,3273,,,1526,113,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,565,,,1527,160,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,1767,,,1528,160,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,1851,,,1529,160,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,2199,,,1530,160,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,2533,,,1531,160,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,2577,,,1532,160,,,,,,
113295-ŞİR MURAT ŞERİTLİ ,3273,,,1533,160,,,,,,
113297,198,,,1534,7,,,,,,
113297,252,,,1535,7,,,,,,
113297,1718,,,1536,7,,,,,,
113297,1720,,,1537,7,,,,,,
113297,1751,,,1538,7,,,,,,
113297,2236,,,1539,7,,,,,,
113297,2262,,,1540,7,,,,,,
113297,3385,,,1541,7,,,,,,
113297,3387,,,1542,7,,,,,,
113297,4463,,,1543,7,,,,,,
113297,4708,,,1544,7,,,,,,
113298,344,,,1545,12,,,,,,
113298,502,,,1546,12,,,,,,
113298,688,,,1547,12,,,,,,
113298,699,,,1548,12,,,,,,
113298,700,,,1549,12,,,,,,
113298,710,,,1550,12,,,,,,
113298,1704,,,1551,12,,,,,,
113298,1705,,,1552,12,,,,,,
113298,1713,,,1553,12,,,,,,
113298,1715,,,1554,12,,,,,,
113298,1718,,,1555,12,,,,,,
113298,1737,,,1556,12,,,,,,
113298,1751,,,1557,12,,,,,,
113298,1772,,,1558,12,,,,,,
113298,1792,,,1559,12,,,,,,
113298,1860,,,1560,12,,,,,,
113298,1873,,,1561,12,,,,,,
113298,1880,,,1562,12,,,,,,
113298,1881,,,1563,12,,,,,,
113298,1882,,,1564,12,,,,,,
113298,2080,,,1565,12,,,,,,
113298,2082,,,1566,12,,,,,,
113298,2086,,,1567,12,,,,,,
113298,2178,,,1568,12,,,,,,
113298,2199,,,1569,12,,,,,,
113298,2262,,,1570,12,,,,,,
113298,2316,,,1571,12,,,,,,
113298,2380,,,1572,12,,,,,,
113298,2456,,,1573,12,,,,,,
113298,2464,,,1574,12,,,,,,
113298,2576,,,1575,12,,,,,,
113298,2897,,,1576,12,,,,,,
113298,2903,,,1577,12,,,,,,
113298,3299,,,1578,12,,,,,,
113298,3385,,,1579,12,,,,,,
113298,3387,,,1580,12,,,,,,
113298,4708,,,1581,12,,,,,,
113298,4900,,,1582,12,,,,,,
113298,5844,,,1583,12,,,,,,
113298,5989,,,1584,12,,,,,,
113298,6553,,,1585,12,,,,,,
113298,6554,,,1586,12,,,,,,
113298,6945,,,1587,12,,,,,,
113298,8047,,,1588,12,,,,,,
113298,8048,,,1589,12,,,,,,
113312,97,,,1590,297,,,,,,
113312,238,,,1591,297,,,,,,
113312,1712,,,1592,297,,,,,,
113312,1718,,,1593,297,,,,,,
113312,1720,,,1594,297,,,,,,
113312,1774,,,1595,297,,,,,,
113312,1869,,,1596,297,,,,,,
113312,2262,,,1597,297,,,,,,
113312,2316,,,1598,297,,,,,,
113312,2418,,,1599,297,,,,,,
113312,2504,,,1600,297,,,,,,
113312,2546,,,1601,297,,,,,,
113312,6250,,,1602,297,,,,,,
113312,6258,,,1603,297,,,,,,
113312,6267,,,1604,297,,,,,,
113315,198,,,1605,80,,,,,,
113315,252,,,1606,80,,,,,,
113315,1695,,,1607,80,,,,,,
113315,1704,,,1608,80,,,,,,
113315,1718,,,1609,80,,,,,,
113315,1751,,,1610,80,,,,,,
113315,1797,,,1611,80,,,,,,
113315,1860,,,1612,80,,,,,,
113315,2178,,,1613,80,,,,,,
113315,2262,,,1614,80,,,,,,
113315,2613,,,1615,80,,,,,,
113315,2899,,,1616,80,,,,,,
113315,3269,,,1617,80,,,,,,
113321,198,,,1618,290,,,,,,
113321,1718,,,1619,290,,,,,,
113321,1724,,,1620,290,,,,,,
113321,1797,,,1621,290,,,,,,
113321,2401,,,1622,290,,,,,,
113321,3280,,,1623,290,,,,,,
113323,1705,,,1624,17,,,,,,
113323,1761,,,1625,17,,,,,,
113323,1805,,,1626,17,,,,,,
113323,2236,,,1627,17,,,,,,
113323,2374,,,1628,17,,,,,,
113323,3280,,,1629,17,,,,,,
113564,273,,,1630,409,,,,,,
113564,1858,,,1631,409,,,,,,
113564,2526,,,1632,409,,,,,,
113564,2680,,,1633,409,,,,,,
113564,2812,,,1634,409,,,,,,
113564,6260,,,1635,409,,,,,,
113792,1858,,,1636,53,,,,,,
113792,2526,,,1637,53,,,,,,
113792,2680,,,1638,53,,,,,,
113792,2812,,,1639,53,,,,,,
113792,6260,,,1640,53,,,,,,
113971,1718,,,1641,445,,,,,,
113971,1751,,,1642,445,,,,,,
113982,1718,,,1643,178,,,,,,
113982,1751,,,1644,178,,,,,,
113982,2236,,,1645,178,,,,,,
113982,2262,,,1646,178,,,,,,
114133,1718,,,1647,217,,,,,,
114133,1751,,,1648,217,,,,,,
114134,1718,,,1649,218,,,,,,
114134,1751,,,1650,218,,,,,,
114135,1718,,,1651,106,,,,,,
114135,1751,,,1652,106,,,,,,
114136,1718,,,1653,219,,,,,,
114136,1751,,,1654,219,,,,,,
114137,1718,,,1655,220,,,,,,
114137,1751,,,1656,220,,,,,,
114331,998,,,1657,81,,,,,,
114331,1705,,,1658,81,,,,,,
114331,1718,,,1659,81,,,,,,
114331,1751,,,1660,81,,,,,,
114331,2236,,,1661,81,,,,,,
114331,3280,,,1662,81,,,,,,
114395,1718,,,1663,99,,,,,,
114395,1751,,,1664,99,,,,,,
114395,3387,,,1665,99,,,,,,
114489,4102,,,1666,54,,,,,,
114640,1288,,,1667,18,,,,,,
114640,1718,,,1668,18,,,,,,
114640,1751,,,1669,18,,,,,,
114640,2262,,,1670,18,,,,,,
114640-TOKASI YAZILI ,1288,,,1671,132,,,,,,
114640-TOKASI YAZILI ,1718,,,1672,132,,,,,,
114640-TOKASI YAZILI ,1751,,,1673,132,,,,,,
114640-TOKASI YAZILI ,2262,,,1674,132,,,,,,
114652,2507,,,1675,814,,,,,,
114652,2906,,,1676,814,,,,,,
114652,6889,,,1677,814,,,,,,
114658,1704,,,1678,39,,,,,,
114658,1766,,,1679,39,,,,,,
114658,1789,,,1680,39,,,,,,
114658,1885,,,1681,39,,,,,,
114658,2178,,,1682,39,,,,,,
114658,2256,,,1683,39,,,,,,
114658,2339,,,1684,39,,,,,,
114658,2507,,,1685,39,,,,,,
114658,2906,,,1686,39,,,,,,
114658,4900,,,1687,39,,,,,,
114806,1718,,,1688,401,,,,,,
114806,1751,,,1689,401,,,,,,
114806,2262,,,1690,401,,,,,,
114814,1718,,,1691,8,,,,,,
114814,1792,,,1692,8,,,,,,
114814,2240,,,1693,8,,,,,,
114814,2446,,,1694,8,,,,,,
114838,2456,,,1695,86,,,,,,
114838,2474,,,1696,86,,,,,,
114838,4463,,,1697,86,,,,,,
114963,502,,,1698,193,,,,,,
114963,700,,,1699,193,,,,,,
114963,1705,,,1700,193,,,,,,
114963,2080,,,1701,193,,,,,,
114963,2236,,,1702,193,,,,,,
115073,1718,,,1703,19,,,,,,
115073,2262,,,1704,19,,,,,,
115073,2512,,,1705,19,,,,,,
115086,1705,,,1706,57,,,,,,
115086,1780,,,1707,57,,,,,,
115086,2060,,,1708,57,,,,,,
115113,700,,,1709,46,,,,,,
115113,2178,,,1710,46,,,,,,
115113,3280,,,1711,46,,,,,,
115113,3385,,,1712,46,,,,,,
115113,3387,,,1713,46,,,,,,
115113,4918,,,1714,46,,,,,,
115113,5989,,,1715,46,,,,,,
115123,1805,,,1716,122,,,,,,
115123,1806,,,1717,122,,,,,,
115123,3280,,,1718,122,,,,,,
115123,3385,,,1719,122,,,,,,
115123,3387,,,1720,122,,,,,,
115123,4752,,,1721,122,,,,,,
115123,5989,,,1722,122,,,,,,
115136,1705,,,1723,71,,,,,,
115136,1718,,,1724,71,,,,,,
115137,998,,,1725,163,,,,,,
115137,2236,,,1726,163,,,,,,
115159,1718,,,1727,9,,,,,,
115159,1751,,,1728,9,,,,,,
115159,2262,,,1729,9,,,,,,
115160,1718,,,1730,26,,,,,,
115160,4815,,,1731,26,,,,,,
115160,5180,,,1732,26,,,,,,
115161,1718,,,1733,35,,,,,,
115161,2262,,,1734,35,,,,,,
115169,1718,,,1735,36,,,,,,
115169,2262,,,1736,36,,,,,,
115206,1718,,,1737,58,,,,,,
115206,1751,,,1738,58,,,,,,
115206,1860,,,1739,58,,,,,,
115206,2262,,,1740,58,,,,,,
115208,1718,,,1741,135,,,,,,
115208,2236,,,1742,135,,,,,,
115208,2274,,,1743,135,,,,,,
115209,1705,,,1744,137,,,,,,
115209,2236,,,1745,137,,,,,,
115209,2262,,,1746,137,,,,,,
115209,2274,,,1747,137,,,,,,
115209,2381,,,1748,137,,,,,,
115209,2611,,,1749,137,,,,,,
115209,2614,,,1750,137,,,,,,
115209,4828,,,1751,137,,,,,,
115214,1288,,,1752,315,,,,,,
115214,1705,,,1753,315,,,,,,
115214,1852,,,1754,315,,,,,,
115214,2236,,,1755,315,,,,,,
115214,3280,,,1756,315,,,,,,
115216,2201,,,1757,92,,,,,,
115216,3495,,,1758,92,,,,,,
115216,4918,,,1759,92,,,,,,
115216,5746,,,1760,92,,,,,,
115218,1705,,,1761,197,,,,,,
115218,1718,,,1762,197,,,,,,
115218,1751,,,1763,197,,,,,,
115218,1815,,,1764,197,,,,,,
115218,2236,,,1765,197,,,,,,
115218,2262,,,1766,197,,,,,,
115219,2199,,,1767,138,,,,,,
115219,2455,,,1768,138,,,,,,
115219,3385,,,1769,138,,,,,,
115219,3387,,,1770,138,,,,,,
115219,4918,,,1771,138,,,,,,
115221,2355,,,1772,93,,,,,,
115221,2536,,,1773,93,,,,,,
115221,4899,,,1774,93,,,,,,
115224,1838,,,1775,139,,,,,,
115224,1996,,,1776,139,,,,,,
115224,4815,,,1777,139,,,,,,
115224,4898,,,1778,139,,,,,,
115224,5028,,,1779,139,,,,,,
115224,5615,,,1780,139,,,,,,
115224,5746,,,1781,139,,,,,,
115225,640,,,1782,179,,,,,,
115225,1718,,,1783,179,,,,,,
115225,1751,,,1784,179,,,,,,
115225,2236,,,1785,179,,,,,,
115225,2513,,,1786,179,,,,,,
115225,2548,,,1787,179,,,,,,
115225,3280,,,1788,179,,,,,,
115225,3385,,,1789,179,,,,,,
115225,3387,,,1790,179,,,,,,
115225,4136,,,1791,179,,,,,,
115225,4828,,,1792,179,,,,,,
115225,5471,,,1793,179,,,,,,
115225,5608,,,1794,179,,,,,,
115225,5755,,,1795,179,,,,,,
115225,6892,,,1796,179,,,,,,
115225,8510,,,1797,179,,,,,,
115228,198,,,1798,198,,,,,,
115228,4881,,,1799,198,,,,,,
115228,4883,,,1800,198,,,,,,
115235,3387,,,1801,176,,,,,,
115262,1780,,,1802,79,,,,,,
115262,2615,,,1803,79,,,,,,
115262,3506,,,1804,79,,,,,,
115262,4751,,,1805,79,,,,,,
115262,4752,,,1806,79,,,,,,
115262,4861,,,1807,79,,,,,,
115262,4883,,,1808,79,,,,,,
115262-ARTUR SİYAH BEYAZ TABAN,1780,,,1809,147,,,,,,
115262-ARTUR SİYAH BEYAZ TABAN,2615,,,1810,147,,,,,,
115262-ARTUR SİYAH BEYAZ TABAN,3506,,,1811,147,,,,,,
115262-ARTUR SİYAH BEYAZ TABAN,4752,,,1812,147,,,,,,
115262-ARTUR SİYAH BEYAZ TABAN,4861,,,1813,147,,,,,,
115262-ARTUR SİYAH BEYAZ TABAN,4883,,,1814,147,,,,,,
115269,3387,,,1815,100,,,,,,
115270,344,,,1816,171,,,,,,
115270,710,,,1817,171,,,,,,
115270,1718,,,1818,171,,,,,,
115270,1751,,,1819,171,,,,,,
115270,1767,,,1820,171,,,,,,
115270,2236,,,1821,171,,,,,,
115270,2262,,,1822,171,,,,,,
115274,2858,,,1823,301,,,,,,
115274,3506,,,1824,301,,,,,,
115274,4911,,,1825,301,,,,,,
115279,1780,,,1826,101,,,,,,
115279,2788,,,1827,101,,,,,,
115281,198,,,1828,107,,,,,,
115281,1718,,,1829,107,,,,,,
115281,1751,,,1830,107,,,,,,
115283,198,,,1831,108,,,,,,
115283,699,,,1832,108,,,,,,
115283,1705,,,1833,108,,,,,,
115283,1718,,,1834,108,,,,,,
115283,1780,,,1835,108,,,,,,
115292,1718,,,1836,110,,,,,,
115292,1780,,,1837,110,,,,,,
115292,2374,,,1838,110,,,,,,
115293,1718,,,1839,114,,,,,,
115293,1751,,,1840,114,,,,,,
115294,1718,,,1841,154,,,,,,
115294,1751,,,1842,154,,,,,,
115294,2240,,,1843,154,,,,,,
115294,2262,,,1844,154,,,,,,
115294,2374,,,1845,154,,,,,,
115294,2446,,,1846,154,,,,,,
115294,4815,,,1847,154,,,,,,
115294,6986,,,1848,154,,,,,,
115294,7002,,,1849,154,,,,,,
115294,7205,,,1850,154,,,,,,
115294 RIZALLİ,1718,,,1851,766,,,,,,
115294 RIZALLİ,1751,,,1852,766,,,,,,
115294 RIZALLİ,2240,,,1853,766,,,,,,
115294 RIZALLİ,2262,,,1854,766,,,,,,
115294 RIZALLİ,2374,,,1855,766,,,,,,
115294 RIZALLİ,2446,,,1856,766,,,,,,
115294 RIZALLİ,4815,,,1857,766,,,,,,
115294 RIZALLİ,6986,,,1858,766,,,,,,
115294 RIZALLİ,7002,,,1859,766,,,,,,
115294 RIZALLİ,7205,,,1860,766,,,,,,
115321-LAZER TOKALI ,688,,,1861,133,,,,,,
115321-LAZER TOKALI ,710,,,1862,133,,,,,,
115321-LAZER TOKALI ,1718,,,1863,133,,,,,,
115321-LAZER TOKALI ,1751,,,1864,133,,,,,,
115321-LAZER TOKALI ,2236,,,1865,133,,,,,,
115321-LAZER TOKALI ,2262,,,1866,133,,,,,,
115321-LAZER TOKALI ,3280,,,1867,133,,,,,,
115321-LAZERSIZ,1718,,,1868,148,,,,,,
115321-LAZERSIZ,1751,,,1869,148,,,,,,
115321-LAZERSIZ,2236,,,1870,148,,,,,,
115321-LAZERSIZ,2262,,,1871,148,,,,,,
115321-LAZERSIZ,3280,,,1872,148,,,,,,
115321-ŞİR MURAT,688,,,1873,687,,,,,,
115321-ŞİR MURAT,710,,,1874,687,,,,,,
115321-ŞİR MURAT,1718,,,1875,687,,,,,,
115321-ŞİR MURAT,1751,,,1876,687,,,,,,
115321-ŞİR MURAT,2236,,,1877,687,,,,,,
115321-ŞİR MURAT,2262,,,1878,687,,,,,,
115321-ŞİR MURAT,3280,,,1879,687,,,,,,
115397,512,,,1880,146,,,,,,
115397,516,,,1881,146,,,,,,
115397,517,,,1882,146,,,,,,
115447,1774,,,1883,151,,,,,,
115447,2250,,,1884,151,,,,,,
115447,3280,,,1885,151,,,,,,
115447,3385,,,1886,151,,,,,,
115447,3387,,,1887,151,,,,,,
115447,4918,,,1888,151,,,,,,
115778,1805,,,1889,155,,,,,,
115778,1806,,,1890,155,,,,,,
115812,516,,,1891,156,,,,,,
115812,2858,,,1892,156,,,,,,
115813,1718,,,1893,157,,,,,,
115813,1751,,,1894,157,,,,,,
115813,2240,,,1895,157,,,,,,
115813,2262,,,1896,157,,,,,,
115813,2374,,,1897,157,,,,,,
115813,4815,,,1898,157,,,,,,
115813,6892,,,1899,157,,,,,,
115813,6986,,,1900,157,,,,,,
115813,7002,,,1901,157,,,,,,
115813,7205,,,1902,157,,,,,,
115822,1718,,,1903,169,,,,,,
115822,1961,,,1904,169,,,,,,
115822,2199,,,1905,169,,,,,,
115822,2262,,,1906,169,,,,,,
115822,2454,,,1907,169,,,,,,
115822,3273,,,1908,169,,,,,,
115822,4897,,,1909,169,,,,,,
115822,5598,,,1910,169,,,,,,
115822,5599,,,1911,169,,,,,,
115822,6807,,,1912,169,,,,,,
115822,6945,,,1913,169,,,,,,
115822,6984,,,1914,169,,,,,,
115822-BML GAMBA LAZER ,1718,,,1915,310,,,,,,
115822-BML GAMBA LAZER ,1961,,,1916,310,,,,,,
115822-BML GAMBA LAZER ,2199,,,1917,310,,,,,,
115822-BML GAMBA LAZER ,2262,,,1918,310,,,,,,
115822-BML GAMBA LAZER ,2454,,,1919,310,,,,,,
115822-BML GAMBA LAZER ,3273,,,1920,310,,,,,,
115822-BML GAMBA LAZER ,4897,,,1921,310,,,,,,
115822-BML GAMBA LAZER ,5598,,,1922,310,,,,,,
115822-BML GAMBA LAZER ,5599,,,1923,310,,,,,,
115822-BML GAMBA LAZER ,6807,,,1924,310,,,,,,
115822-BML GAMBA LAZER ,6945,,,1925,310,,,,,,
115822-BML GAMBA LAZER ,6984,,,1926,310,,,,,,
115822-BML TABANDA LAZER ,1718,,,1927,311,,,,,,
115822-BML TABANDA LAZER ,1961,,,1928,311,,,,,,
115822-BML TABANDA LAZER ,2199,,,1929,311,,,,,,
115822-BML TABANDA LAZER ,2262,,,1930,311,,,,,,
115822-BML TABANDA LAZER ,2454,,,1931,311,,,,,,
115822-BML TABANDA LAZER ,3273,,,1932,311,,,,,,
115822-BML TABANDA LAZER ,4897,,,1933,311,,,,,,
115822-BML TABANDA LAZER ,5598,,,1934,311,,,,,,
115822-BML TABANDA LAZER ,5599,,,1935,311,,,,,,
115822-BML TABANDA LAZER ,6807,,,1936,311,,,,,,
115822-BML TABANDA LAZER ,6945,,,1937,311,,,,,,
115822-BML TABANDA LAZER ,6984,,,1938,311,,,,,,
115822-GAMBA LAZER ,1718,,,1939,268,,,,,,
115822-GAMBA LAZER ,1961,,,1940,268,,,,,,
115822-GAMBA LAZER ,2199,,,1941,268,,,,,,
115822-GAMBA LAZER ,2262,,,1942,268,,,,,,
115822-GAMBA LAZER ,2454,,,1943,268,,,,,,
115822-GAMBA LAZER ,3273,,,1944,268,,,,,,
115822-GAMBA LAZER ,4897,,,1945,268,,,,,,
115822-GAMBA LAZER ,5598,,,1946,268,,,,,,
115822-GAMBA LAZER ,5599,,,1947,268,,,,,,
115822-GAMBA LAZER ,6807,,,1948,268,,,,,,
115822-GAMBA LAZER ,6945,,,1949,268,,,,,,
115822-GAMBA LAZER ,6955,,,1950,268,,,,,,
115822-GAMBA LAZER ,6984,,,1951,268,,,,,,
115822-PARISIAN LAZER ,1718,,,1952,371,,,,,,
115822-PARISIAN LAZER ,1961,,,1953,371,,,,,,
115822-PARISIAN LAZER ,2199,,,1954,371,,,,,,
115822-PARISIAN LAZER ,2262,,,1955,371,,,,,,
115822-PARISIAN LAZER ,2454,,,1956,371,,,,,,
115822-PARISIAN LAZER ,3273,,,1957,371,,,,,,
115822-PARISIAN LAZER ,4897,,,1958,371,,,,,,
115822-PARISIAN LAZER ,5598,,,1959,371,,,,,,
115822-PARISIAN LAZER ,5599,,,1960,371,,,,,,
115822-PARISIAN LAZER ,6807,,,1961,371,,,,,,
115822-PARISIAN LAZER ,6945,,,1962,371,,,,,,
115822-PARISIAN LAZER ,6955,,,1963,371,,,,,,
115822-PARISIAN LAZER ,6984,,,1964,371,,,,,,
115824,1798,,,1965,164,,,,,,
115824,1897,,,1966,164,,,,,,
115825,1798,,,1967,165,,,,,,
115825,1897,,,1968,165,,,,,,
116092,1718,,,1969,158,,,,,,
116092,1720,,,1970,158,,,,,,
116092,1774,,,1971,158,,,,,,
116092,1869,,,1972,158,,,,,,
116121,1718,,,1973,161,,,,,,
116121,2262,,,1974,161,,,,,,
116148,1886,,,1975,162,,,,,,
116148,5515,,,1976,162,,,,,,
116148,5516,,,1977,162,,,,,,
116149,5515,,,1978,166,,,,,,
116149,5516,,,1979,166,,,,,,
116150,1751,,,1980,167,,,,,,
116150,5515,,,1981,167,,,,,,
116150,5516,,,1982,167,,,,,,
116151,5515,,,1983,168,,,,,,
116151,5516,,,1984,168,,,,,,
116192,1751,,,1985,170,,,,,,
116192,5515,,,1986,170,,,,,,
116192,5516,,,1987,170,,,,,,
116198,1,,,1988,806,,,,,,
116198,197,,,1989,806,,,,,,
116198,3734,,,1990,806,,,,,,
116198,4815,,,1991,806,,,,,,
116198,5180,,,1992,806,,,,,,
116198,5550,,,1993,806,,,,,,
