SKOD,RKOD,BedKod,Modul,FisNo,FisHarinx,SendTar,Location,FisTip,Giren,Cikan,scikan,Fiyat,Birim,Mrptedariktipi,TerminTar,Mrpcheck,kgid,insUN,insDT,insApp,updUN,updDT,updApp
112063,1780,156,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,339,,,,,,
112063,1780,157,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,340,,,,,,
112063,1780,158,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,341,,,,,,
112063,1780,159,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,342,,,,,,
112063,1780,160,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,343,,,,,,
112063,1780,161,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,344,,,,,,
112063,1860,156,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,345,,,,,,
112063,1860,157,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,346,,,,,,
112063,1860,158,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,347,,,,,,
112063,1860,159,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,348,,,,,,
112063,1860,160,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,349,,,,,,
112063,1860,161,U,1327,2696,2020-11-25 07:36:26.540000,CA001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,350,,,,,,
112088,1703,157,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,351,,,,,,
112088,1703,158,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,352,,,,,,
112088,1703,159,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,353,,,,,,
112088,1703,160,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,354,,,,,,
112088,1703,161,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,355,,,,,,
112088,1703,162,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,356,,,,,,
112088,2178,157,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,357,,,,,,
112088,2178,158,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,358,,,,,,
112088,2178,159,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,359,,,,,,
112088,2178,160,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,360,,,,,,
112088,2178,161,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,361,,,,,,
112088,2178,162,U,1138,1372,2020-10-19 16:27:31.557000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,362,,,,,,
112379,1718,156,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,363,,,,,,
112379,1718,157,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,364,,,,,,
112379,1718,158,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,365,,,,,,
112379,1718,159,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,366,,,,,,
112379,1718,160,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,367,,,,,,
112379,1718,161,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,368,,,,,,
112379,1718,162,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,369,,,,,,
112379,1751,156,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,370,,,,,,
112379,1751,157,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,371,,,,,,
112379,1751,158,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,372,,,,,,
112379,1751,158,U,19430,60291,2023-11-06 09:58:37.870000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,373,,,,,,
112379,1751,159,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,374,,,,,,
112379,1751,159,U,19430,60291,2023-11-06 09:58:37.870000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,375,,,,,,
112379,1751,160,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,376,,,,,,
112379,1751,160,U,19430,60291,2023-11-06 09:58:37.870000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,377,,,,,,
112379,1751,161,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,378,,,,,,
112379,1751,162,U,18641,57194,2023-08-16 10:07:53.043000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,379,,,,,,
112389,1705,157,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,380,,,,,,
112389,1705,158,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,381,,,,,,
112389,1705,159,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,382,,,,,,
112389,1705,160,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,383,,,,,,
112389,1705,161,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,384,,,,,,
112389,1705,162,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,385,,,,,,
112389,2236,157,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,386,,,,,,
112389,2236,158,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,387,,,,,,
112389,2236,159,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,388,,,,,,
112389,2236,160,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,389,,,,,,
112389,2236,161,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,390,,,,,,
112389,2236,162,U,19280,59685,2023-10-12 17:34:37.167000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,391,,,,,,
112496,2178,156,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,392,,,,,,
112496,2178,157,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,393,,,,,,
112496,2178,158,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,394,,,,,,
112496,2178,159,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,395,,,,,,
112496,2178,160,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,396,,,,,,
112496,2178,161,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,397,,,,,,
112496,2899,156,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,398,,,,,,
112496,2899,157,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,399,,,,,,
112496,2899,158,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,400,,,,,,
112496,2899,159,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,401,,,,,,
112496,2899,160,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,402,,,,,,
112496,2899,161,U,1248,1738,2020-10-27 08:54:27.670000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,403,,,,,,
112516,1841,156,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,404,,,,,,
112516,1841,157,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,405,,,,,,
112516,1841,158,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,406,,,,,,
112516,1841,159,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,407,,,,,,
112516,1841,160,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,408,,,,,,
112516,1841,161,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,409,,,,,,
112516,1841,162,U,1258,1815,2020-10-30 10:57:27.780000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,410,,,,,,
112526,1718,157,U,1138,1371,2020-10-19 16:27:03.800000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,411,,,,,,
112526,1718,158,U,1138,1371,2020-10-19 16:27:03.800000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,412,,,,,,
112526,1718,159,U,1138,1371,2020-10-19 16:27:03.800000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,413,,,,,,
112526,1718,160,U,1138,1371,2020-10-19 16:27:03.800000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,414,,,,,,
112526,1718,161,U,1138,1371,2020-10-19 16:27:03.800000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,415,,,,,,
112526,1718,162,U,1138,1371,2020-10-19 16:27:03.800000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,416,,,,,,
112526,1805,156,U,1560,2859,2020-12-01 07:49:10.343000,CS001,S,5.0000000000,0E-10,0E-10,0E-10,CIFT,,,,417,,,,,,
112526,1805,157,U,1560,2859,2020-12-01 07:49:10.343000,CS001,S,8.0000000000,0E-10,0E-10,0E-10,CIFT,,,,418,,,,,,
112526,1805,158,U,1560,2859,2020-12-01 07:49:10.343000,CS001,S,8.0000000000,0E-10,0E-10,0E-10,CIFT,,,,419,,,,,,
112526,1805,159,U,1560,2859,2020-12-01 07:49:10.343000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,420,,,,,,
112549,1718,157,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,421,,,,,,
112549,1718,158,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,422,,,,,,
112549,1718,159,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,423,,,,,,
112549,1718,160,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,424,,,,,,
112549,1718,161,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,425,,,,,,
112549,1718,162,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,426,,,,,,
112549,1751,157,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,427,,,,,,
112549,1751,158,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,428,,,,,,
112549,1751,159,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,429,,,,,,
112549,1751,160,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,430,,,,,,
112549,1751,161,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,431,,,,,,
112549,1751,162,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,432,,,,,,
112549,2262,157,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,433,,,,,,
112549,2262,158,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,434,,,,,,
112549,2262,159,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,435,,,,,,
112549,2262,160,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,436,,,,,,
112549,2262,161,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,437,,,,,,
112549,2262,162,U,1469,2558,2020-11-18 15:36:35.480000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,438,,,,,,
112553,1718,156,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,439,,,,,,
112553,1718,157,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,440,,,,,,
112553,1718,157,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,441,,,,,,
112553,1718,158,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,442,,,,,,
112553,1718,158,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,443,,,,,,
112553,1718,159,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,444,,,,,,
112553,1718,159,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,445,,,,,,
112553,1718,160,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,446,,,,,,
112553,1718,161,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,447,,,,,,
112553,1718,161,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,448,,,,,,
112553,1718,162,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,449,,,,,,
112553,1718,162,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,450,,,,,,
112553,1751,157,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,451,,,,,,
112553,1751,157,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,452,,,,,,
112553,1751,158,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,453,,,,,,
112553,1751,158,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,454,,,,,,
112553,1751,159,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,455,,,,,,
112553,1751,159,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,456,,,,,,
112553,1751,160,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,457,,,,,,
112553,1751,160,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,458,,,,,,
112553,1751,161,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,459,,,,,,
112553,1751,161,U,1203,1569,2020-10-23 14:36:37.340000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,460,,,,,,
112553,1751,162,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,461,,,,,,
112553,2262,157,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,462,,,,,,
112553,2262,158,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,463,,,,,,
112553,2262,159,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,464,,,,,,
112553,2262,160,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,465,,,,,,
112553,2262,161,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,466,,,,,,
112553,2262,162,U,1160,1419,2020-10-21 08:24:12.590000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,467,,,,,,
112559,1889,157,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,468,,,,,,
112559,1889,157,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,469,,,,,,
112559,1889,158,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,470,,,,,,
112559,1889,158,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,471,,,,,,
112559,1889,159,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,472,,,,,,
112559,1889,159,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,473,,,,,,
112559,1889,160,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,474,,,,,,
112559,1889,160,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,475,,,,,,
112559,1889,161,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,476,,,,,,
112559,1889,161,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,477,,,,,,
112559,1889,162,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,478,,,,,,
112559,1889,162,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,479,,,,,,
112559,1889,168,U,1561,2887,2020-11-30 14:47:19.170000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,480,,,,,,
112559,1889,168,U,1561,2888,2020-11-30 14:47:32.543000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,481,,,,,,
112857,198,156,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,482,,,,,,
112857,198,156,U,1537,2788,2020-11-27 08:29:45.973000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,483,,,,,,
112857,198,157,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,484,,,,,,
112857,198,157,U,1537,2788,2020-11-27 08:29:45.973000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,485,,,,,,
112857,198,157,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,486,,,,,,
112857,198,158,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,487,,,,,,
112857,198,158,U,1537,2788,2020-11-27 08:29:45.973000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,488,,,,,,
112857,198,158,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,489,,,,,,
112857,198,159,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,490,,,,,,
112857,198,159,U,1537,2788,2020-11-27 08:29:45.973000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,491,,,,,,
112857,198,159,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,5.0000000000,0E-10,0E-10,0E-10,CIFT,,,,492,,,,,,
112857,198,160,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,493,,,,,,
112857,198,160,U,1537,2788,2020-11-27 08:29:45.973000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,494,,,,,,
112857,198,160,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,495,,,,,,
112857,198,161,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,496,,,,,,
112857,198,161,U,1537,2788,2020-11-27 08:29:45.973000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,497,,,,,,
112857,198,161,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,498,,,,,,
112857,198,162,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,499,,,,,,
112857,198,162,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,500,,,,,,
112857,1751,156,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,501,,,,,,
112857,1751,157,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,502,,,,,,
112857,1751,157,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,503,,,,,,
112857,1751,158,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,504,,,,,,
112857,1751,158,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,505,,,,,,
112857,1751,159,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,506,,,,,,
112857,1751,159,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,5.0000000000,0E-10,0E-10,0E-10,CIFT,,,,507,,,,,,
112857,1751,160,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,508,,,,,,
112857,1751,160,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,509,,,,,,
112857,1751,161,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,510,,,,,,
112857,1751,161,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,511,,,,,,
112857,1751,162,U,1295,1941,2020-10-30 16:37:26.937000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,512,,,,,,
112857,1751,162,U,1685,3254,2020-12-16 16:16:43.497000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,513,,,,,,
113229,2236,156,U,1248,1740,2020-10-27 08:54:27.710000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,514,,,,,,
113229,2236,157,U,1248,1740,2020-10-27 08:54:27.710000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,515,,,,,,
113229,2236,158,U,1248,1740,2020-10-27 08:54:27.710000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,516,,,,,,
113229,2236,159,U,1248,1740,2020-10-27 08:54:27.710000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,517,,,,,,
113229,2236,160,U,1248,1740,2020-10-27 08:54:27.710000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,518,,,,,,
113229,2236,161,U,1248,1740,2020-10-27 08:54:27.710000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,519,,,,,,
113286,1718,156,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,520,,,,,,
