UserName,ModulName,AccessStatu,ShortCut,kgid,insUN,insDT,insApp,updUN,updDT,updApp,mkgid
mehmet.aydogan,Raporlar1,vi,,10346,,,,,,,51
mehmet.aydogan,TCinsiyet,3,,10347,,,,,,,51
mehmet.aydogan,TGtip,vi,,10348,,,,,,,51
mehmet.aydogan,TS_Siparis,3,,10349,,,,,,,51
mehmet.aydogan,TSAF,vi,,10350,,,,,,,51
mehmet.aydogan,TSAI,vi,,10351,,,,,,,51
mehmet.aydogan,TSAlternatifKod,vi,,10352,,,,,,,51
mehmet.aydogan,TSBarCode,3,,10353,,,,,,,51
mehmet.aydogan,TSBeden,3,,10354,,,,,,,51
mehmet.aydogan,TSBirim,3,,10355,,,,,,,51
mehmet.aydogan,TSBirimGrp,vi,,10356,,,,,,,51
mehmet.aydogan,TSDlocation,3,,10357,,,,,,,51
mehmet.aydogan,TSExstre,3,,10358,,,,,,,51
mehmet.aydogan,TSFiyatlar,3,,10359,,,,,,,51
mehmet.aydogan,TSKFiyTip,3,,10360,,,,,,,51
mehmet.aydogan,TSKSekil,3,,10361,,,,,,,51
mehmet.aydogan,TSMevcut,3,,10362,,,,,,,51
mehmet.aydogan,TSRenk,3,,10363,,,,,,,51
mehmet.aydogan,TSReyon,3,,10364,,,,,,,51
mehmet.aydogan,TSSF,3,,10365,,,,,,,51
mehmet.aydogan,TSSI,3,,10366,,,,,,,51
mehmet.aydogan,TSSKGrup,3,,10367,,,,,,,51
mehmet.aydogan,TSSKTip,3,,10368,,,,,,,51
mehmet.aydogan,TSUretici,vi,,10369,,,,,,,51
mehmet.aydogan,Vizitelemleri1,vi,,10370,,,,,,,51
melek.atli,miGDovGir,vi,,10371,,,,,,,53
melek.atli,miisOnay,vi,,10372,,,,,,,53
mete.uzel,Basitretim1,vi,,10373,,,,,,,55
mete.uzel,Bildirgeler1,vi,,10374,,,,,,,55
mete.uzel,ikBildirimiEk21,vi,,10375,,,,,,,55
mete.uzel,mi_KurFarkiFis,vi,,10376,,,,,,,55
mete.uzel,miAlHizmetKart,3,,10377,,,,,,,55
mete.uzel,miAlHizmetSip,vi,,10378,,,,,,,55
mete.uzel,miAlSiparis,vi,,10379,,,,,,,55
mete.uzel,miAlTeklif,vi,,10380,,,,,,,55
mete.uzel,miAlterFilter,vi,,10381,,,,,,,55
mete.uzel,miAmortismanYon,vi,,10382,,,,,,,55
mete.uzel,miAnaImltParam,vi,,10383,,,,,,,55
mete.uzel,miAnaPlan,vi,,10384,,,,,,,55
mete.uzel,miAsortiTanim,3,,10385,,,,,,,55
mete.uzel,miBankaKrediYon,vi,,10386,,,,,,,55
mete.uzel,miBarkodCreate,vi,,10387,,,,,,,55
mete.uzel,miBorcYonet,vi,,10388,,,,,,,55
mete.uzel,miChangeCatalog,vi,,10389,,,,,,,55
mete.uzel,miCRM,vi,,10390,,,,,,,55
mete.uzel,miCRM_Firmalar,vi,,10391,,,,,,,55
mete.uzel,miCRM_FromCari,vi,,10392,,,,,,,55
mete.uzel,miCRM_FromCust,vi,,10393,,,,,,,55
mete.uzel,miCRM_GFilter,vi,,10394,,,,,,,55
mete.uzel,miCRM_GKayit,vi,,10395,,,,,,,55
mete.uzel,miCRM_KisiKart,vi,,10396,,,,,,,55
mete.uzel,miCRM_Kisiler,vi,,10397,,,,,,,55
mete.uzel,miCRMFirmaList,vi,,10398,,,,,,,55
mete.uzel,miCRMGorusmeler,vi,,10399,,,,,,,55
mete.uzel,miCrpPlan,vi,,10400,,,,,,,55
mete.uzel,miDeBasEm,vi,,10401,,,,,,,55
mete.uzel,miDemirbas,vi,,10402,,,,,,,55
mete.uzel,miDemirbasHar,vi,,10403,,,,,,,55
mete.uzel,miDemirbasKart,vi,,10404,,,,,,,55
mete.uzel,miDemirbasYon,vi,,10405,,,,,,,55
mete.uzel,miDovMAFisList,vi,,10406,,,,,,,55
mete.uzel,miDovMizan,vi,,10407,,,,,,,55
mete.uzel,miDovMMuavin,vi,,10408,,,,,,,55
mete.uzel,miDUretEmir,vi,,10409,,,,,,,55
mete.uzel,miDurus,vi,,10410,,,,,,,55
mete.uzel,mieBeyan,vi,,10411,,,,,,,55
mete.uzel,mieDefter,vi,,10412,,,,,,,55
mete.uzel,miEdefterCreate,vi,,10413,,,,,,,55
mete.uzel,miEDefterMain,vi,,10414,,,,,,,55
mete.uzel,miEmFilter,vi,,10415,,,,,,,55
mete.uzel,miEmirHamDeg,vi,,10416,,,,,,,55
mete.uzel,miEnt,vi,,10417,,,,,,,55
mete.uzel,miEUretEmir,vi,,10418,,,,,,,55
mete.uzel,miFifoLifo,vi,,10419,,,,,,,55
mete.uzel,miFirmaFilter,vi,,10420,,,,,,,55
mete.uzel,miFisBirlestir,vi,,10421,,,,,,,55
mete.uzel,miFisMikChng,vi,,10422,,,,,,,55
mete.uzel,miFiyatYonet,3,,10423,,,,,,,55
mete.uzel,miFUrtPlan,vi,,10424,,,,,,,55
mete.uzel,miGDovGir,vi,,10425,,,,,,,55
mete.uzel,miGelGidYKMuhKod,vi,,10426,,,,,,,55
mete.uzel,miGelKart,3,,10427,,,,,,,55
mete.uzel,miGenGid,vi,,10428,,,,,,,55
mete.uzel,miGidKart,3,,10429,,,,,,,55
mete.uzel,miHamChange,vi,,10430,,,,,,,55
mete.uzel,miHamYon,vi,,10431,,,,,,,55
mete.uzel,miimalatProp,vi,,10432,,,,,,,55
mete.uzel,miisOnay,vi,,10433,,,,,,,55
mete.uzel,miKalipYonetimi,vi,,10434,,,,,,,55
mete.uzel,miKalite,vi,,10435,,,,,,,55
mete.uzel,miKaliteGrp,vi,,10436,,,,,,,55
mete.uzel,miKalParam,vi,,10437,,,,,,,55
mete.uzel,miKasaFis,3,,10438,,,,,,,55
mete.uzel,miKDV2eBeyan,vi,,10439,,,,,,,55
mete.uzel,miKDVeBeyan,vi,,10440,,,,,,,55
mete.uzel,miKDVTahakkuk,vi,,10441,,,,,,,55
mete.uzel,miKoliTools,vi,,10442,,,,,,,55
mete.uzel,miKoliYon,vi,,10443,,,,,,,55
mete.uzel,miKoTool1,vi,,10444,,,,,,,55
mete.uzel,miKoTool2,vi,,10445,,,,,,,55
mete.uzel,miKredi,vi,,10446,,,,,,,55
mete.uzel,miKrediOdeme,vi,,10447,,,,,,,55
mete.uzel,miKrediTanim,vi,,10448,,,,,,,55
mete.uzel,miMAFisList,vi,,10449,,,,,,,55
mete.uzel,miMAnaKayit,vi,,10450,,,,,,,55
mete.uzel,miMasrafCenter,vi,,10451,,,,,,,55
mete.uzel,miMasrafDetayListe,vi,,10452,,,,,,,55
mete.uzel,miMasrafEkstre,vi,,10453,,,,,,,55
mete.uzel,miMasrafEkstrex,vi,,10454,,,,,,,55
mete.uzel,miMasrafHspOzetx,vi,,10455,,,,,,,55
mete.uzel,miMasrafMDurum,vi,,10456,,,,,,,55
mete.uzel,miMasrafMDurumx,vi,,10457,,,,,,,55
mete.uzel,miMasrafMerKart,vi,,10458,,,,,,,55
mete.uzel,miMasrafMRapor,vi,,10459,,,,,,,55
mete.uzel,miMasrafMRapor1,vi,,10460,,,,,,,55
mete.uzel,miMasrafMYon,vi,,10461,,,,,,,55
mete.uzel,miMasrafSablonTanim,vi,,10462,,,,,,,55
mete.uzel,miMBilanco,vi,,10463,,,,,,,55
mete.uzel,miMCekMKod,vi,,10464,,,,,,,55
mete.uzel,miMDefKebir,vi,,10465,,,,,,,55
mete.uzel,miMDetayEnt,vi,,10466,,,,,,,55
mete.uzel,miMDovFisList,vi,,10467,,,,,,,55
mete.uzel,miMDovRaporlar,vi,,10468,,,,,,,55
mete.uzel,miMEnvKapat,vi,,10469,,,,,,,55
mete.uzel,miMFisList,vi,,10470,,,,,,,55
mete.uzel,miMFonAkim,vi,,10471,,,,,,,55
mete.uzel,miMGeciciVer,vi,,10472,,,,,,,55
mete.uzel,miMGelKapat,vi,,10473,,,,,,,55
mete.uzel,miMGidKapat,vi,,10474,,,,,,,55
mete.uzel,miMHareketler,vi,,10475,,,,,,,55
mete.uzel,miMHesapAktar,vi,,10476,,,,,,,55
mete.uzel,miMHesapPlan,vi,,10477,,,,,,,55
mete.uzel,miMHizliEnt,vi,,10478,,,,,,,55
mete.uzel,miMislemler,vi,,10479,,,,,,,55
mete.uzel,miMizan,vi,,10480,,,,,,,55
mete.uzel,miMKapaFis,vi,,10481,,,,,,,55
mete.uzel,miMKarDagitim,vi,,10482,,,,,,,55
mete.uzel,miMKarZarar,vi,,10483,,,,,,,55
mete.uzel,miMKDVBeyan,vi,,10484,,,,,,,55
mete.uzel,miMKDVMKod,vi,,10485,,,,,,,55
mete.uzel,miMKDVMKodA,vi,,10486,,,,,,,55
mete.uzel,miMKDVMKodAi,vi,,10487,,,,,,,55
mete.uzel,miMKDVMKodS,vi,,10488,,,,,,,55
mete.uzel,miMKDVMKodSi,vi,,10489,,,,,,,55
mete.uzel,miMMaliTablo,vi,,10490,,,,,,,55
mete.uzel,miMMuavin,vi,,10491,,,,,,,55
mete.uzel,miMMuhasebe,vi,,10492,,,,,,,55
mete.uzel,miMMuhFis,vi,,10493,,,,,,,55
mete.uzel,miMMuhtasar,vi,,10494,,,,,,,55
mete.uzel,miMNakitAkis,vi,,10495,,,,,,,55
mete.uzel,miMNumaralandirma,vi,,10496,,,,,,,55
mete.uzel,miModelList,vi,,10497,,,,,,,55
mete.uzel,mimOtoFis,vi,,10498,,,,,,,55
mete.uzel,miMOTVMKod,vi,,10499,,,,,,,55
mete.uzel,miMOTVMKodA,vi,,10500,,,,,,,55
mete.uzel,miMOTVMKodAi,vi,,10501,,,,,,,55
mete.uzel,miMOTVMKodS,vi,,10502,,,,,,,55
mete.uzel,miMOTVMKodSi,vi,,10503,,,,,,,55
mete.uzel,miMPOdeTipKMKod,vi,,10504,,,,,,,55
mete.uzel,miMPOdeTipMKod,vi,,10505,,,,,,,55
mete.uzel,miMRaporlar,vi,,10506,,,,,,,55
mete.uzel,miMrpMain,vi,,10507,,,,,,,55
mete.uzel,miMSatisMaliyet,vi,,10508,,,,,,,55
mete.uzel,miMSetFisNo,vi,,10509,,,,,,,55
mete.uzel,miMSetMaddeNo,vi,,10510,,,,,,,55
mete.uzel,miMSMMKdv,vi,,10511,,,,,,,55
mete.uzel,miMSMMMuhKod,vi,,10512,,,,,,,55
mete.uzel,miMSMMSt,vi,,10513,,,,,,,55
mete.uzel,miMTemMKod,vi,,10514,,,,,,,55
mete.uzel,miMTevMKod,vi,,10515,,,,,,,55
mete.uzel,miMTevMKodA,vi,,10516,,,,,,,55
mete.uzel,miMTevMKodAi,vi,,10517,,,,,,,55
mete.uzel,miMTKDVMKod,vi,,10518,,,,,,,55
mete.uzel,miMTKDVMKodA,vi,,10519,,,,,,,55
mete.uzel,miMTKDVMKodAi,vi,,10520,,,,,,,55
mete.uzel,miMTKDVMKodS,vi,,10521,,,,,,,55
mete.uzel,miMTKDVMKodSi,vi,,10522,,,,,,,55
mete.uzel,miMuhBABS,vi,,10523,,,,,,,55
mete.uzel,miMuheBeyan,vi,,10524,,,,,,,55
mete.uzel,miMuhEnvanter,vi,,10525,,,,,,,55
mete.uzel,miMuhKodAta,vi,,10526,,,,,,,55
mete.uzel,miMuhPeriyot,vi,,10527,,,,,,,55
mete.uzel,miMuhPeriyotDetay,vi,,10528,,,,,,,55
mete.uzel,miMYevmiye,vi,,10529,,,,,,,55
mete.uzel,miNonModelList,vi,,10530,,,,,,,55
mete.uzel,miPaketBul,vi,,10531,,,,,,,55
mete.uzel,miPaketYonetim,vi,,10532,,,,,,,55
mete.uzel,miParcabasiis,vi,,10533,,,,,,,55
mete.uzel,miPBAnaKayit,vi,,10534,,,,,,,55
mete.uzel,miPBBordroKanun,vi,,10535,,,,,,,55
mete.uzel,miPBBordroPar,vi,,10536,,,,,,,55
mete.uzel,miPBBordroWork,vi,,10537,,,,,,,55
mete.uzel,miPBDefaults,vi,,10538,,,,,,,55
mete.uzel,miPBDefPuantaj,vi,,10539,,,,,,,55
mete.uzel,miPBDonemEnd,vi,,10540,,,,,,,55
mete.uzel,miPBDonemWhile,vi,,10541,,,,,,,55
mete.uzel,miPBMain,vi,,10542,,,,,,,55
mete.uzel,miPBPersKart,vi,,10543,,,,,,,55
mete.uzel,miPBPersKartApp,vi,,10544,,,,,,,55
mete.uzel,miPBPersKartEx,vi,,10545,,,,,,,55
mete.uzel,miPBPersonel,vi,,10546,,,,,,,55
mete.uzel,miPersonel,vi,,10547,,,,,,,55
mete.uzel,miPersonelFis,vi,,10548,,,,,,,55
mete.uzel,miPersonelMenu,vi,,10549,,,,,,,55
mete.uzel,miPersonelYonet,vi,,10550,,,,,,,55
mete.uzel,miPlanlama,vi,,10551,,,,,,,55
mete.uzel,miProcessMuhKod,vi,,10552,,,,,,,55
mete.uzel,miRezervHar,vi,,10553,,,,,,,55
mete.uzel,miSanalUretim,vi,,10554,,,,,,,55
mete.uzel,miSatSiparis,vi,,10555,,,,,,,55
mete.uzel,miSatTeklif,vi,,10556,,,,,,,55
mete.uzel,miSeriTakip,vi,,10557,,,,,,,55
mete.uzel,miSevk,vi,,10558,,,,,,,55
mete.uzel,miSevk1,vi,,10559,,,,,,,55
mete.uzel,miSevkFis,vi,,10560,,,,,,,55
mete.uzel,miSevkFis1,vi,,10561,,,,,,,55
mete.uzel,miSevkFisB,vi,,10562,,,,,,,55
mete.uzel,miSevkFisB1,vi,,10563,,,,,,,55
mete.uzel,miSevkFisG,vi,,10564,,,,,,,55
mete.uzel,miSevkFisG1,vi,,10565,,,,,,,55
mete.uzel,miSevkFisT,vi,,10566,,,,,,,55
mete.uzel,miSevkFisT1,vi,,10567,,,,,,,55
mete.uzel,miSevkYon,vi,,10568,,,,,,,55
mete.uzel,miSevkYon1,vi,,10569,,,,,,,55
mete.uzel,miSiparisYon3,vi,,10570,,,,,,,55
mete.uzel,miSiparisYon4,vi,,10571,,,,,,,55
mete.uzel,miSipMaliyet,vi,,10572,,,,,,,55
mete.uzel,miSipOdePlanFilter,vi,,10573,,,,,,,55
mete.uzel,miSmi_Urt,vi,,10574,,,,,,,55
mete.uzel,miSpeedBarcode2,4,,10575,,,,,,,55
mete.uzel,miSpeedKasa,vi,,10576,,,,,,,55
mete.uzel,miStok,3,,10577,,,,,,,55
mete.uzel,miStokMuhBag,vi,,10578,,,,,,,55
mete.uzel,miTabanPlan,vi,,10579,,,,,,,55
mete.uzel,miTaBasEm,vi,,10580,,,,,,,55
mete.uzel,miTalepYonetim,vi,,10581,,,,,,,55
mete.uzel,miTERap,vi,,10582,,,,,,,55
mete.uzel,miTopHamDeg,vi,,10583,,,,,,,55
mete.uzel,miUIMalHes,vi,,10584,,,,,,,55
mete.uzel,miUKlpKap1,vi,,10585,,,,,,,55
mete.uzel,miUKlpKap2,vi,,10586,,,,,,,55
mete.uzel,miUkyFFilter,vi,,10587,,,,,,,55
mete.uzel,miUkyHFilter,vi,,10588,,,,,,,55
mete.uzel,miUMalPlnFinans,vi,,10589,,,,,,,55
mete.uzel,miuMGidFilter,vi,,10590,,,,,,,55
mete.uzel,miURaporlar,vi,,10591,,,,,,,55
mete.uzel,miUretEmirM,vi,,10592,,,,,,,55
mete.uzel,miUretim,vi,,10593,,,,,,,55
mete.uzel,miUretMCrt,vi,,10594,,,,,,,55
mete.uzel,miUretModCreate,vi,,10595,,,,,,,55
mete.uzel,miUretPlanlaYon,vi,,10596,,,,,,,55
mete.uzel,miUrLojistic,vi,,10597,,,,,,,55
mete.uzel,miUrModelList,vi,,10598,,,,,,,55
mete.uzel,miUrProTak,vi,,10599,,,,,,,55
mete.uzel,miUrt_GPlan,vi,,10600,,,,,,,55
mete.uzel,miUrTakip,vi,,10601,,,,,,,55
mete.uzel,miUrTakip1,vi,,10602,,,,,,,55
mete.uzel,miUrTakip1_G,vi,,10603,,,,,,,55
mete.uzel,miUrTakip1_i,vi,,10604,,,,,,,55
mete.uzel,miUrTakip2,vi,,10605,,,,,,,55
mete.uzel,miUrTakip2_G,vi,,10606,,,,,,,55
mete.uzel,miUrTakip2_i,vi,,10607,,,,,,,55
mete.uzel,miUrTakip3,vi,,10608,,,,,,,55
mete.uzel,miUrTakip3_G,vi,,10609,,,,,,,55
mete.uzel,miUrTakip3_i,vi,,10610,,,,,,,55
mete.uzel,miUrtMasDag,vi,,10611,,,,,,,55
mete.uzel,miUrtMParTanim,vi,,10612,,,,,,,55
mete.uzel,miUrtOzGider,vi,,10613,,,,,,,55
mete.uzel,miUrtPlan,vi,,10614,,,,,,,55
mete.uzel,miUrtSaGider,vi,,10615,,,,,,,55
mete.uzel,miVerHizmetKart,3,,10616,,,,,,,55
mete.uzel,miWMachine,vi,,10617,,,,,,,55
mete.uzel,miWorkStation,vi,,10618,,,,,,,55
mete.uzel,miYenDeg,vi,,10619,,,,,,,55
mete.uzel,miymDegYon,vi,,10620,,,,,,,55
mete.uzel,miYUretEmir,vi,,10621,,,,,,,55
mete.uzel,oplulemler1,vi,,10622,,,,,,,55
mete.uzel,Parametreler1,vi,,10623,,,,,,,55
mete.uzel,Rapor_199,vi,,10624,,,,,,,55
mete.uzel,Rapor_200,vi,,10625,,,,,,,55
mete.uzel,Rapor_204,vi,,10626,,,,,,,55
mete.uzel,Rapor_207,vi,,10627,,,,,,,55
mete.uzel,Rapor_217,vi,,10628,,,,,,,55
mete.uzel,Raporlar1,vi,,10629,,,,,,,55
mete.uzel,TCinsiyet,3,,10630,,,,,,,55
mete.uzel,TGtip,vi,,10631,,,,,,,55
mete.uzel,TS_Siparis,3,,10632,,,,,,,55
mete.uzel,TSAF,vi,,10633,,,,,,,55
mete.uzel,TSAI,vi,,10634,,,,,,,55
mete.uzel,TSAlternatifKod,vi,,10635,,,,,,,55
mete.uzel,TSBarCode,3,,10636,,,,,,,55
mete.uzel,TSBeden,3,,10637,,,,,,,55
mete.uzel,TSBirim,3,,10638,,,,,,,55
mete.uzel,TSBirimGrp,vi,,10639,,,,,,,55
mete.uzel,TSDlocation,3,,10640,,,,,,,55
mete.uzel,TSExstre,3,,10641,,,,,,,55
mete.uzel,TSFiyatlar,3,,10642,,,,,,,55
mete.uzel,TSKFiyTip,3,,10643,,,,,,,55
mete.uzel,TSKSekil,3,,10644,,,,,,,55
mete.uzel,TSMevcut,3,,10645,,,,,,,55
mete.uzel,TSRenk,3,,10646,,,,,,,55
mete.uzel,TSReyon,3,,10647,,,,,,,55
mete.uzel,TSSF,3,,10648,,,,,,,55
mete.uzel,TSSI,3,,10649,,,,,,,55
mete.uzel,TSSKGrup,3,,10650,,,,,,,55
mete.uzel,TSSKTip,3,,10651,,,,,,,55
mete.uzel,TSUretici,vi,,10652,,,,,,,55
mete.uzel,Vizitelemleri1,vi,,10653,,,,,,,55
mujgan.saglam,mi_KurFarkiFis,vi,,10654,,,,,,,57
mujgan.saglam,miAlHizmetKart,vi,,10655,,,,,,,57
mujgan.saglam,miAlHizmetSip,vi,,10656,,,,,,,57
mujgan.saglam,miAlHizmetSipYon,vi,,10657,,,,,,,57
mujgan.saglam,miAlTemGir,vi,,10658,,,,,,,57
mujgan.saglam,miAlTemHar,vi,,10659,,,,,,,57
mujgan.saglam,miBABS,4,,10660,,,,,,,57
mujgan.saglam,mibanka,vi,,10661,,,,,,,57
mujgan.saglam,miBankais,vi,,10662,,,,,,,57
mujgan.saglam,miBankaKart,vi,,10663,,,,,,,57
mujgan.saglam,miBankaKrediYon,vi,,10664,,,,,,,57
mujgan.saglam,miBankaListesi,vi,,10665,,,,,,,57
mujgan.saglam,miBankaTakip,vi,,10666,,,,,,,57
mujgan.saglam,miBankaYon,vi,,10667,,,,,,,57
mujgan.saglam,miBankTakip,vi,,10668,,,,,,,57
mujgan.saglam,miBorcYonet,vi,,10669,,,,,,,57
mujgan.saglam,miCariFis,vi,,10670,,,,,,,57
mujgan.saglam,miCariRiskYon,vi,,10671,,,,,,,57
mujgan.saglam,miCariYasYonet,vi,,10672,,,,,,,57
mujgan.saglam,miCariYon,vi,,10673,,,,,,,57
mujgan.saglam,miCariYonet,vi,,10674,,,,,,,57
mujgan.saglam,miCek,vi,,10675,,,,,,,57
mujgan.saglam,miCekGir,vi,,10676,,,,,,,57
mujgan.saglam,miCekis,vi,,10677,,,,,,,57
mujgan.saglam,miCekTakip,vi,,10678,,,,,,,57
mujgan.saglam,miCekTakipFi,vi,,10679,,,,,,,57
mujgan.saglam,miCekTakipFiD,vi,,10680,,,,,,,57
mujgan.saglam,miCekTakipMu,vi,,10681,,,,,,,57
mujgan.saglam,miCekTakipMuD,vi,,10682,,,,,,,57
mujgan.saglam,miCekYon,vi,,10683,,,,,,,57
mujgan.saglam,miCreateEFatura,4,,10684,,,,,,,57
mujgan.saglam,miCSFTakip,vi,,10685,,,,,,,57
mujgan.saglam,miCSKurFarkiDegerleme,vi,,10686,,,,,,,57
mujgan.saglam,miDovMAFisList,vi,,10687,,,,,,,57
mujgan.saglam,miDovMizan,vi,,10688,,,,,,,57
mujgan.saglam,miDovMMuavin,vi,,10689,,,,,,,57
mujgan.saglam,mieBeyan,vi,,10690,,,,,,,57
mujgan.saglam,mieDefter,vi,,10691,,,,,,,57
mujgan.saglam,miEdefterCreate,vi,,10692,,,,,,,57
mujgan.saglam,miEDefterMain,vi,,10693,,,,,,,57
mujgan.saglam,miEF_CariKontrol,4,,10694,,,,,,,57
mujgan.saglam,miEFatura,4,,10695,,,,,,,57
mujgan.saglam,miEnt,vi,,10696,,,,,,,57
mujgan.saglam,miFat_A,4,,10697,,,,,,,57
mujgan.saglam,miFat_A_Dah_i,4,,10698,,,,,,,57
mujgan.saglam,miFat_A_Fat,4,,10699,,,,,,,57
mujgan.saglam,miFat_A_Fat_i,4,,10700,,,,,,,57
mujgan.saglam,miFat_A_Hiz,4,,10701,,,,,,,57
mujgan.saglam,miFat_A_Hiz_i,4,,10702,,,,,,,57
mujgan.saglam,miFat_A_KFF,4,,10703,,,,,,,57
mujgan.saglam,miFat_A_Kon,4,,10704,,,,,,,57
mujgan.saglam,miFat_A_Kon_i,4,,10705,,,,,,,57
mujgan.saglam,miFat_A_Pro,4,,10706,,,,,,,57
mujgan.saglam,miFat_A_Pro_i,4,,10707,,,,,,,57
mujgan.saglam,miFat_S,4,,10708,,,,,,,57
mujgan.saglam,miFat_S_Dah_i,4,,10709,,,,,,,57
mujgan.saglam,miFat_S_Fat,4,,10710,,,,,,,57
mujgan.saglam,miFat_S_Fat_i,4,,10711,,,,,,,57
mujgan.saglam,miFat_S_Hiz,4,,10712,,,,,,,57
mujgan.saglam,miFat_S_Hiz_i,4,,10713,,,,,,,57
mujgan.saglam,miFat_S_KFF,4,,10714,,,,,,,57
mujgan.saglam,miFat_S_Kon,4,,10715,,,,,,,57
mujgan.saglam,miFat_S_Kon_i,4,,10716,,,,,,,57
mujgan.saglam,miFat_S_Pro,4,,10717,,,,,,,57
mujgan.saglam,miFat_S_Pro_i,4,,10718,,,,,,,57
mujgan.saglam,miFatOdePlanFilter,4,,10719,,,,,,,57
mujgan.saglam,miFatRaporu,4,,10720,,,,,,,57
mujgan.saglam,miFaturaMenu,4,,10721,,,,,,,57
mujgan.saglam,miFaturaYon,4,,10722,,,,,,,57
mujgan.saglam,miFFA,4,,10723,,,,,,,57
mujgan.saglam,miFFS,4,,10724,,,,,,,57
mujgan.saglam,miFinansTanim,vi,,10725,,,,,,,57
mujgan.saglam,miFirCekCik,vi,,10726,,,,,,,57
mujgan.saglam,miFirCekDevir,vi,,10727,,,,,,,57
mujgan.saglam,miFirCekDeviris,vi,,10728,,,,,,,57
mujgan.saglam,miFirCekis,vi,,10729,,,,,,,57
mujgan.saglam,miFirSenetCik,vi,,10730,,,,,,,57
mujgan.saglam,miFirSenetDevir,vi,,10731,,,,,,,57
mujgan.saglam,miFirSenetDis,vi,,10732,,,,,,,57
mujgan.saglam,miFirSenetis,vi,,10733,,,,,,,57
mujgan.saglam,miFisBirlestir,vi,,10734,,,,,,,57
mujgan.saglam,miGDovGir,vi,,10735,,,,,,,57
mujgan.saglam,miGelGidYKMuhKod,vi,,10736,,,,,,,57
mujgan.saglam,miGelKart,vi,,10737,,,,,,,57
mujgan.saglam,miGenGid,vi,,10738,,,,,,,57
mujgan.saglam,miGeriyeOdemePlanlama,4,,10739,,,,,,,57
mujgan.saglam,miGidHizYonet,vi,,10740,,,,,,,57
mujgan.saglam,miGidKart,vi,,10741,,,,,,,57
mujgan.saglam,miGunKazRap,vi,,10742,,,,,,,57
mujgan.saglam,miGVirman,4,,10743,,,,,,,57
mujgan.saglam,miHesapTakip,vi,,10744,,,,,,,57
mujgan.saglam,miisOnay,vi,,10745,,,,,,,57
mujgan.saglam,miKapaYonet,vi,,10746,,,,,,,57
mujgan.saglam,miKasa,vi,,10747,,,,,,,57
mujgan.saglam,miKasaFis,vi,,10748,,,,,,,57
mujgan.saglam,miKasaMenu,vi,,10749,,,,,,,57
mujgan.saglam,miKasaUyari,vi,,10750,,,,,,,57
mujgan.saglam,miKasaYon,vi,,10751,,,,,,,57
mujgan.saglam,miKasaYonet,vi,,10752,,,,,,,57
mujgan.saglam,miKDV2eBeyan,vi,,10753,,,,,,,57
mujgan.saglam,miKDVeBeyan,vi,,10754,,,,,,,57
mujgan.saglam,miKDVTahakkuk,vi,,10755,,,,,,,57
mujgan.saglam,miKredi,vi,,10756,,,,,,,57
mujgan.saglam,miKrediFis,vi,,10757,,,,,,,57
mujgan.saglam,miKrediMenu,vi,,10758,,,,,,,57
mujgan.saglam,miKrediOdeme,vi,,10759,,,,,,,57
mujgan.saglam,miKrediTanim,vi,,10760,,,,,,,57
mujgan.saglam,miKrediYon,vi,,10761,,,,,,,57
mujgan.saglam,miKurFarkDegerleme,vi,,10762,,,,,,,57
mujgan.saglam,miMAFisList,vi,,10763,,,,,,,57
mujgan.saglam,miMAnaKayit,vi,,10764,,,,,,,57
mujgan.saglam,miMasrafCenter,vi,,10765,,,,,,,57
mujgan.saglam,miMasrafDetayListe,vi,,10766,,,,,,,57
mujgan.saglam,miMasrafEkstre,vi,,10767,,,,,,,57
mujgan.saglam,miMasrafEkstrex,vi,,10768,,,,,,,57
mujgan.saglam,miMasrafHspOzetx,vi,,10769,,,,,,,57
mujgan.saglam,miMasrafMDurum,vi,,10770,,,,,,,57
mujgan.saglam,miMasrafMDurumx,vi,,10771,,,,,,,57
mujgan.saglam,miMasrafMerKart,vi,,10772,,,,,,,57
mujgan.saglam,miMasrafMRapor,vi,,10773,,,,,,,57
mujgan.saglam,miMasrafMRapor1,vi,,10774,,,,,,,57
mujgan.saglam,miMasrafMYon,vi,,10775,,,,,,,57
mujgan.saglam,miMasrafSablonTanim,vi,,10776,,,,,,,57
mujgan.saglam,miMBilanco,vi,,10777,,,,,,,57
mujgan.saglam,miMCekMKod,vi,,10778,,,,,,,57
mujgan.saglam,miMDefKebir,vi,,10779,,,,,,,57
mujgan.saglam,miMDetayEnt,vi,,10780,,,,,,,57
mujgan.saglam,miMDovFisList,vi,,10781,,,,,,,57
mujgan.saglam,miMDovRaporlar,vi,,10782,,,,,,,57
mujgan.saglam,miMEnvKapat,vi,,10783,,,,,,,57
mujgan.saglam,miMFisList,vi,,10784,,,,,,,57
mujgan.saglam,miMFonAkim,vi,,10785,,,,,,,57
mujgan.saglam,miMGeciciVer,vi,,10786,,,,,,,57
mujgan.saglam,miMGelKapat,vi,,10787,,,,,,,57
mujgan.saglam,miMGidKapat,vi,,10788,,,,,,,57
mujgan.saglam,miMHareketler,vi,,10789,,,,,,,57
mujgan.saglam,miMHesapAktar,vi,,10790,,,,,,,57
mujgan.saglam,miMHesapPlan,vi,,10791,,,,,,,57
mujgan.saglam,miMHizliEnt,vi,,10792,,,,,,,57
mujgan.saglam,miMislemler,vi,,10793,,,,,,,57
