Ginx,SKod,MuhKod,EmirTar,Tutar,RKod,BedKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
44,115294,xxxxx,2023-03-17 17:04:43.790000,1405.7346000000,6986,161,3288,,,,,,
44,115294,xxxxx,2023-03-17 17:04:43.790000,937.1564000000,6986,162,3289,,,,,,
44,115294,xxxxx,2023-03-17 17:04:43.790000,937.1564000000,6986,168,3290,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,468.5782000000,1751,156,3291,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,1405.7346000000,1751,157,3292,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,3748.6257000000,1751,158,3293,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,4685.7822000000,1751,159,3294,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,3748.6257000000,1751,160,3295,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,468.5782000000,1751,161,3296,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,468.5782000000,1751,162,3297,,,,,,
44,115294,xxxxx,2023-03-22 08:50:33.783000,937.1564000000,1751,168,3298,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,1874.3129000000,2262,156,3299,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,468.5782000000,2262,157,3300,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,3280.0475000000,2262,158,3301,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,5154.3604000000,2262,159,3302,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,468.5782000000,2262,160,3303,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,468.5782000000,2262,161,3304,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,1405.7346000000,2262,162,3305,,,,,,
44,115294,xxxxx,2023-03-22 08:53:03.907000,937.1564000000,2262,168,3306,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,1874.3129000000,7205,156,3307,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,468.5782000000,7205,157,3308,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,3748.6257000000,7205,158,3309,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,3748.6257000000,7205,159,3310,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,1874.3129000000,7205,160,3311,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,937.1564000000,7205,161,3312,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,1405.7346000000,7205,162,3313,,,,,,
44,115294,xxxxx,2023-03-30 14:41:10.160000,937.1564000000,7205,168,3314,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,803.2769000000,2199,156,3315,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,2409.8308000000,2199,157,3316,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,1204.9154000000,2199,158,3317,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,1606.5539000000,2199,159,3318,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,2409.8308000000,2199,160,3319,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,1204.9154000000,2199,161,3320,,,,,,
44,115822,xxxxx,2023-04-03 17:16:55.180000,803.2769000000,2199,162,3321,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,1405.7346000000,5515,156,3322,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,2811.4693000000,5515,157,3323,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,3748.6257000000,5515,158,3324,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,3748.6257000000,5515,159,3325,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,2342.8911000000,5515,160,3326,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,937.1564000000,5515,161,3327,,,,,,
44,116148,xxxxx,2023-03-08 14:03:34.370000,937.1564000000,5515,162,3328,,,,,,
44,116148,xxxxx,2023-03-30 14:23:16.010000,468.5782000000,5516,156,3329,,,,,,
44,116148,xxxxx,2023-03-30 14:23:16.010000,937.1564000000,5516,157,3330,,,,,,
44,116148,xxxxx,2023-03-30 14:23:16.010000,937.1564000000,5516,158,3331,,,,,,
44,116148,xxxxx,2023-03-30 14:23:16.010000,937.1564000000,5516,159,3332,,,,,,
44,116148,xxxxx,2023-03-30 14:23:16.010000,937.1564000000,5516,160,3333,,,,,,
44,116148,xxxxx,2023-03-30 14:23:16.010000,468.5782000000,5516,161,3334,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,937.1564000000,5516,156,3335,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,1874.3129000000,5516,157,3336,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,3280.0475000000,5516,158,3337,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,3280.0475000000,5516,159,3338,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,937.1564000000,5516,160,3339,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,937.1564000000,5516,161,3340,,,,,,
44,116148,xxxxx,2023-04-03 17:18:01.950000,468.5782000000,5516,162,3341,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,401.6385000000,1805,156,3342,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,1606.5539000000,1805,157,3343,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,2409.8308000000,1805,158,3344,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,5221.3001000000,1805,159,3345,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,2409.8308000000,1805,160,3346,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,1204.9154000000,1805,161,3347,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,2008.1924000000,1805,162,3348,,,,,,
44,116485,xxxxx,2023-04-06 16:28:52.047000,803.2769000000,1805,168,3349,,,,,,
44,116485,xxxxx,2023-04-06 16:38:12.737000,401.6385000000,2374,157,3350,,,,,,
44,116485,xxxxx,2023-04-06 16:38:12.737000,803.2769000000,2374,158,3351,,,,,,
44,116485,xxxxx,2023-04-06 16:38:12.737000,1204.9154000000,2374,159,3352,,,,,,
44,116485,xxxxx,2023-04-06 16:38:12.737000,803.2769000000,2374,160,3353,,,,,,
44,116485,xxxxx,2023-04-06 16:38:12.737000,401.6385000000,2374,161,3354,,,,,,
44,116485,xxxxx,2023-04-06 16:38:12.737000,401.6385000000,2374,162,3355,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,334.6987000000,3385,156,3356,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,669.3975000000,3385,157,3357,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,2008.1924000000,3385,158,3358,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,2008.1924000000,3385,159,3359,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,1338.7949000000,3385,160,3360,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,1338.7949000000,3385,161,3361,,,,,,
44,116512,xxxxx,2023-03-17 16:49:55.837000,1004.0962000000,3385,162,3362,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,669.3975000000,1805,156,3363,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,1338.7949000000,1805,157,3364,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,2008.1924000000,1805,158,3365,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,2677.5898000000,1805,159,3366,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,1673.4936000000,1805,160,3367,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,1004.0962000000,1805,161,3368,,,,,,
44,117179,xxxxx,2023-04-05 14:50:30.930000,669.3975000000,1805,162,3369,,,,,,
44,117425,xxxxx,2023-04-10 09:00:56.587000,468.5782000000,1718,156,3370,,,,,,
44,117425,xxxxx,2023-04-10 09:00:56.587000,937.1564000000,1718,157,3371,,,,,,
44,117425,xxxxx,2023-04-10 09:00:56.587000,1405.7346000000,1718,158,3372,,,,,,
44,117425,xxxxx,2023-04-10 09:00:56.587000,1405.7346000000,1718,159,3373,,,,,,
44,117425,xxxxx,2023-04-10 09:00:56.587000,468.5782000000,1718,160,3374,,,,,,
44,117428,xxxxx,2023-03-30 14:10:16.527000,937.1564000000,1718,156,3375,,,,,,
44,117428,xxxxx,2023-03-30 14:10:16.527000,2342.8911000000,1718,157,3376,,,,,,
44,117428,xxxxx,2023-03-30 14:10:16.527000,1874.3129000000,1718,158,3377,,,,,,
44,117428,xxxxx,2023-03-30 14:10:16.527000,2342.8911000000,1718,159,3378,,,,,,
44,117428,xxxxx,2023-03-30 14:10:16.527000,2342.8911000000,1718,160,3379,,,,,,
44,117428,xxxxx,2023-03-30 14:10:16.527000,937.1564000000,1718,161,3380,,,,,,
44,117428,xxxxx,2023-03-30 14:13:41.020000,937.1564000000,2262,156,3381,,,,,,
44,117428,xxxxx,2023-03-30 14:13:41.020000,2342.8911000000,2262,157,3382,,,,,,
44,117428,xxxxx,2023-03-30 14:13:41.020000,2811.4693000000,2262,158,3383,,,,,,
44,117428,xxxxx,2023-03-30 14:13:41.020000,2342.8911000000,2262,159,3384,,,,,,
44,117428,xxxxx,2023-03-30 14:13:41.020000,2811.4693000000,2262,160,3385,,,,,,
44,117428,xxxxx,2023-03-30 14:13:41.020000,937.1564000000,2262,161,3386,,,,,,
44,117680,xxxxx,2023-04-06 15:46:55.997000,401.6385000000,1705,157,3387,,,,,,
44,117680,xxxxx,2023-04-06 15:46:55.997000,803.2769000000,1705,158,3388,,,,,,
44,117680,xxxxx,2023-04-06 15:46:55.997000,1204.9154000000,1705,159,3389,,,,,,
44,117680,xxxxx,2023-04-06 15:46:55.997000,803.2769000000,1705,160,3390,,,,,,
44,117680,xxxxx,2023-04-06 15:46:55.997000,401.6385000000,1705,161,3391,,,,,,
44,117680,xxxxx,2023-04-06 15:46:55.997000,401.6385000000,1705,162,3392,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,937.1564000000,8331,156,3393,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,2342.8911000000,8331,157,3394,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,2811.4693000000,8331,158,3395,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,2811.4693000000,8331,159,3396,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,2811.4693000000,8331,160,3397,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,1405.7346000000,8331,161,3398,,,,,,
44,117833,xxxxx,2023-03-30 09:00:23.340000,937.1564000000,8331,162,3399,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,334.6987000000,7284,156,3400,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,334.6987000000,7284,157,3401,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,669.3975000000,7284,158,3402,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,2008.1924000000,7284,159,3403,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,1673.4936000000,7284,160,3404,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,1338.7949000000,7284,161,3405,,,,,,
44,118414,xxxxx,2023-04-04 08:15:33.133000,334.6987000000,7284,162,3406,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,401.6385000000,7591,156,3407,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,1606.5539000000,7591,157,3408,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,2409.8308000000,7591,158,3409,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,3213.1078000000,7591,159,3410,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,2409.8308000000,7591,160,3411,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,1204.9154000000,7591,161,3412,,,,,,
44,118892,xxxxx,2023-03-20 16:47:14.393000,803.2769000000,7591,162,3413,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,401.6385000000,7590,156,3414,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,1606.5539000000,7590,157,3415,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,2409.8308000000,7590,158,3416,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,3213.1078000000,7590,159,3417,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,2409.8308000000,7590,160,3418,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,1204.9154000000,7590,161,3419,,,,,,
44,118892,xxxxx,2023-04-06 17:06:11.573000,803.2769000000,7590,162,3420,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,468.5782000000,3387,156,3421,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,2342.8911000000,3387,157,3422,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,3280.0475000000,3387,158,3423,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,4685.7822000000,3387,159,3424,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,2811.4693000000,3387,160,3425,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,937.1564000000,3387,161,3426,,,,,,
44,120013,xxxxx,2023-02-28 10:56:55.097000,468.5782000000,3387,162,3427,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,803.2769000000,8513,156,3428,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,2008.1924000000,8513,157,3429,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,2409.8308000000,8513,158,3430,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,3614.7462000000,8513,159,3431,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,2409.8308000000,8513,160,3432,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,1204.9154000000,8513,161,3433,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,803.2769000000,8513,162,3434,,,,,,
44,120164,xxxxx,2022-12-29 13:59:01.427000,401.6385000000,8513,168,3435,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,803.2769000000,8516,156,3436,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,2008.1924000000,8516,157,3437,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,2409.8308000000,8516,158,3438,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,3614.7462000000,8516,159,3439,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,2409.8308000000,8516,160,3440,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,1204.9154000000,8516,161,3441,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,803.2769000000,8516,162,3442,,,,,,
44,120164,xxxxx,2023-01-03 09:20:15.260000,401.6385000000,8516,168,3443,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,803.2769000000,1766,156,3444,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,2008.1924000000,1766,157,3445,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,1606.5539000000,1766,158,3446,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,2811.4693000000,1766,159,3447,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,2811.4693000000,1766,160,3448,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,1606.5539000000,1766,161,3449,,,,,,
44,120164,xxxxx,2023-03-20 09:15:30.023000,1204.9154000000,1766,162,3450,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,1606.5539000000,5989,156,3451,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,3213.1078000000,5989,157,3452,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,4016.3847000000,5989,158,3453,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,5221.3001000000,5989,159,3454,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,4016.3847000000,5989,160,3455,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,2008.1924000000,5989,161,3456,,,,,,
44,120164,xxxxx,2023-03-27 15:34:33.030000,1204.9154000000,5989,162,3457,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,803.2769000000,1789,156,3458,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,2008.1924000000,1789,157,3459,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,2409.8308000000,1789,158,3460,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,3213.1078000000,1789,159,3461,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,2409.8308000000,1789,160,3462,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,1204.9154000000,1789,161,3463,,,,,,
44,120164,xxxxx,2023-04-04 08:23:37.067000,803.2769000000,1789,162,3464,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,1204.9154000000,1805,156,3465,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,2008.1924000000,1805,157,3466,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,2409.8308000000,1805,158,3467,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,4016.3847000000,1805,159,3468,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,3213.1078000000,1805,160,3469,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,1606.5539000000,1805,161,3470,,,,,,
44,120445,xxxxx,2023-03-30 09:42:51.620000,803.2769000000,1805,162,3471,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,2008.1924000000,2587,156,3472,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,6024.5771000000,2587,157,3473,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,8032.7694000000,2587,158,3474,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,10040.9618000000,2587,159,3475,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,8032.7694000000,2587,160,3476,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,4016.3847000000,2587,161,3477,,,,,,
44,120495,xxxxx,2023-01-10 10:01:21.513000,2008.1924000000,2587,162,3478,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,2008.1924000000,2587,156,3479,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,6024.5771000000,2587,157,3480,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,8032.7694000000,2587,158,3481,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,10040.9618000000,2587,159,3482,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,8032.7694000000,2587,160,3483,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,4016.3847000000,2587,161,3484,,,,,,
44,120495,xxxxx,2023-01-10 10:07:00.757000,2008.1924000000,2587,162,3485,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,2008.1924000000,38,156,3486,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,6024.5771000000,38,157,3487,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,8032.7694000000,38,158,3488,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,10040.9618000000,38,159,3489,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,8032.7694000000,38,160,3490,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,4016.3847000000,38,161,3491,,,,,,
44,120495,xxxxx,2023-01-24 13:47:14.727000,2008.1924000000,38,162,3492,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,2008.1924000000,8836,156,3493,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,6024.5771000000,8836,157,3494,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,8032.7694000000,8836,158,3495,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,10040.9618000000,8836,159,3496,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,8032.7694000000,8836,160,3497,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,4016.3847000000,8836,161,3498,,,,,,
44,120495,xxxxx,2023-02-13 11:03:40.740000,2008.1924000000,8836,162,3499,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,2008.1924000000,8837,156,3500,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,6024.5771000000,8837,157,3501,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,8032.7694000000,8837,158,3502,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,10040.9618000000,8837,159,3503,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,8032.7694000000,8837,160,3504,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,4016.3847000000,8837,161,3505,,,,,,
44,120495,xxxxx,2023-02-20 11:28:17.880000,2008.1924000000,8837,162,3506,,,,,,
44,120931,xxxxx,2023-04-19 10:27:48.850000,334.6987000000,1805,156,3507,,,,,,
44,120931,xxxxx,2023-04-19 10:27:48.850000,669.3975000000,1805,157,3508,,,,,,
44,120931,xxxxx,2023-04-19 10:27:48.850000,669.3975000000,1805,158,3509,,,,,,
44,120931,xxxxx,2023-04-19 10:27:48.850000,669.3975000000,1805,159,3510,,,,,,
44,120931,xxxxx,2023-04-19 10:27:48.850000,669.3975000000,1805,160,3511,,,,,,
44,120931,xxxxx,2023-04-19 10:27:48.850000,334.6987000000,1805,161,3512,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,803.2769000000,5989,156,3513,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,2008.1924000000,5989,157,3514,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,2409.8308000000,5989,158,3515,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,2811.4693000000,5989,159,3516,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,2409.8308000000,5989,160,3517,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,1204.9154000000,5989,161,3518,,,,,,
44,121018,xxxxx,2023-03-22 11:45:18.693000,401.6385000000,5989,162,3519,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,803.2769000000,3387,156,3520,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,2008.1924000000,3387,157,3521,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,2409.8308000000,3387,158,3522,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,2811.4693000000,3387,159,3523,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,2409.8308000000,3387,160,3524,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,1204.9154000000,3387,161,3525,,,,,,
44,121018,xxxxx,2023-03-22 11:48:59.227000,401.6385000000,3387,162,3526,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,803.2769000000,5989,156,3527,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,1204.9154000000,5989,157,3528,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,1606.5539000000,5989,158,3529,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,2409.8308000000,5989,159,3530,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,2008.1924000000,5989,160,3531,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,1204.9154000000,5989,161,3532,,,,,,
44,121018,xxxxx,2023-03-24 14:38:47.873000,1204.9154000000,5989,162,3533,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,803.2769000000,8517,156,3534,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,803.2769000000,8517,157,3535,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,1204.9154000000,8517,158,3536,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,1606.5539000000,8517,159,3537,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,1606.5539000000,8517,160,3538,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,1204.9154000000,8517,161,3539,,,,,,
44,121018,xxxxx,2023-03-24 14:39:52.517000,803.2769000000,8517,162,3540,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,803.2769000000,3387,156,3541,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,1204.9154000000,3387,157,3542,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,1606.5539000000,3387,158,3543,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,2409.8308000000,3387,159,3544,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,2008.1924000000,3387,160,3545,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,1204.9154000000,3387,161,3546,,,,,,
44,121018,xxxxx,2023-03-24 14:42:15.097000,1204.9154000000,3387,162,3547,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,1338.7949000000,8300,156,3548,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,2342.8911000000,8300,157,3549,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,2677.5898000000,8300,158,3550,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,3346.9873000000,8300,159,3551,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,1673.4936000000,8300,160,3552,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,1004.0962000000,8300,161,3553,,,,,,
44,121031,xxxxx,2023-03-27 15:37:40.853000,334.6987000000,8300,162,3554,,,,,,
44,121031,xxxxx,2023-03-27 15:52:22.620000,334.6987000000,8300,156,3555,,,,,,
44,121031,xxxxx,2023-03-27 15:52:22.620000,334.6987000000,8300,157,3556,,,,,,
44,121031,xxxxx,2023-03-27 15:52:22.620000,669.3975000000,8300,158,3557,,,,,,
44,121031,xxxxx,2023-03-27 15:52:22.620000,669.3975000000,8300,159,3558,,,,,,
44,121031,xxxxx,2023-03-27 15:52:22.620000,334.6987000000,8300,160,3559,,,,,,
44,121031,xxxxx,2023-03-27 15:52:22.620000,334.6987000000,8300,161,3560,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,1606.5539000000,7719,156,3561,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,3213.1078000000,7719,157,3562,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,4016.3847000000,7719,158,3563,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,5622.9386000000,7719,159,3564,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,3614.7462000000,7719,160,3565,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,1606.5539000000,7719,161,3566,,,,,,
44,121038,xxxxx,2023-02-20 15:18:05.830000,1204.9154000000,7719,162,3567,,,,,,
44,121039,xxxxx,2023-02-20 13:54:29.253000,1874.3129000000,7205,156,3568,,,,,,
44,121039,xxxxx,2023-02-20 13:54:29.253000,3748.6257000000,7205,157,3569,,,,,,
44,121039,xxxxx,2023-02-20 13:54:29.253000,4685.7822000000,7205,158,3570,,,,,,
44,121039,xxxxx,2023-02-20 13:54:29.253000,6560.0950000000,7205,159,3571,,,,,,
44,121039,xxxxx,2023-02-20 13:54:29.253000,4217.2039000000,7205,160,3572,,,,,,
44,121039,xxxxx,2023-02-20 13:54:29.253000,1874.3129000000,7205,161,3573,,,,,,
