EmirNo,SKOD,RKOD,BedKod,FisNo,FisHarinx,SendTar,StartTarih,Proses,AltProses,Personel,EndTarih,Giren,Cikan,scikan,Birim,WMakNum,Fire,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
4024,122888,6871,161,18518,56674,2023-08-10 11:08:19.283000,2023-08-31 10:27:30.100000,18,,U15016,2013-03-22 01:44:24.083000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2834,94,,,,,,
4024,122888,6871,161,18518,56674,2023-08-10 11:08:19.283000,2023-08-31 10:28:35.040000,19,,U18001,2023-09-08 17:28:43.167000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2835,94,,,,,,
4024,122888,6871,161,18518,56674,2023-08-10 11:08:19.283000,2023-09-08 17:27:33.657000,25,,u19001,2023-09-08 17:28:59.727000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2836,94,,,,,,
4033,122830,1886,156,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2837,95,,,,,,
4033,122830,1886,156,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2838,95,,,,,,
4033,122830,1886,156,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2839,95,,,,,,
4033,122830,1886,157,18337,55900,2023-08-14 15:58:17.717000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2840,95,,,,,,
4033,122830,1886,157,18337,55900,2023-08-14 15:58:17.717000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2841,95,,,,,,
4033,122830,1886,157,18337,55900,2023-08-14 15:58:17.717000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2842,95,,,,,,
4033,122830,1886,157,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2843,95,,,,,,
4033,122830,1886,157,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2844,95,,,,,,
4033,122830,1886,157,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2845,95,,,,,,
4033,122830,1886,158,18337,55900,2023-08-14 15:58:17.717000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2846,95,,,,,,
4033,122830,1886,158,18337,55900,2023-08-14 15:58:17.717000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2847,95,,,,,,
4033,122830,1886,158,18337,55900,2023-08-14 15:58:17.717000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2848,95,,,,,,
4033,122830,1886,158,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2849,95,,,,,,
4033,122830,1886,158,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2850,95,,,,,,
4033,122830,1886,158,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2851,95,,,,,,
4033,122830,1886,159,18337,55900,2023-08-14 15:58:17.717000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,2852,95,,,,,,
4033,122830,1886,159,18337,55900,2023-08-14 15:58:17.717000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,2853,95,,,,,,
4033,122830,1886,159,18337,55900,2023-08-14 15:58:17.717000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,2854,95,,,,,,
4033,122830,1886,159,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,2855,95,,,,,,
4033,122830,1886,159,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,2856,95,,,,,,
4033,122830,1886,159,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,2857,95,,,,,,
4033,122830,1886,160,18337,55900,2023-08-14 15:58:17.717000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2858,95,,,,,,
4033,122830,1886,160,18337,55900,2023-08-14 15:58:17.717000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2859,95,,,,,,
4033,122830,1886,160,18337,55900,2023-08-14 15:58:17.717000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2860,95,,,,,,
4033,122830,1886,160,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2861,95,,,,,,
4033,122830,1886,160,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2862,95,,,,,,
4033,122830,1886,160,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2863,95,,,,,,
4033,122830,1886,161,18337,55900,2023-08-14 15:58:17.717000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2864,95,,,,,,
4033,122830,1886,161,18337,55900,2023-08-14 15:58:17.717000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2865,95,,,,,,
4033,122830,1886,161,18337,55900,2023-08-14 15:58:17.717000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2866,95,,,,,,
4033,122830,1886,161,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2867,95,,,,,,
4033,122830,1886,161,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2868,95,,,,,,
4033,122830,1886,161,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2869,95,,,,,,
4033,122830,1886,162,18337,55900,2023-08-14 15:58:17.717000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2870,95,,,,,,
4033,122830,1886,162,18337,55900,2023-08-14 15:58:17.717000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2871,95,,,,,,
4033,122830,1886,162,18337,55900,2023-08-14 15:58:17.717000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2872,95,,,,,,
4033,122830,1886,162,18384,56974,2023-08-14 16:00:41.580000,2023-08-21 10:41:23.977000,15,,U02002,2013-03-12 01:57:31.193000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2873,95,,,,,,
4033,122830,1886,162,18384,56974,2023-08-14 16:00:41.580000,2023-08-23 11:45:35.920000,19,,U15016,2023-09-08 07:54:49.987000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2874,95,,,,,,
4033,122830,1886,162,18384,56974,2023-08-14 16:00:41.580000,2023-09-08 07:53:32.233000,25,,U19001,2023-09-08 07:54:57.013000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2875,95,,,,,,
4059,121039,9965,156,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:25.283000,15,,U02002,2013-03-26 23:14:38.057000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2876,96,,,,,,
4059,121039,9965,156,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:41.587000,07,,U15009,2013-03-26 23:15:20.017000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2877,96,,,,,,
4059,121039,9965,156,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:59:22.567000,18,,U07004,2013-03-26 23:15:47.750000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2878,96,,,,,,
4059,121039,9965,156,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 08:00:03.130000,19,,U18001,2023-09-05 15:57:53.823000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2879,96,,,,,,
4059,121039,9965,156,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 15:56:36.553000,25,,U19001,2023-09-05 15:58:00.853000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2880,96,,,,,,
4059,121039,9965,157,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:25.283000,15,,U02002,2013-03-26 23:14:38.057000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2881,96,,,,,,
4059,121039,9965,157,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:41.587000,07,,U15009,2013-03-26 23:15:20.017000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2882,96,,,,,,
4059,121039,9965,157,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:59:22.567000,18,,U07004,2013-03-26 23:15:47.750000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2883,96,,,,,,
4059,121039,9965,157,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 08:00:03.130000,19,,U18001,2023-09-05 15:57:53.823000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2884,96,,,,,,
4059,121039,9965,157,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 15:56:36.553000,25,,U19001,2023-09-05 15:58:00.853000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2885,96,,,,,,
4059,121039,9965,158,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:25.283000,15,,U02002,2013-03-26 23:14:38.057000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2886,96,,,,,,
4059,121039,9965,158,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:41.587000,07,,U15009,2013-03-26 23:15:20.017000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2887,96,,,,,,
4059,121039,9965,158,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:59:22.567000,18,,U07004,2013-03-26 23:15:47.750000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2888,96,,,,,,
4059,121039,9965,158,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 08:00:03.130000,19,,U18001,2023-09-05 15:57:53.823000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2889,96,,,,,,
4059,121039,9965,158,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 15:56:36.553000,25,,U19001,2023-09-05 15:58:00.853000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2890,96,,,,,,
4059,121039,9965,159,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:25.283000,15,,U02002,2013-03-26 23:14:38.057000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2891,96,,,,,,
4059,121039,9965,159,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:41.587000,07,,U15009,2013-03-26 23:15:20.017000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2892,96,,,,,,
4059,121039,9965,159,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:59:22.567000,18,,U07004,2013-03-26 23:15:47.750000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2893,96,,,,,,
4059,121039,9965,159,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 08:00:03.130000,19,,U18001,2023-09-05 15:57:53.823000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2894,96,,,,,,
4059,121039,9965,159,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 15:56:36.553000,25,,U19001,2023-09-05 15:58:00.853000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2895,96,,,,,,
4059,121039,9965,160,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:25.283000,15,,U02002,2013-03-26 23:14:38.057000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2896,96,,,,,,
4059,121039,9965,160,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:41.587000,07,,U15009,2013-03-26 23:15:20.017000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2897,96,,,,,,
4059,121039,9965,160,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:59:22.567000,18,,U07004,2013-03-26 23:15:47.750000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2898,96,,,,,,
4059,121039,9965,160,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 08:00:03.130000,19,,U18001,2023-09-05 15:57:53.823000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2899,96,,,,,,
4059,121039,9965,160,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 15:56:36.553000,25,,U19001,2023-09-05 15:58:00.853000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2900,96,,,,,,
4059,121039,9965,161,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:25.283000,15,,U02002,2013-03-26 23:14:38.057000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2901,96,,,,,,
4059,121039,9965,161,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:58:41.587000,07,,U15009,2013-03-26 23:15:20.017000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2902,96,,,,,,
4059,121039,9965,161,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 07:59:22.567000,18,,U07004,2013-03-26 23:15:47.750000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2903,96,,,,,,
4059,121039,9965,161,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 08:00:03.130000,19,,U18001,2023-09-05 15:57:53.823000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2904,96,,,,,,
4059,121039,9965,161,18551,56876,2023-08-14 17:40:32.447000,2023-09-05 15:56:36.553000,25,,U19001,2023-09-05 15:58:00.853000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2905,96,,,,,,
4069,121062,198,156,18449,56400,2023-08-17 14:35:11.103000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2906,97,,,,,,
4069,121062,198,156,18449,56400,2023-08-17 14:35:11.103000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2907,97,,,,,,
4069,121062,198,156,18449,56400,2023-08-17 14:35:11.103000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2908,97,,,,,,
4069,121062,198,157,18449,56400,2023-08-17 14:35:11.103000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2909,97,,,,,,
4069,121062,198,157,18449,56400,2023-08-17 14:35:11.103000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2910,97,,,,,,
4069,121062,198,157,18449,56400,2023-08-17 14:35:11.103000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2911,97,,,,,,
4069,121062,198,158,18449,56400,2023-08-17 14:35:11.103000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2912,97,,,,,,
4069,121062,198,158,18449,56400,2023-08-17 14:35:11.103000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2913,97,,,,,,
4069,121062,198,158,18449,56400,2023-08-17 14:35:11.103000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2914,97,,,,,,
4069,121062,198,159,18449,56400,2023-08-17 14:35:11.103000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2915,97,,,,,,
4069,121062,198,159,18449,56400,2023-08-17 14:35:11.103000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2916,97,,,,,,
4069,121062,198,159,18449,56400,2023-08-17 14:35:11.103000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2917,97,,,,,,
4069,121062,1718,156,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2918,97,,,,,,
4069,121062,1718,156,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2919,97,,,,,,
4069,121062,1718,156,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,2920,97,,,,,,
4069,121062,1718,157,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2921,97,,,,,,
4069,121062,1718,157,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2922,97,,,,,,
4069,121062,1718,157,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2923,97,,,,,,
4069,121062,1718,158,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2924,97,,,,,,
4069,121062,1718,158,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2925,97,,,,,,
4069,121062,1718,158,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2926,97,,,,,,
4069,121062,1718,159,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,2927,97,,,,,,
4069,121062,1718,159,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,2928,97,,,,,,
4069,121062,1718,159,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,2929,97,,,,,,
4069,121062,1718,160,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2930,97,,,,,,
4069,121062,1718,160,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2931,97,,,,,,
4069,121062,1718,160,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,2932,97,,,,,,
4069,121062,1718,161,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2933,97,,,,,,
4069,121062,1718,161,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2934,97,,,,,,
4069,121062,1718,161,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,2935,97,,,,,,
4069,121062,1718,162,18384,57436,2023-08-17 14:37:06.177000,2023-08-22 09:53:06.617000,15,,U02002,2013-03-13 01:09:10.550000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2936,97,,,,,,
4069,121062,1718,162,18384,57436,2023-08-17 14:37:06.177000,2023-08-24 16:37:27.573000,19,,U15016,2023-09-01 15:42:42.430000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,2937,97,,,,,,
4069,121062,1718,162,18384,57436,2023-08-17 14:37:06.177000,2023-09-01 15:41:24.563000,18,,U19001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,2938,97,,,,,,
4095,118288,1751,157,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:07.600000,15,,U02002,2013-03-22 01:46:17.080000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2939,99,,,,,,
4095,118288,1751,157,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:27.590000,07,,U15009,2013-03-22 01:46:58.597000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2940,99,,,,,,
4095,118288,1751,157,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:10.580000,18,,U07004,2013-03-22 01:47:28.247000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2941,99,,,,,,
4095,118288,1751,157,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:38.707000,19,,U18001,2023-09-04 17:17:27.303000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2942,99,,,,,,
4095,118288,1751,157,18708,57481,2023-08-22 10:32:42.907000,2023-09-04 17:16:08.193000,25,,U19001,2023-09-04 17:17:34.287000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2943,99,,,,,,
4095,118288,1751,158,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:07.600000,15,,U02002,2013-03-22 01:46:17.080000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2944,99,,,,,,
4095,118288,1751,158,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:27.590000,07,,U15009,2013-03-22 01:46:58.597000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2945,99,,,,,,
4095,118288,1751,158,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:10.580000,18,,U07004,2013-03-22 01:47:28.247000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2946,99,,,,,,
4095,118288,1751,158,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:38.707000,19,,U18001,2023-09-04 17:17:27.303000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2947,99,,,,,,
4095,118288,1751,158,18708,57481,2023-08-22 10:32:42.907000,2023-09-04 17:16:08.193000,25,,U19001,2023-09-04 17:17:34.287000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,2948,99,,,,,,
4095,118288,1751,160,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:07.600000,15,,U02002,2013-03-22 01:46:17.080000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2949,99,,,,,,
4095,118288,1751,160,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:27.590000,07,,U15009,2013-03-22 01:46:58.597000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2950,99,,,,,,
4095,118288,1751,160,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:10.580000,18,,U07004,2013-03-22 01:47:28.247000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2951,99,,,,,,
4095,118288,1751,160,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:38.707000,19,,U18001,2023-09-04 17:17:27.303000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2952,99,,,,,,
4095,118288,1751,160,18708,57481,2023-08-22 10:32:42.907000,2023-09-04 17:16:08.193000,25,,U19001,2023-09-04 17:17:34.287000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2953,99,,,,,,
4095,118288,1751,162,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:07.600000,15,,U02002,2013-03-22 01:46:17.080000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2954,99,,,,,,
4095,118288,1751,162,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:30:27.590000,07,,U15009,2013-03-22 01:46:58.597000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2955,99,,,,,,
4095,118288,1751,162,18708,57481,2023-08-22 10:32:42.907000,2023-08-31 10:31:10.580000,18,,U07004,2013-03-22 01:47:28.247000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,2956,99,,,,,,
