FisNo,FisHarinx,ParaCinsi,LineType,Fiyat,Tutar,MasrafTutar,iskTutar,StopajTutar,OTVMatrah,OTVTutar,KDVMatrah,KDVTutar,TevkifatTutar,NetTutar,kgid
162,167,TL,S,1798.000000,1798.000000,0.000000,0.000000,0.000000,1798.000000,0.000000,1798.000000,0.000000,0.000000,1798.000000,694
162,167,US,S,258.716204,258.720000,0.000000,0.000000,0.000000,258.720000,0.000000,258.720000,0.000000,0.000000,258.720000,695
163,168,EU,S,325.072279,325.070000,0.000000,0.000000,0.000000,325.070000,0.000000,325.070000,0.000000,0.000000,325.070000,697
163,168,TL,S,2653.500000,2653.500000,0.000000,0.000000,0.000000,2653.500000,0.000000,2653.500000,0.000000,0.000000,2653.500000,699
163,168,US,S,381.815042,381.820000,0.000000,0.000000,0.000000,381.820000,0.000000,381.820000,0.000000,0.000000,381.820000,700
164,169,EU,S,194.602342,194.600000,0.000000,0.000000,0.000000,194.600000,0.000000,194.600000,0.000000,0.000000,194.600000,702
164,169,TL,S,1588.500000,1588.500000,0.000000,0.000000,0.000000,1588.500000,0.000000,1588.500000,0.000000,0.000000,1588.500000,704
164,169,US,S,228.571017,228.570000,0.000000,0.000000,0.000000,228.570000,0.000000,228.570000,0.000000,0.000000,228.570000,705
165,170,EU,S,45.946048,45.950000,0.000000,0.000000,0.000000,45.950000,0.000000,45.950000,0.000000,0.000000,45.950000,707
165,170,TL,S,365.000000,365.000000,0.000000,0.000000,0.000000,365.000000,0.000000,365.000000,0.000000,0.000000,365.000000,709
165,170,US,S,53.303347,53.300000,0.000000,0.000000,0.000000,53.300000,0.000000,53.300000,0.000000,0.000000,53.300000,710
166,171,EU,S,58.680845,58.680000,0.000000,0.000000,0.000000,58.680000,0.000000,58.680000,0.000000,0.000000,58.680000,712
166,171,TL,S,479.000000,479.000000,0.000000,0.000000,0.000000,479.000000,0.000000,479.000000,0.000000,0.000000,479.000000,714
166,171,US,S,68.923838,68.920000,0.000000,0.000000,0.000000,68.920000,0.000000,68.920000,0.000000,0.000000,68.920000,715
167,172,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,717
167,172,TL,S,3145.230000,3145.230000,0.000000,0.000000,0.000000,3145.230000,0.000000,3145.230000,0.000000,0.000000,3145.230000,719
167,172,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,720
168,173,EU,S,4.882027,4.880000,0.000000,0.000000,0.000000,4.880000,0.000000,4.880000,0.000000,0.000000,4.880000,722
168,173,TL,S,42.500000,42.500000,0.000000,0.000000,0.000000,42.500000,0.000000,42.500000,0.000000,0.000000,42.500000,724
168,173,US,S,5.807439,5.810000,0.000000,0.000000,0.000000,5.810000,0.000000,5.810000,0.000000,0.000000,5.810000,725
169,174,EU,S,3.773520,3.770000,0.000000,0.000000,0.000000,3.770000,0.000000,3.770000,0.000000,0.000000,3.770000,727
169,174,TL,S,32.850000,32.850000,0.000000,0.000000,0.000000,32.850000,0.000000,32.850000,0.000000,0.000000,32.850000,729
169,174,US,S,4.488809,4.490000,0.000000,0.000000,0.000000,4.490000,0.000000,4.490000,0.000000,0.000000,4.490000,730
170,175,EU,S,56.901498,56.900000,0.000000,0.000000,0.000000,56.900000,0.000000,56.900000,0.000000,0.000000,56.900000,732
170,175,TL,S,499.800000,499.800000,0.000000,0.000000,0.000000,499.800000,0.000000,499.800000,0.000000,0.000000,499.800000,734
170,175,US,S,67.712567,67.710000,0.000000,0.000000,0.000000,67.710000,0.000000,67.710000,0.000000,0.000000,67.710000,735
171,176,EU,S,546.007897,546.010000,0.000000,0.000000,0.000000,546.010000,0.000000,546.010000,0.000000,0.000000,546.010000,737
171,176,TL,S,4826.000000,4826.000000,0.000000,0.000000,0.000000,4826.000000,0.000000,4826.000000,0.000000,0.000000,4826.000000,739
171,176,US,S,646.154670,646.150000,0.000000,0.000000,0.000000,646.150000,0.000000,646.150000,0.000000,0.000000,646.150000,740
173,178,EU,S,1382.242113,1382.240000,0.000000,0.000000,0.000000,1382.240000,0.000000,1382.240000,0.000000,0.000000,1382.240000,742
173,178,TL,S,12037.080000,12037.080000,0.000000,0.000000,0.000000,12037.080000,0.000000,12037.080000,0.000000,0.000000,12037.080000,744
173,178,US,S,1650.000000,1650.000000,0.000000,0.000000,0.000000,1650.000000,0.000000,1650.000000,0.000000,0.000000,1650.000000,745
174,179,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,747
174,179,TL,S,22361.100000,22361.100000,0.000000,0.000000,0.000000,22361.100000,0.000000,22361.100000,0.000000,0.000000,22361.100000,749
174,179,US,S,3000.000000,3000.000000,0.000000,0.000000,0.000000,3000.000000,0.000000,3000.000000,0.000000,0.000000,3000.000000,750
175,180,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,752
175,180,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,754
175,180,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,755
176,181,EU,S,70.228829,70.230000,0.000000,0.000000,0.000000,70.230000,0.000000,70.230000,0.000000,0.000000,70.230000,757
176,181,TL,S,600.000000,600.000000,0.000000,0.000000,0.000000,600.000000,0.000000,600.000000,0.000000,0.000000,600.000000,759
176,181,US,S,83.003624,83.000000,0.000000,0.000000,0.000000,83.000000,0.000000,83.000000,0.000000,0.000000,83.000000,760
177,182,EU,S,34.389078,34.390000,0.000000,0.000000,0.000000,34.390000,0.000000,34.390000,0.000000,0.000000,34.390000,762
177,182,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,764
177,182,US,S,40.646551,40.650000,0.000000,0.000000,0.000000,40.650000,0.000000,40.650000,0.000000,0.000000,40.650000,765
180,185,EU,S,63.054667,63.050000,0.000000,0.000000,0.000000,63.050000,0.000000,63.050000,0.000000,0.000000,63.050000,767
180,185,TL,S,550.070000,550.070000,0.000000,0.000000,0.000000,550.070000,0.000000,550.070000,0.000000,0.000000,550.070000,769
180,185,US,S,74.528161,74.530000,0.000000,0.000000,0.000000,74.530000,0.000000,74.530000,0.000000,0.000000,74.530000,770
181,186,EU,S,25.528439,25.530000,0.000000,0.000000,0.000000,25.530000,0.000000,25.530000,0.000000,0.000000,25.530000,772
181,186,TL,S,225.000000,225.000000,0.000000,0.000000,0.000000,225.000000,0.000000,225.000000,0.000000,0.000000,225.000000,774
181,186,US,S,30.590187,30.590000,0.000000,0.000000,0.000000,30.590000,0.000000,30.590000,0.000000,0.000000,30.590000,775
182,187,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,777
182,187,TL,S,170.500000,170.500000,0.000000,0.000000,0.000000,170.500000,0.000000,170.500000,0.000000,0.000000,170.500000,779
182,187,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,780
184,189,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,782
184,189,TL,S,825.000000,825.000000,0.000000,0.000000,0.000000,825.000000,0.000000,825.000000,0.000000,0.000000,825.000000,784
184,189,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,785
185,190,EU,S,5.603779,5.600000,0.000000,0.000000,0.000000,5.600000,0.000000,5.600000,0.000000,0.000000,5.600000,787
185,190,TL,S,49.000000,49.000000,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000,0.000000,0.000000,49.000000,789
185,190,US,S,6.676386,6.680000,0.000000,0.000000,0.000000,6.680000,0.000000,6.680000,0.000000,0.000000,6.680000,790
186,191,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,792
186,191,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,794
186,191,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,795
187,192,EU,S,59.811553,59.810000,0.000000,0.000000,0.000000,59.810000,0.000000,59.810000,0.000000,0.000000,59.810000,797
187,192,TL,S,511.000000,511.000000,0.000000,0.000000,0.000000,511.000000,0.000000,511.000000,0.000000,0.000000,511.000000,799
187,192,US,S,70.691420,70.690000,0.000000,0.000000,0.000000,70.690000,0.000000,70.690000,0.000000,0.000000,70.690000,800
189,194,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,802
189,194,TL,S,346.390000,346.390000,0.000000,0.000000,0.000000,346.390000,0.000000,346.390000,0.000000,0.000000,346.390000,804
189,194,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,805
190,195,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,807
190,195,TL,S,1082.000000,1082.000000,0.000000,0.000000,0.000000,1082.000000,0.000000,1082.000000,0.000000,0.000000,1082.000000,809
190,195,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,810
191,196,EU,S,45.665750,45.670000,0.000000,0.000000,0.000000,45.670000,0.000000,45.670000,0.000000,0.000000,45.670000,812
191,196,TL,S,400.000000,400.000000,0.000000,0.000000,0.000000,400.000000,0.000000,400.000000,0.000000,0.000000,400.000000,814
191,196,US,S,53.961445,53.960000,0.000000,0.000000,0.000000,53.960000,0.000000,53.960000,0.000000,0.000000,53.960000,815
192,197,EU,S,372.071391,372.070000,0.000000,0.000000,0.000000,372.070000,0.000000,372.070000,0.000000,0.000000,372.070000,817
192,197,TL,S,3200.000000,3200.000000,0.000000,0.000000,0.000000,3200.000000,0.000000,3200.000000,0.000000,0.000000,3200.000000,819
192,197,US,S,437.588885,437.590000,0.000000,0.000000,0.000000,437.590000,0.000000,437.590000,0.000000,0.000000,437.590000,820
193,198,EU,S,13.584141,13.580000,0.000000,0.000000,0.000000,13.580000,0.000000,13.580000,0.000000,0.000000,13.580000,822
193,198,TL,S,118.000000,118.000000,0.000000,0.000000,0.000000,118.000000,0.000000,118.000000,0.000000,0.000000,118.000000,824
193,198,US,S,16.037620,16.040000,0.000000,0.000000,0.000000,16.040000,0.000000,16.040000,0.000000,0.000000,16.040000,825
194,200,EU,S,0.434355,0.430000,0.000000,0.000000,0.000000,0.430000,0.000000,0.430000,0.000000,0.000000,0.430000,827
194,200,TL,S,3.800000,3.800000,0.000000,0.000000,0.000000,3.800000,0.000000,3.800000,0.000000,0.000000,3.800000,829
194,200,US,S,0.514835,0.510000,0.000000,0.000000,0.000000,0.510000,0.000000,0.510000,0.000000,0.000000,0.510000,830
195,201,EU,S,40.507189,40.510000,0.000000,0.000000,0.000000,40.510000,0.000000,40.510000,0.000000,0.000000,40.510000,832
195,201,TL,S,357.800000,357.800000,0.000000,0.000000,0.000000,357.800000,0.000000,357.800000,0.000000,0.000000,357.800000,834
195,201,US,S,48.007514,48.010000,0.000000,0.000000,0.000000,48.010000,0.000000,48.010000,0.000000,0.000000,48.010000,835
196,202,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,837
196,202,TL,S,239.200000,239.200000,0.000000,0.000000,0.000000,239.200000,0.000000,239.200000,0.000000,0.000000,239.200000,839
196,202,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840
197,203,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,842
197,203,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,844
197,203,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,845
198,204,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,847
198,204,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,849
198,204,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,850
199,205,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,852
199,205,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,854
199,205,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,855
200,206,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,857
200,206,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,859
200,206,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,860
201,207,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,862
201,207,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,864
201,207,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,865
202,208,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,867
202,208,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,869
202,208,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,870
203,209,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,872
203,209,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,874
203,209,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,875
204,210,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,877
204,210,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,879
204,210,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,880
205,211,EU,S,1.315291,1.320000,0.000000,0.000000,0.000000,1.320000,0.000000,1.320000,0.000000,0.000000,1.320000,882
205,211,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,884
205,211,US,S,1.544725,1.540000,0.000000,0.000000,0.000000,1.540000,0.000000,1.540000,0.000000,0.000000,1.540000,885
206,212,EU,S,2.104465,2.100000,0.000000,0.000000,0.000000,2.100000,0.000000,2.100000,0.000000,0.000000,2.100000,887
206,212,TL,S,18.880000,18.880000,0.000000,0.000000,0.000000,18.880000,0.000000,18.880000,0.000000,0.000000,18.880000,889
206,212,US,S,2.471560,2.470000,0.000000,0.000000,0.000000,2.470000,0.000000,2.470000,0.000000,0.000000,2.470000,890
207,213,EU,S,599.483511,599.480000,0.000000,0.000000,0.000000,599.480000,0.000000,599.480000,0.000000,0.000000,599.480000,892
207,213,TL,S,5455.240000,5455.240000,0.000000,0.000000,0.000000,5455.240000,0.000000,5455.240000,0.000000,0.000000,5455.240000,894
207,213,US,S,702.433623,702.430000,0.000000,0.000000,0.000000,702.430000,0.000000,702.430000,0.000000,0.000000,702.430000,895
208,214,EU,S,235.520822,235.520000,0.000000,0.000000,0.000000,235.520000,0.000000,235.520000,0.000000,0.000000,235.520000,897
208,214,TL,S,2200.000000,2200.000000,0.000000,0.000000,0.000000,2200.000000,0.000000,2200.000000,0.000000,0.000000,2200.000000,899
208,214,US,S,277.725178,277.730000,0.000000,0.000000,0.000000,277.730000,0.000000,277.730000,0.000000,0.000000,277.730000,900
209,215,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,902
209,215,TL,S,99.000000,99.000000,0.000000,0.000000,0.000000,99.000000,0.000000,99.000000,0.000000,0.000000,99.000000,904
209,215,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,905
210,216,EU,S,11.066893,11.070000,0.000000,0.000000,0.000000,11.070000,0.000000,11.070000,0.000000,0.000000,11.070000,907
210,216,TL,S,99.000000,99.000000,0.000000,0.000000,0.000000,99.000000,0.000000,99.000000,0.000000,0.000000,99.000000,909
210,216,US,S,13.116057,13.120000,0.000000,0.000000,0.000000,13.120000,0.000000,13.120000,0.000000,0.000000,13.120000,910
211,217,EU,S,92.142525,92.140000,0.000000,0.000000,0.000000,92.140000,0.000000,92.140000,0.000000,0.000000,92.140000,912
211,217,TL,S,812.780000,812.780000,0.000000,0.000000,0.000000,812.780000,0.000000,812.780000,0.000000,0.000000,812.780000,914
211,217,US,S,107.394096,107.390000,0.000000,0.000000,0.000000,107.390000,0.000000,107.390000,0.000000,0.000000,107.390000,915
212,218,EU,S,241.055901,241.060000,0.000000,0.000000,0.000000,241.060000,0.000000,241.060000,0.000000,0.000000,241.060000,917
212,218,TL,S,2126.330000,2126.330000,0.000000,0.000000,0.000000,2126.330000,0.000000,2126.330000,0.000000,0.000000,2126.330000,919
212,218,US,S,280.955842,280.960000,0.000000,0.000000,0.000000,280.960000,0.000000,280.960000,0.000000,0.000000,280.960000,920
213,219,EU,S,397.807107,397.810000,0.000000,0.000000,0.000000,397.810000,0.000000,397.810000,0.000000,0.000000,397.810000,922
213,219,TL,S,3695.270000,3695.270000,0.000000,0.000000,0.000000,3695.270000,0.000000,3695.270000,0.000000,0.000000,3695.270000,924
213,219,US,S,466.227179,466.230000,0.000000,0.000000,0.000000,466.230000,0.000000,466.230000,0.000000,0.000000,466.230000,925
216,223,EU,S,1590.561552,1590.560000,0.000000,0.000000,0.000000,1590.560000,0.000000,1590.560000,0.000000,0.000000,1590.560000,927
216,223,TL,S,14250.000000,14250.000000,0.000000,0.000000,0.000000,14250.000000,0.000000,14250.000000,0.000000,0.000000,14250.000000,929
216,223,US,S,1878.534611,1878.530000,0.000000,0.000000,0.000000,1878.530000,0.000000,1878.530000,0.000000,0.000000,1878.530000,930
217,224,EU,S,46.795615,46.800000,0.000000,0.000000,0.000000,46.800000,0.000000,46.800000,0.000000,0.000000,46.800000,932
217,224,TL,S,420.000000,420.000000,0.000000,0.000000,0.000000,420.000000,0.000000,420.000000,0.000000,0.000000,420.000000,934
217,224,US,S,54.753090,54.750000,0.000000,0.000000,0.000000,54.750000,0.000000,54.750000,0.000000,0.000000,54.750000,935
218,225,EU,S,203.899124,203.900000,0.000000,0.000000,0.000000,203.900000,0.000000,203.900000,0.000000,0.000000,203.900000,937
218,225,TL,S,1824.000000,1824.000000,0.000000,0.000000,0.000000,1824.000000,0.000000,1824.000000,0.000000,0.000000,1824.000000,939
218,225,US,S,241.653418,241.650000,0.000000,0.000000,0.000000,241.650000,0.000000,241.650000,0.000000,0.000000,241.650000,940
219,226,EU,S,45.055440,45.060000,0.000000,0.000000,0.000000,45.060000,0.000000,45.060000,0.000000,0.000000,45.060000,942
219,226,TL,S,410.000000,410.000000,0.000000,0.000000,0.000000,410.000000,0.000000,410.000000,0.000000,0.000000,410.000000,944
219,226,US,S,52.792872,52.790000,0.000000,0.000000,0.000000,52.790000,0.000000,52.790000,0.000000,0.000000,52.790000,945
220,227,EU,S,217.712062,217.710000,0.000000,0.000000,0.000000,217.710000,0.000000,217.710000,0.000000,0.000000,217.710000,947
220,227,TL,S,2025.310000,2025.310000,0.000000,0.000000,0.000000,2025.310000,0.000000,2025.310000,0.000000,0.000000,2025.310000,949
220,227,US,S,256.131676,256.130000,0.000000,0.000000,0.000000,256.130000,0.000000,256.130000,0.000000,0.000000,256.130000,950
221,228,EU,S,1289.546080,1289.550000,0.000000,0.000000,0.000000,1289.550000,0.000000,1289.550000,0.000000,0.000000,1289.550000,952
221,228,TL,S,12000.000000,12000.000000,0.000000,0.000000,0.000000,12000.000000,0.000000,12000.000000,0.000000,0.000000,12000.000000,954
221,228,US,S,1522.552814,1522.550000,0.000000,0.000000,0.000000,1522.550000,0.000000,1522.550000,0.000000,0.000000,1522.550000,955
222,229,EU,S,683.893487,683.890000,0.000000,0.000000,0.000000,683.890000,0.000000,683.890000,0.000000,0.000000,683.890000,957
222,229,TL,S,6436.190000,6436.190000,0.000000,0.000000,0.000000,6436.190000,0.000000,6436.190000,0.000000,0.000000,6436.190000,959
222,229,US,S,809.359674,809.360000,0.000000,0.000000,0.000000,809.360000,0.000000,809.360000,0.000000,0.000000,809.360000,960
223,230,EU,S,0.097241,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.000000,0.100000,962
223,230,TL,S,0.900000,0.900000,0.000000,0.000000,0.000000,0.900000,0.000000,0.900000,0.000000,0.000000,0.900000,964
223,230,US,S,0.115140,0.120000,0.000000,0.000000,0.000000,0.120000,0.000000,0.120000,0.000000,0.000000,0.120000,965
224,231,EU,S,0.793744,0.790000,0.000000,0.000000,0.000000,0.790000,0.000000,0.790000,0.000000,0.000000,0.790000,967
224,231,TL,S,7.470000,7.470000,0.000000,0.000000,0.000000,7.470000,0.000000,7.470000,0.000000,0.000000,7.470000,969
224,231,US,S,0.939363,0.940000,0.000000,0.000000,0.000000,0.940000,0.000000,0.940000,0.000000,0.000000,0.940000,970
225,232,EU,S,720.005159,720.010000,0.000000,0.000000,0.000000,720.010000,0.000000,720.010000,0.000000,0.000000,720.010000,972
225,232,TL,S,6699.000000,6699.000000,0.000000,0.000000,0.000000,6699.000000,0.000000,6699.000000,0.000000,0.000000,6699.000000,974
225,232,US,S,849.017148,849.020000,0.000000,0.000000,0.000000,849.020000,0.000000,849.020000,0.000000,0.000000,849.020000,975
226,233,EU,S,189.457585,189.460000,0.000000,0.000000,0.000000,189.460000,0.000000,189.460000,0.000000,0.000000,189.460000,977
226,233,TL,S,1759.000000,1759.000000,0.000000,0.000000,0.000000,1759.000000,0.000000,1759.000000,0.000000,0.000000,1759.000000,979
226,233,US,S,224.591420,224.590000,0.000000,0.000000,0.000000,224.590000,0.000000,224.590000,0.000000,0.000000,224.590000,980
227,234,EU,S,97.786997,97.790000,0.000000,0.000000,0.000000,97.790000,0.000000,97.790000,0.000000,0.000000,97.790000,982
227,234,TL,S,909.820000,909.820000,0.000000,0.000000,0.000000,909.820000,0.000000,909.820000,0.000000,0.000000,909.820000,984
227,234,US,S,115.308670,115.310000,0.000000,0.000000,0.000000,115.310000,0.000000,115.310000,0.000000,0.000000,115.310000,985
228,235,EU,S,1158.418332,1158.420000,0.000000,0.000000,0.000000,1158.420000,0.000000,1158.420000,0.000000,0.000000,1158.420000,987
228,235,TL,S,10778.040000,10778.040000,0.000000,0.000000,0.000000,10778.040000,0.000000,10778.040000,0.000000,0.000000,10778.040000,989
228,235,US,S,1365.986084,1365.990000,0.000000,0.000000,0.000000,1365.990000,0.000000,1365.990000,0.000000,0.000000,1365.990000,990
229,236,EU,S,383.244878,383.240000,0.000000,0.000000,0.000000,383.240000,0.000000,383.240000,0.000000,0.000000,383.240000,992
229,236,TL,S,3560.000000,3560.000000,0.000000,0.000000,0.000000,3560.000000,0.000000,3560.000000,0.000000,0.000000,3560.000000,994
229,236,US,S,449.160348,449.160000,0.000000,0.000000,0.000000,449.160000,0.000000,449.160000,0.000000,0.000000,449.160000,995
230,237,EU,S,93.792725,93.790000,0.000000,0.000000,0.000000,93.790000,0.000000,93.790000,0.000000,0.000000,93.790000,997
230,237,TL,S,871.250000,871.250000,0.000000,0.000000,0.000000,871.250000,0.000000,871.250000,0.000000,0.000000,871.250000,999
230,237,US,S,109.924425,109.920000,0.000000,0.000000,0.000000,109.920000,0.000000,109.920000,0.000000,0.000000,109.920000,1000
231,238,EU,S,580.074105,580.070000,0.000000,0.000000,0.000000,580.070000,0.000000,580.070000,0.000000,0.000000,580.070000,1002
231,238,TL,S,5636.000000,5636.000000,0.000000,0.000000,0.000000,5636.000000,0.000000,5636.000000,0.000000,0.000000,5636.000000,1004
231,238,US,S,677.143406,677.140000,0.000000,0.000000,0.000000,677.140000,0.000000,677.140000,0.000000,0.000000,677.140000,1005
232,239,EU,S,0.167201,0.170000,0.000000,0.000000,0.000000,0.170000,0.000000,0.170000,0.000000,0.000000,0.170000,1007
232,239,TL,S,1.590000,1.590000,0.000000,0.000000,0.000000,1.590000,0.000000,1.590000,0.000000,0.000000,1.590000,1009
232,239,US,S,0.197690,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.200000,1010
233,240,EU,S,7.428306,7.430000,0.000000,0.000000,0.000000,7.430000,0.000000,7.430000,0.000000,0.000000,7.430000,1012
233,240,TL,S,73.460000,73.460000,0.000000,0.000000,0.000000,73.460000,0.000000,73.460000,0.000000,0.000000,73.460000,1014
233,240,US,S,8.672451,8.670000,0.000000,0.000000,0.000000,8.670000,0.000000,8.670000,0.000000,0.000000,8.670000,1015
234,241,EU,S,20.206102,20.210000,0.000000,0.000000,0.000000,20.210000,0.000000,20.210000,0.000000,0.000000,20.210000,1017
234,241,TL,S,200.000000,200.000000,0.000000,0.000000,0.000000,200.000000,0.000000,200.000000,0.000000,0.000000,200.000000,1019
234,241,US,S,23.613308,23.610000,0.000000,0.000000,0.000000,23.610000,0.000000,23.610000,0.000000,0.000000,23.610000,1020
235,242,EU,S,1.392466,1.390000,0.000000,0.000000,0.000000,1.390000,0.000000,1.390000,0.000000,0.000000,1.390000,1022
235,242,TL,S,13.570000,13.570000,0.000000,0.000000,0.000000,13.570000,0.000000,13.570000,0.000000,0.000000,13.570000,1024
235,242,US,S,1.644709,1.640000,0.000000,0.000000,0.000000,1.640000,0.000000,1.640000,0.000000,0.000000,1.640000,1025
236,243,EU,S,1.210840,1.210000,0.000000,0.000000,0.000000,1.210000,0.000000,1.210000,0.000000,0.000000,1.210000,1027
236,243,TL,S,11.800000,11.800000,0.000000,0.000000,0.000000,11.800000,0.000000,11.800000,0.000000,0.000000,11.800000,1029
236,243,US,S,1.430182,1.430000,0.000000,0.000000,0.000000,1.430000,0.000000,1.430000,0.000000,0.000000,1.430000,1030
237,265,EU,S,3138.714220,3138.710000,0.000000,0.000000,0.000000,3138.710000,0.000000,3138.710000,0.000000,0.000000,3138.710000,1122
237,265,TL,S,29200.400000,29200.400000,0.000000,0.000000,0.000000,29200.400000,0.000000,29200.400000,0.000000,0.000000,29200.400000,1124
237,265,US,S,3700.000000,3700.000000,0.000000,0.000000,0.000000,3700.000000,0.000000,3700.000000,0.000000,0.000000,3700.000000,1125
239,246,EU,S,795.678711,795.680000,0.000000,0.000000,0.000000,795.680000,0.000000,795.680000,0.000000,0.000000,795.680000,1032
239,246,TL,S,7170.020000,7170.020000,0.000000,0.000000,0.000000,7170.020000,0.000000,7170.020000,0.000000,0.000000,7170.020000,1034
