Z_ID,F_ID,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2a9f17a6-b2d8-462e-8982-8b8ea790e597,a24e53b4-370c-41c0-b59d-f1e528ac203f,436,,,,,,
1cab89fd-b262-45bf-ac66-8be9ef75a3b7,cf8d8507-2550-4ceb-ae18-cce05b1e5940,437,,,,,,
c9eb6ba5-9132-4bb7-ade3-8c25526a7919,371fcc1f-f445-464f-9f61-9528be3c1cb8,795,Samet,2024-06-06 17:16:10.967000,KGShop,,,
58946d21-0b8e-46e6-abf1-8c4cd78adc80,99a68884-dd3f-4647-9d46-f81900cd941d,438,,,,,,
87717f9f-7d08-4a55-8707-8c5a728ada97,b43731a6-30e9-4864-aa72-7208dc1381ab,439,,,,,,
2a08b54e-b914-477e-b099-8c9a9c25671f,48334d5f-5ed8-4837-96eb-9af8fbfa5079,440,,,,,,
73651c38-ff37-42ff-9812-8cba0ff7165d,11f35bf9-aee7-49c7-9c72-ba1c9508c5da,441,,,,,,
af83c1e8-0657-47f3-8976-8d19f9474d81,b49c4d44-cb56-42cc-9b61-40f9be9e59f6,442,,,,,,
9604f0d1-4fb1-4d91-bc21-8d83d3020c10,d114fd72-6aee-4dc2-b97a-ee09c6017773,443,,,,,,
a8961239-9f5a-47a5-94e2-8dc5f359d9a4,5dbfed7e-09af-48b4-a9a0-20f4cd47bcca,444,,,,,,
1e189479-5339-4cd5-93ad-8dec5e8b8565,f5d2c53d-d321-49b8-9967-a3af1608db80,445,,,,,,
a359ec9f-084d-46d5-8f50-8df9018306f3,18c0bd00-5564-4c85-a800-675b8fbf1327,446,,,,,,
b33ab6ef-17e1-4d97-99ae-8ebb6921ef58,ceaad7fd-6521-445b-a86b-4297df465f1c,447,,,,,,
afea470d-4b99-4899-a6aa-8ee280e507b1,d5b142ba-86a7-4d53-bb0d-93b6d6866e59,448,,,,,,
afaf4945-1228-4542-8d6f-8f4fe28f3f1b,18c0bd00-5564-4c85-a800-675b8fbf1327,449,,,,,,
10300eba-0dac-417a-9000-8f90ea06927d,6e42015b-8248-44e7-9764-27cb5d38c755,450,,,,,,
611f3bf8-43f4-4060-9d1a-8fb5f3529307,e81db758-d005-4b77-934d-3d4b311030ab,451,,,,,,
5a903eda-197f-447b-9191-901d67b9d230,30558644-cc17-4ec7-8558-47a32e7bfff5,452,,,,,,
e3c60ded-cd01-42b1-a547-919022540f63,c9186c9d-fa92-4ca5-a8a7-7f5b68873eae,453,,,,,,
a614da60-e94a-46f0-93f3-919b7d605ea5,09189e85-6716-4ab3-bbbf-e1482af4bce2,454,,,,,,
0b1fec72-5779-4e00-b87f-91d2bf2777e4,bad09803-956a-4430-9bb9-945532016273,455,,,,,,
d11f72a3-cdfc-4763-bb4e-91ed9d4dbe8b,3e19fd3a-305f-48e2-ada0-58ec4514fa64,456,,,,,,
68f8efa5-baea-4657-9779-926cc4e538c5,2814bd21-4130-41f6-9cca-66e4ae8d1f0d,457,,,,,,
eddb65e2-0959-40fa-9a5f-93116769ba50,ceaad7fd-6521-445b-a86b-4297df465f1c,458,,,,,,
45248d30-e1db-4400-83b1-93a1f42b575c,572e8b14-1fa0-4077-8162-90bf8f96cd1c,459,,,,,,
17f49429-5fef-4c14-8f06-940bf71e8002,8e9043c3-58f8-433b-b79d-2f1b36279dfa,460,,,,,,
2dad79ed-46e5-484a-a9f3-944fe3cc5365,9e50cb61-bec3-4acf-b29f-ce9e660de002,461,,,,,,
2e7eaed1-86bb-4b6f-a4b2-94b1546119ce,20b6c483-e82d-4848-bd58-c8af5372c87f,462,,,,,,
7383ee99-2f72-4a59-9ed9-94f9dc35789a,b76a36cd-ce5d-447e-8985-bd9ea076204d,463,,,,,,
e3e1eb6d-efff-4852-bea6-950d081e0a6c,a353d04e-64f9-4c82-8ffb-397e93a7c643,464,,,,,,
ed897295-111b-43ab-a4ee-957c01b80aa2,7e1c74b1-0522-4b52-ab0f-aca56808d8cb,465,,,,,,
371e535c-e750-4649-b29c-9586429cba4e,fd9342d7-7e1e-4a1f-8442-c8d6f282af6c,466,,,,,,
55d625d4-a43e-4ecd-b361-958c300b276d,bf475c00-ad7e-4c30-8e7b-594a126e3a46,467,,,,,,
64d92c8c-3bd1-4791-921e-9590851382b8,9805398b-40db-4de6-bbc9-f11da6296e62,468,,,,,,
49d6c5bc-d616-47cb-a7e4-95a0bcfc6162,2ae71deb-278e-43a4-9152-48745e180fb8,469,,,,,,
12af0def-bc2a-4018-a430-9678a2e4edf5,0648caf4-d474-45eb-a9d9-ebaa5d5e9672,470,,,,,,
5286eff7-873e-4f45-ab81-975a4e533db2,e81db758-d005-4b77-934d-3d4b311030ab,471,,,,,,
fa23d3e3-0c7d-4eb3-a647-97e6ad6994c5,955bd3b4-0d9d-4fb6-acb2-25502b656fff,472,,,,,,
b0adebc5-942e-4ced-9c56-981eabe4ddae,fc30d9e6-7569-4aa1-9b54-d98b2a9c7134,473,,,,,,
294b0656-c42c-4157-98ce-9839d9436dbd,62cad288-5bf7-43ed-a9ac-031fcb26dadf,474,,,,,,
bbe09ca2-4d72-4790-b761-98968ddf9197,3cfb5f35-c8fc-4c9c-8887-433a9ec7c193,475,,,,,,
ae140d5b-980e-4b4d-a1e5-997cd9a26fa2,11f35bf9-aee7-49c7-9c72-ba1c9508c5da,476,,,,,,
91f2e84f-d482-4fc8-b556-99ecce60e1e1,61b179e5-45a5-49b7-9d63-2c14686291ff,477,,,,,,
7878dfce-ccb8-497f-a221-99fdaa4cb47f,0fcc4cba-5d23-4b97-8d2c-22b571ad988c,478,,,,,,
705ad639-8da5-40de-b291-9a8175ea81b6,d79e0f06-5cf7-4826-9dbd-093224afd169,479,,,,,,
c6ea036e-a41f-4079-b53c-9a916403c686,64edd999-6dd9-4c06-8718-3351466eaecb,480,,,,,,
001247b2-d50d-446e-991a-9ac270ede90a,4caa80d9-6391-43db-b936-50a394b9e4ef,481,,,,,,
dc49205d-0223-4148-978c-9b0edeee86f7,6f4c2f12-5f87-4aac-b128-d9e4bf2f2409,482,,,,,,
8a8c7294-e562-4b84-a1ec-9b22b0d0cd25,450d8532-6d33-427e-8c80-8bf14000c0b6,483,,,,,,
e228e620-e0aa-48d5-97df-9b3758108b42,7e1c74b1-0522-4b52-ab0f-aca56808d8cb,484,,,,,,
5c352d57-f912-4acd-b2b5-9bcc1d9c7ab6,24be8d17-7625-4f67-99c0-7131ff3c886f,485,,,,,,
b3f6770e-3f69-4c68-a19f-9be9fe2db960,fdc8145e-0656-4846-b310-e2024a9e1923,486,,,,,,
70d42191-f3a9-457f-a24a-9bfca420e86d,22781114-47e3-4659-ab94-f3dabee32678,487,,,,,,
ca2b0a4b-5c31-4703-9903-9c8623da2faf,8a974571-062b-4b60-b3b1-93b9fa5a25c3,488,,,,,,
dae17de8-fabd-4a8b-946e-9c89a4a4d2d7,b6b534fb-94ee-4626-9b28-83979391386e,489,,,,,,
d4c459ac-24ca-45d4-ae1a-9cf5343a50e7,45805a0d-b0a5-4fac-9f58-d8e28e912bad,490,,,,,,
f3f06a95-6188-459d-a994-9cf7384df47a,4e3ed499-d2e5-4041-939a-b6aef8518e65,491,,,,,,
528ff2d0-fbb4-45e3-9942-9d0193dc092e,0a8c1c05-2895-4bce-875f-1eac4a988a24,492,,,,,,
231fd88f-2545-43a8-9e99-9d9d011e1e47,75337438-ae88-426c-80fb-06fe71f69c11,493,,,,,,
03647892-d9d9-4e13-9ca2-9de1d66baa3a,0139e376-b649-4237-8184-3c34edc98bf8,494,,,,,,
bb31e8db-1b17-484c-9081-9ea14a59ae07,ceaad7fd-6521-445b-a86b-4297df465f1c,495,,,,,,
ef512a9c-179f-4910-a0c3-9fed8792d7fa,d8e3ddbf-04a5-4bcb-8f85-f35fb0f20286,787,Samet,2024-06-06 14:06:02.753000,KGShop,,,
3ffd2f7f-b1b2-453d-afb8-a080edd85679,02d1d9bf-e9d5-4e42-bf82-a2018fd80fd2,496,,,,,,
5072a26a-0059-4d16-be67-a0d804a05a43,4f3b917a-032c-477d-938b-79b7e5b0600e,497,,,,,,
d15aac69-3cf0-490a-8a8c-a0dc3bfddaab,87671a1d-560a-4dca-a9d2-4940c3934bb7,498,,,,,,
e78b2103-2cb0-4b03-b674-a11dc3839dbb,bb5463f8-0864-41c0-8478-c38a5e573f9e,499,,,,,,
7f17ed4b-d4e0-42a6-b9a1-a163da744130,6d7974da-e0a2-43d0-addb-4c5275f9e452,500,,,,,,
94773aa4-e08a-41bb-83f4-a22c022994fc,187c128b-6264-44ed-bab1-beacde912bfa,501,,,,,,
74e8823f-eb37-460a-8b24-a25cb4d5a1c9,9e50cb61-bec3-4acf-b29f-ce9e660de002,502,,,,,,
e5a6e680-90d7-4999-874f-a26a869bf309,572e8b14-1fa0-4077-8162-90bf8f96cd1c,503,,,,,,
91be1723-856f-4550-bcb5-a278c72e98d1,676604ca-3608-4646-b264-ce47935c492b,504,,,,,,
e069232e-3c70-466a-80a1-a3796b5853bd,75337438-ae88-426c-80fb-06fe71f69c11,505,,,,,,
30ac69d3-3bf6-4233-a96b-a3b593619f17,c25a6020-5aa1-4529-922b-475f8b69b2a8,506,,,,,,
673f6d43-7d8b-45eb-be01-a3bb2a805dad,99d3ad35-c489-4155-bd2c-05d378a0e74e,507,,,,,,
4d4966b9-3194-4d02-bbab-a3c7b4ce3faa,96cbaedf-ba4a-40d5-99b2-a1da94480e8f,508,,,,,,
c1c92b44-b291-4854-95dc-a424292d9440,0a93b25a-34a4-4f96-b782-2061823e16cd,509,,,,,,
d9b5d373-f90c-4050-b42f-a476281e6de4,4dc303f6-2c9e-4ba4-b751-c8e1908b67bb,510,,,,,,
190431dd-e247-4dba-899b-a4b7efee61d7,a735f7e6-3384-4682-86ce-77b0880a5948,511,,,,,,
549dc4c0-b98a-480c-a06d-a4ba0da4580b,8b764c49-48e4-4f00-a919-4b03f20661cd,512,,,,,,
def34490-ecc4-49b3-aa34-a4defe8edcbb,5f291aeb-3979-4c63-84de-be3c6affcb4b,513,,,,,,
dd7a36ac-5dba-49b5-b497-a568ab3f854b,6dd3045c-da9a-44cf-84bc-1a16f2033a6a,514,,,,,,
f5c58db1-39cd-4691-b648-a66698edaba3,91107473-5a5d-4abd-8927-339f33ca9fa6,515,,,,,,
65a6c668-8d8e-4d1b-8a70-a67505dbb981,1754ccf5-0865-445a-9f65-d3c39fb0e6d0,516,,,,,,
73113e16-d2de-493c-bddc-a6a0b3e5190b,8a974571-062b-4b60-b3b1-93b9fa5a25c3,517,,,,,,
6e2487de-254c-41ef-9a34-a6e465655bc2,8f09eaa2-ecd4-446c-9150-bb0b8d240910,518,,,,,,
5aeb6959-65b5-4ab2-9158-a81af3e0a721,036bd7fa-e39c-4be9-8316-5350405dd963,519,,,,,,
76b2ef7f-9ceb-48c5-b91e-a8357c56e371,9c53ed1a-0e1e-4af9-b13b-6c91083ee9ce,520,,,,,,
66981d71-84a8-47f4-b227-a8f0d8258fc9,b51b5070-9999-4e8a-b5c5-97ac6c3e2603,521,,,,,,
12896a20-814e-470a-88b3-a9183bfc23a1,145e955e-2503-4bd7-86d5-7a9b6e5ed90a,522,,,,,,
c6334aa5-0d0b-4dc0-8382-a95a2f4d491b,29cab6fd-e029-4fbb-b9e6-a169745d3b7f,523,,,,,,
b2df63f6-cc43-4857-a30c-a9e5ce82a673,b73236c1-bc53-409d-92bf-917145de19a3,524,,,,,,
81b6ed88-0bd9-4036-bcca-aa3b82453a15,75337438-ae88-426c-80fb-06fe71f69c11,525,,,,,,
8c9e7e5f-7c75-4121-8288-aa93d4ff91ad,8a974571-062b-4b60-b3b1-93b9fa5a25c3,526,,,,,,
9cb974ed-5737-4358-afaa-ab7a832994e3,c2d34994-ddaf-402e-9c0b-79cce8d680f6,527,,,,,,
814a657c-125a-4573-85ed-aba25fffd0ed,a64471d5-e522-4b21-8f8a-fdb44a8e5aa5,528,,,,,,
33f5c521-67ff-48a5-b973-ac0290dfd880,d5b4fc6e-e904-497c-98e5-84d1f941265e,529,,,,,,
c7d8bdf8-261d-4dd5-8fae-ac456ee1f1e8,28ec533e-57c4-45da-85fa-079104349371,530,,,,,,
1d2a4f6a-5e89-4d45-8404-acaeebd28ebd,fc30d9e6-7569-4aa1-9b54-d98b2a9c7134,531,,,,,,
d254cbfe-9729-41c4-95d7-ad6dc781ab92,60488de8-bcd9-4333-9666-3dc8f643429b,532,,,,,,
6c9085bf-4104-423c-b8c0-ad73b58bdce1,fbdb1525-5e15-48e0-b460-3971c11d1e43,533,,,,,,
7a32633c-adb1-4d75-8875-ad7526c6bb0b,28ec533e-57c4-45da-85fa-079104349371,534,,,,,,
052cf856-e2f0-4c2c-99d3-adcdb3df8688,f10f5fd7-3256-4f30-a39d-90055c05ca11,535,,,,,,
3e4e5b07-0bf7-49c5-8182-ae1fd9464a5f,1b5dd6fa-d031-4eb9-a320-37586bd3ebc9,536,,,,,,
4680f6c6-fed2-4dfc-acea-ae34a26bb524,f0444ae2-f789-4825-a77d-f606ea239561,537,,,,,,
91ac32bd-5a4b-4744-9bef-aee741283a3d,82b55fd1-594e-46a4-a033-86efe0b529e7,538,,,,,,
589298f0-7ed4-497c-b156-af259a028706,3e19fd3a-305f-48e2-ada0-58ec4514fa64,539,,,,,,
753f4553-3536-4e46-a32e-af2ac4d625fa,65654e2c-b0ff-4658-87d7-d6d311a3c215,540,,,,,,
5ebc55b7-c237-425b-9c2c-af48025ff226,1b9b3981-dcfd-44cc-9d05-9f107d36a8a1,797,harun,2024-09-17 10:09:45.673000,KGShop,,,
2bac3423-3266-4535-89aa-af482c4cfd85,60488de8-bcd9-4333-9666-3dc8f643429b,541,,,,,,
b9511098-741a-4c10-b587-af541c22c086,87671a1d-560a-4dca-a9d2-4940c3934bb7,542,,,,,,
e4a0e0ad-3189-45e4-a158-afb1a6f62d6e,62cad288-5bf7-43ed-a9ac-031fcb26dadf,543,,,,,,
34f9bb5c-50c8-469b-b868-b04ed84e408c,75337438-ae88-426c-80fb-06fe71f69c11,544,,,,,,
8e2b3f72-76a5-42e4-a2d5-b0b0d0593685,7ca0b9e6-f21d-40df-9cfe-ecf2732cbe09,545,,,,,,
0450e9fa-03cc-496b-94d5-b150ca478d0c,0a93b25a-34a4-4f96-b782-2061823e16cd,546,,,,,,
95b259ca-0b00-4325-a2e2-b1556fa463c3,61f6d775-5f66-4f5a-810d-ec375f4a43de,547,,,,,,
18310994-8024-4973-b9eb-b162792016f7,b73236c1-bc53-409d-92bf-917145de19a3,548,,,,,,
fe8e0d56-e320-498e-b04e-b193893d0680,f5ff342a-cfe1-4721-bad8-1040ae4b3c9d,549,,,,,,
decac916-51e9-49b2-983f-b1f0f1a69c66,0a93b25a-34a4-4f96-b782-2061823e16cd,550,,,,,,
235ef30d-d850-41b6-8a51-b235636e9af8,e92fda09-0605-4183-8112-0e0efa02e85b,551,,,,,,
3ce2971f-6343-4ad2-b09b-b2b47997f3a4,6652b502-53f0-4d2c-b554-9d3096202a47,552,,,,,,
1dfa2324-1669-42da-aebb-b2fb30a6ba97,159060f8-2b8b-4d5f-88b9-73da82248510,553,,,,,,
9d254be0-bd2c-411f-b39d-b31cb0129a3f,11f35bf9-aee7-49c7-9c72-ba1c9508c5da,554,,,,,,
ef825760-5414-4ac7-997e-b33f3428e60c,c815011a-b2d6-4add-bbf5-08faa2a8f67b,555,,,,,,
b76ad10b-2d3a-4666-86d6-b3c2e90929b2,9e40b958-1398-4493-99a5-c29349f3eca8,556,,,,,,
53a40a05-12da-447c-aeb2-b568ebb87c4c,475d8b7b-c301-4ade-a982-9de4eba59db1,557,,,,,,
d054d7b4-0c7e-4436-8dd8-b591691fc788,8a974571-062b-4b60-b3b1-93b9fa5a25c3,558,,,,,,
0500fed4-51a9-4790-988f-b59fbb667b12,50816bba-3736-4ee7-9bc7-55fb3cd48b79,559,,,,,,
6e54dc47-aefd-491d-8738-b5e9db963a70,cba135d5-1e66-4ad2-afd9-7689ad4ee4d6,560,,,,,,
5ad17b1a-4442-453c-a3fc-b5f3219c58e7,9cf97160-ba7a-44ff-b8c4-4e989de98e7f,561,,,,,,
f67a46a0-cf12-43e9-8ed8-b60c09d6c93d,56021f26-18ef-4d68-bcc1-7c8a9cc4119d,562,,,,,,
4a06058e-2485-48bf-97d3-b6150a67fe2d,7e1c74b1-0522-4b52-ab0f-aca56808d8cb,563,,,,,,
54ff0db4-cead-4cc7-b624-b6800a7d22aa,4e3ed499-d2e5-4041-939a-b6aef8518e65,564,,,,,,
a5ced1b1-8321-4f4e-87c9-b6b2012284f7,8eb3eda0-e644-4107-956e-16d106ff1614,565,,,,,,
ea0b8c75-df59-4a93-8bf6-b6c0c23fcd1a,49bffbae-f6b3-4a42-9025-3f289a41ad9b,566,,,,,,
0296e086-1e6a-45ef-88c7-b732df4be71a,ece1bc96-835a-48f4-9642-930482922c62,567,,,,,,
e374f3c4-32ef-4643-a322-b796ac36fdb7,44d60b6c-e2c7-42d5-9978-356325d16ed2,568,,,,,,
22d4c78a-6608-4ea3-bcfe-b8181e211948,b9e22e1f-22dd-4cbe-ab39-335e423c305c,569,,,,,,
ae2bf793-973b-4d00-a34c-b826aea15fb7,967729db-41a0-41fc-a0f0-412445dffa25,570,,,,,,
05ab50b6-a171-4129-95d6-b88272916f13,fc30d9e6-7569-4aa1-9b54-d98b2a9c7134,571,,,,,,
8471b030-d2bc-4383-8a3a-b8ebc624eefc,696ed85a-1121-48de-8bd5-7fdbd0561205,572,,,,,,
24a01106-5636-4ed3-90b2-b8f70478693a,ceaad7fd-6521-445b-a86b-4297df465f1c,573,,,,,,
df612144-eebe-4f8b-bd54-b8fe373ce63a,a9bb3439-0909-4560-9148-23eb2f116576,574,,,,,,
6c0ee779-1e79-490c-b150-b9954f29c4e2,a38f6bfc-f41c-4474-877f-c57c2a3a41d2,575,,,,,,
66675ef2-fa4a-4251-9932-b9ba7f643bbf,733f1fc2-6fe7-4c29-ad95-64309da10c29,576,,,,,,
644d3f65-ea11-47f6-aeb0-ba3b0ab3755c,09189e85-6716-4ab3-bbbf-e1482af4bce2,577,,,,,,
4e629862-13af-448d-8e62-bad9109b6721,18c0bd00-5564-4c85-a800-675b8fbf1327,578,,,,,,
279fd0d2-184c-4fdc-ab01-baebcba65490,7a52410b-a666-4dce-a9e7-048f3c8d9b56,579,,,,,,
bbde912d-4d70-466f-9872-bb3a65f443f9,2245e78c-daf0-436b-9823-179bd8a58480,580,,,,,,
c79cb4cd-6271-49a4-bd67-bb63ac319484,ecff2abc-8075-470c-a949-27a6e346b2f1,798,harun,2024-09-17 10:09:46.047000,KGShop,,,
a6e67e30-2ca4-409e-9629-bb9eca3973f2,6e54d14c-6693-4b58-984d-e11798e0278c,581,,,,,,
3e6fda8e-c01c-4d38-b13d-bbaaba75c7b6,a0eabcdf-3a8b-46b7-871c-faefb66d11ef,582,,,,,,
7ec3e848-5559-470c-9f24-bbbb6fafd0a4,4e3ed499-d2e5-4041-939a-b6aef8518e65,583,,,,,,
3df22005-0a90-4368-904d-bc20e073dc42,9e50cb61-bec3-4acf-b29f-ce9e660de002,584,,,,,,
01970f2d-e13e-4ed7-8704-bcce2b372f66,ceaad7fd-6521-445b-a86b-4297df465f1c,585,,,,,,
b4d9cc2a-f349-4789-9a50-bcfff37a30f0,e3dc3de9-a768-4ec4-a669-6daa08687d78,586,,,,,,
289789f9-e964-48c9-bbaf-bd0118757a5b,3ad7f767-e738-42c5-b0e8-7d8588f36cf1,587,,,,,,
2a5f0f00-e216-46a4-b675-bda17766ff74,3030e6d9-6fbe-4c53-a391-bd7b22c76a83,588,,,,,,
cf12713f-7333-4650-a4b0-bdc019aec892,fc0c725a-c698-417c-bfa1-ab2d139a1922,589,,,,,,
013d34fe-e395-4d84-ba63-bde7ea28a6e9,6bf9f1a7-606f-4dd1-b65c-5e0f6347478a,590,,,,,,
87bd2487-0d97-4feb-bdca-be4943e724b3,676604ca-3608-4646-b264-ce47935c492b,591,,,,,,
3e6170ef-fbd2-4577-b595-bee2f0d4a254,bf507a53-68e9-4f05-a7d3-ec47bc02f516,592,,,,,,
9fc9331c-1303-405d-ba73-bf0f8904ac23,99a68884-dd3f-4647-9d46-f81900cd941d,593,,,,,,
669637d9-2318-4c27-85c3-bf6b94e16870,7469d0b5-1b0d-4980-8ccf-24600516020f,594,,,,,,
03f26c75-e447-4089-841a-bf849740cde0,f8bc466d-c1ec-4a4d-badb-ca35bd5ab509,595,,,,,,
b5f685cb-1be8-41a2-adea-bf8b92abe9f7,3e7c1cbb-ddc5-445d-9d99-021519615346,596,,,,,,
db443514-652a-4d1f-91cc-bfa5339c1cce,ae387e9a-d33e-44d2-89dc-cc39abf390ec,597,,,,,,
fb79d206-7168-43af-ae92-bfd7170f5c6d,0f4a8670-51d4-4bc9-87c2-661902de0f10,598,,,,,,
0e3e5f5b-e622-49d8-80ad-c02f48fb4338,0139e376-b649-4237-8184-3c34edc98bf8,599,,,,,,
342fe0f3-d14d-4792-9e27-c037846dc65c,9c58c4db-b60b-46a8-a304-bbfe3969e046,600,,,,,,
3d25f7cd-f05c-49c6-bf18-c0d6c1429f38,7bd33212-a41b-4cf8-a377-8ba02e8a5022,601,,,,,,
5ab0b1f1-64ea-4cd2-aa94-c0faa900226a,d9491470-79ea-42f4-83da-116649459088,602,,,,,,
0fe4f81e-a3ba-404b-9b2d-c143c452b8b9,ea0da7f6-9370-4ac7-83cb-6e4f3383cf8c,603,,,,,,
5dfca669-1551-4153-aff1-c144ebefc0ae,e2d9abc4-54e1-4483-bfba-b15356f9f3a1,604,,,,,,
9080dbea-eb1d-441b-8497-c15c59183721,b7aecf3d-165d-406a-9706-d1e30575a7f1,605,,,,,,
f13c51b9-d01f-485a-994b-c1d2b9805c8d,b080e75f-8032-45fa-9c51-152bb1df8451,606,,,,,,
e1c0fc36-dfab-4275-acde-c22287501915,d8e3ddbf-04a5-4bcb-8f85-f35fb0f20286,789,Samet,2024-06-06 14:16:52.493000,KGShop,,,
5cb5aec8-5b72-48a2-a8c6-c22f5a21fe8f,95e6d0f4-8b46-49f9-8370-424a880dcbec,607,,,,,,
9a5890ae-35a2-4a2c-a9f6-c284c075305e,528c38dc-9502-4946-82d2-f5447dd83615,608,,,,,,
8e392379-6584-46c1-b0f5-c36ecc9f361c,8fcd9545-7be9-4640-a695-fdbf02673620,609,,,,,,
f367605c-17ca-43a9-8306-c377c877aacc,08b9ddc0-66cc-41d8-bdf4-6ca4ddbca818,610,,,,,,
2891a270-2edf-4a78-96a7-c3c0265212f7,4e3ed499-d2e5-4041-939a-b6aef8518e65,611,,,,,,
34dd3eb5-b982-4883-a6bc-c3d2e1518e4a,0fcc4cba-5d23-4b97-8d2c-22b571ad988c,612,,,,,,
cad48f9f-7787-4da4-af4c-c473eb01d864,8f0d2f02-b861-42e9-8904-f73fb00abc1f,613,,,,,,
8438c656-4a4d-4242-9aab-c4d94eecf24e,18c0bd00-5564-4c85-a800-675b8fbf1327,614,,,,,,
e6b04b8f-fa88-4546-80ca-c4fd651ab5ee,0a93b25a-34a4-4f96-b782-2061823e16cd,615,,,,,,
e201c31e-6846-4ed7-84c1-c54ae2d261ca,7472a131-6053-41eb-9658-e9ae7a2428ac,616,,,,,,
d607c231-a697-401e-8e20-c568bb392bae,67816cd0-a310-474f-a207-f63b913ab663,617,,,,,,
a0ab42d9-7976-42ee-aac2-c61b74cd2b04,63b68d1b-17d0-4eac-bb4e-01b7a61a1579,618,,,,,,
66f8ddaf-18f3-4f5c-96ab-c6b9034df1a8,04bbe217-f2f2-4883-8236-8625f315e500,619,,,,,,
b398508b-05e6-4483-8b43-c6bc6d786999,93528bbc-4e1e-4464-a543-4d57b4846ba1,620,,,,,,
256e4663-e92b-44a5-b552-c6c0b98c84d6,5136e1ee-91d9-40fa-9a53-73ccc1a68e8c,621,,,,,,
f7b98463-14a3-460b-af1b-c6d08c553b88,35055ceb-99c8-441e-85c7-9213bd293a9b,622,,,,,,
709145ae-b224-4450-98eb-c6fbbc073413,65654e2c-b0ff-4658-87d7-d6d311a3c215,623,,,,,,
97f86d92-f25d-4191-8f7c-c74dd80e003c,82b55fd1-594e-46a4-a033-86efe0b529e7,624,,,,,,
2f245f93-8349-4196-aa12-c76cb1888681,f0afe8ee-6250-4318-b0f1-2bab8ad9bada,625,,,,,,
6d62ae85-f83c-46b1-b868-c798fa92a629,9e50cb61-bec3-4acf-b29f-ce9e660de002,626,,,,,,
df986c14-5743-45ee-b081-c7a6dd8031b0,29b0c395-06f3-48aa-b6f4-92c84c63d37b,627,,,,,,
666ac620-6b4c-4849-aae8-c7ad6433c7b9,b9e22e1f-22dd-4cbe-ab39-335e423c305c,628,,,,,,
d665747e-dd5f-4e4d-a941-c7b7082209ca,f5d2c53d-d321-49b8-9967-a3af1608db80,629,,,,,,
2219110e-7c01-4a54-9714-c8bc729d4fba,ceaad7fd-6521-445b-a86b-4297df465f1c,630,,,,,,
d83cfac2-1a01-467b-9754-c97b79014617,7ca0b9e6-f21d-40df-9cfe-ecf2732cbe09,631,,,,,,
c49104dd-f97b-40f3-bb52-c98a0a727ddd,352505e7-1828-4d96-bae0-261fcbf5a63e,632,,,,,,
6beb9931-8f7a-4c80-a698-cab65e0c125a,b371cef3-a227-4e47-9599-0669b88f3de0,633,,,,,,
bf5ececa-cbe2-4f8f-a2b0-cb478505696a,a735f7e6-3384-4682-86ce-77b0880a5948,634,,,,,,
7f30d831-65dc-44f5-a3f5-cb6d850c042d,8e5d407f-89fa-40db-8a06-ec46232bc7a8,635,,,,,,
8a1432f1-c6ff-40c7-b43b-cb71ebe971a9,7319baba-015c-4da1-b521-0686a660c0a2,636,,,,,,
54aca80d-c7fb-438c-9fcd-cb98b5a48c7f,24be8d17-7625-4f67-99c0-7131ff3c886f,637,,,,,,
e5a67033-7b8d-4c94-88cc-cbe10c6af927,b6b534fb-94ee-4626-9b28-83979391386e,638,,,,,,
7b73eca0-9038-437d-aae9-cc708583e507,2ae71deb-278e-43a4-9152-48745e180fb8,639,,,,,,
e3c2f100-ace5-49b3-8695-cc9cc4ee377d,7c979c41-e6b3-4e56-84ca-2199efb2270a,640,,,,,,
03dd9a20-a660-4936-a4b7-ccbdee588644,0fcc4cba-5d23-4b97-8d2c-22b571ad988c,641,,,,,,
ea3db49a-3a57-4b89-89d9-cd004f6063f8,aa99bf2a-772b-4630-b398-40527d458c0e,642,,,,,,
5bd6e25b-7a3a-444c-aa40-cd192b953ea1,99d3ad35-c489-4155-bd2c-05d378a0e74e,643,,,,,,
3d8d8273-b573-49aa-942d-cd2276afabc2,0a93b25a-34a4-4f96-b782-2061823e16cd,644,,,,,,
063f7de1-a775-4946-9eac-cd740132bb1f,86d8bfe4-864c-4947-b181-f70c4fd19539,645,,,,,,
b7ea93d7-b92e-465a-98d3-cdfa6324e4b6,61b179e5-45a5-49b7-9d63-2c14686291ff,646,,,,,,
be0d0202-b329-452e-9c08-ce1d4e1a858e,853ed553-12a1-47c5-b6de-7b92307bf64c,647,,,,,,
ff907e7e-18a2-4f98-b54c-ce2db6745967,fd2d3db3-8451-489d-812b-f2479e3ab0e2,648,,,,,,
ad5c201f-2c58-4506-8039-ce3ecf67497e,1b9b3981-dcfd-44cc-9d05-9f107d36a8a1,799,harun,2024-09-17 10:14:05.977000,KGShop,,,
dcc074d0-e7a0-4e45-8546-cebd8efa8450,984c7eb8-3893-4bf2-a382-d9ee179aec4a,649,,,,,,
a484cdf5-c101-4f69-82f6-cf5e89ee072a,5b37e9f4-283a-4fd2-9f83-4ef0264ab55e,650,,,,,,
af536a83-c910-4bc1-b4a2-cf654b4064ea,aacf0a08-4c91-49e9-97ea-8f07fbc0a57f,651,,,,,,
