BelgeNo,FatHarinx,SipHarinx,SevkHarinx,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,MuhKod,KDVMuhKod,iskMuhKod,MM,KDVMM,iskMM,OtvMuhKod,OtvMM,LotNo,SeriNo,MuhKod2,MM2,TamirHarinx,_iskTutar,_KDVTutar,_OTVTutar,_Tutar,Fason,TevOran,TevMuhKod,TevMM,MalFiyat,OTVOran,iadeNeden,locked,OzKod1,OzKod2,OzKod3,TutarTmp,TevKod,Proje_D_Id,EF_DeliverytermsType,EF_PackagingTypeCode,EF_PackagingID,EF_PackagingQuantity,EF_TransportModeCode,EF_GTipNo,EF_DecCarriageValueAmount,EF_InsuranceValueAmount,EF_DecCustomsValueAmount
9386,15835,17012,,026 310-1,,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,017012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386,15836,16830,,041 1291,ARKA PARCA KAHVE SÜET OLACAK.,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,016830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386,15837,16829,,041 1291,,16.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,016829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386,15838,16827,,026 310-1,,64.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,016827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386,16308,16830,,041 1291,ARKA PARCA KAHVE SÜET OLACAK.,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,016830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9387,15839,18800,,023 8128-1,DİKKAT!! Lütfen asorti dağılımına dikkat ediniz. (1$ iskonto olacak.),34.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,018800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,15840,18317,,052 7786,,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,018317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,15841,18314,,104 0360,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,018314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,15842,18313,,052 7618,,8.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,018313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,15843,18312,,104 0382,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,018312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,15844,18311,,056 622,Toka Olmayacak.,8.0,CIFT,US,40.0,,,,,,,,,,,,018311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,15845,18286,,064 1580,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,018286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9389,15846,14916,,005 6233,,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,014916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9389,15847,16061,,020 1584,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,016061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9389,15848,16049,,106 1784,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,016049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,15849,17718,,001 6789,,8.0,CIFT,US,52.0,0.0,0.0,0.0,,,,,,,,,017718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,15850,17715,,001 6865,,8.0,CIFT,US,58.0,0.0,0.0,0.0,,,,,,,,,017715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,15851,17713,,005 6264,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,15852,17707,,001 6868,,8.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,017707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391,15853,16146,,041 1291,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,016146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391,15854,16134,,001 6846,,8.0,CIFT,US,57.0,0.0,0.0,0.0,,,,,,,,,016134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391,15855,16132,,046 103,,8.0,CIFT,US,52.0,0.0,0.0,0.0,,,,,,,,,016132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391,16418,16147,,041 1282,,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,016147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9392,15856,14988,,040 9757,,8.0,CIFT,US,30.0,,0.0,0.0,,,,,,,,,014988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9392,15857,14971,,015 71495,,8.0,CIFT,US,37.0,,0.0,0.0,,,,,,,,,014971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9392,15858,14949,,005 6158,,8.0,CIFT,US,33.0,,0.0,0.0,,,,,,,,,014949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9393,15859,,,058 120,,8.0,CIFT,US,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9394,15860,18263,,097 300,,12.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,018263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9394,15861,18262,,084 6645,,6.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,018262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9394,15862,18261,,121 2749,TABAN TPU,6.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,018261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15863,17398,,030 1710,,16.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15864,17397,,030 1729-1,ZIMBASIZ,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15865,17395,,041 1307,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15866,17394,,030 1712,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15867,17387,,013 8228,,16.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,017387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15868,17386,,030 1713,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15869,17385,,030 1713,İÇ ASTAR NUDE,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15870,17384,,030 1723-1,,8.0,CIFT,US,42.0,0.0,0.0,0.0,,,,,,,,,017384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15871,17383,,030 1723-1,İÇ ASTAR NUDE,8.0,CIFT,US,42.0,0.0,0.0,0.0,,,,,,,,,017383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15872,17381,,005 6254-2,,16.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,017381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15873,17379,,003 2119,,8.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,017379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15874,17378,,005 6233,,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,017378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15875,17372,,001 6778,TABAN BEYAZA SİYAH,8.0,CIFT,US,54.0,0.0,0.0,0.0,,,,,,,,,017372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15876,17370,,001 6775,,16.0,CIFT,US,55.0,0.0,0.0,0.0,,,,,,,,,017370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,15877,17368,,001 6868,,16.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,017368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9396,15878,18341,,004 SC034,,6.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,018155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9397,15879,18093,,104 0382,,6.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,017776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9398,15880,17948,,108 1106 ZN,,4.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,017456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9398,15881,17947,,108 1106,,10.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,017454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9398,15882,17944,,108 201,2 DOLAR BATTAL FARKI,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,017537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9398,15883,18192,,108 192,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,016865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9399,15884,17994,,045 2988,SİYAH TABAN,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,017390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9399,15885,17993,,045 2988,,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,017389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,15886,18626,,014 4858,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,018487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,15887,18625,,014 4852,,16.0,CIFT,US,21.0,0.0,0.0,0.0,,,,,,,,,018486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,15888,20880,,014 4854,DİKKAT!! Taban Siyah  -1 isk,24.0,CIFT,US,19.0,0.0,1.0,0.0,,,,,,,,,018839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,15889,20878,,014 4854,DİKKAT!! Taban Taba -1 isk,24.0,CIFT,US,19.0,0.0,1.0,0.0,,,,,,,,,018837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9401,15890,17827,,057 1853,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,017719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9401,15891,18527,,057 H0159,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,018408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9402,15892,18708,,063 6539,Fitil Altın Renk- Taban Beyaz - Altın -Mostura Beyaz,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,018708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9402,15893,18693,,097 209,Modelle Aynı Olacak.,6.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,018693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9402,15894,18691,,104 0383,Modelle Aynı Olacak.,6.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,018691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9402,15895,18690,,097 300,Modelle Aynı Olacak.,6.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,018690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15896,17686,,047 1810,,10.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,017686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15897,17617,,047-1805,,13.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,017617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15898,17608,,059 0274,,11.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15899,17607,,059 0274,,12.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15900,17606,,059 0274,,12.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15901,17605,,059 0274,,12.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15902,17604,,059 0274,,12.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15903,17603,,059 0274,,12.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15904,17593,,125 1040,,11.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,017593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15905,17537,,108 201,,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,017537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15906,17507,,033 2430,,9.0,CIFT,US,18.0,0.0,0.0,0.0,,,,,,,,,017507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15907,17475,,015 71502,,10.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,017475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15908,17474,,103 219,,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,017474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15909,17456,,108 1106 ZN,,4.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,017456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15910,17454,,108 1106,,10.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,017454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,15953,17563,,066 2781,,8.0,CIFT,US,53.0,0.0,0.0,0.0,,,,,,,,,017563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9404,15911,18513,,076 84,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,018505,,,,,,,,,,,,,,,,,Taban Siyah,,,,,,,,,,,,,,
9404,15912,18750,,076 70,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,018662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9404,15913,18749,,076 70,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,018661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9404,15914,18748,,076 70,TABAN SİYAH OLACAK. DİKKAT,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,018660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9404,15915,18747,,076 70,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,018657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15916,13730,,059 0213,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,011465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15917,17895,,059 0274,,11.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,017608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15918,17894,,059 0274,,12.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,017607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15919,17893,,059 0274,,12.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,017606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15920,17892,,059 0274,,12.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,017605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15921,17891,,059 0274,,12.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,017604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15922,17890,,059 0274,,12.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,017603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15923,18207,,059 0333,,10.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,018118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15924,18332,,059 0333,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,018043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15925,18339,,059 0274,,6.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,018147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15926,18353,,059 0333,,6.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,018166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15927,18357,,059 0333,Asorti dağılımına dikkat ediniz. LÜTFEN,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,018168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15928,18371,,059 0333,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,018256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,15929,18370,,059 0183,,5.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,018253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406,15930,18216,,052 7883,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,018140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406,15931,18478,,052 7616,ÖKCE SİYAH SÜET KAPLAMA OLACAK,8.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,018424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406,15932,18477,,052 7616,,8.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,018423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9407,15933,17908,,066 2781,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,017563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9407,15934,18465,,066 2768,2885 kalitede kullanılan ÖKÇE kullanılacak.,6.0,CIFT,US,48.0,0.0,0.0,0.0,,,,,,,,,018309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9407,15935,18746,,066 2770,,16.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,018654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9408,15936,18082,,101 1743,,6.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,018061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9408,15937,18605,,101 1782,,6.0,CIFT,US,42.0,0.0,0.0,0.0,,,,,,,,,018576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,15938,16333,,063 6514,,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,014913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,15939,16989,,063 8504,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,016753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,15940,18615,,063 7010,TABAN BEYAZ- VARDOLA RENKLERİ İÇİN ARAYINIZ.,30.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,018558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,15941,18726,,063 6514,Fitil Altın- Lastik Altın Renk- Taban Beyaz - Altın -Mostura Beyaz,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,018699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,15942,19880,,063 6581,Saya ve Taban Modelle birebir aynı olacak.,10.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,018788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,15943,20956,,063 6581,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,018853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9410,15944,17238,,047   1800,,14.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,017063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9410,15945,17883,,047 1810,,10.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,017686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9410,15946,17882,,047-1805,,13.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,017617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,15947,16691,,080 682,,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,016691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,15948,17291,,103 219,,8.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,017291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,15949,17628,,005 6023,TAŞSIZ OLACAK- FİYAT FARKI 3,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,017628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,15950,17627,,076 88,VARDOLA GÜMÜŞ,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,017627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,15951,17625,,023 8151,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,017625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,15952,18827,,104 0360,,6.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,018827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9412,15954,18397,,073 5996,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,018279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9414,15962,,,J01.001,,10.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9415,15963,,,J01.001,İNZAN Ayk. dan alındı.,80.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9416,15964,18186,,081 5191,,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,016866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15965,18127,,001 6789,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,018127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15966,18118,,059 0333,,10.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,018118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15967,18117,,056 636,İÇ ASTAR VE MOSTURA  BEJ RENGİ OLACAK.,20.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,018117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15968,18116,,001 6868,,8.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,018116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15969,18102,,072 15303,,10.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,018102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15970,18099,,120 070,,20.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,018099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,15971,18096,,071 1314,,16.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,018096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,15972,18424,,052 7616,ÖKCE SİYAH SÜET KAPLAMA OLACAK,8.0,CIFT,US,48.0,0.0,0.0,0.0,,,,,,,,,018424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,15973,18423,,052 7616,,8.0,CIFT,US,48.0,0.0,0.0,0.0,,,,,,,,,018423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,15974,18418,,097 300,,6.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,018418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,15975,18417,,004 SC019,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,018417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,15976,18415,,052 7566,,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,018415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9419,15977,17776,,104 0382,,6.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,017776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9419,15978,17775,,104 0344,,7.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9419,15979,17774,,057 H0171,,8.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,017774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9419,15980,17773,,057 500,,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,017773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9420,15981,18578,,076 66,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,018578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9420,15982,18577,,042 248,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,018577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9420,15983,18576,,101 1782,,6.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,018576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,15984,17587,,005 6160,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,017587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,15985,17581,,001 6817,,8.0,CIFT,US,56.0,0.0,0.0,0.0,,,,,,,,,017581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,15986,17580,,001 6768,,8.0,CIFT,US,56.0,0.0,0.0,0.0,,,,,,,,,017580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,15987,18807,,092 1672,,6.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,018807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,15988,18806,,092 1671,,12.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,018806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9422,15989,11501,,057 H-53,,12.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,011501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9422,15990,11491,,085 2411,,12.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,011491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9422,15991,11465,,059 0213,,8.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,011465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9422,15992,17288,,005 6160,,14.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,017288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
