FisNo,FisHarinx,ParaCinsi,LineType,Fiyat,Tutar,MasrafTutar,iskTutar,StopajTutar,OTVMatrah,OTVTutar,KDVMatrah,KDVTutar,TevkifatTutar,NetTutar
7763,8012,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8012,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8013,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8013,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8013,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8014,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8014,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8014,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8015,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8015,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8015,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8016,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8016,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8016,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8017,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8017,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8017,US,S,800.000000,800.000000,0.000000,0.000000,0.000000,800.000000,0.000000,800.000000,0.000000,0.000000,800.000000
7763,8018,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8018,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8018,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8019,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8019,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8019,US,S,1500.000000,1500.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000,0.000000,1500.000000
7763,8020,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8020,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8020,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8021,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8021,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8021,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8022,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8022,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8022,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7763,8023,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8023,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8023,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8024,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8024,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8024,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8025,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8025,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8025,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7763,8026,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8026,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8026,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7763,8027,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8027,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8027,US,S,900.000000,900.000000,0.000000,0.000000,0.000000,900.000000,0.000000,900.000000,0.000000,0.000000,900.000000
7763,8028,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8028,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8028,US,S,800.000000,800.000000,0.000000,0.000000,0.000000,800.000000,0.000000,800.000000,0.000000,0.000000,800.000000
7763,8029,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8029,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8029,US,S,700.000000,700.000000,0.000000,0.000000,0.000000,700.000000,0.000000,700.000000,0.000000,0.000000,700.000000
7763,8030,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8030,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8030,US,S,700.000000,700.000000,0.000000,0.000000,0.000000,700.000000,0.000000,700.000000,0.000000,0.000000,700.000000
7763,8031,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8031,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8031,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7763,8032,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8032,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8032,US,S,600.000000,600.000000,0.000000,0.000000,0.000000,600.000000,0.000000,600.000000,0.000000,0.000000,600.000000
7763,8033,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8033,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8033,US,S,600.000000,600.000000,0.000000,0.000000,0.000000,600.000000,0.000000,600.000000,0.000000,0.000000,600.000000
7763,8034,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8034,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8034,US,S,600.000000,600.000000,0.000000,0.000000,0.000000,600.000000,0.000000,600.000000,0.000000,0.000000,600.000000
7763,8035,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8035,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8035,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7763,8036,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8036,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8036,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7763,8037,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8037,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8037,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7763,8038,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8038,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8038,US,S,400.000000,400.000000,0.000000,0.000000,0.000000,400.000000,0.000000,400.000000,0.000000,0.000000,400.000000
7763,8039,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8039,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8039,US,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000
7763,8040,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8040,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8040,US,S,400.000000,400.000000,0.000000,0.000000,0.000000,400.000000,0.000000,400.000000,0.000000,0.000000,400.000000
7763,8041,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8041,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8041,US,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000
7763,8042,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8042,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8042,US,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000
7763,8043,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8043,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8043,US,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000
7763,8044,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8044,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8044,US,S,200.000000,200.000000,0.000000,0.000000,0.000000,200.000000,0.000000,200.000000,0.000000,0.000000,200.000000
7763,8045,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8045,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8045,US,S,200.000000,200.000000,0.000000,0.000000,0.000000,200.000000,0.000000,200.000000,0.000000,0.000000,200.000000
7763,8046,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8046,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7763,8046,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7764,8047,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7764,8047,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7764,8047,US,S,6218.000000,6218.000000,0.000000,0.000000,0.000000,6218.000000,0.000000,6218.000000,0.000000,0.000000,6218.000000
7765,8048,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7765,8048,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7765,8048,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7766,8049,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7766,8049,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7766,8049,US,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000
7767,8050,EU,S,1.851985,1.850000,0.000000,0.000000,0.000000,1.850000,0.000000,1.850000,0.000000,0.000000,1.850000
7767,8050,TL,S,72.880800,72.880000,0.000000,0.000000,0.000000,72.880000,0.000000,72.880000,0.000000,0.000000,72.880000
7767,8050,US,S,2.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000
7768,8051,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7768,8051,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7768,8051,US,S,302.000000,302.000000,0.000000,0.000000,0.000000,302.000000,0.000000,302.000000,0.000000,0.000000,302.000000
7769,8052,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7769,8052,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7769,8052,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7770,8053,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7770,8053,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7770,8053,US,S,43915.000000,43915.000000,0.000000,0.000000,0.000000,43915.000000,0.000000,43915.000000,0.000000,0.000000,43915.000000
7771,8054,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7771,8054,TL,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7771,8054,US,S,3000.000000,3000.000000,0.000000,0.000000,0.000000,3000.000000,0.000000,3000.000000,0.000000,0.000000,3000.000000
7772,8055,EU,S,92.599256,92.600000,0.000000,0.000000,0.000000,92.600000,0.000000,92.600000,0.000000,0.000000,92.600000
7772,8055,TL,S,3644.040000,3644.040000,0.000000,0.000000,0.000000,3644.040000,0.000000,3644.040000,0.000000,0.000000,3644.040000
7772,8055,US,S,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,100.000000,0.000000,0.000000,100.000000
7773,8056,EU,S,10417.865039,10417.870000,0.000000,0.000000,0.000000,10417.870000,0.000000,10417.870000,0.000000,0.000000,10417.870000
7773,8056,TL,S,415121.710000,415121.710000,0.000000,0.000000,0.000000,415121.710000,0.000000,415121.710000,0.000000,0.000000,415121.710000
7773,8056,US,S,11350.000000,11350.000000,0.000000,0.000000,0.000000,11350.000000,0.000000,11350.000000,0.000000,0.000000,11350.000000
7774,8057,EU,S,91.787357,91.790000,0.000000,0.000000,0.000000,91.790000,0.000000,91.790000,0.000000,0.000000,91.790000
7774,8057,TL,S,3657.460000,3657.460000,0.000000,0.000000,0.000000,3657.460000,0.000000,3657.460000,0.000000,0.000000,3657.460000
7774,8057,US,S,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,100.000000,0.000000,0.000000,100.000000
7774,8058,EU,S,1938.548983,1938.550000,0.000000,0.000000,0.000000,1938.550000,0.000000,1938.550000,0.000000,0.000000,1938.550000
7774,8058,TL,S,77245.555200,77245.560000,0.000000,0.000000,0.000000,77245.560000,0.000000,77245.560000,0.000000,0.000000,77245.560000
7774,8058,US,S,2112.000000,2112.000000,0.000000,0.000000,0.000000,2112.000000,0.000000,2112.000000,0.000000,0.000000,2112.000000
7774,8059,EU,S,499.323223,499.320000,0.000000,0.000000,0.000000,499.320000,0.000000,499.320000,0.000000,0.000000,499.320000
7774,8059,TL,S,19896.582400,19896.580000,0.000000,0.000000,0.000000,19896.580000,0.000000,19896.580000,0.000000,0.000000,19896.580000
7774,8059,US,S,544.000000,544.000000,0.000000,0.000000,0.000000,544.000000,0.000000,544.000000,0.000000,0.000000,544.000000
7775,8060,EU,S,917.873572,917.870000,0.000000,0.000000,0.000000,917.870000,0.000000,917.870000,0.000000,0.000000,917.870000
7775,8060,TL,S,36574.600000,36574.600000,0.000000,0.000000,0.000000,36574.600000,0.000000,36574.600000,0.000000,0.000000,36574.600000
7775,8060,US,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
7776,8061,EU,S,502.994717,502.990000,0.000000,0.000000,0.000000,502.990000,0.000000,502.990000,0.000000,0.000000,502.990000
7776,8061,TL,S,20042.880800,20042.880000,0.000000,0.000000,0.000000,20042.880000,0.000000,20042.880000,0.000000,0.000000,20042.880000
7776,8061,US,S,548.000000,548.000000,0.000000,0.000000,0.000000,548.000000,0.000000,548.000000,0.000000,0.000000,548.000000
7777,8062,EU,S,1005.071561,1005.070000,0.000000,0.000000,0.000000,1005.070000,0.000000,1005.070000,0.000000,0.000000,1005.070000
7777,8062,TL,S,40049.187000,40049.190000,0.000000,0.000000,0.000000,40049.190000,0.000000,40049.190000,0.000000,0.000000,40049.190000
7777,8062,US,S,1095.000000,1095.000000,0.000000,0.000000,0.000000,1095.000000,0.000000,1095.000000,0.000000,0.000000,1095.000000
7778,8063,EU,S,1005.071561,1005.070000,0.000000,0.000000,0.000000,1005.070000,0.000000,1005.070000,0.000000,0.000000,1005.070000
7778,8063,TL,S,40049.187000,40049.190000,0.000000,0.000000,0.000000,40049.190000,0.000000,40049.190000,0.000000,0.000000,40049.190000
7778,8063,US,S,1095.000000,1095.000000,0.000000,0.000000,0.000000,1095.000000,0.000000,1095.000000,0.000000,0.000000,1095.000000
7779,8064,EU,S,3300.934814,3300.930000,0.000000,0.000000,0.000000,3300.930000,0.000000,3300.930000,0.000000,0.000000,3300.930000
7779,8064,TL,S,131781.240000,131781.240000,0.000000,0.000000,0.000000,131781.240000,0.000000,131781.240000,0.000000,0.000000,131781.240000
7779,8064,US,S,3600.000000,3600.000000,0.000000,0.000000,0.000000,3600.000000,0.000000,3600.000000,0.000000,0.000000,3600.000000
7780,8065,EU,S,641.848436,641.850000,0.000000,0.000000,0.000000,641.850000,0.000000,641.850000,0.000000,0.000000,641.850000
7780,8065,TL,S,25624.130000,25624.130000,0.000000,0.000000,0.000000,25624.130000,0.000000,25624.130000,0.000000,0.000000,25624.130000
7780,8065,US,S,700.000000,700.000000,0.000000,0.000000,0.000000,700.000000,0.000000,700.000000,0.000000,0.000000,700.000000
7781,8066,EU,S,1100.311605,1100.310000,0.000000,0.000000,0.000000,1100.310000,0.000000,1100.310000,0.000000,0.000000,1100.310000
7781,8066,TL,S,43927.080000,43927.080000,0.000000,0.000000,0.000000,43927.080000,0.000000,43927.080000,0.000000,0.000000,43927.080000
7781,8066,US,S,1200.000000,1200.000000,0.000000,0.000000,0.000000,1200.000000,0.000000,1200.000000,0.000000,0.000000,1200.000000
7782,8067,EU,S,458.463169,458.460000,0.000000,0.000000,0.000000,458.460000,0.000000,458.460000,0.000000,0.000000,458.460000
7782,8067,TL,S,18302.950000,18302.950000,0.000000,0.000000,0.000000,18302.950000,0.000000,18302.950000,0.000000,0.000000,18302.950000
7782,8067,US,S,500.000000,500.000000,0.000000,0.000000,0.000000,500.000000,0.000000,500.000000,0.000000,0.000000,500.000000
7783,8068,EU,S,1833.852674,1833.850000,0.000000,0.000000,0.000000,1833.850000,0.000000,1833.850000,0.000000,0.000000,1833.850000
7783,8068,TL,S,73211.800000,73211.800000,0.000000,0.000000,0.000000,73211.800000,0.000000,73211.800000,0.000000,0.000000,73211.800000
7783,8068,US,S,2000.000000,2000.000000,0.000000,0.000000,0.000000,2000.000000,0.000000,2000.000000,0.000000,0.000000,2000.000000
7784,8069,EU,S,327.342702,327.340000,0.000000,0.000000,0.000000,327.340000,0.000000,327.340000,0.000000,0.000000,327.340000
7784,8069,TL,S,13068.306300,13068.310000,0.000000,0.000000,0.000000,13068.310000,0.000000,13068.310000,0.000000,0.000000,13068.310000
7784,8069,US,S,357.000000,357.000000,0.000000,0.000000,0.000000,357.000000,0.000000,357.000000,0.000000,0.000000,357.000000
7785,8070,EU,S,1833.852674,1833.850000,0.000000,0.000000,0.000000,1833.850000,0.000000,1833.850000,0.000000,0.000000,1833.850000
7785,8070,TL,S,73211.800000,73211.800000,0.000000,0.000000,0.000000,73211.800000,0.000000,73211.800000,0.000000,0.000000,73211.800000
7785,8070,US,S,2000.000000,2000.000000,0.000000,0.000000,0.000000,2000.000000,0.000000,2000.000000,0.000000,0.000000,2000.000000
7786,8071,EU,S,397.946030,397.950000,0.000000,0.000000,0.000000,397.950000,0.000000,397.950000,0.000000,0.000000,397.950000
7786,8071,TL,S,15886.960600,15886.960000,0.000000,0.000000,0.000000,15886.960000,0.000000,15886.960000,0.000000,0.000000,15886.960000
7786,8071,US,S,434.000000,434.000000,0.000000,0.000000,0.000000,434.000000,0.000000,434.000000,0.000000,0.000000,434.000000
7787,8072,EU,S,611.589867,611.590000,0.000000,0.000000,0.000000,611.590000,0.000000,611.590000,0.000000,0.000000,611.590000
7787,8072,TL,S,24416.135300,24416.140000,0.000000,0.000000,0.000000,24416.140000,0.000000,24416.140000,0.000000,0.000000,24416.140000
7787,8072,US,S,667.000000,667.000000,0.000000,0.000000,0.000000,667.000000,0.000000,667.000000,0.000000,0.000000,667.000000
7788,8073,EU,S,678.525489,678.530000,0.000000,0.000000,0.000000,678.530000,0.000000,678.530000,0.000000,0.000000,678.530000
7788,8073,TL,S,27088.366000,27088.370000,0.000000,0.000000,0.000000,27088.370000,0.000000,27088.370000,0.000000,0.000000,27088.370000
7788,8073,US,S,740.000000,740.000000,0.000000,0.000000,0.000000,740.000000,0.000000,740.000000,0.000000,0.000000,740.000000
7789,8074,EU,S,7.335411,7.340000,0.000000,0.000000,0.000000,7.340000,0.000000,7.340000,0.000000,0.000000,7.340000
7789,8074,TL,S,292.847200,292.850000,0.000000,0.000000,0.000000,292.850000,0.000000,292.850000,0.000000,0.000000,292.850000
7789,8074,US,S,8.000000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,8.000000,0.000000,0.000000,8.000000
7790,8075,EU,S,366.770535,366.770000,0.000000,0.000000,0.000000,366.770000,0.000000,366.770000,0.000000,0.000000,366.770000
7790,8075,TL,S,14642.360000,14642.360000,0.000000,0.000000,0.000000,14642.360000,0.000000,14642.360000,0.000000,0.000000,14642.360000
7790,8075,US,S,400.000000,400.000000,0.000000,0.000000,0.000000,400.000000,0.000000,400.000000,0.000000,0.000000,400.000000
7791,8076,EU,S,513.478749,513.480000,0.000000,0.000000,0.000000,513.480000,0.000000,513.480000,0.000000,0.000000,513.480000
7791,8076,TL,S,20499.304000,20499.300000,0.000000,0.000000,0.000000,20499.300000,0.000000,20499.300000,0.000000,0.000000,20499.300000
7791,8076,US,S,560.000000,560.000000,0.000000,0.000000,0.000000,560.000000,0.000000,560.000000,0.000000,0.000000,560.000000
7792,8077,EU,S,1833.852674,1833.850000,0.000000,0.000000,0.000000,1833.850000,0.000000,1833.850000,0.000000,0.000000,1833.850000
7792,8077,TL,S,73211.800000,73211.800000,0.000000,0.000000,0.000000,73211.800000,0.000000,73211.800000,0.000000,0.000000,73211.800000
7792,8077,US,S,2000.000000,2000.000000,0.000000,0.000000,0.000000,2000.000000,0.000000,2000.000000,0.000000,0.000000,2000.000000
7793,8078,EU,S,682.607552,682.610000,0.000000,0.000000,0.000000,682.610000,0.000000,682.610000,0.000000,0.000000,682.610000
7793,8078,TL,S,27160.613200,27160.610000,0.000000,0.000000,0.000000,27160.610000,0.000000,27160.610000,0.000000,0.000000,27160.610000
7793,8078,US,S,742.000000,742.000000,0.000000,0.000000,0.000000,742.000000,0.000000,742.000000,0.000000,0.000000,742.000000
7794,8079,EU,S,2299.890675,2299.890000,0.000000,0.000000,0.000000,2299.890000,0.000000,2299.890000,0.000000,0.000000,2299.890000
7794,8079,TL,S,91511.500000,91511.500000,0.000000,0.000000,0.000000,91511.500000,0.000000,91511.500000,0.000000,0.000000,91511.500000
7794,8079,US,S,2500.000000,2500.000000,0.000000,0.000000,0.000000,2500.000000,0.000000,2500.000000,0.000000,0.000000,2500.000000
7795,8080,EU,S,673.407990,673.410000,0.000000,0.000000,0.000000,673.410000,0.000000,673.410000,0.000000,0.000000,673.410000
7795,8080,TL,S,26794.567200,26794.570000,0.000000,0.000000,0.000000,26794.570000,0.000000,26794.570000,0.000000,0.000000,26794.570000
7795,8080,US,S,732.000000,732.000000,0.000000,0.000000,0.000000,732.000000,0.000000,732.000000,0.000000,0.000000,732.000000
