ID,TABLOTIP,SATIRTIP,TANIMKODU,USTGRUP,SEVIYE,TANIMADI,ACCCODE1,ACCCODE2,RAPORLAMA,TERSBAKIYE,HESAPTUTARI,ISLEMTURU,HESAPKAREKTERI,FORMULTANIM,SIRANO,TUTAR,AP,kgid,insUN,insDT,insApp,updUN,updDT,updApp,EBYNCODE
711,8,2,14.01,14,2,XXX TÜR KODU İÇİN ÖDEMELERİN GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,20.0000000000,,,711,,,,,,,
712,8,2,14.02,14,2,XXX TÜR KODU İÇİN GELİR VERGİSİ KESİNTİSİ TUTARI,,,0,0,0,0,0,,21.0000000000,,,712,,,,,,,
713,8,1,15,,1,,,,0,0,0,0,0,,22.0000000000,,,713,,,,,,,
714,8,2,15.01,15,2,XXX TÜR KODU İÇİN ÖDEMELERİN GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,23.0000000000,,,714,,,,,,,
715,8,2,15.02,15,2,XXX TÜR KODU İÇİN GELİR VERGİSİ KESİNTİSİ TUTARI,,,0,0,0,0,0,,24.0000000000,,,715,,,,,,,
716,8,1,16,,1,,,,0,0,0,0,0,,25.0000000000,,,716,,,,,,,
717,8,2,16.01,16,2,XXX TÜR KODU İÇİN ÖDEMELERİN GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,26.0000000000,,,717,,,,,,,
718,8,2,16.02,16,2,XXX TÜR KODU İÇİN GELİR VERGİSİ KESİNTİSİ TUTARI,,,0,0,0,0,0,,27.0000000000,,,718,,,,,,,
719,8,1,17,,1,,,,0,0,0,0,0,,28.0000000000,,,719,,,,,,,
720,8,2,17.01,17,2,XXX TÜR KODU İÇİN ÖDEMELERİN GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,29.0000000000,,,720,,,,,,,
721,8,2,17.02,17,2,XXX TÜR KODU İÇİN GELİR VERGİSİ KESİNTİSİ TUTARI,,,0,0,0,0,0,,30.0000000000,,,721,,,,,,,
722,8,1,18,,1,GELİR VERGİSİNE MAHSUP EDİLECEK TEVKİFAT TUTARI,,,0,0,0,0,0,,31.0000000000,,,722,,,,,,,
723,8,2,18.01,18,2,,,,0,0,0,0,0,,32.0000000000,,,723,,,,,,,
724,8,1,19,,1,ÖZEL GİDER İNDİRİMİNDEN DOĞAN MAHSUP EDİLECEK GELİR VERGİSİ,,,0,0,0,0,0,,33.0000000000,,,724,,,,,,,
725,8,2,19.01,19,2,,,,0,0,0,0,0,,34.0000000000,,,725,,,,,,,
726,8,9,,,, ,,,,,,,,,35.0000000000,,,726,,,,,,,
727,8,9,,,,============================================================================================================================,,,,,,,,,36.0000000000,,,727,,,,,,,
728,8,9,,,, ,,,,,,,,,37.0000000000,,,728,,,,,,,
729,8,1,200,,1,TABLO III,,,0,0,0,0,0,,38.0000000000,,,729,,,,,,,
730,8,9,,,, ,,,,,,,,,39.0000000000,,,730,,,,,,,
731,8,1,200.01,200,2,1. SATIR,,,0,0,0,0,0,,40.0000000000,,,731,,,,,,,
732,8,9,,,, ,,,,,,,,,41.0000000000,,,732,,,,,,,
733,8,1,200.01.01,200.01,3,XXX TÜR KODU,,,0,0,0,0,0,,42.0000000000,,,733,,,,,,,
734,8,1,200.01.02,200.01,3,ADI SOYADI ( ÜNVANI ) / ADRESİ,,,0,0,0,0,0,,43.0000000000,,,734,,,,,,,
735,8,1,200.01.03,200.01,3,VERGİ DAİRESİ / VERGİ KİMLİK NO,,,0,0,0,0,0,,44.0000000000,,,735,,,,,,,
736,8,1,200.01.04,200.01,3,GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,45.0000000000,,,736,,,,,,,
737,8,2,200.01.04.01,200.01.04,4,,,,0,0,0,0,0,,46.0000000000,,,737,,,,,,,
738,8,2,200.01.04.02,200.01.04,4,,,,0,0,0,0,0,,47.0000000000,,,738,,,,,,,
739,8,1,200.01.05,200.01,3,KESİLEN GELİR VERGİSİ TUTARI,,,0,0,0,0,0,,48.0000000000,,,739,,,,,,,
740,8,2,200.01.05.01,200.01.05,4,,,,0,0,0,0,0,,49.0000000000,,,740,,,,,,,
741,8,2,200.01.05.02,200.01.05,4,,,,0,0,0,0,0,,50.0000000000,,,741,,,,,,,
742,8,1,200.01.06,200.01,3,KESİLEN FON PAYI TUTARI,,,0,0,0,0,0,,51.0000000000,,,742,,,,,,,
743,8,2,200.01.06.01,200.01.06,4,,,,0,0,0,0,0,,52.0000000000,,,743,,,,,,,
744,8,2,200.01.06.02,200.01.06,4,,,,0,0,0,0,0,,53.0000000000,,,744,,,,,,,
745,8,9,,,, ,,,,,,,,,54.0000000000,,,745,,,,,,,
746,8,9,,,,============================================================================================================================,,,,,,,,,55.0000000000,,,746,,,,,,,
747,8,9,,,, ,,,,,,,,,56.0000000000,,,747,,,,,,,
748,8,1,200.02,200,2,2. SATIR,,,0,0,0,0,0,,57.0000000000,,,748,,,,,,,
749,8,9,,,, ,,,,,,,,,58.0000000000,,,749,,,,,,,
750,8,1,200.02.01,200.02,3,XXX TÜR KODU,,,0,0,0,0,0,,59.0000000000,,,750,,,,,,,
751,8,1,200.02.02,200.02,3,ADI SOYADI ( ÜNVANI ) / ADRESİ,,,0,0,0,0,0,,60.0000000000,,,751,,,,,,,
752,8,1,200.02.03,200.02,3,VERGİ DAİRESİ / VERGİ KİMLİK NO,,,0,0,0,0,0,,61.0000000000,,,752,,,,,,,
753,8,1,200.02.04,200.02,3,GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,62.0000000000,,,753,,,,,,,
754,8,2,200.02.04.01,200.02.04,4,,,,0,0,0,0,0,,63.0000000000,,,754,,,,,,,
755,8,2,200.02.04.02,200.02.04,4,,,,0,0,0,0,0,,64.0000000000,,,755,,,,,,,
756,8,1,200.02.05,200.02,3,KESİLEN GELİR VERGİSİ TUTARI,,,0,0,0,0,0,,65.0000000000,,,756,,,,,,,
757,8,2,200.02.05.01,200.02.05,4,,,,0,0,0,0,0,,66.0000000000,,,757,,,,,,,
758,8,2,200.02.05.02,200.02.05,4,,,,0,0,0,0,0,,67.0000000000,,,758,,,,,,,
759,8,1,200.02.06,200.02,3,KESİLEN FON PAYI TUTARI,,,0,0,0,0,0,,68.0000000000,,,759,,,,,,,
760,8,2,200.02.06.01,200.02.06,4,,,,0,0,0,0,0,,69.0000000000,,,760,,,,,,,
761,8,2,200.02.06.02,200.02.06,4,,,,0,0,0,0,0,,70.0000000000,,,761,,,,,,,
762,8,9,,,, ,,,,,,,,,71.0000000000,,,762,,,,,,,
763,8,9,,,,============================================================================================================================,,,,,,,,,72.0000000000,,,763,,,,,,,
764,8,9,,,, ,,,,,,,,,73.0000000000,,,764,,,,,,,
765,8,1,200.03,200,2,3. SATIR,,,0,0,0,0,0,,74.0000000000,,,765,,,,,,,
766,8,9,,,, ,,,,,,,,,75.0000000000,,,766,,,,,,,
767,8,1,200.03.01,200.03,3,XXX TÜR KODU,,,0,0,0,0,0,,76.0000000000,,,767,,,,,,,
768,8,1,200.03.02,200.03,3,ADI SOYADI ( ÜNVANI ) / ADRESİ,,,0,0,0,0,0,,77.0000000000,,,768,,,,,,,
769,8,1,200.03.03,200.03,3,VERGİ DAİRESİ / VERGİ KİMLİK NO,,,0,0,0,0,0,,78.0000000000,,,769,,,,,,,
770,8,1,200.03.04,200.03,3,GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,79.0000000000,,,770,,,,,,,
771,8,2,200.03.04.01,200.03.04,4,,,,0,0,0,0,0,,80.0000000000,,,771,,,,,,,
772,8,2,200.03.04.02,200.03.04,4,,,,0,0,0,0,0,,81.0000000000,,,772,,,,,,,
773,8,1,200.03.05,200.03,3,KESİLEN GELİR VERGİSİ TUTARI,,,0,0,0,0,0,,82.0000000000,,,773,,,,,,,
774,8,2,200.03.05.01,200.03.05,4,,,,0,0,0,0,0,,83.0000000000,,,774,,,,,,,
775,8,2,200.03.05.02,200.03.05,4,,,,0,0,0,0,0,,84.0000000000,,,775,,,,,,,
776,8,1,200.03.06,200.03,3,KESİLEN FON PAYI TUTARI,,,0,0,0,0,0,,85.0000000000,,,776,,,,,,,
777,8,2,200.03.06.01,200.03.06,4,,,,0,0,0,0,0,,86.0000000000,,,777,,,,,,,
778,8,2,200.03.06.02,200.03.06,4,,,,0,0,0,0,0,,87.0000000000,,,778,,,,,,,
779,8,9,,,, ,,,,,,,,,88.0000000000,,,779,,,,,,,
780,8,9,,,,============================================================================================================================,,,,,,,,,89.0000000000,,,780,,,,,,,
781,8,9,,,, ,,,,,,,,,90.0000000000,,,781,,,,,,,
782,8,1,200.04,200,2,4. SATIR,,,0,0,0,0,0,,91.0000000000,,,782,,,,,,,
783,8,9,,,, ,,,,,,,,,92.0000000000,,,783,,,,,,,
784,8,1,200.04.01,200.04,3,XXX TÜR KODU,,,0,0,0,0,0,,93.0000000000,,,784,,,,,,,
785,8,1,200.04.02,200.04,3,ADI SOYADI ( ÜNVANI ) / ADRESİ,,,0,0,0,0,0,,94.0000000000,,,785,,,,,,,
786,8,1,200.04.03,200.04,3,VERGİ DAİRESİ / VERGİ KİMLİK NO,,,0,0,0,0,0,,95.0000000000,,,786,,,,,,,
787,8,1,200.04.04,200.04,3,GAYRİ SAFİ TUTARI,,,0,0,0,0,0,,96.0000000000,,,787,,,,,,,
788,8,2,200.04.04.01,200.04.04,4,,,,0,0,0,0,0,,97.0000000000,,,788,,,,,,,
789,8,2,200.04.04.02,200.04.04,4,,,,0,0,0,0,0,,98.0000000000,,,789,,,,,,,
790,8,1,200.04.05,200.04,3,KESİLEN GELİR VERGİSİ TUTARI,,,0,0,0,0,0,,99.0000000000,,,790,,,,,,,
791,8,2,200.04.05.01,200.04.05,4,,,,0,0,0,0,0,,100.0000000000,,,791,,,,,,,
792,8,2,200.04.05.02,200.04.05,4,,,,0,0,0,0,0,,101.0000000000,,,792,,,,,,,
793,8,1,200.04.06,200.04,3,KESİLEN FON PAYI TUTARI,,,0,0,0,0,0,,102.0000000000,,,793,,,,,,,
794,8,2,200.04.06.01,200.04.06,4,,,,0,0,0,0,0,,103.0000000000,,,794,,,,,,,
795,8,2,200.04.06.02,200.04.06,4,,,,0,0,0,0,0,,104.0000000000,,,795,,,,,,,
796,9,1,07,,1,TİCARİ KAZANÇ ( KURUM KAZANCI ),,,0,0,0,0,0,,1.0000000000,,,796,,,,,,,
797,9,2,07.01,07,2,,,,0,0,0,0,0,,2.0000000000,,,797,,,,,,,
798,9,1,08,,1,SERBEST MESLEK KAZANCI,,,0,0,0,0,0,,3.0000000000,,,798,,,,,,,
799,9,2,08.01,08,2,,,,0,0,0,0,0,,4.0000000000,,,799,,,,,,,
800,9,1,09,,1,KANUNEN KABUL EDİLMEYEN GİDERLER,,,0,0,0,0,0,,5.0000000000,,,800,,,,,,,
801,9,2,09.01,09,2,,,,0,0,0,0,0,,6.0000000000,,,801,,,,,,,
802,9,1,10,,1,ZARAR OLSA DAHİ İNDİRİLECEK İSTİSNALAR,,,0,0,0,0,0,,7.0000000000,,,802,,,,,,,
803,9,2,10.01,10,2,,,,0,0,0,0,0,,8.0000000000,,,803,,,,,,,
804,9,1,15,,1,MAHSUP EDİLECEK GEÇMİŞ YIL ZARARLARI,,,0,0,0,0,0,,9.0000000000,,,804,,,,,,,
805,9,2,15.01,15,2,,,,0,0,0,0,0,,10.0000000000,,,805,,,,,,,
806,9,1,17,,1,RİSTURNLAR,,,0,0,0,0,0,,11.0000000000,,,806,,,,,,,
807,9,2,17.01,17,2,,,,0,0,0,0,0,,12.0000000000,,,807,,,,,,,
808,9,1,18,,1,YATIRIM İNDİRİMİ,,,0,0,0,0,0,,13.0000000000,,,808,,,,,,,
809,9,2,18.01,18,2,,,,0,0,0,0,0,,14.0000000000,,,809,,,,,,,
810,9,1,19,,1,BAĞIŞ VE YARDIMLAR,,,0,0,0,0,0,,15.0000000000,,,810,,,,,,,
811,9,2,19.01,19,2,,,,0,0,0,0,0,,16.0000000000,,,811,,,,,,,
812,9,1,20,,1,DİĞER İNDİRİMLER,,,0,0,0,0,0,,17.0000000000,,,812,,,,,,,
813,9,2,20.01,20,2,,,,0,0,0,0,0,,18.0000000000,,,813,,,,,,,
814,9,1,26,,1,ÖNCEKİ DÖNEMLERDE HESAPLANAN GEÇİCİ VERGİ,,,0,0,0,0,0,,19.0000000000,,,814,,,,,,,
815,9,2,26.01,26,2,,,,0,0,0,0,0,,20.0000000000,,,815,,,,,,,
816,9,1,28,,1,MAHSUP EDİLECEK TEVKİFAT TUTARI,,,0,0,0,0,0,,21.0000000000,,,816,,,,,,,
817,9,2,28.01,20,2,,,,0,0,0,0,0,,22.0000000000,,,817,,,,,,,
818,2,1,01,,1,  A- BRÜT SATIŞLAR,,,0,0,0,0,0,,1.0000000000,0E-10,,818,dbo,2024-10-09 00:18:02.910000,Update,,,,5001
819,2,2,01.1,01,2,     1. Yurtiçi Satışlar,600,,0,0,2,0,0,,2.0000000000,0E-10,,819,dbo,2024-10-09 00:18:02.920000,Update,,,,5002
820,2,2,01.2,01,2,     2. Yurtdışı Satışlar ,601,,0,0,2,0,0,,3.0000000000,0E-10,,820,dbo,2024-10-09 00:18:02.923000,Update,,,,5003
821,2,2,01.3,01,2,     3. Diğer Gelirler,602,,0,0,2,0,0,,4.0000000000,0E-10,,821,dbo,2024-10-09 00:18:02.930000,Update,,,,5004
822,2,1,02,,1,  B- SATIŞ İNDİRİMLERİ (-),,,0,0,0,0,0,,5.0000000000,0E-10,,822,dbo,2024-10-09 00:18:02.937000,Update,,,,5005
823,2,2,02.1,02,2,     1. Satıştan İadeler (-),610,,0,0,0,0,0,,6.0000000000,0E-10,,823,dbo,2024-10-09 00:18:02.940000,Update,,,,5006
824,2,2,02.2,02,2,     2. Satış İskontoları (-),611,,0,0,0,0,0,,7.0000000000,0E-10,,824,dbo,2024-10-09 00:18:02.947000,Update,,,,5007
825,2,2,02.3,02,2,     3. Diğer İndirimler (-),612,,0,0,0,0,0,,8.0000000000,0E-10,,825,dbo,2024-10-09 00:18:02.950000,Update,,,,5008
826,2,5,,,0,                           C- NET SATIŞLAR,,,0,0,0,0,0,P01-P02,9.0000000000,0E-10,,826,dbo,2024-10-09 00:18:02.957000,Update,,,,5009
827,2,1,04,,1,  D- SATIŞLARIN MALİYETİ (-),,,0,0,0,1,0,,10.0000000000,0E-10,,827,dbo,2024-10-09 00:18:02.967000,Update,,,,5010
828,2,2,04.1,04,2,     1. Satılan Mamuller Maliyeti (-),620,,0,0,0,0,0,,11.0000000000,0E-10,,828,dbo,2024-10-09 00:18:02.970000,Update,,,,5011
829,2,2,04.2,04,2,     2. Satılan Ticari Mallar Maliyeti (-),621,,0,0,0,0,0,,12.0000000000,0E-10,,829,dbo,2024-10-09 00:18:02.977000,Update,,,,5012
830,2,2,04.3,04,2,     3. Satılan Hizmet Maliyeti (-),622,,0,0,0,0,0,,13.0000000000,0E-10,,830,dbo,2024-10-09 00:18:02.980000,Update,,,,5013
831,2,2,04.4,04,2,     4. Diğer Satışların Maliyeti (-),623,,0,0,0,0,0,,14.0000000000,0E-10,,831,dbo,2024-10-09 00:18:02.983000,Update,,,,5014
832,2,5,,,0,                           BRÜT SATIŞ KARI VEYA ZARARI,,,0,0,0,0,0,P01-P02-P04,15.0000000000,0E-10,,832,dbo,2024-10-09 00:18:02.990000,Update,,,,5015
833,2,1,05,,1,  E- FAALİYET GİDERLERİ (-),,,0,0,0,1,0,,16.0000000000,0E-10,,833,dbo,2024-10-09 00:18:02.993000,Update,,,,5016
834,2,2,05.1,05,2,     1. Araştırma ve Geliştirme Giderleri (-),630,,0,0,0,0,0,,17.0000000000,0E-10,,834,dbo,2024-10-09 00:18:02.997000,Update,,,,5017
835,2,2,05.2,05,2,"     2. Pazarlama, Satış ve Dağıtım Giderleri (-)",631,,0,0,0,0,0,,18.0000000000,0E-10,,835,dbo,2024-10-09 00:18:03.003000,Update,,,,5018
836,2,2,05.3,05,2,     3. Genel Yönetim Giderleri (-),632,,0,0,0,0,0,,19.0000000000,0E-10,,836,dbo,2024-10-09 00:18:03.007000,Update,,,,5019
837,2,1,06,,1,  F- DİĞER FAALİYETLERDEN OLAĞAN GELİR VEYA KARLAR,,,0,0,0,0,0,,21.0000000000,0E-10,,837,dbo,2024-10-09 00:18:03.010000,Update,,,,5021
838,2,5,,,0,                           FAALİYET KARI VEYA ZARARI,,,0,0,0,0,0,P01-P02-P04-P05,20.0000000000,0E-10,,838,dbo,2024-10-09 00:18:03.017000,Update,,,,5020
839,2,2,06.1,06,2,     1. İştiraklerden Temettü Gelirleri,640,,0,0,2,0,0,,22.0000000000,0E-10,,839,dbo,2024-10-09 00:18:03.020000,Update,,,,5022
840,2,2,06.2,06,2,     2. Bağlı Ortaklıklardan Temettü Gelirleri,641,,0,0,2,0,0,,23.0000000000,0E-10,,840,dbo,2024-10-09 00:18:03.027000,Update,,,,5023
841,2,2,06.3,06,2,     3. Faiz Gelirleri,642,,0,0,2,0,0,,24.0000000000,0E-10,,841,dbo,2024-10-09 00:18:03.030000,Update,,,,5024
842,2,2,06.4,06,2,     4. Komisyon Gelirleri,643,,0,0,2,0,0,,25.0000000000,0E-10,,842,dbo,2024-10-09 00:18:03.037000,Update,,,,5025
843,2,2,06.5,06,2,     5. Konusu Kalmayan Karşılıklar,644,,0,0,2,0,0,,26.0000000000,0E-10,,843,dbo,2024-10-09 00:18:03.040000,Update,,,,5026
844,2,2,06.6,06,2,     6. Menkul Kıymet Satış Karları,645,,0,0,2,1,0,,27.0000000000,0E-10,,844,dbo,2024-10-09 00:18:03.043000,Update,,,,5027
845,2,2,06.7,06,2,     7. Kambiyo Karları ,646,,0,0,2,0,0,,28.0000000000,0E-10,,845,dbo,2024-10-09 00:18:03.050000,Update,,,,5028
846,2,2,06.8,06,2,     8. Reeskont Faiz Gelirleri,647,,0,0,2,0,0,,29.0000000000,0E-10,,846,dbo,2024-10-09 00:18:03.053000,Update,,,,5029
847,2,2,06.9,06,2,     9. Enflasyon Düzeltmesi Karları,649,,0,0,2,0,0,,30.0000000000,0E-10,,847,dbo,2024-10-09 00:18:03.060000,Update,,,,5030
848,2,1,07,,1,  G- DİĞER FAALİYETLERDEN GİDER VE ZARARLAR (-),,,0,0,0,1,0,,31.0000000000,0E-10,,848,dbo,2024-10-09 00:18:03.063000,Update,,,,5031
849,2,2,07.1,07,2,     1. Komisyon Giderleri,653,,0,0,0,0,0,,32.0000000000,0E-10,,849,dbo,2024-10-09 00:18:03.067000,Update,,,,5032
850,2,2,07.2,07,2,     2. Karşılık Giderleri,654,,0,0,0,0,0,,33.0000000000,0E-10,,850,dbo,2024-10-09 00:18:03.070000,Update,,,,5033
851,2,2,07.3,07,2,     3. Menkul Kıymet Satış Zararları,655,,0,0,0,0,0,,34.0000000000,0E-10,,851,dbo,2024-10-09 00:18:03.077000,Update,,,,5034
852,2,2,07.4,07,2,     4. Kambiyo Zararları,656,,0,0,0,0,0,,35.0000000000,0E-10,,852,dbo,2024-10-09 00:18:03.080000,Update,,,,5035
853,2,2,07.5,07,2,     5. Reeskont Faiz Giderleri,657,,0,0,0,0,0,,36.0000000000,0E-10,,853,dbo,2024-10-09 00:18:03.087000,Update,,,,5036
854,2,2,07.6,07,2,     6. Enflasyon Düzeltmesi Zararları,659,,0,0,0,0,0,,37.0000000000,0E-10,,854,dbo,2024-10-09 00:18:03.090000,Update,,,,5037
855,2,2,07.7,07,2,     7. Diğer Olağan Gider ve Zararlar(-),659,,0,0,0,0,0,,38.0000000000,0E-10,,855,dbo,2024-10-09 00:18:03.097000,Update,,,,5038
856,2,1,08,,1,  H- FİNANSMAN GİDERLERİ (-),,,0,0,0,1,0,,39.0000000000,0E-10,,856,dbo,2024-10-09 00:18:03.100000,Update,,,,5039
857,2,2,08.1,08,2,     1. Kısa Vadeli Borçlanma Giderleri (-),660,,0,0,0,0,0,,40.0000000000,0E-10,,857,dbo,2024-10-09 00:18:03.103000,Update,,,,5040
858,2,2,08.2,08,2,     2. Uzun Vadeli Borçlanma Giderleri (-),661,,0,0,0,0,0,,41.0000000000,0E-10,,858,dbo,2024-10-09 00:18:03.110000,Update,,,,5041
859,2,5,,,0,                           OLAĞAN KAR VEYA ZARAR,,,0,0,0,0,0,P01-P02-P04-P05+P06-P07-P08,42.0000000000,0E-10,,859,dbo,2024-10-09 00:18:03.113000,Update,,,,5042
860,2,1,09,,1,  I- OLAĞANDIŞI GELİR VE KARLAR,,,0,0,0,0,0,,43.0000000000,0E-10,,860,dbo,2024-10-09 00:18:03.117000,Update,,,,5043
861,2,2,09.1,09,2,     1. Önceki Dönem Gelir ve Karları,671,,0,0,2,0,0,,44.0000000000,0E-10,,861,dbo,2024-10-09 00:18:03.120000,Update,,,,5044
862,2,2,09.2,09,2,     2. Diğer Olağandışı Gelir ve Karlar,679,,0,0,2,0,0,,45.0000000000,0E-10,,862,dbo,2024-10-09 00:18:03.127000,Update,,,,5045
863,2,1,10,,1,  J- OLAĞANDIŞI GİDER VE ZARARLAR (-),,,0,0,0,1,0,,46.0000000000,0E-10,,863,dbo,2024-10-09 00:18:03.130000,Update,,,,5046
864,2,2,10.1,10,2,     1. Çalışmayan Kısım Gider ve Zararları (-),680,,0,0,0,0,0,,47.0000000000,0E-10,,864,dbo,2024-10-09 00:18:03.133000,Update,,,,5047
865,2,2,10.2,10,2,     2. Önceki Dönem Gider ve Zararlar (-),681,,0,0,0,0,0,,48.0000000000,0E-10,,865,dbo,2024-10-09 00:18:03.140000,Update,,,,5048
866,2,2,10.3,10,2,     3. Diğer Olağandışı Gider ve Zararlar (-),689,,0,0,0,0,0,,49.0000000000,0E-10,,866,dbo,2024-10-09 00:18:03.143000,Update,,,,5049
867,2,5,,,0,                           DÖNEM KARI VEYA ZARARI,,,0,0,0,0,0,P01-P02-P04-P05+P06-P07-P08+P09-P10,50.0000000000,0E-10,,867,dbo,2024-10-09 00:18:03.147000,Update,,,,5050
868,2,2,11,,1,  K- DÖNEM KARI VERGİ VE DİĞER YASAL YÜKÜMLÜLÜK KARŞILIKLARI (-),691,,0,0,0,1,0,,51.0000000000,0E-10,,868,dbo,2024-10-09 00:18:03.150000,Update,,,,5051
869,2,5,,,0,                           DÖNEM NET KARI VEYA ZARARI,,,0,0,0,0,0,P01-P02-P04-P05+P06-P07-P08+P09-P10-P11,52.0000000000,0E-10,,869,dbo,2024-10-09 00:18:03.157000,Update,,,,5052
870,2,2,06.10,06,2,     10. Diğer Olağan Gelir ve Karlar,649,,0,0,2,0,0,,30.0000000000,0E-10,,870,dbo,2024-10-09 00:18:03.160000,Update,,,,5053
871,1,1,01,,1, I- DÖNEN VARLIKLAR,,,0,0,0,0,0,,1.0000000000,0E-10,A,871,dbo,2024-10-09 00:18:03.223000,Update,,,,1001
872,1,1,01.1,01,2,  A HAZIR DEĞERLER,,,0,0,0,0,0,,2.0000000000,0E-10,A,872,dbo,2024-10-09 00:18:03.230000,Update,,,,1002
873,1,2,01.1.01,01.1,3,     01. Kasa,100,,0,0,0,0,0,,3.0000000000,0E-10,A,873,dbo,2024-10-09 00:18:03.233000,Update,,,,1003
874,1,2,01.1.02,01.1,3,     02. Alınan Çekler,101,,0,0,0,0,0,,4.0000000000,0E-10,A,874,dbo,2024-10-09 00:18:03.240000,Update,,,,1004
875,1,2,01.1.03,01.1,3,     03. Banka ,102,,0,0,0,0,0,,5.0000000000,0E-10,A,875,dbo,2024-10-09 00:18:03.243000,Update,,,,1005
876,1,2,01.1.04,01.1,3,     04. Verilen Çekler ve Ödeme Emirleri (-),103,,0,0,0,0,0,,6.0000000000,0E-10,A,876,dbo,2024-10-09 00:18:03.250000,Update,,,,1006
877,1,2,01.1.05,01.1,3,     05. Diğer Hazır Değerler,108,,0,0,0,0,0,,7.0000000000,0E-10,A,877,dbo,2024-10-09 00:18:03.253000,Update,,,,1007
878,1,1,01.2,01,2,  B MENKUL KIYMETLER,,,0,0,0,0,0,,8.0000000000,0E-10,A,878,dbo,2024-10-09 00:18:03.260000,Update,,,,1008
879,1,2,01.2.01,01.2,3,     01. Hisse Senetleri,110,,0,0,0,0,0,,9.0000000000,0E-10,A,879,dbo,2024-10-09 00:18:03.263000,Update,,,,1009
880,1,2,01.2.02,01.2,3,"     02. Özel Kesim Tahvil, Senet ve Bonoları",111,,0,0,0,0,0,,10.0000000000,0E-10,A,880,dbo,2024-10-09 00:18:03.267000,Update,,,,1010
881,1,2,01.2.03,01.2,3,"     03. Kamu Kesimi Tahvil, Senet ve Bonoları",112,,0,0,0,0,0,,11.0000000000,0E-10,A,881,dbo,2024-10-09 00:18:03.270000,Update,,,,1011
882,1,2,01.2.04,01.2,3,     04. Diğer Menkul Kıymetler,118,,0,0,0,0,0,,12.0000000000,0E-10,A,882,dbo,2024-10-09 00:18:03.277000,Update,,,,1012
883,1,2,01.2.05,01.2,3,     05. Menkul Kıymetler Değer Düşüklüğü Karşılığı (-),119,,0,0,0,0,0,,13.0000000000,0E-10,A,883,dbo,2024-10-09 00:18:03.280000,Update,,,,1013
884,1,1,01.3,01,2,  C TİCARİ ALACAKLAR,,,0,0,0,0,0,,14.0000000000,0E-10,A,884,dbo,2024-10-09 00:18:03.283000,Update,,,,1014
885,1,2,01.3.01,01.3,3,     01. Alıcılar,120,,0,0,0,0,0,,15.0000000000,0E-10,A,885,dbo,2024-10-09 00:18:03.290000,Update,,,,1015
886,1,2,01.3.02,01.3,3,     02. Alacak Senetleri,121,,0,0,0,0,0,,16.0000000000,0E-10,A,886,dbo,2024-10-09 00:18:03.293000,Update,,,,1016
887,1,2,01.3.03,01.3,3,     03. Alacak Senetleri Reeskontu (-),122,,0,0,0,0,0,,17.0000000000,0E-10,A,887,dbo,2024-10-09 00:18:03.300000,Update,,,,1017
888,1,2,01.3.04,01.3,3,     04-Kazanılmamış Finansal Kiralama Faiz Gelirleri (-),124,,0,0,0,0,0,,18.0000000000,0E-10,A,888,dbo,2024-10-09 00:18:03.303000,Update,,,,1018
889,1,2,01.3.05,01.3,3,     05. Verilen Depozito ve Teminatlar,126,,0,0,0,0,0,,19.0000000000,0E-10,A,889,dbo,2024-10-09 00:18:03.307000,Update,,,,1019
890,1,2,01.3.06,01.3,3,     06. Diğer Ticari Alacaklar,127,,0,0,0,0,0,,20.0000000000,0E-10,A,890,dbo,2024-10-09 00:18:03.313000,Update,,,,1020
891,1,2,01.3.07,01.3,3,     07. Şüpheli Ticari Alacaklar,128,,0,0,0,0,0,,21.0000000000,0E-10,A,891,dbo,2024-10-09 00:18:03.320000,Update,,,,1021
892,1,2,01.3.08,01.3,3,     08. Şüpheli Ticari Alacaklar Karşılığı (-),129,,0,0,0,0,0,,22.0000000000,0E-10,A,892,dbo,2024-10-09 00:18:03.327000,Update,,,,1022
893,1,1,01.4,01,2,  D DİĞER ALACAKLAR,,,0,0,0,0,0,,23.0000000000,0E-10,A,893,dbo,2024-10-09 00:18:03.333000,Update,,,,1023
894,1,2,01.4.01,01.4,3,     01. Ortaklardan Alacaklar,131,,0,0,0,0,0,,24.0000000000,0E-10,A,894,dbo,2024-10-09 00:18:03.340000,Update,,,,1024
895,1,2,01.4.02,01.4,3,     02. İştiraklerden Alacaklar,132,,0,0,0,0,0,,25.0000000000,0E-10,A,895,dbo,2024-10-09 00:18:03.350000,Update,,,,1025
896,1,2,01.4.03,01.4,3,     03. Bağlı Ortaklıklardan Alacaklar,133,,0,0,0,0,0,,26.0000000000,0E-10,A,896,dbo,2024-10-09 00:18:03.360000,Update,,,,1026
897,1,2,01.4.04,01.4,3,     04. Personelden Alacaklar,135,,0,0,0,0,0,,27.0000000000,0E-10,A,897,dbo,2024-10-09 00:18:03.367000,Update,,,,1027
