Modul,MOption,CheckValue,Tanim,Typex,Valuex,EditTypeX,PWinCaption,PTable,PRField,PRFields,PRFieldsValues,Katalog,PassChar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Mus,defNoMail,Hayir,"Yeni müşteriler için varsayılan olarak ""mail gönderme"" seçili gelsin mi?",ComboBox,Hayir&Evet,,,,,,,,,264,,,,,,
Mus,defNoSms,Hayir,"Yeni müşteriler için varsayılan olarak ""mesaj gönderme"" seçili gelsin mi?",ComboBox,Hayir&Evet,,,,,,,,,265,,,,,,
Mus,IYSApiKey,,PostaGuvercini izin API anahtarı,Edit,,txt,,,,,,,,1518,,,,,,
Mus,IYSSorgulasinMi,Sor,Müşteri numarası girildikten sonra IYS izin mesajı gönderilsin mi?,ComboBox,Sor&Evet&Hayır,,,,,,,,,1519,,,,,,
Mus,MusAyniTel,Evet,Müşteri kartları kaydedilirken aynı cep telefonu ile 2 müşteri kaydedilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,860,,,,,,
Mus,MusTelControl,Evet,Müşteri kartlarında telefon numarası kontrolü yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,862,,,,,,
Mus,MusTelLength,10,Müşteri kartında tel numarası kaç karakter olsun?,Edit,,txt,,,,,,,,863,,,,,,
Mus,NoCepAlert,Hayir,Müşteri kartları kaydedilirken cep telefonu boş ise uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,880,,,,,,
Mus,NoMailAlert,Hayir,Müşteri kartları kaydedilirken e-Mail boş ise uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,889,,,,,,
Mus_gizli,ZorunluMaster,*,,Edit,,txt,,,,,,,,1500,,,,,,
Musteri_Gizli,ZorunluMaster,*,,Edit,,txt,,,,,,,,1501,,,,,,
PosFis,ActivDepart,K,Pos modülünü kullanabilecek departman kodu nedir?,Edit,,txt,,,,,,,,9,,,,,,
PosFis,ActivFatDizayn,<Default>,Perakende fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,10,,,,,,
PosFis,AiadeFatDizayn,<Default>,Perakende iade çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,40,,,,,,
PosFis,AlterStokOner,Hayir,Mevcudu olmayan ürünler için alternatif önerilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,44,,,,,,
PosFis,ArasBarcode,ör:ozkod1,Aras Kargo nun Barkod bilgisi hangi Özel Kod a yazılsın?,Edit,,txt,,,,,,,,47,,,,,,
PosFis,ArasOdeSekli,Gönderici Ödemeli,Aras Kargo Ödeme Şekli Ne Olsun?,ComboBox,Gönderici Ödemeli&Alıcı Ödemeli,,,,,,,,,48,,,,,,
PosFis,ArasPass,,Aras Kargo nun Size Vermiş Olduğu Şifreyi Giriniz,Edit,,txt,,,,,,,,49,,,,,,
PosFis,ArasTahsilSekli,Aynı Fatura,Aras Kargo Tahsilat Şekli Ne Olsun?,ComboBox,Aynı Fatura&Farklı Fatura,,,,,,,,,50,,,,,,
PosFis,ArasUser,,Aras Kargo nun Size Vermiş Olduğu Kullanıcı Kodunu Giriniz,Edit,,txt,,,,,,,,51,,,,,,
PosFis,AutoBelgeNo,Evet,Belge numarası otomatik artsın mı?,ComboBox,Evet&Hayir,,,,,,,,,59,,,,,,
PosFis,AutoBelgeNoKri,Yok,Belge numarası artımında belge numarasının seçim kriteri ne olsun?,ComboBox,Yok&Lokasyon&Kasiyer&Kasa,,,,,,,,,61,,,,,,
PosFis,AutoBelgeNoTip,Hayir,Belge numarası otomatik artımında son kaydın belge numarası mı kullanılsın?,ComboBox,Evet&Hayir,,,,,,,,,62,,,,,,
PosFis,BarCodeCheck,Evet,Satışta barkod cihazı kullanılacak mı?,ComboBox,Evet&Hayir,,,,,,,,,106,,,,,,
PosFis,BcinUseMik,Hayir,Kullanılan barkodların içinde miktar tanımlaması var mı?,ComboBox,Evet&Hayir,,,,,,,,,112,,,,,,
PosFis,BcinUseMikK,29,Kullanılan barkodların başlangıç karakterleri,Edit,,num,,,,,,,,113,,,,,,
PosFis,BcinUseMikLn,5,Barkod içindeki miktar sondan kaç karakterde?,Edit,,num,,,,,,,,115,,,,,,
PosFis,BcinUseMikLnD,3,Barkod içindeki miktarın desimal basamak sayısı,Edit,,num,,,,,,,,118,,,,,,
PosFis,BcinUseMzLC,0,Miktarlı barkodun sondan kaç hanesi dikkate alinmasin(Check Digit)?,Edit,,num,,,,,,,,121,,,,,,
PosFis,BcinUseMzLCB,0,Miktarlı barkodun Baştan kaç hanesi dikkate alinmasin(Check Digit)?,Edit,,num,,,,,,,,122,,,,,,
PosFis,BcMaxLength,0,Barkod okutma alanının maximum karakter sayısı (0=sınırsız),Edit,,num,,,,,,,,126,,,,,,
PosFis,BelgeNoReq,Hayir,Belge numarası girilmesi zorunlu mu?,ComboBox,Evet&Hayir,,,,,,,,,145,,,,,,
PosFis,BelNoBarkod,Hayir,Belge No barkod ile okutulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,146,,,,,,
PosFis,ChckFiy,Hayir,Aktif olan kurun en son fiyatı?,ComboBox,Evet&Hayir,,,,,,,,,199,,,,,,
PosFis,Deny_KDV,Evet,Kullanıcı ürünün KDV sine müdahale edebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,271,,,,,,
PosFis,Deny_PC,Evet,Kullanıcı ürünün para cinsine müdahale edebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,272,,,,,,
PosFis,DespatchDateOzKod,,Perakende satış İrsaliye tarihinin alınacağı Özel Kod:,ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10&OzKod11&OzKod12&OzKod13&OzKod14&OzKod15&OzKod16&OzKod17&OzKod18&OzKod19&OzKod20,,,,,,,,,276,,,,,,
PosFis,DespatchNoOzKod,,Perakende satış İrsaliye numarasının alınacağı Özel Kod:,ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10&OzKod11&OzKod12&OzKod13&OzKod14&OzKod15&OzKod16&OzKod17&OzKod18&OzKod19&OzKod20,,,,,,,,,277,,,,,,
PosFis,DiplomatFatDizayn,<Default>,Diplomatik fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,297,,,,,,
PosFis,EFDefLocation,,Perakende satıştan oluşan fatura hangi lokasyonda oluşsun?,Edit,,txt,,,,,,,,361,,,,,,
PosFis,EFEAStokSendType,Stok/Renk/Beden,E-Fatura/E-Arşiv Stok Gönderim Şekli,ComboBox,Stok&Stok/Renk&Stok/Beden&Stok/Renk/Beden&Stok/Renk/Beden/StokBarkodu,,,,,,,,,362,,,,,,
PosFis,EFNoteMusOzKod,Hayir,Perakende E-Fatura/E-Arşiv fatura not kısmında müşteri özel kodlar gürüntülensin mi? ,ComboBox,Hayir&Evet,,,,,,,,,383,,,,,,
PosFis,EFNotePaymentType,Evet,Perakende E-Arşiv faturada Notlar kısmında ödeme tip tanımları yer alsın mı?(Netten Satış),ComboBox,Hayir&Evet,,,,,,,,,384,,,,,,
PosFis,EFNotePosOzKod,Evet,Perakende E-Fatura/E-Arşiv fatura not kısmında perakende satış özel kodlar gürüntülensin mi? ,ComboBox,Hayir&Evet,,,,,,,,,385,,,,,,
PosFis,EFOtoCKod,,"Perakende satış, fatura işlemine çevrilirken ilk cari kod ne olsun?",Edit,,txt,,,,,,,,388,,,,,,
PosFis,EFOtoTaslak,Hayir,Perakende satış ekranından e-fatura taslağı oluşturmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,389,,,,,,
PosFis,EFPerSevkAdress,Evet,Perakende E-Fatura da sevk adresi çıksın mı ?(Müşteri Kartı İş Adresi),ComboBox,Hayir&Evet,,,,,,,,,394,,,,,,
PosFis,EFPosSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,395,,,,,,
PosFis,EFPosSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,396,,,,,,
PosFis,EFPreScreen,Evet,E-Arşiv/E-Fatura Fatura Ön izlemesi otomatik olarak yapılsın mı? ,ComboBox,Evet&Hayir,,,,,,,,,397,,,,,,
PosFis,EFYBOtoTaslak,Evet,TaxFree kaydedildiğinde otomatik e-fatura taslağı oluşturmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,413,,,,,,
PosFis,eksistock,Evet,Eksi(-) ye düşen ürünü satarken uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,433,,,,,,
PosFis,eksistock2,Hayir,Eksi(-) ye düşen ürünün satışına izin versin mi?,ComboBox,Evet&Hayir,,,,,,,,,438,,,,,,
PosFis,ETDagitimYontem,Tümü,E-Ticaret satışlarının dağıtımında izlenecek mağaza seçim yöntemi?,ComboBox,Tümü&PPR,,,,,,,,,455,,,,,,
PosFis,ETOdTip,,E-Ticaret Lokasyonundan alınan satışların ödeme tipi,Edit,,txt,,,,,,,,456,,,,,,
PosFis,FiyatsizPos,Evet,Fiyatsız ürün eklenebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,483,,,,,,
PosFis,FiyTipSor,Hayir,Birden fazla fiyatı olan ürünler için fiyat sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,490,,,,,,
PosFis,FytConvert,Evet,Ürünlerin fiyatı fişin aktif kuruna çevrilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,500,,,,,,
PosFis,GizliETLocation,,Gizli E-Ticaret Lokasyonu,Edit,,txt,,,,,,,,511,,,,,,
PosFis,HedCekFatDizayn,<Default>,Hediye Çeki fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,559,,,,,,
PosFis,HedCekKayYaz,Hayir,Kaydetmeden hediye çeki yazdırılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,560,,,,,,
PosFis,iabarkodGizle,Hayir,İade işleminde barkod alanı gizlensin mi?,ComboBox,Evet&Hayir,,,,,,,,,592,,,,,,
PosFis,iadeAutoBelgeNo,Hayir,İade ekranında Belge numarası otomatik arttırımı kapatılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,593,,,,,,
PosFis,iadeStokYetki,Hayir,İade işleminde ürün lokasyona yetkilendirilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,595,,,,,,
PosFis,iskDef,,Perakende satış için varsayılan iskonto tipinin kodu,Edit,,txt,,,,,,,,605,,,,,,
PosFis,Kalemisk,Evet,Kalem iskonto görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,612,,,,,,
PosFis,Kalemkdv,Evet,Kalem KDV görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,616,,,,,,
PosFis,KapiBelNo,Hayir,Kapora iade işleminde kapora işleminin belge numarası kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,623,,,,,,
PosFis,KaporaFatDizayn,<Default>,Kaporalı satış fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,625,,,,,,
PosFis,KaporaiadeFatDizayn,<Default>,Kapora iade fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,626,,,,,,
PosFis,KaporaTumLok,Hayir,Kaporadan bul ekranında tüm lokasyonlardaki kaporalı satışlar görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,627,,,,,,
PosFis,KapSatChg,Evet,Kaporadan alınan satışın satıcı kodu değiştirilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,628,,,,,,
PosFis,MaxHarNo,0,1 işlem fişi içinde ki maksimum satır sayısı,Edit,,num,,,,,,,,740,,,,,,
PosFis,MinKaporaOran,0,Kabul edilecek minimum kapora oranı (% olarak),Edit,,num,,,,,,,,774,,,,,,
PosFis,MinTarih,0,Perakende satış yönetimi için en eski bilgi kaç günlük olsun?,Edit,,num,,,,,,,,775,,,,,,
PosFis,MinTarih2,0,Perakende satış Ekranı için en eski bilgi kaç günlük olsun?,Edit,,num,,,,,,,,776,,,,,,
PosFis,MngAdres,,Mng Kargo Alıcı Adres Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,790,,,,,,
PosFis,MngAlSms,,Mng Kargo Alıcı  İçin Sms Gönderme Bilgisi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,791,,,,,,
PosFis,MngBarcode,ozkod1,Mng Kargo nun Barkod Bilgisi Hangi Özel Kod a Yazılsın?,Edit,,txt,,,,,,,,792,,,,,,
PosFis,MngBarkodType,EPL,Mng son barkodu türü ne olsun?,ComboBox,EPL&ZPL,,,,,,,,,793,,,,,,
PosFis,MngGnSms,,Mng Kargo Gönderici için Sms Gönderme Bilgisini Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,794,,,,,,
PosFis,MngHataRefBarkod,Evet,Nihai Kargo barkodunun basılamadığı durumlarda referans barkodu basılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,795,,,,,,
PosFis,MngHizmet,,Mng Kargo Gönderi Hizmet Şeklini hangi Özelkod dan alsın,Edit,,txt,,,,,,,,796,,,,,,
PosFis,Mngilce,,Mng Kargo Alıcı İlçe Kodunun Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,797,,,,,,
PosFis,MngMail,,Mng Kargo Alıcı Mail Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,798,,,,,,
PosFis,MngMusteriNo,,Mng Kargo nun Size Vermiş Olduğu Musteri Numarasını Biliyorsanız Giriniz,Edit,,txt,,,,,,,,799,,,,,,
PosFis,MngOdeSekli,Gönderici Ödemeli,Mng Kargo Ödeme Şekli Ne Olsun?,ComboBox,Gönderici Ödemeli&Alıcı Ödemeli,,,,,,,,,800,,,,,,
PosFis,MngPass,,Mng Kargo nun Size Vermiş Olduğu Şifreyi Giriniz,Edit,,txt,,,,,,,,801,,,,,,
PosFis,MngPDesi,,Mng Kargo Parça Desi Bilgisi Stok Kartındaki Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,802,,,,,,
PosFis,MngPKgDesi,,Mng Kargo Parça Kilogram-Desi Büyük Olanın Bilgisi Stok Kartındaki hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,803,,,,,,
PosFis,MngPKilo,,Mng Kargo Parça Kilogram Bilgisi Stok Kartındaki hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,804,,,,,,
PosFis,MngSehir,,Mng Kargo Alıcı Şehir Kodunun Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,805,,,,,,
PosFis,MngSiparisOlusum,Hayir,Mng Kargo siparişi başka firmadan mı oluşuyor ?,ComboBox,Evet&Hayir,,,,,,,,,806,,,,,,
PosFis,MngSipNo,,Mng Kargo Sipariş Numrasını nereden Alsın? ör:SatNo,Edit,,txt,,,,,,,,807,,,,,,
PosFis,MngSonBarkod,Hayir,Mng Kargo son barkod oluşturulabilsin mi ?,ComboBox,Evet&Hayir,,,,,,,,,808,,,,,,
PosFis,MngSonSipNo,,Mng Kargo son barkod için sipariş numarasını  hangi özelkod dan alsın? ör:Ozkod1,Edit,,txt,,,,,,,,809,,,,,,
PosFis,MngTel,,Mng Kargo Alıcı Telefon Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,810,,,,,,
PosFis,MngTeslimSekli,,Mng Kargo Gönderi Teslimant Şekli Hangi Ozelkod dan Alsın ,Edit,,txt,,,,,,,,811,,,,,,
PosFis,MngUser,,Mng Kargo nun Size Vermiş Olduğu Kullanıcı Adını Giriniz,Edit,,txt,,,,,,,,812,,,,,,
PosFis,mOdeme,Hayir,Ödeme tipi sabit getirilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,818,,,,,,
PosFis,mOdemeiadeTip,GP,İade işlemlerinde kullanılacak ödeme kodu,Edit,,txt,,,,,,,,819,,,,,,
PosFis,mOdemeTip,N,Varsayılan ödeme kodu,Edit,,txt,,,,,,,,820,,,,,,
PosFis,MuAraField,MusteriAdi,Müşteri seçiminde 1.sırada hangi alan olsun?,ComboBox,MusteriAdi&MusteriKodu&UyeNo&TCKimlikNo&EvTel&CepTel,,,,,,,,,848,,,,,,
PosFis,MusBrAlan,MusteriKodu,Müşteri barkodu ile birlikte okutulan alan?,ComboBox,MusteriKodu&UyeNo,,,,,,,,,861,,,,,,
PosFis,MusteriKriter,İzin Ver,Kredisini aşmış müşteri için taksitlendirme yapılsın mı?,ComboBox,İzin Ver&Uyar&Engelle,,,,,,,,,864,,,,,,
PosFis,NCRCodeOzKod,,NCR Aktarımlarındaki CODE alanına yazılacak değerin alınacağını OzKod No,Edit,0,txt,,,,,,,,871,,,,,,
PosFis,NCRFiyTip1,,NCR'a ürün gönderiminde gönderilecek 1. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,872,,,,,,
PosFis,NCRFiyTip2,,NCR'a ürün gönderiminde gönderilecek 2. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,873,,,,,,
PosFis,NCRFiyTip3,,NCR'a ürün gönderiminde gönderilecek 3. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,874,,,,,,
PosFis,NCRFiyTip4,,NCR'a ürün gönderiminde gönderilecek 4. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,875,,,,,,
PosFis,NCRFiyTip5,,NCR'a ürün gönderiminde gönderilecek 5. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,876,,,,,,
PosFis,needMu_,Evet,Müşteri girişi yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,877,,,,,,
PosFis,needMus,Hayir,Müşteri kaydı yapılmadan fiş kaydedilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,878,,,,,,
PosFis,needSatici_,Evet,Satıcı girişi yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,879,,,,,,
PosFis,nonFat,Evet,Faturasız satış yapılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,891,,,,,,
PosFis,OdeCheck,Evet,Ödeme tamamlanmak zorunda mı?,ComboBox,Evet&Hayir,,,,,,,,,932,,,,,,
PosFis,OdemeTipiOnay,Hayir,Ödeme tipi seçildiğinde onay sorusu sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,937,,,,,,
PosFis,OdeTipiskFull,Hayir,Ödeme Tipi iskontosu sadece tek seferde ödemede geçerli olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,939,,,,,,
PosFis,OdeVeresiye,Evet,Ödeme farkı veresiye işlesin mi?,ComboBox,Evet&Hayir,,,,,,,,,940,,,,,,
PosFis,OdeVereTip,V,Veresiye ödeme kodu,Edit,,txt,,,,,,,,941,,,,,,
PosFis,OldFisKasi,Hayir,Eski fiş çağırırken kasiyer kontrolü olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,944,,,,,,
PosFis,OneAddstock,Hayir,Barkod ile eklenen aynı stoklar toplansın mı?,ComboBox,Evet&Hayir,,,,,,,,,946,,,,,,
PosFis,OPCChange,Evet,Ödeme ekranında para cinsi değiştirilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,948,,,,,,
PosFis,OtoMuhKapora,Hayir,Kaporalı satışlar otomatik muhasebeleşsin mi?,ComboBox,Evet&Hayir,,,,,,,,,957,,,,,,
PosFis,OtoMuhKaporai,Hayir,Kapora iadesi otomatik muhasebeleşsin mi?,ComboBox,Evet&Hayir,,,,,,,,,958,,,,,,
PosFis,OzKod10Tanim,Özel Kod 10,Perakende Özel Kod 10 in tanımı,Edit,,txt,,,,,,,,982,,,,,,
PosFis,OzKod11Tanim,Özel Kod 11,Perakende Özel Kod 11 in tanımı,Edit,,txt,,,,,,,,984,,,,,,
PosFis,OzKod12Tanim,Özel Kod 12,Perakende Özel Kod 12 in tanımı,Edit,,txt,,,,,,,,986,,,,,,
PosFis,OzKod13Tanim,Özel Kod 13,Perakende Özel Kod 13 in tanımı,Edit,,txt,,,,,,,,988,,,,,,
PosFis,OzKod14Tanim,Özel Kod 14,Perakende Özel Kod 14 in tanımı,Edit,,txt,,,,,,,,990,,,,,,
PosFis,OzKod15Tanim,Özel Kod 15,Perakende Özel Kod 15 in tanımı,Edit,,txt,,,,,,,,992,,,,,,
PosFis,OzKod16Tanim,Özel Kod 16,Perakende Özel Kod 16 in tanımı,Edit,,txt,,,,,,,,994,,,,,,
PosFis,OzKod17Tanim,Özel Kod 17,Perakende Özel Kod 17 in tanımı,Edit,,txt,,,,,,,,996,,,,,,
PosFis,OzKod18Tanim,Özel Kod 18,Perakende Özel Kod 18 in tanımı,Edit,,txt,,,,,,,,998,,,,,,
PosFis,OzKod19Tanim,Özel Kod 19,Perakende Özel Kod 19 in tanımı,Edit,,txt,,,,,,,,1000,,,,,,
PosFis,OzKod1Tanim,Satış Kaynağı,Perakende Özel Kod 1 in tanımı,Edit,,txt,,,,,,,,1001,,,,,,
PosFis,OzKod20Tanim,Özel Kod 20,Perakende Özel Kod 20 in tanımı,Edit,,txt,,,,,,,,1011,,,,,,
PosFis,OzKod2Tanim,Kargo,Perakende Özel Kod 2 in tanımı,Edit,,txt,,,,,,,,1012,,,,,,
PosFis,OzKod3Tanim,Kargo Kodu,Perakende Özel Kod 3 in tanımı,Edit,,txt,,,,,,,,1021,,,,,,
PosFis,OzKod4Tanim,Paket No,Perakende Özel Kod 4 in tanımı,Edit,,txt,,,,,,,,1030,,,,,,
PosFis,OzKod5Tanim,Sipariş No,Perakende Özel Kod 5 in tanımı,Edit,,txt,,,,,,,,1039,,,,,,
PosFis,OzKod6Tanim,Özel Kod 6,Perakende Özel Kod 6 in tanımı,Edit,,txt,,,,,,,,1046,,,,,,
PosFis,OzKod7Tanim,Özel Kod 7,Perakende Özel Kod 7 in tanımı,Edit,,txt,,,,,,,,1053,,,,,,
PosFis,OzKod8Tanim,Özel Kod 8,Perakende Özel Kod 8 in tanımı,Edit,,txt,,,,,,,,1060,,,,,,
PosFis,OzKod9Tanim,Özel Kod 9,Perakende Özel Kod 9 in tanımı,Edit,,txt,,,,,,,,1067,,,,,,
PosFis,Par_PosFis_SBBNoSart,Hayir,Satıştan Bul ekranında Belge No girilmesi zorunlu olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1071,,,,,,
PosFis,Par_PosFis_SBKriterSart,Hayir,Satıştan Bul ekranında kriter girilmesi zorunlu olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1072,,,,,,
PosFis,Par_YurticiTahsilSekli,Aynı Fatura,Yurtiçi Kargo Tahsilat Şekli Ne Olsun?,ComboBox,Aynı Fatura&Farklı Fatura,,,,,,,,,1074,,,,,,
PosFis,ParaUstuQry,Evet,Paraüstü kasaya işlemeden önce sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1075,,,,,,
PosFis,PeriadeRequired,Hayir,İade işlemlerinde iade nedeni girilmek zorunda mı?,ComboBox,Evet&Hayir,,,,,,,,,1081,,,,,,
PosFis,PerOzSatFiyat,,Perakende satış için varsayılan satış fiyat tipinin Kodu,Edit,,txt,,,,,,,,1084,,,,,,
PosFis,PiFilTarih,Hayir,Perakende Satış Yönetiminde varsayılan olarak günün tarihi gelsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1089,,,,,,
PosFis,pKapatmaUyari,Hayir,Ekranı kapatmadan önce uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,1090,,,,,,
PosFis,PuanUyeNo,Evet,Müşterinin puan kazanması için üye numarası zorunlu mu?,ComboBox,Evet&Hayir,,,,,,,,,1107,,,,,,
PosFis,QuickMusSel,Evet,Müşteri seçim ekranı hızlandırılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,1110,,,,,,
PosFis,RapiskinKdv,Evet,Raporda çıkan iskonto KDV dahil iskonto olsun mu?(Perakende Reel iskonto),ComboBox,Evet&Hayir,,,,,,,,,1116,,,,,,
PosFis,RDLineInIsk,Hayir,Raporda çıkan perakende satış detay tutarında iskonto düşülsün mü?,ComboBox,Evet&Hayir,,,,,,,,,1124,,,,,,
PosFis,RDLineInKdv,Evet,Raporda çıkan perakende satış detay fiyatlarından KDV sıyrılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,1125,,,,,,
PosFis,SabitiskBC,Hayir,Sabit iskontolu barkod kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,1144,,,,,,
PosFis,SatAllDep,Hayir,Her personel perakende satış yapabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1147,,,,,,
PosFis,SatBulLoc,Evet,Satıştan bulma ekranında lokasyon seçimi olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1148,,,,,,
PosFis,Satir_SatKod,Hayir,Her satıra farklı satıcı kodu atansın mı?,ComboBox,Evet&Hayir,,,,,,,,,1151,,,,,,
PosFis,SatKodZorunlu,Hayir,Satıcı kodu girilmesi zorunlu olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1157,,,,,,
PosFis,SatSorPerLine,Hayir,Her ürün barkodundan sonra satıcı sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1164,,,,,,
PosFis,SatTakipMik,Hayir,Mağaza Satış Kasa Takip yazdırında ödeme tiplerinin yanında işlem miktarı görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,1165,,,,,,
PosFis,SaveOnNew,Evet,Kaydetme işleminden hemen sonra yeni kayıda geçilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1174,,,,,,
PosFis,SaveOnPrint,Evet,"Kaydetme işleminden hemen sonra ""Yazdır"" sorsun mu?",ComboBox,Evet&Hayir,,,,,,,,,1175,,,,,,
PosFis,SilGoster,Evet,Perakende satırında sil butonu görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,1198,,,,,,
PosFis,SilNeden,Hayir,Perakende satış silinirken açıklama sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1199,,,,,,
PosFis,SilNedenZor,Hayir,Perakende satış silinirken açıklama girişi zorunlu mu?,ComboBox,Evet&Hayir,,,,,,,,,1200,,,,,,
PosFis,Siraliislem,Evet,Satış işlemleri sıralı gelsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1234,,,,,,
PosFis,SonParaCinsi,Hayir,"Perakende satıştaki aktif kur, son okutulan ürünün fiyat tipindeki kur olarak değişsin?",ComboBox,Evet&Hayir,,,,,,,,,1244,,,,,,
PosFis,SortKod,Hayir,Stok listesi tanıma göre sıralansın mı?,ComboBox,Evet&Hayir,,,,,,,,,1249,,,,,,
PosFis,SuratBarcode,ör:ozkod1,Sürat Kargo nun Barkod bilgisi hangi Özel Kod a yazılsın?,Edit,,txt,,,,,,,,1290,,,,,,
PosFis,SuratOdemeSekli,ör:ozkod1,Sürat Kargo Ödeme Şekli bilgisi hangi Özel Kod a yazılsın?,Edit,,txt,,,,,,,,1291,,,,,,
PosFis,SuratOdemeSekli2,Gönderici Ödemeli,Sürat Kargo Ödeme Şekli Nasıl Olsun?,ComboBox,Gönderici Ödemeli&Alıcı Ödemeli&Özel Koda Yazılsın,,,,,,,,,1292,,,,,,
PosFis,SuratPass,,Sürat Kargo nun Size Vermiş Olduğu Şifreyi Giriniz,Edit,,txt,,,,,,,,1293,,,,,,
PosFis,SuratTeslimSekli,ör:ozkod1,Sürat Kargo Teslim Şekli bilgisi hangi Özel Kod a yazılsın?,Edit,,txt,,,,,,,,1294,,,,,,
