Einx,Catalog,Yinx
207073,KOSEM2013,207073
207085,KOSEM2013,-120
207085,KOSEM2013,207085
207098,Kosem14,207098
207098,Kosem15,207098
207098,Kosem16,207098
207098,Kosem17,207098
207098,Kosem18,207098
207098,KOSEM2013,-121
207098,KOSEM2013,207098
207146,KOSEM2013,207146
207279,KOSEM2013,-123
207279,KOSEM2013,207279
207284,KOSEM2013,-124
207284,KOSEM2013,207284
208039,Kosem14,208039
208039,Kosem15,208039
208039,Kosem16,208039
208039,Kosem17,208039
208039,Kosem18,208039
208039,KOSEM2013,208039
208159,Kosem14,208159
208159,Kosem15,208159
208159,Kosem16,208159
208159,Kosem17,208159
208159,Kosem18,208159
208159,KOSEM2013,208159
208836,Kosem14,208836
208836,Kosem15,208836
208836,Kosem16,208836
208836,Kosem17,208836
208836,Kosem18,208836
208836,KOSEM2013,208836
209412,Kosem14,209412
209412,Kosem15,209412
209412,KOSEM2013,-127
209412,KOSEM2013,209412
209482,Kosem14,209482
209482,Kosem15,209482
209482,Kosem16,209482
209482,Kosem17,209482
209482,KOSEM2013,209482
209660,Kosem14,209660
209660,Kosem15,209660
209660,Kosem16,209660
209660,Kosem17,209660
209660,Kosem18,209660
209660,KOSEM2013,209660
210021,KOSEM2013,-129
210021,KOSEM2013,210021
210081,KOSEM2013,210081
210097,KOSEM2013,210097
210122,KOSEM2013,210122
210155,KOSEM2013,-133
210155,KOSEM2013,210155
210220,KOSEM2013,210220
210336,KOSEM2013,210336
210342,KOSEM2013,210342
210409,KOSEM2013,210409
210968,KOSEM2013,-138
210968,KOSEM2013,210968
211026,KOSEM2013,-139
211026,KOSEM2013,211026
211029,Kosem14,211029
211029,Kosem15,211029
211029,Kosem16,211029
211029,Kosem17,211029
211029,Kosem18,211029
211029,KOSEM2013,-140
211029,KOSEM2013,211029
211070,KOSEM2013,211070
211113,Kosem14,211113
211113,Kosem15,211113
211113,Kosem16,211113
211113,Kosem17,211113
211113,Kosem18,211113
211113,KOSEM2013,211113
211368,Kosem14,211368
211368,Kosem15,211368
211368,Kosem16,211368
211368,Kosem17,211368
211368,Kosem18,211368
211368,KOSEM2013,211368
211458,Kosem14,211458
211458,Kosem15,211458
211458,Kosem16,211458
211458,Kosem17,211458
211458,Kosem18,211458
211458,KOSEM2013,-143
211458,KOSEM2013,211458
211491,Kosem14,211491
211491,KOSEM2013,211491
211726,Kosem14,211726
211726,Kosem15,211726
211726,Kosem16,211726
211726,Kosem17,211726
211726,Kosem18,211726
211726,KOSEM2013,211726
211824,KOSEM2013,-146
211824,KOSEM2013,211824
211854,KOSEM2013,-147
211854,KOSEM2013,211854
212081,Kosem14,212081
212081,Kosem15,212081
212081,Kosem16,212081
212081,KOSEM2013,212081
212082,Kosem14,212082
212082,Kosem15,212082
212082,Kosem16,212082
212082,Kosem17,212082
212082,KOSEM2013,212082
212112,KOSEM2013,212112
212426,Kosem14,212426
212426,Kosem15,212426
212426,Kosem16,212426
212426,Kosem17,212426
212426,Kosem18,212426
212426,KOSEM2013,212426
212450,KOSEM2013,212450
212462,KOSEM2013,212462
212464,KOSEM2013,212464
212485,KOSEM2013,212485
212531,KOSEM2013,212531
212563,Kosem14,212563
212563,Kosem15,212563
212563,Kosem16,212563
212563,Kosem17,212563
212563,Kosem18,212563
212563,KOSEM2013,212563
213112,KOSEM2013,213112
213720,KOSEM2013,213720
213739,Kosem14,213739
213739,Kosem15,213739
213739,Kosem16,213739
213739,Kosem17,213739
213739,Kosem18,213739
213739,KOSEM2013,213739
213770,Kosem14,213770
213770,Kosem15,213770
213770,Kosem16,213770
213770,Kosem17,213770
213770,Kosem18,213770
213770,KOSEM2013,213770
213783,Kosem14,213783
213783,KOSEM2013,-159
213783,KOSEM2013,213783
213794,Kosem14,213794
213794,Kosem15,213794
213794,Kosem16,213794
213794,Kosem17,213794
213794,Kosem18,213794
213794,KOSEM2013,213794
213816,Kosem14,213816
213816,Kosem15,213816
213816,Kosem16,213816
213816,Kosem17,213816
213816,Kosem18,213816
213816,KOSEM2013,213816
213884,Kosem14,213884
213884,Kosem15,213884
213884,Kosem16,213884
213884,Kosem17,213884
213884,Kosem18,213884
213884,KOSEM2013,-161
213884,KOSEM2013,213884
214477,Kosem14,214477
214477,Kosem15,214477
214477,Kosem16,214477
214477,Kosem17,214477
214477,Kosem18,214477
214477,KOSEM2013,-162
214477,KOSEM2013,214477
214483,Kosem14,214483
214483,Kosem15,214483
214483,Kosem16,214483
214483,Kosem17,214483
214483,KOSEM2013,-163
214483,KOSEM2013,214483
214561,KOSEM2013,-164
214561,KOSEM2013,214561
214811,Kosem14,214811
214811,Kosem15,214811
214811,Kosem16,214811
214811,Kosem17,214811
214811,Kosem18,214811
214811,KOSEM2013,214811
214855,KOSEM2013,214855
214872,Kosem14,214872
214872,KOSEM2013,-167
214872,KOSEM2013,214872
215234,Kosem14,215234
215234,Kosem15,215234
215234,Kosem16,215234
215234,Kosem17,215234
215234,Kosem18,215234
215234,KOSEM2013,215234
215257,KOSEM2013,215257
215270,KOSEM2013,-169
215270,KOSEM2013,215270
215454,Kosem14,215454
215454,Kosem15,215454
215454,Kosem16,215454
215454,Kosem17,215454
215454,Kosem18,215454
215454,KOSEM2013,215454
215506,Kosem14,215506
215506,Kosem15,215506
215506,Kosem16,215506
215506,Kosem17,215506
215506,Kosem18,215506
215506,KOSEM2013,-170
215506,KOSEM2013,215506
215624,KOSEM2013,215624
215678,KOSEM2013,215678
215771,KOSEM2013,-173
215771,KOSEM2013,215771
215827,KOSEM2013,215827
216025,KOSEM2013,216025
216194,Kosem14,216194
216194,Kosem15,216194
216194,Kosem16,216194
216194,Kosem17,216194
216194,Kosem18,216194
216194,KOSEM2013,-176
216194,KOSEM2013,216194
216886,KOSEM2013,216886
216906,Kosem14,216906
216906,KOSEM2013,216906
216962,Kosem14,216962
216962,Kosem15,216962
216962,Kosem16,216962
216962,Kosem17,216962
216962,Kosem18,216962
216962,KOSEM2013,-179
216962,KOSEM2013,216962
217233,KOSEM2013,217233
217289,Kosem14,217289
217289,Kosem15,217289
217289,Kosem16,217289
217289,Kosem17,217289
217289,Kosem18,217289
217289,KOSEM2013,217289
217386,Kosem14,217386
217386,KOSEM2013,217386
217619,KOSEM2013,-183
217619,KOSEM2013,217619
217629,KOSEM2013,217629
217683,Kosem14,217683
217683,KOSEM2013,-185
217683,KOSEM2013,217683
218016,KOSEM2013,218016
218024,KOSEM2013,-187
218024,KOSEM2013,218024
218043,KOSEM2013,218043
218046,Kosem14,218046
218046,Kosem15,218046
218046,Kosem16,218046
218046,Kosem17,218046
218046,Kosem18,218046
218046,KOSEM2013,218046
219317,KOSEM2013,219317
219325,KOSEM2013,219325
219395,KOSEM2013,-190
219395,KOSEM2013,219395
219398,Kosem14,219398
219398,Kosem15,219398
219398,Kosem16,219398
219398,Kosem17,219398
219398,Kosem18,219398
219398,KOSEM2013,219398
219687,Kosem14,219687
219687,Kosem15,219687
219687,Kosem16,219687
219687,Kosem17,219687
219687,Kosem18,219687
219687,KOSEM2013,219687
219704,Kosem14,219704
219704,Kosem15,219704
219704,Kosem16,219704
219704,Kosem17,219704
219704,Kosem18,219704
219704,KOSEM2013,219704
220125,KOSEM2013,-194
220125,KOSEM2013,220125
220199,Kosem14,220199
220199,Kosem15,220199
220199,Kosem16,220199
220199,KOSEM2013,220199
220589,KOSEM2013,-196
220589,KOSEM2013,220589
220759,Kosem14,220759
220759,Kosem15,220759
220759,Kosem16,220759
220759,Kosem17,220759
220759,Kosem18,220759
220759,KOSEM2013,220759
220974,Kosem14,220974
220974,Kosem15,220974
220974,Kosem16,220974
220974,Kosem17,220974
220974,Kosem18,220974
220974,KOSEM2013,220974
221027,Kosem14,221027
221027,Kosem15,221027
221027,Kosem16,221027
221027,Kosem17,221027
221027,Kosem18,221027
221027,KOSEM2013,-199
221027,KOSEM2013,221027
221251,KOSEM2013,221251
221252,KOSEM2013,221252
221256,Kosem14,221256
221256,Kosem15,221256
221256,Kosem16,221256
221256,Kosem17,221256
221256,Kosem18,221256
221256,KOSEM2013,-202
221256,KOSEM2013,221256
221259,KOSEM2013,221259
221264,KOSEM2013,-204
221264,KOSEM2013,221264
222240,KOSEM2013,222240
222435,KOSEM2013,222435
222437,KOSEM2013,222437
222513,Kosem14,222513
222513,Kosem15,222513
222513,Kosem16,222513
222513,Kosem17,222513
222513,Kosem18,222513
222513,KOSEM2013,-207
222513,KOSEM2013,222513
222827,KOSEM2013,222827
222879,KOSEM2013,222879
223130,KOSEM2013,223130
223147,Kosem14,223147
223147,Kosem15,223147
223147,Kosem16,223147
223147,Kosem17,223147
223147,Kosem18,223147
223147,KOSEM2013,223147
223323,KOSEM2013,-211
223323,KOSEM2013,223323
223478,Kosem14,223478
223478,KOSEM2013,223478
223767,KOSEM2013,223767
223788,Kosem14,223788
223788,Kosem15,223788
223788,KOSEM2013,-214
223788,KOSEM2013,223788
223915,KOSEM2013,-215
223915,KOSEM2013,223915
223977,KOSEM2013,223977
224678,KOSEM2013,224678
224711,KOSEM2013,-218
224711,KOSEM2013,224711
224783,KOSEM2013,224783
225029,KOSEM2013,225029
225071,Kosem14,225071
225071,Kosem15,225071
225071,Kosem16,225071
225071,Kosem17,225071
225071,Kosem18,225071
225071,KOSEM2013,225071
225072,KOSEM2013,225072
225073,Kosem14,225073
225073,Kosem15,225073
225073,Kosem16,225073
225073,Kosem17,225073
225073,Kosem18,225073
225073,KOSEM2013,225073
225370,KOSEM2013,225370
225371,KOSEM2013,225371
225686,Kosem14,225686
225686,Kosem15,225686
225686,Kosem16,225686
225686,Kosem17,225686
225686,Kosem18,225686
225686,KOSEM2013,-226
225686,KOSEM2013,225686
225701,Kosem14,225701
225701,Kosem15,225701
225701,Kosem16,225701
225701,Kosem17,225701
225701,Kosem18,225701
225701,KOSEM2013,225701
226023,Kosem14,226023
226023,Kosem15,226023
226023,Kosem16,226023
226023,Kosem17,226023
226023,Kosem18,226023
226023,KOSEM2013,226023
226040,Kosem14,226040
226040,Kosem15,226040
226040,Kosem16,226040
226040,Kosem17,226040
226040,Kosem18,226040
226040,KOSEM2013,-228
226040,KOSEM2013,226040
226043,KOSEM2013,-229
226043,KOSEM2013,226043
226299,KOSEM2013,-230
226299,KOSEM2013,226299
226304,Kosem14,226304
226304,Kosem15,226304
226304,Kosem16,226304
226304,Kosem17,226304
226304,Kosem18,226304
226304,KOSEM2013,226304
226309,Kosem14,226309
226309,Kosem15,226309
226309,Kosem16,226309
226309,Kosem17,226309
226309,KOSEM2013,226309
226312,Kosem14,226312
226312,Kosem15,226312
226312,Kosem16,226312
226312,Kosem17,226312
226312,Kosem18,226312
226312,KOSEM2013,226312
226541,Kosem14,226541
226541,Kosem15,226541
226541,Kosem16,226541
226541,Kosem17,226541
226541,Kosem18,226541
226541,KOSEM2013,226541
226587,Kosem14,226587
226587,KOSEM2013,226587
227500,KOSEM2013,227500
228341,KOSEM2013,-235
228341,KOSEM2013,228341
228875,KOSEM2013,228875
228877,KOSEM2013,228877
228987,Kosem14,228987
228987,Kosem15,228987
228987,Kosem16,228987
228987,Kosem17,228987
228987,Kosem18,228987
228987,KOSEM2013,228987
229081,Kosem14,229081
229081,KOSEM2013,-239
229081,KOSEM2013,229081
229085,KOSEM2013,229085
229147,KOSEM2013,-241
229147,KOSEM2013,229147
229701,KOSEM2013,229701
229721,KOSEM2013,229721
229723,KOSEM2013,229723
229941,KOSEM2013,-245
229941,KOSEM2013,229941
230042,KOSEM2013,-246
230042,KOSEM2013,230042
230325,Kosem14,230325
230325,Kosem15,230325
230325,Kosem16,230325
230325,Kosem17,230325
230325,Kosem18,230325
230325,KOSEM2013,230325
230454,Kosem14,230454
230454,Kosem15,230454
230454,Kosem16,230454
230454,Kosem17,230454
230454,Kosem18,230454
230454,KOSEM2013,230454
230680,Kosem14,230680
230680,Kosem15,230680
230680,Kosem16,230680
230680,Kosem17,230680
230680,Kosem18,230680
230680,KOSEM2013,-248
230680,KOSEM2013,230680
230696,Kosem14,230696
230696,Kosem15,230696
230696,Kosem16,230696
230696,Kosem17,230696
230696,Kosem18,230696
230696,KOSEM2013,-249
230696,KOSEM2013,230696
230707,Kosem14,230707
230707,Kosem15,230707
230707,Kosem16,230707
230707,Kosem17,230707
230707,Kosem18,230707
230707,KOSEM2013,-250
230707,KOSEM2013,230707
230808,KOSEM2013,230808
231410,KOSEM2013,231410
231436,Kosem14,231436
231436,KOSEM2013,231436
231450,KOSEM2013,231450
231462,KOSEM2013,231462
231527,Kosem14,231527
231527,Kosem15,231527
231527,Kosem16,231527
231527,Kosem17,231527
231527,Kosem18,231527
231527,KOSEM2013,231527
231611,Kosem14,231611
231611,Kosem15,231611
231611,Kosem16,231611
231611,Kosem17,231611
231611,Kosem18,231611
231611,KOSEM2013,231611
231630,KOSEM2013,231630
232172,KOSEM2013,232172
232200,KOSEM2013,-259
232200,KOSEM2013,232200
232422,KOSEM2013,232422
232423,KOSEM2013,-261
232423,KOSEM2013,232423
232487,KOSEM2013,232487
232802,KOSEM2013,232802
232825,Kosem14,232825
232825,KOSEM2013,232825
232829,KOSEM2013,232829
233167,KOSEM2013,-266
233167,KOSEM2013,233167
233220,Kosem14,233220
233220,Kosem15,233220
233220,Kosem16,233220
233220,Kosem17,233220
233220,Kosem18,233220
233220,KOSEM2013,233220
233221,KOSEM2013,233221
233424,Kosem14,233424
233424,KOSEM2013,233424
233739,Kosem14,233739
233739,KOSEM2013,233739
234458,KOSEM2013,234458
235825,KOSEM2013,-272
235825,KOSEM2013,235825
235827,Kosem14,235827
235827,Kosem15,235827
235827,Kosem16,235827
235827,Kosem17,235827
235827,Kosem18,235827
235827,KOSEM2013,-273
235827,KOSEM2013,235827
235829,KOSEM2013,235829
235926,KOSEM2013,-275
235926,KOSEM2013,235926
236255,Kosem14,236255
236255,Kosem15,236255
236255,Kosem16,236255
236255,Kosem17,236255
236255,Kosem18,236255
236255,KOSEM2013,236255
236299,KOSEM2013,-276
236299,KOSEM2013,236299
236406,Kosem14,236406
236406,Kosem15,236406
236406,Kosem16,236406
236406,Kosem17,236406
236406,Kosem18,236406
236406,KOSEM2013,-277
236406,KOSEM2013,236406
236936,KOSEM2013,236936
236966,KOSEM2013,236966
237213,KOSEM2013,237213
237429,KOSEM2013,-280
237429,KOSEM2013,237429
237491,Kosem14,237491
237491,Kosem15,237491
237491,Kosem16,237491
237491,Kosem17,237491
237491,KOSEM2013,-281
237491,KOSEM2013,237491
237610,Kosem14,237610
237610,Kosem15,237610
237610,Kosem16,237610
237610,Kosem17,237610
237610,Kosem18,237610
237610,KOSEM2013,237610
237843,KOSEM2013,237843
238214,KOSEM2013,-284
238214,KOSEM2013,238214
238228,KOSEM2013,238228
238683,KOSEM2013,-286
238683,KOSEM2013,238683
238851,Kosem14,238851
238851,Kosem15,238851
238851,Kosem16,238851
238851,Kosem17,238851
238851,Kosem18,238851
238851,KOSEM2013,238851
239124,Kosem14,239124
239124,Kosem15,239124
239124,Kosem16,239124
239124,Kosem17,239124
239124,Kosem18,239124
239124,KOSEM2013,239124
239144,KOSEM2013,239144
239299,Kosem14,239299
239299,Kosem15,239299
239299,Kosem16,239299
239299,Kosem17,239299
239299,Kosem18,239299
239299,KOSEM2013,239299
239333,KOSEM2013,239333
239591,KOSEM2013,239591
239938,KOSEM2013,239938
240402,KOSEM2013,240402
240405,KOSEM2013,-293
240405,KOSEM2013,240405
240424,KOSEM2013,240424
240452,KOSEM2013,-295
240452,KOSEM2013,240452
240608,KOSEM2013,240608
240621,KOSEM2013,-297
240621,KOSEM2013,240621
240897,KOSEM2013,240897
240942,Kosem14,240942
240942,Kosem15,240942
240942,Kosem16,240942
240942,Kosem17,240942
240942,Kosem18,240942
240942,KOSEM2013,240942
241207,KOSEM2013,241207
241675,KOSEM2013,241675
241676,KOSEM2013,241676
241734,KOSEM2013,241734
241868,KOSEM2013,-303
241868,KOSEM2013,241868
242386,Kosem14,242386
242386,Kosem15,242386
242386,Kosem16,242386
242386,Kosem17,242386
242386,Kosem18,242386
242386,KOSEM2013,242386
242393,KOSEM2013,242393
242428,Kosem14,242428
242428,Kosem15,242428
242428,Kosem16,242428
242428,Kosem17,242428
242428,Kosem18,242428
242428,KOSEM2013,242428
242436,Kosem14,242436
242436,Kosem15,242436
242436,Kosem16,242436
242436,KOSEM2013,-306
242436,KOSEM2013,242436
242456,KOSEM2013,242456
242723,Kosem14,242723
242723,Kosem15,242723
242723,KOSEM2013,242723
242724,KOSEM2013,242724
243111,Kosem14,243111
243111,Kosem15,243111
243111,Kosem16,243111
243111,Kosem17,243111
243111,Kosem18,243111
243111,KOSEM2013,243111
243133,Kosem14,243133
243133,Kosem15,243133
243133,Kosem16,243133
243133,Kosem17,243133
243133,Kosem18,243133
243133,KOSEM2013,243133
243212,KOSEM2013,243212
243215,KOSEM2013,-312
243215,KOSEM2013,243215
243432,Kosem14,243432
243432,Kosem15,243432
243432,Kosem16,243432
243432,Kosem17,243432
243432,Kosem18,243432
243432,KOSEM2013,243432
243483,KOSEM2013,243483
243732,KOSEM2013,-315
243732,KOSEM2013,243732
243817,KOSEM2013,243817
243898,KOSEM2013,243898
244147,KOSEM2013,244147
244256,KOSEM2013,244256
244445,KOSEM2013,-320
244445,KOSEM2013,244445
244448,KOSEM2013,244448
244675,KOSEM2013,-321
244675,KOSEM2013,244675
244756,Kosem14,244756
244756,KOSEM2013,-322
244756,KOSEM2013,244756
245183,KOSEM2013,245183
245192,KOSEM2013,245192
245247,Kosem14,245247
245247,Kosem15,245247
245247,Kosem16,245247
245247,Kosem17,245247
245247,Kosem18,245247
245247,KOSEM2013,-324
245247,KOSEM2013,245247
245287,KOSEM2013,245287
245307,KOSEM2013,-326
245307,KOSEM2013,245307
245664,KOSEM2013,245664
245689,KOSEM2013,245689
245695,KOSEM2013,-329
245695,KOSEM2013,245695
245860,KOSEM2013,-330
245860,KOSEM2013,245860
245920,KOSEM2013,245920
246213,KOSEM2013,-332
246213,KOSEM2013,246213
246360,KOSEM2013,246360
246409,KOSEM2013,246409
246528,KOSEM2013,246528
246561,KOSEM2013,-336
246561,KOSEM2013,246561
246616,KOSEM2013,246616
246683,KOSEM2013,246683
246712,KOSEM2013,-338
246712,KOSEM2013,246712
246737,KOSEM2013,-339
246737,KOSEM2013,246737
246742,KOSEM2013,246742
246837,Kosem14,246837
246837,Kosem15,246837
246837,Kosem16,246837
246837,Kosem17,246837
246837,KOSEM2013,-341
246837,KOSEM2013,246837
246887,Kosem14,246887
246887,KOSEM2013,246887
246947,KOSEM2013,246947
246974,KOSEM2013,246974
247925,KOSEM2013,-345
247925,KOSEM2013,247925
247931,Kosem14,247931
247931,Kosem15,247931
247931,Kosem16,247931
247931,Kosem17,247931
247931,Kosem18,247931
247931,KOSEM2013,247931
248220,KOSEM2013,-347
248220,KOSEM2013,248220
248280,Kosem14,248280
248280,Kosem15,248280
248280,Kosem16,248280
248280,Kosem17,248280
248280,Kosem18,248280
248280,KOSEM2013,248280
248599,Kosem14,248599
248599,Kosem15,248599
248599,Kosem16,248599
248599,Kosem17,248599
248599,Kosem18,248599
248599,KOSEM2013,248599
248926,Kosem14,248926
248926,KOSEM2013,248926
249100,KOSEM2013,249100
249154,Kosem14,249154
249154,Kosem15,249154
249154,Kosem16,249154
249154,Kosem17,249154
249154,Kosem18,249154
249154,KOSEM2013,249154
249394,KOSEM2013,-351
249394,KOSEM2013,249394
249477,KOSEM2013,-352
249477,KOSEM2013,249477
249489,Kosem14,249489
249489,Kosem15,249489
249489,Kosem16,249489
249489,Kosem17,249489
249489,Kosem18,249489
249489,KOSEM2013,249489
249525,KOSEM2013,249525
249922,KOSEM2013,249922
249938,Kosem14,249938
249938,Kosem15,249938
249938,Kosem16,249938
249938,Kosem17,249938
249938,KOSEM2013,249938
249967,Kosem14,249967
249967,KOSEM2013,249967
250221,KOSEM2013,250221
250516,KOSEM2013,250516
250841,Kosem14,250841
250841,Kosem15,250841
250841,Kosem16,250841
250841,Kosem17,250841
250841,Kosem18,250841
250841,KOSEM2013,-358
250841,KOSEM2013,250841
250921,Kosem14,250921
250921,KOSEM2013,250921
250958,KOSEM2013,-360
250958,KOSEM2013,250958
251490,Kosem14,251490
251490,Kosem15,251490
251490,Kosem16,251490
251490,Kosem17,251490
251490,Kosem18,251490
251490,KOSEM2013,251490
251571,KOSEM2013,251571
251638,KOSEM2013,251638
251653,KOSEM2013,251653
252216,KOSEM2013,252216
252413,KOSEM2013,252413
252491,KOSEM2013,-366
252491,KOSEM2013,252491
252796,KOSEM2013,252796
252978,KOSEM2013,252978
253013,Kosem14,253013
253013,KOSEM2013,253013
253398,KOSEM2013,-370
253398,KOSEM2013,253398
253543,KOSEM2013,253543
253554,KOSEM2013,253554
253602,KOSEM2013,253602
253656,KOSEM2013,253656
253731,KOSEM2013,253731
254167,KOSEM2013,254167
254243,KOSEM2013,254243
254639,KOSEM2013,254639
254688,KOSEM2013,-377
254688,KOSEM2013,254688
254996,KOSEM2013,-378
254996,KOSEM2013,254996
255130,KOSEM2013,255130
255188,KOSEM2013,-380
255188,KOSEM2013,255188
255447,KOSEM2013,255447
255515,KOSEM2013,255515
255558,Kosem14,255558
255558,Kosem15,255558
255558,Kosem16,255558
255558,Kosem17,255558
255558,Kosem18,255558
255558,KOSEM2013,255558
255586,Kosem14,255586
255586,Kosem15,255586
255586,Kosem16,255586
255586,Kosem17,255586
255586,Kosem18,255586
255586,KOSEM2013,255586
255610,KOSEM2013,-385
255610,KOSEM2013,255610
255640,KOSEM2013,255640
255648,KOSEM2013,255648
256179,Kosem14,256179
256179,Kosem15,256179
256179,Kosem16,256179
256179,Kosem17,256179
256179,Kosem18,256179
256179,KOSEM2013,256179
256188,KOSEM2013,256188
256203,KOSEM2013,256203
256550,KOSEM2013,256550
256553,Kosem14,256553
256553,Kosem15,256553
256553,Kosem16,256553
256553,KOSEM2013,256553
256648,KOSEM2013,-393
256648,KOSEM2013,256648
256672,KOSEM2013,-394
256672,KOSEM2013,256672
257029,KOSEM2013,257029
257038,KOSEM2013,-396
257038,KOSEM2013,257038
257418,KOSEM2013,257418
257446,KOSEM2013,257446
257686,KOSEM2013,257686
257705,KOSEM2013,257705
257709,KOSEM2013,-401
257709,KOSEM2013,257709
257718,KOSEM2013,257718
258045,Kosem14,258045
258045,Kosem15,258045
258045,Kosem16,258045
258045,KOSEM2013,258045
258112,KOSEM2013,-404
258112,KOSEM2013,258112
258163,KOSEM2013,258163
258169,KOSEM2013,-406
258169,KOSEM2013,258169
258244,Kosem14,258244
258244,Kosem15,258244
258244,Kosem16,258244
258244,Kosem17,258244
258244,Kosem18,258244
258244,KOSEM2013,258244
258289,KOSEM2013,-408
258289,KOSEM2013,258289
258624,KOSEM2013,-409
258624,KOSEM2013,258624
258681,KOSEM2013,258681
258701,KOSEM2013,258701
258993,KOSEM2013,258993
259003,KOSEM2013,259003
259004,Kosem14,259004
259004,Kosem15,259004
259004,Kosem16,259004
259004,Kosem17,259004
259004,Kosem18,259004
259004,KOSEM2013,259004
259233,KOSEM2013,-414
259233,KOSEM2013,259233
259261,KOSEM2013,259261
259284,KOSEM2013,259284
259315,KOSEM2013,-417
259315,KOSEM2013,259315
259396,KOSEM2013,259396
259614,KOSEM2013,-419
259614,KOSEM2013,259614
259635,KOSEM2013,-420
259635,KOSEM2013,259635
259691,KOSEM2013,-421
259691,KOSEM2013,259691
260150,KOSEM2013,-422
260150,KOSEM2013,260150
260154,KOSEM2013,-423
260154,KOSEM2013,260154
260155,KOSEM2013,260155
260177,Kosem14,260177
260177,KOSEM2013,260177
260474,Kosem14,260474
260474,Kosem15,260474
260474,KOSEM2013,260474
260524,KOSEM2013,260524
260533,Kosem14,260533
260533,Kosem15,260533
260533,Kosem16,260533
260533,Kosem17,260533
260533,KOSEM2013,260533
261685,KOSEM2013,261685
261700,Kosem14,261700
261700,Kosem15,261700
261700,Kosem16,261700
261700,Kosem17,261700
261700,Kosem18,261700
261700,KOSEM2013,261700
262014,KOSEM2013,262014
262033,KOSEM2013,-431
262033,KOSEM2013,262033
262048,Kosem14,262048
262048,Kosem15,262048
262048,Kosem16,262048
262048,Kosem17,262048
262048,Kosem18,262048
262048,KOSEM2013,262048
262403,KOSEM2013,-433
262403,KOSEM2013,262403
262407,KOSEM2013,262407
262767,KOSEM2013,262767
262769,KOSEM2013,-436
262769,KOSEM2013,262769
262776,KOSEM2013,262776
262854,KOSEM2013,-438
262854,KOSEM2013,262854
262900,KOSEM2013,-439
262900,KOSEM2013,262900
262965,KOSEM2013,262965
263183,KOSEM2013,263183
263589,KOSEM2013,263589
263761,KOSEM2013,-443
263761,KOSEM2013,263761
264442,KOSEM2013,-444
264442,KOSEM2013,264442
264449,KOSEM2013,264449
264749,Kosem14,264749
264749,Kosem15,264749
264749,Kosem16,264749
264749,Kosem17,264749
264749,KOSEM2013,-446
264749,KOSEM2013,264749
264751,KOSEM2013,264751
264752,KOSEM2013,-448
264752,KOSEM2013,264752
264768,KOSEM2013,-449
264768,KOSEM2013,264768
264785,KOSEM2013,264785
264847,Kosem14,264847
264847,Kosem15,264847
264847,Kosem16,264847
264847,Kosem17,264847
264847,Kosem18,264847
264847,KOSEM2013,264847
265668,KOSEM2013,265668
265673,KOSEM2013,265673
265674,KOSEM2013,265674
265720,KOSEM2013,265720
265725,KOSEM2013,-455
265725,KOSEM2013,265725
265784,KOSEM2013,265784
266069,KOSEM2013,266069
266070,KOSEM2013,266070
266071,Kosem14,266071
266071,Kosem15,266071
266071,Kosem16,266071
266071,Kosem17,266071
266071,Kosem18,266071
266071,KOSEM2013,-459
266071,KOSEM2013,266071
266072,KOSEM2013,-460
266072,KOSEM2013,266072
266151,KOSEM2013,266151
266163,Kosem14,266163
266163,KOSEM2013,266163
266529,KOSEM2013,266529
266620,Kosem14,266620
266620,Kosem15,266620
266620,Kosem16,266620
266620,Kosem17,266620
266620,Kosem18,266620
266620,KOSEM2013,-464
266620,KOSEM2013,266620
266664,KOSEM2013,-465
266664,KOSEM2013,266664
266723,Kosem14,266723
266723,KOSEM2013,266723
266791,KOSEM2013,266791
268084,KOSEM2013,268084
268110,KOSEM2013,-469
268110,KOSEM2013,268110
268114,Kosem14,268114
268114,KOSEM2013,268114
268802,KOSEM2013,268802
268804,KOSEM2013,-472
268804,KOSEM2013,268804
268891,Kosem14,268891
268891,KOSEM2013,-473
268891,KOSEM2013,268891
269245,KOSEM2013,-474
269245,KOSEM2013,269245
269261,KOSEM2013,-475
269261,KOSEM2013,269261
269266,KOSEM2013,269266
269271,KOSEM2013,269271
269293,KOSEM2013,269293
269353,KOSEM2013,269353
269423,KOSEM2013,269423
269908,Kosem14,269908
269908,KOSEM2013,269908
269909,KOSEM2013,269909
269910,KOSEM2013,269910
269952,KOSEM2013,-483
269952,KOSEM2013,269952
270458,Kosem14,270458
270458,KOSEM2013,270458
270462,Kosem14,270462
270462,KOSEM2013,270462
270497,KOSEM2013,270497
270530,KOSEM2013,-487
270530,KOSEM2013,270530
270791,Kosem14,270791
270791,Kosem15,270791
270791,Kosem16,270791
270791,Kosem17,270791
270791,Kosem18,270791
270791,KOSEM2013,270791
270939,KOSEM2013,-489
270939,KOSEM2013,270939
271281,Kosem14,271281
271281,Kosem15,271281
271281,Kosem16,271281
271281,Kosem17,271281
271281,Kosem18,271281
271281,KOSEM2013,271281
271283,KOSEM2013,271283
271383,Kosem14,271383
271383,KOSEM2013,271383
271387,Kosem14,271387
271387,Kosem15,271387
271387,Kosem16,271387
271387,Kosem17,271387
271387,Kosem18,271387
271387,KOSEM2013,271387
271490,Kosem14,271490
271490,KOSEM2013,271490
271531,KOSEM2013,271531
271652,KOSEM2013,271652
271699,KOSEM2013,-497
271699,KOSEM2013,271699
