FisNo,Fisinx,FisTur,FisTip,Tarih,EvrakNo,Banka,Sube,Hesap,cmb,cmbkod,cmbkod1,cmbkod2,Location,OzKod1,OzKod2,MuhKodBanka,Muhkodcmb,Tutar,ParaCinsi,cbpg,cbpgMuhKod,Tanim,VadeOran,Masraf,GiderKod,KDVOran,KdvMuhKod,Tarih1,Tarih2,MuhKod,FisTur_Tanim,FisTip_Tanim,Proje_D_Id
46,650,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,11502.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,651,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,13000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,652,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.039,FOSCO AYAKKABI,DUMAN AYAKKABIC,,,,,,15800.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,653,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.349,ANBER ROK AYAKK,ANBER ROK AYAKK,,,,,,16357.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,654,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,655,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,656,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,35316.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,657,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,658,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,659,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,15000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,660,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,25000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
46,661,2,1,2019-11-29 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,40000.0,TL,,,YAPI KREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-29 00:00:00,2019-11-29 00:00:00,,EFT İşlemi,Gönderilen,
47,662,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.745,BARET AYAKKABI,BARET AYAKKABI-,,,,,,4060.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,663,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,664,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.724,DAMLAX AYAKKABI,DAMLA AYAKKABI ,,,,,,20000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,665,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,11500.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,666,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,1700.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,667,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,1900.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,668,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,2000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,669,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,2800.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,670,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.732,FORELLİ ORTOPED,ALKAN AYAKKABI ,,,,,,3838.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,671,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.738,DESS BİLGİSAYAR,,,,,,,3363.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,672,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,4000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,673,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,4000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,674,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.750,ELMA ŞEKERİ AYA,MURAT ASLAN,,,,,,4147.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,675,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.689,ISIKLAR AYAKKAB,,,,,,,5227.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,676,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.101,KORGUN YAZILIM,,,,,,,5310.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,677,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,12204.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,678,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,9450.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,679,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,680,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.349,ANBER ROK AYAKK,ANBER ROK AYAKK,,,,,,12495.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,681,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,682,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,683,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.752,ÖZGÜR AYAKKABIC,,,,,,,26039.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,684,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,685,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,20000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
47,686,2,1,2019-12-06 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,40000.0,TL,,,YAPI KREDİ BNK GİDEN ,0.00,0.0,,0.0,,2019-12-06 00:00:00,2019-12-06 00:00:00,,EFT İşlemi,Gönderilen,
48,687,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,10213.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,688,2,1,2019-12-13 00:00:00,,01,464,71014406,C,330.668 ,CEMRE BİLGİSAYA,CEMRE BİLGİSAYA,,,,,,2750.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,689,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.745,BARET AYAKKABI,BARET AYAKKABI-,,,,,,6090.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,690,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.724,DAMLAX AYAKKABI,DAMLA AYAKKABI ,,,,,,27020.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,691,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,14400.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,692,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,3000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,693,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,4000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,694,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,5000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,695,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,5500.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,696,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,6000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,697,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.349,ANBER ROK AYAKK,ANBER ROK AYAKK,,,,,,7000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,698,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.752,ÖZGÜR AYAKKABIC,,,,,,,7970.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,699,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,8000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,700,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,11500.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,701,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.738,DESS BİLGİSAYAR,,,,,,,12793.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,702,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,703,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,8000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,704,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,705,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.039,FOSCO AYAKKABI,DUMAN AYAKKABIC,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,706,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,707,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.391,SHOES CLUB,EROL ÇAKICI   ,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,708,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,25000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,709,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,710,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,711,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,15000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,712,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,40000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
48,713,2,1,2019-12-13 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2019-12-13 00:00:00,2019-12-13 00:00:00,,EFT İşlemi,Gönderilen,
49,714,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.745,BARET AYAKKABI,BARET AYAKKABI-,,,,,,4924.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,715,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.746,BEIRUT AYAKKABI,BEIRUT AYAKKABI,,,,,,6220.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,716,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.724,DAMLAX AYAKKABI,DAMLA AYAKKABI ,,,,,,13906.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,717,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.720,MİSSZENAN ,ŞAHİSMAİLOĞULLA,,,,,,12960.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,718,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,11800.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,719,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,4000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,720,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,4500.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,721,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,8000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,722,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,8000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,723,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,8000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,724,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.737,OSKAR AYAKKABI,MFS SARRAF AYAK,,,,,,10000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,725,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,726,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,727,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,10000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,728,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,7000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,729,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,20000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,730,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.732,FORELLİ ORTOPED,ALKAN AYAKKABI ,,,,,,20000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,731,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,20000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,732,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,20000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
49,733,2,1,2019-12-20 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,20000.0,TL,,,YAPI KREDI HESAPTAN GİDEN ,0.00,0.0,,0.0,,2019-12-20 00:00:00,2019-12-20 00:00:00,,EFT İşlemi,Gönderilen,
50,734,2,1,2019-12-27 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,8000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-27 00:00:00,2019-12-27 00:00:00,,EFT İşlemi,Gönderilen,
50,735,2,1,2019-12-27 00:00:00,,01,464,71014406,C,320.745,BARET AYAKKABI,BARET AYAKKABI-,,,,,,4466.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-27 00:00:00,2019-12-27 00:00:00,,EFT İşlemi,Gönderilen,
50,736,2,1,2019-12-27 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,11820.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-27 00:00:00,2019-12-27 00:00:00,,EFT İşlemi,Gönderilen,
50,737,2,1,2019-12-27 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,1742.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-27 00:00:00,2019-12-27 00:00:00,,EFT İşlemi,Gönderilen,
50,738,2,1,2019-12-27 00:00:00,,01,464,71014406,C,320.750,ELMA ŞEKERİ AYA,MURAT ASLAN,,,,,,3024.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-27 00:00:00,2019-12-27 00:00:00,,EFT İşlemi,Gönderilen,
50,739,2,1,2019-12-27 00:00:00,,01,464,71014406,C,320.740,TRIPHY AYAKKABI,ILKER AYAKKABI ,,,,,,4407.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2019-12-27 00:00:00,2019-12-27 00:00:00,,EFT İşlemi,Gönderilen,
