Id,UserName,ClientName,HostName,DateTime,Timeout,Application
9371,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:16:19.227000,5000,KG-Shope
9372,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:16:19.253000,0,KG-Shope
9373,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:17:06.897000,5000,KG-Shope
9374,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:17:07.650000,0,KG-Shope
9375,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:38:27.233000,5000,KG-Shope
9376,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:38:27.320000,0,KG-Shope
9377,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:39:19.163000,5000,KG-Shope
9378,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:39:19.193000,0,KG-Shope
9379,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:40:00.440000,5000,KG-Shope
9380,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:40:00.490000,0,KG-Shope
9381,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:40:06.400000,5000,KG-Shope
9382,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:40:06.410000,0,KG-Shope
9383,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:49:55.303000,5000,KG-Shope
9384,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:49:55.373000,0,KG-Shope
9385,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:50:29.420000,5000,KG-Shope
9386,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:50:30.240000,0,KG-Shope
9387,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:52:29.633000,5000,KG-Shope
9388,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 20:52:30.190000,0,KG-Shope
9389,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:17:19.360000,5000,KG-Shope
9390,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:17:19.383000,0,KG-Shope
9391,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:25:29.760000,5000,KG-Shope
9392,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:25:29.780000,0,KG-Shope
9393,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:37:22.623000,5000,KG-Shope
9394,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:37:22.637000,0,KG-Shope
9395,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:37:32.760000,5000,KG-Shope
9396,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:50:57.840000,5000,KG-Shope
9397,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:50:57.853000,0,KG-Shope
9398,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:51:00.880000,5000,KG-Shope
9399,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:51:00.897000,0,KG-Shope
9400,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:52:04.760000,5000,KG-Shope
9401,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:52:04.777000,0,KG-Shope
9402,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:52:37.210000,5000,KG-Shope
9403,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:52:37.237000,0,KG-Shope
9404,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:53:49.203000,5000,KG-Shope
9405,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:53:49.240000,0,KG-Shope
9406,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:53:55.287000,5000,KG-Shope
9407,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:53:55.310000,0,KG-Shope
9408,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:58:52.383000,5000,KG-Shope
9409,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:58:52.407000,0,KG-Shope
9410,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:59:57.520000,5000,KG-Shope
9411,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 21:59:57.553000,0,KG-Shope
9412,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:00:06.753000,5000,KG-Shope
9413,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:00:06.770000,0,KG-Shope
9414,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:01:59.337000,5000,KG-Shope
9415,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:01:59.477000,0,KG-Shope
9416,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:07:55.093000,5000,KG-Shope
9417,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:07:55.107000,0,KG-Shope
9418,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:18:48.893000,5000,KG-Shope
9419,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:18:48.923000,0,KG-Shope
9420,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:21:49.887000,5000,KG-Shope
9421,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:21:50.107000,0,KG-Shope
9422,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:23:40.947000,5000,KG-Shope
9423,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:23:40.963000,0,KG-Shope
9424,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:28:39.167000,5000,KG-Shope
9425,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:28:39.230000,0,KG-Shope
9426,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:30:22.467000,5000,KG-Shope
9427,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:30:22.483000,0,KG-Shope
9428,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:34:33.140000,5000,KG-Shope
9429,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:34:33.163000,0,KG-Shope
9430,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:35:22.013000,5000,KG-Shope
9431,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:35:22.030000,0,KG-Shope
9432,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:35:33.853000,5000,KG-Shope
9433,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:35:33.867000,0,KG-Shope
9434,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:38:56.610000,5000,KG-Shope
9435,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:38:56.657000,0,KG-Shope
9436,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:39:01.837000,5000,KG-Shope
9437,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:39:01.863000,0,KG-Shope
9438,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:39:11.757000,5000,KG-Shope
9439,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:39:11.773000,0,KG-Shope
9440,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:39:50.287000,5000,KG-Shope
9441,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:39:50.370000,0,KG-Shope
9442,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:42:05.137000,5000,KG-Shope
9443,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:42:05.210000,0,KG-Shope
9444,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:42:58.287000,5000,KG-Shope
9445,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:42:58.300000,0,KG-Shope
9446,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:45:28.020000,5000,KG-Shope
9447,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:45:28.063000,0,KG-Shope
9448,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:47:08.227000,5000,KG-Shope
9449,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:47:09.957000,0,KG-Shope
9450,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:50:40.603000,5000,KG-Shope
9451,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:50:40.900000,0,KG-Shope
9452,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:51:06.890000,5000,KG-Shope
9453,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:51:10.550000,0,KG-Shope
9454,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:52:31.317000,5000,KG-Shope
9455,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:52:31.797000,0,KG-Shope
9456,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:52:36.247000,5000,KG-Shope
9457,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:52:36.260000,0,KG-Shope
9458,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:52:40.317000,5000,KG-Shope
9459,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 22:52:40.333000,0,KG-Shope
9460,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:04:15.430000,5000,KG-Shope
9461,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:04:15.443000,0,KG-Shope
9462,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:05:31.473000,5000,KG-Shope
9463,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:05:31.503000,0,KG-Shope
9464,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:08:01.113000,5000,KG-Shope
9465,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:08:01.130000,0,KG-Shope
9466,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:11:16.130000,5000,KG-Shope
9467,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:11:16.143000,0,KG-Shope
9468,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:12:39.580000,5000,KG-Shope
9469,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:12:39.643000,0,KG-Shope
9470,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:14:28.153000,5000,KG-Shope
9471,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:14:28.170000,0,KG-Shope
9472,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:17:33.430000,5000,KG-Shope
9473,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:17:33.460000,0,KG-Shope
9474,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:17:57.830000,5000,KG-Shope
9475,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:17:57.850000,0,KG-Shope
9476,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:18:27.767000,5000,KG-Shope
9477,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:18:27.807000,0,KG-Shope
9478,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:19:30.040000,5000,KG-Shope
9479,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:19:30.080000,0,KG-Shope
9480,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:43:09.910000,5000,KG-Shope
9481,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:43:09.947000,0,KG-Shope
9482,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:48:49.357000,5000,KG-Shope
9483,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-01 23:48:49.380000,0,KG-Shope
9484,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-02 00:00:01.640000,5000,KG-Shope
9485,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-02 00:00:01.673000,0,KG-Shope
9486,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-02 00:04:10.070000,5000,KG-Shope
9487,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-02 00:04:10.087000,0,KG-Shope
9488,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-02 00:07:48.060000,5000,KG-Shope
9489,ERSEN,KgShop-TOPTAN1,FSSERVER,2015-12-02 00:07:48.100000,0,KG-Shope
9490,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 02:57:47.900000,5000,KG-Shope
9491,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 02:57:47.917000,0,KG-Shope
9492,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:22:07.027000,5000,KG-Shope
9493,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:22:07.090000,0,KG-Shope
9494,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:23:42.340000,5000,KG-Shope
9495,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:23:42.377000,0,KG-Shope
9496,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:28:45.880000,5000,KG-Shope
9497,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:28:45.890000,0,KG-Shope
9498,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:33:55.803000,5000,KG-Shope
9499,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:33:55.830000,0,KG-Shope
9500,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:33:58.843000,5000,KG-Shope
9501,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:33:58.883000,0,KG-Shope
9502,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:34:33.320000,5000,KG-Shope
9503,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:34:33.337000,0,KG-Shope
9504,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:34:54.613000,5000,KG-Shope
9505,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:34:54.630000,0,KG-Shope
9506,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:50:45.723000,5000,KG-Shope
9507,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 03:50:45.740000,0,KG-Shope
9508,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:16:45.540000,5000,KG-Shope
9509,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:16:45.553000,0,KG-Shope
9510,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:17:36.237000,5000,KG-Shope
9511,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:17:36.253000,0,KG-Shope
9512,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:18:21.870000,5000,KG-Shope
9513,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:18:21.883000,0,KG-Shope
9514,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:18:41.137000,5000,KG-Shope
9515,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:18:41.147000,0,KG-Shope
9516,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:18:49.243000,5000,KG-Shope
9517,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:18:49.260000,0,KG-Shope
9518,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:19:01.410000,5000,KG-Shope
9519,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:19:01.423000,0,KG-Shope
9520,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:19:37.917000,5000,KG-Shope
9521,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:19:37.930000,0,KG-Shope
9522,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:20:01.237000,5000,KG-Shope
9523,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:20:01.253000,0,KG-Shope
9524,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:20:55.993000,5000,KG-Shope
9525,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:20:56.007000,0,KG-Shope
9526,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:22:09.003000,5000,KG-Shope
9527,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:22:09.020000,0,KG-Shope
9528,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:22:15.083000,5000,KG-Shope
9529,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:22:15.097000,0,KG-Shope
9530,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:23:42.287000,5000,KG-Shope
9531,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:23:42.300000,0,KG-Shope
9532,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:24:17.773000,5000,KG-Shope
9533,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:24:17.790000,0,KG-Shope
9534,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:25:20.640000,5000,KG-Shope
9535,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:25:20.657000,0,KG-Shope
9536,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:25:49.033000,5000,KG-Shope
9537,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:25:49.050000,0,KG-Shope
9538,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:25:53.090000,5000,KG-Shope
9539,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:25:53.103000,0,KG-Shope
9540,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:26:33.650000,5000,KG-Shope
9541,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:26:33.657000,0,KG-Shope
9542,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:27:31.447000,5000,KG-Shope
9543,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:27:31.460000,0,KG-Shope
9544,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:27:55.780000,5000,KG-Shope
9545,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:27:55.793000,0,KG-Shope
9546,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:28:28.230000,5000,KG-Shope
9547,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:28:28.247000,0,KG-Shope
9548,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:28:31.270000,5000,KG-Shope
9549,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:28:31.283000,0,KG-Shope
9550,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:36:50.167000,5000,KG-Shope
9551,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:36:50.183000,0,KG-Shope
9552,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:43:20.547000,5000,KG-Shope
9553,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 07:43:20.577000,0,KG-Shope
9554,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 08:21:11.873000,5000,KG-Shope
9555,GTOPTAN,KgShop-TOPTAN1,FSSERVER,2015-12-02 08:21:11.890000,0,KG-Shope
9556,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 08:24:54.943000,5000,KG-Shope
9557,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 08:24:54.957000,0,KG-Shope
9558,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 08:25:37.527000,5000,KG-Shope
9559,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 08:25:37.540000,0,KG-Shope
9560,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:16:41.827000,5000,KG-Shope
9561,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:16:41.840000,0,KG-Shope
9562,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:19:27.107000,5000,KG-Shope
9563,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:19:33.147000,0,KG-Shope
9564,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:20:29.973000,5000,KG-Shope
9565,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:20:29.997000,0,KG-Shope
9566,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:20:38.087000,5000,KG-Shope
9567,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:20:38.107000,0,KG-Shope
9568,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:20:48.223000,5000,KG-Shope
9569,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:20:48.250000,0,KG-Shope
9570,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:21:52.107000,5000,KG-Shope
9571,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:21:52.130000,0,KG-Shope
9572,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:22:05.287000,5000,KG-Shope
9573,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:22:05.307000,0,KG-Shope
9574,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:22:12.387000,5000,KG-Shope
9575,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:22:12.403000,0,KG-Shope
9576,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:22:19.483000,5000,KG-Shope
9577,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:22:19.497000,0,KG-Shope
9578,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:23:04.100000,5000,KG-Shope
9579,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:23:04.123000,0,KG-Shope
9580,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:23:07.140000,5000,KG-Shope
9581,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:23:10.187000,0,KG-Shope
9582,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:23:56.827000,5000,KG-Shope
9583,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:23:56.840000,0,KG-Shope
9584,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:24:38.410000,5000,KG-Shope
9585,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:24:38.477000,0,KG-Shope
9586,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:15.933000,5000,KG-Shope
9587,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:15.957000,0,KG-Shope
9588,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:29.110000,5000,KG-Shope
9589,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:29.120000,0,KG-Shope
9590,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:53.433000,5000,KG-Shope
9591,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:53.443000,0,KG-Shope
9592,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:57.490000,5000,KG-Shope
9593,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:25:57.503000,0,KG-Shope
9594,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:26:50.223000,5000,KG-Shope
9595,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:26:53.273000,0,KG-Shope
9596,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:27:26.723000,5000,KG-Shope
9597,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:27:26.733000,0,KG-Shope
9598,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:27:29.770000,5000,KG-Shope
9599,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:27:29.780000,0,KG-Shope
9600,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:29:19.270000,5000,KG-Shope
9601,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:29:19.283000,0,KG-Shope
9602,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:30:38.370000,5000,KG-Shope
9603,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:30:39.240000,0,KG-Shope
9604,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:30:51.547000,5000,KG-Shope
9605,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:30:51.777000,0,KG-Shope
9606,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:31:01.687000,5000,KG-Shope
9607,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:31:01.703000,0,KG-Shope
9608,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:31:09.797000,5000,KG-Shope
9609,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:31:09.820000,0,KG-Shope
9610,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:32:58.293000,5000,KG-Shope
9611,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:32:58.313000,0,KG-Shope
9612,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:33:42.920000,5000,KG-Shope
9613,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:33:42.930000,0,KG-Shope
9614,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:35:12.137000,5000,KG-Shope
9615,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:35:12.167000,0,KG-Shope
9616,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:35:34.443000,5000,KG-Shope
9617,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:35:34.460000,0,KG-Shope
9618,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:35:56.763000,5000,KG-Shope
9619,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:35:56.780000,0,KG-Shope
9620,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:36:24.133000,5000,KG-Shope
9621,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:36:24.153000,0,KG-Shope
9622,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:36:56.587000,5000,KG-Shope
9623,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-12-02 09:36:56.607000,0,KG-Shope
