SatNo,Odinx,OdTip,ParaCinsi,Tutar,OdTar,MuhKod,MM,Komisyon,KaporaMuhKod,KaporaMM,Kapora,HCKod
1354485,1435130,N,US,40.000000,2023-01-11 18:16:49,,,,,,,
1354486,1435131,FB,TL,1900.000000,2023-01-11 18:19:13,,,,,,,
1354487,1435132,N,TL,650.000000,2023-01-11 18:22:08,,,,,,,
1354488,1435133,N,US,140.000000,2023-01-11 18:23:18,,,,,,,
1354489,1435134,FB,TL,600.000000,2023-01-11 18:26:07,,,,,,,
1354490,1435135,N,TL,1100.000000,2023-01-11 18:27:24,,,,,,,
1354491,1435136,N,US,66.000000,2023-01-11 18:29:19,,,,,,,
1354492,1435137,FB,TL,1100.000000,2023-01-11 18:34:24,,,,,,,
1354493,1435138,FB,TL,1800.000000,2023-01-11 18:34:56,,,,,,,
1354494,1435139,N,EU,80.000000,2023-01-11 18:36:39,,,,,,,
1354494,1435140,N,TL,20.000000,2023-01-11 18:36:45,,,,,,,
1354495,1435142,FB,TL,2600.000000,2023-01-11 18:40:48,,,,,,,
1354496,1435143,N,TL,1350.000000,2023-01-11 18:46:26,,,,,,,
1354497,1435144,N,KZT,8000.000000,2023-01-11 18:47:30,,,,,,,
1354498,1435145,KG,KZT,34800.000000,2023-01-11 18:50:31,,,,,,,
1354499,1435146,KG,KZT,33000.000000,2023-01-11 18:53:02,,,,,,,
1354500,1435147,N,US,19.000000,2023-01-11 18:54:04,,,,,,,
1354501,1435148,H,KZT,20400.000000,2023-01-11 18:54:35,,,,,,,
1354502,1435149,N,US,44.000000,2023-01-11 18:54:47,,,,,,,
1354503,1435150,N,US,83.000000,2023-01-11 18:55:48,,,,,,,
1354504,1435151,KG,KZT,23000.000000,2023-01-11 18:57:44,,,,,,,
1354505,1435152,KG,KZT,11000.000000,2023-01-11 18:58:30,,,,,,,
1354505,1435153,N,KZT,8000.000000,2023-01-11 18:59:07,,,,,,,
1354506,1435154,N,TL,2200.000000,2023-01-11 19:04:29,,,,,,,
1354507,1435155,N,US,6.000000,2023-01-11 19:04:28,,,,,,,
1354508,1435156,KG,KZT,11000.000000,2023-01-11 19:05:05,,,,,,,
1354508,1435157,N,KZT,8000.000000,2023-01-11 19:05:17,,,,,,,
1354509,1435158,GR,TL,990.000000,2023-01-11 19:06:31,,,2.00,,,,
1354510,1435159,KG,KZT,34800.000000,2023-01-11 19:21:34,,,,,,,
1354511,1435160,N,US,75.000000,2023-01-11 19:24:12,,,,,,,
1354512,1435161,N,US,15.000000,2023-01-11 19:29:13,,,,,,,
1354513,1435162,N,TL,185.000000,2023-01-11 19:30:52,,,,,,,
1354514,1435163,GP,US,9.000000,2023-01-11 19:32:02,,,,,,,
1354515,1435164,KG,KZT,1200.000000,2023-01-11 19:32:59,,,,,,,
1354515,1435165,TH,KZT,22000.000000,2023-01-11 19:33:14,,,0.00,,,,
1354515,1435166,N,KZT,16800.000000,2023-01-11 19:33:22,,,,,,,
1354516,1435167,GP,US,9.000000,2023-01-11 19:34:16,,,,,,,
1354517,1435168,N,US,78.000000,2023-01-11 19:36:34,,,,,,,
1354518,1435169,N,KZT,22000.000000,2023-01-11 19:40:12,,,,,,,
1354519,1435170,N,US,72.000000,2023-01-11 19:42:02,,,,,,,
1354520,1435171,N,US,20.000000,2023-01-11 19:45:51,,,,,,,
1354521,1435172,N,US,55.000000,2023-01-11 19:46:28,,,,,,,
1354522,1435173,IB,TL,850.000000,2023-01-11 19:51:09,,,,,,,
1354523,1435174,N,US,163.000000,2023-01-11 19:52:19,,,,,,,
1354524,1435175,N,TL,1030.000000,2023-01-11 20:05:44,,,,,,,
1354525,1435176,N,TL,600.000000,2023-01-11 20:07:16,,,,,,,
1354526,1435177,N,TL,1350.000000,2023-01-11 20:17:35,,,,,,,
1354527,1435178,N,TL,670.000000,2023-01-11 20:18:19,,,,,,,
1354528,1435179,N,US,37.000000,2023-01-11 20:21:02,,,,,,,
1354529,1435180,N,US,66.000000,2023-01-11 20:22:56,,,,,,,
1354530,1435181,N,US,60.000000,2023-01-11 20:24:24,,,,,,,
1354531,1435182,N,TL,460.000000,2023-01-11 20:28:02,,,,,,,
1354532,1435183,N,US,62.000000,2023-01-11 20:32:46,,,,,,,
1354533,1435184,N,US,19.000000,2023-01-11 20:34:44,,,,,,,
1354534,1435185,N,TL,120.000000,2023-01-11 20:36:02,,,,,,,
1354535,1435186,N,TL,230.000000,2023-01-11 20:37:29,,,,,,,
1354536,1435187,N,TL,205.000000,2023-01-11 20:44:53,,,,,,,
1354537,1435188,N,TL,110.000000,2023-01-11 20:47:28,,,,,,,
1354538,1435189,N,US,9.000000,2023-01-11 20:47:57,,,,,,,
1354539,1435190,N,TL,550.000000,2023-01-11 20:48:27,,,,,,,
1354540,1435191,GP,TL,400.000000,2023-01-11 20:52:36,,,,,,,
1354541,1435192,GP,TL,400.000000,2023-01-11 20:53:20,,,,,,,
1354542,1435193,N,US,30.000000,2023-01-11 20:54:17,,,,,,,
1354543,1435194,N,TL,280.000000,2023-01-11 20:56:24,,,,,,,
1354544,1435195,N,US,80.000000,2023-01-11 20:58:10,,,,,,,
1354545,1435196,N,US,41.000000,2023-01-11 21:02:17,,,,,,,
1354546,1435197,N,TL,520.000000,2023-01-11 21:02:58,,,,,,,
1354547,1435198,N,US,77.000000,2023-01-11 21:04:51,,,,,,,
1354548,1435199,N,TL,1395.000000,2023-01-11 21:16:05,,,,,,,
1354549,1435200,N,US,22.000000,2023-01-11 21:22:45,,,,,,,
1354550,1435201,N,US,90.000000,2023-01-11 21:33:41,,,,,,,
1354551,1435202,N,TL,350.000000,2023-01-11 21:40:40,,,,,,,
1354552,1435203,N,US,60.000000,2023-01-11 21:42:30,,,,,,,
1354553,1435204,N,US,25.000000,2023-01-11 21:44:33,,,,,,,
1354554,1435205,N,US,15.000000,2023-01-11 21:50:54,,,,,,,
1354555,1435206,GP,US,30.000000,2023-01-11 21:51:30,,,,,,,
1354556,1435207,GP,US,30.000000,2023-01-11 21:52:07,,,,,,,
1354557,1435208,N,TL,275.000000,2023-01-11 21:52:20,,,,,,,
1354558,1435209,N,US,396.000000,2023-01-11 21:54:46,,,,,,,
1354559,1435210,N,US,81.000000,2023-01-11 21:57:22,,,,,,,
1354560,1435211,N,EU,46.000000,2023-01-11 22:02:36,,,,,,,
1354561,1435212,N,US,34.000000,2023-01-11 22:03:14,,,,,,,
1354562,1435213,N,US,140.000000,2023-01-11 22:04:36,,,,,,,
1354563,1435214,N,US,56.000000,2023-01-11 22:06:07,,,,,,,
1354564,1435215,N,TL,350.000000,2023-01-11 22:07:14,,,,,,,
1354565,1435216,N,US,38.000000,2023-01-11 22:07:26,,,,,,,
1354566,1435217,N,US,50.000000,2023-01-11 22:10:23,,,,,,,
1354567,1435218,AK,TL,5300.000000,2023-01-11 22:23:01,,,1.00,,,,
1354568,1435219,N,US,10.000000,2023-01-11 22:29:31,,,,,,,
1354569,1435220,GR,TL,1010.000000,2023-01-11 22:31:31,,,2.00,,,,
1354570,1435221,N,TL,500.000000,2023-01-11 22:42:14,,,,,,,
1354571,1435222,N,US,50.000000,2023-01-11 22:42:49,,,,,,,
1354572,1435223,N,US,95.000000,2023-01-11 22:50:04,,,,,,,
1354573,1435224,N,US,30.000000,2023-01-11 22:53:23,,,,,,,
1354573,1435225,N,TL,280.000000,2023-01-11 22:53:29,,,,,,,
1354574,1435226,N,US,56.000000,2023-01-11 23:03:22,,,,,,,
1354575,1435227,N,US,8.000000,2023-01-11 23:10:24,,,,,,,
1354576,1435228,N,TL,250.000000,2023-01-11 23:20:47,,,,,,,
1354577,1435229,N,US,148.000000,2023-01-11 23:29:59,,,,,,,
1354578,1435230,N,US,22.000000,2023-01-11 23:36:34,,,,,,,
1354579,1435231,N,US,34.000000,2023-01-11 23:42:45,,,,,,,
1354580,1435232,N,US,106.000000,2023-01-12 00:02:41,,,,,,,
1354581,1435233,N,TL,200.000000,2023-01-12 09:36:03,,,,,,,
1354582,1435234,N,TL,1000.000000,2023-01-12 10:58:47,,,,,,,
1354583,1435235,IB,TL,180.000000,2023-01-12 10:59:21,,,,,,,
1354584,1435236,ZB,TL,700.000000,2023-01-12 11:06:44,,,,,,,
1354585,1435237,N,US,81.000000,2023-01-12 11:13:59,,,,,,,
1354586,1435238,N,US,55.000000,2023-01-12 11:15:30,,,,,,,
1354587,1435239,N,TL,280.000000,2023-01-12 11:28:43,,,,,,,
1354588,1435240,N,TL,240.000000,2023-01-12 11:30:44,,,,,,,
1354589,1435241,N,TL,300.000000,2023-01-12 11:35:20,,,,,,,
1354590,1435242,N,TL,225.000000,2023-01-12 11:37:10,,,,,,,
1354591,1435243,N,US,45.000000,2023-01-12 11:44:22,,,,,,,
1354592,1435244,ZB,TL,225.000000,2023-01-12 11:51:33,,,,,,,
1354594,1435245,N,TL,200.000000,2023-01-12 11:54:58,,,,,,,
1354595,1435246,GP,US,31.000000,2023-01-12 12:04:05,,,,,,,
1354596,1435247,GP,US,31.000000,2023-01-12 12:04:26,,,,,,,
1354597,1435248,N,US,100.000000,2023-01-12 12:07:56,,,,,,,
1354598,1435249,N,US,74.000000,2023-01-12 12:10:38,,,,,,,
1354599,1435250,N,TL,170.000000,2023-01-12 12:13:38,,,,,,,
1354600,1435251,N,US,70.000000,2023-01-12 12:16:35,,,,,,,
1354601,1435252,N,EU,95.000000,2023-01-12 12:21:18,,,,,,,
1354602,1435253,GR,TL,1617.000000,2023-01-12 12:22:18,,,2.00,,,,
1354603,1435254,GR,TL,1950.000000,2023-01-12 12:26:28,,,2.00,,,,
1354604,1435255,N,US,22.000000,2023-01-12 12:31:40,,,,,,,
1354605,1435256,N,US,45.000000,2023-01-12 12:25:46,,,,,,,
1354605,1435257,ZB,TL,3380.000000,2023-01-12 12:34:13,,,,,,,
1354606,1435258,GR,TL,472.000000,2023-01-12 12:34:07,,,2.00,,,,
1354607,1435259,N,TL,1300.000000,2023-01-12 12:36:16,,,,,,,
1354607,1435260,N,TL,350.000000,2023-01-12 12:38:01,,,,,,,
1354608,1435261,GP,US,68.000000,2023-01-12 12:41:27,,,,,,,
1354609,1435262,GP,US,68.000000,2023-01-12 12:42:09,,,,,,,
1354610,1435263,ZB,TL,2175.000000,2023-01-12 12:50:59,,,,,,,
1354610,1435264,N,TL,1300.000000,2023-01-12 12:51:08,,,,,,,
1354611,1435265,N,TL,835.000000,2023-01-12 12:53:34,,,,,,,
1354612,1435266,N,TL,570.000000,2023-01-12 12:55:55,,,,,,,
1354613,1435267,AK,TL,1100.000000,2023-01-12 12:57:01,,,1.00,,,,
1354614,1435268,N,US,55.000000,2023-01-12 13:01:24,,,,,,,
1354615,1435269,N,TL,1300.000000,2023-01-12 13:16:22,,,,,,,
1354616,1435270,N,US,35.000000,2023-01-12 13:33:17,,,,,,,
1354617,1435271,N,TL,250.000000,2023-01-12 13:40:04,,,,,,,
1354618,1435272,N,TL,370.000000,2023-01-12 13:48:41,,,,,,,
1354619,1435273,GP,TL,950.000000,2023-01-12 13:53:57,,,,,,,
1354620,1435274,GP,TL,950.000000,2023-01-12 13:55:22,,,,,,,
1354621,1435275,N,TL,85.000000,2023-01-12 13:55:14,,,,,,,
1354622,1435276,KG,KZT,24500.000000,2023-01-12 13:59:55,,,,,,,
1354623,1435591,ZB,TL,700.050000,2023-01-12 14:00:40,,,,,,,
1354624,1435278,N,US,39.000000,2023-01-12 14:01:33,,,,,,,
1354625,1435279,N,US,20.000000,2023-01-12 14:02:47,,,,,,,
1354626,1435280,TH,KZT,24500.000000,2023-01-12 14:02:28,,,0.00,,,,
1354626,1435281,KG,KZT,20400.000000,2023-01-12 14:02:51,,,,,,,
1354627,1435282,N,US,21.000000,2023-01-12 14:03:44,,,,,,,
1354628,1435283,N,US,70.000000,2023-01-12 14:05:25,,,,,,,
1354629,1435284,N,US,25.000000,2023-01-12 14:08:45,,,,,,,
1354630,1435285,N,US,162.000000,2023-01-12 14:10:58,,,,,,,
1354631,1435286,N,US,37.000000,2023-01-12 14:12:32,,,,,,,
1354632,1435287,N,US,17.000000,2023-01-12 14:29:41,,,,,,,
1354633,1435288,N,TL,350.000000,2023-01-12 14:34:27,,,,,,,
1354634,1435289,N,US,150.000000,2023-01-12 14:42:26,,,,,,,
1354634,1435290,N,TL,190.000000,2023-01-12 14:42:33,,,,,,,
1354635,1435291,N,US,78.000000,2023-01-12 14:42:35,,,,,,,
1354636,1435292,N,US,19.000000,2023-01-12 14:44:20,,,,,,,
1354637,1435293,GP,US,80.000000,2023-01-12 14:50:11,,,,,,,
1354638,1435295,GP,US,80.000000,2023-01-12 14:50:50,,,,,,,
1354640,1435294,N,US,16.000000,2023-01-12 14:50:49,,,,,,,
1354641,1435296,N,US,25.000000,2023-01-12 14:51:47,,,,,,,
1354642,1435297,N,US,38.000000,2023-01-12 14:52:45,,,,,,,
1354643,1435298,N,TL,465.000000,2023-01-12 14:53:22,,,,,,,
1354644,1435299,H,KZT,12800.000000,2023-01-12 14:57:10,,,,,,,
1354645,1435300,KG,KZT,39600.000000,2023-01-12 14:59:37,,,,,,,
1354646,1435301,N,US,41.000000,2023-01-12 14:59:43,,,,,,,
1354647,1435302,N,US,17.000000,2023-01-12 15:02:18,,,,,,,
1354648,1435303,KG,KZT,34800.000000,2023-01-12 15:02:36,,,,,,,
1354649,1435304,H,KZT,32400.000000,2023-01-12 15:06:30,,,,,,,
1354651,1435305,N,KZT,37700.000000,2023-01-12 15:24:27.340000,,,,,,,
1354652,1435306,N,KZT,9350.000000,2023-01-12 15:24:30.803000,,,,,,,
1354653,1435307,KG,KZT,17000.000000,2023-01-12 15:24:34.370000,,,,,,,
1354654,1435308,N,KZT,700.000000,2023-01-12 15:24:37.983000,,,,,,,
1354654,1435309,KG,KZT,37000.000000,2023-01-12 15:24:38.310000,,,,,,,
1354655,1435310,KG,KZT,12500.000000,2023-01-12 15:24:42.210000,,,,,,,
1354656,1435311,KG,KZT,34000.000000,2023-01-12 15:24:46.110000,,,,,,,
1354657,1435312,KG,KZT,39000.000000,2023-01-12 15:24:49.693000,,,,,,,
1354658,1435313,KG,KZT,12500.000000,2023-01-12 15:24:53.817000,,,,,,,
1354659,1435314,N,KZT,12500.000000,2023-01-12 15:24:57.107000,,,,,,,
1354660,1435315,KG,KZT,27950.000000,2023-01-12 15:25:00.687000,,,,,,,
1354661,1435316,KG,KZT,19500.000000,2023-01-12 15:25:04.137000,,,,,,,
1354662,1435317,KG,KZT,26000.000000,2023-01-12 15:25:07.953000,,,,,,,
1354663,1435318,KG,KZT,40300.000000,2023-01-12 15:25:11.540000,,,,,,,
1354664,1435319,KG,KZT,16250.000000,2023-01-12 15:25:14.480000,,,,,,,
1354665,1435320,N,KZT,7800.000000,2023-01-12 15:25:18.223000,,,,,,,
1354666,1435321,KG,KZT,35100.000000,2023-01-12 15:25:21.330000,,,,,,,
1354667,1435322,KG,KZT,35100.000000,2023-01-12 15:25:24.317000,,,,,,,
1354668,1435323,N,KZT,8450.000000,2023-01-12 15:25:27.340000,,,,,,,
1354669,1435324,KG,KZT,40450.000000,2023-01-12 15:25:35.873000,,,,,,,
1354670,1435325,KG,KZT,37700.000000,2023-01-12 15:25:38.973000,,,,,,,
1354671,1435326,KG,KZT,27000.000000,2023-01-12 15:25:42.170000,,,,,,,
1354672,1435327,N,KZT,24500.000000,2023-01-12 15:25:45.200000,,,,,,,
1354673,1435328,N,KZT,23000.000000,2023-01-12 15:25:48.147000,,,,,,,
1354674,1435329,KG,KZT,11700.000000,2023-01-12 15:25:50.937000,,,,,,,
1354675,1435330,KG,KZT,35100.000000,2023-01-12 15:25:53.967000,,,,,,,
1354676,1435331,KG,KZT,16000.000000,2023-01-12 15:25:56.947000,,,,,,,
1354677,1435332,KG,KZT,22000.000000,2023-01-12 15:25:59.677000,,,,,,,
1354678,1435333,N,KZT,49400.000000,2023-01-12 15:26:02.513000,,,,,,,
1354679,1435334,KG,KZT,48750.000000,2023-01-12 15:26:05.643000,,,,,,,
1354680,1435335,KG,KZT,21450.000000,2023-01-12 15:26:08.307000,,,,,,,
1354681,1435336,KG,KZT,4550.000000,2023-01-12 15:26:12.797000,,,,,,,
1354682,1435337,KG,KZT,11050.000000,2023-01-12 15:26:15.513000,,,,,,,
1354683,1435338,KG,KZT,10500.000000,2023-01-12 15:26:18.317000,,,,,,,
1354684,1435339,KG,KZT,36500.000000,2023-01-12 15:26:21.130000,,,,,,,
1354685,1435340,KG,KZT,8450.000000,2023-01-12 15:26:23.807000,,,,,,,
1354686,1435341,KG,KZT,33150.000000,2023-01-12 15:26:26.890000,,,,,,,
1354687,1435342,KG,KZT,39000.000000,2023-01-12 15:26:29.850000,,,,,,,
1354688,1435343,KG,KZT,27500.000000,2023-01-12 15:26:33.010000,,,,,,,
1354689,1435344,KG,KZT,50700.000000,2023-01-12 15:26:36.500000,,,,,,,
1354690,1435345,KG,KZT,13000.000000,2023-01-12 15:26:39.363000,,,,,,,
1354691,1435346,N,US,210.000000,2023-01-12 15:29:23,,,,,,,
1354692,1435347,N,US,34.000000,2023-01-12 15:34:05,,,,,,,
1354694,1435348,N,US,47.000000,2023-01-12 15:33:50,,,,,,,
1354695,1435349,N,KZT,28600.000000,2023-01-12 15:34:28.723000,,,,,,,
1354696,1435350,IB6,TL,1000.000000,2023-01-12 15:36:30,,,,,,,
1354697,1435351,N,US,58.000000,2023-01-12 15:38:35,,,,,,,
1354698,1435352,N,US,81.000000,2023-01-12 15:38:57,,,,,,,
1354699,1435353,N,US,110.000000,2023-01-12 15:39:24,,,,,,,
1354700,1435354,N,US,45.000000,2023-01-12 15:41:40,,,,,,,
1354701,1435355,N,US,97.000000,2023-01-12 15:43:19,,,,,,,
1354702,1435356,KG,KZT,11700.000000,2023-01-12 15:44:23.567000,,,,,,,
1354703,1435357,KG,KZT,20000.000000,2023-01-12 15:44:29.487000,,,,,,,
1354704,1435358,N,US,191.000000,2023-01-12 15:51:50,,,,,,,
1354705,1435359,N,TL,945.000000,2023-01-12 15:53:10,,,,,,,
1354706,1435360,KG,KZT,27950.000000,2023-01-12 15:54:23.133000,,,,,,,
1354707,1435361,KG,KZT,11050.000000,2023-01-12 15:54:27.523000,,,,,,,
1354708,1435362,KG,KZT,34000.000000,2023-01-12 15:54:30.920000,,,,,,,
1354710,1435363,GP,US,20.000000,2023-01-12 16:00:23,,,,,,,
1354711,1435364,GP,US,20.000000,2023-01-12 16:01:03,,,,,,,
1354712,1435370,ZB,TL,650.000000,2023-01-12 16:05:59,,,,,,,
1354713,1435371,N,TL,370.000000,2023-01-12 16:09:36,,,,,,,
1354714,1435372,N,TL,3150.000000,2023-01-12 16:08:39,,,,,,,
1354715,1435373,FB,TL,500.000000,2023-01-12 16:13:31,,,,,,,
1354716,1435374,N,TL,1400.000000,2023-01-12 16:14:32,,,,,,,
1354717,1435379,N,TL,900.000000,2023-01-12 16:28:39,,,,,,,
1354718,1435380,N,TL,920.000000,2023-01-12 16:29:03,,,,,,,
1354719,1435381,N,TL,900.000000,2023-01-12 16:29:43,,,,,,,
1354720,1435382,KG,KZT,13200.000000,2023-01-12 16:32:57,,,,,,,
1354721,1435383,N,US,44.000000,2023-01-12 16:33:41,,,,,,,
1354722,1435384,N,TL,240.000000,2023-01-12 16:35:39,,,,,,,
1354723,1435387,KG,KZT,12500.000000,2023-01-12 16:44:20.607000,,,,,,,
1354724,1435388,N,US,25.000000,2023-01-12 16:44:58,,,,,,,
1354725,1435389,GR,TL,440.000000,2023-01-12 16:50:40,,,2.00,,,,
1354726,1435390,N,US,60.000000,2023-01-12 16:53:46,,,,,,,
1354727,1435391,KG,KZT,74500.000000,2023-01-12 16:54:36.640000,,,,,,,
1354728,1435392,ZB,TL,1290.000000,2023-01-12 16:54:55,,,,,,,
1354729,1435393,N,TL,1650.000000,2023-01-12 17:02:03,,,,,,,
1354730,1435394,N,US,31.000000,2023-01-12 16:59:38,,,,,,,
1354731,1435395,KG,KZT,37700.000000,2023-01-12 17:04:31.847000,,,,,,,
1354732,1435396,N,US,78.000000,2023-01-12 17:05:35,,,,,,,
1354733,1435397,N,US,62.000000,2023-01-12 17:11:26,,,,,,,
1354734,1435398,N,US,6.000000,2023-01-12 17:15:34,,,,,,,
1354735,1435399,N,US,34.000000,2023-01-12 17:19:28,,,,,,,
1354736,1435400,N,KZT,39600.000000,2023-01-12 17:25:46,,,,,,,
1354737,1435401,FB3,TL,560.000000,2023-01-12 17:27:15,,,,,,,
1354738,1435402,KG,KZT,17400.000000,2023-01-12 17:36:32,,,,,,,
1354739,1435403,N,US,25.000000,2023-01-12 17:37:57,,,,,,,
1354740,1435404,N,US,59.000000,2023-01-12 17:37:07,,,,,,,
1354741,1435405,N,US,56.000000,2023-01-12 17:38:58,,,,,,,
1354742,1435406,KG,KZT,34000.000000,2023-01-12 17:44:19.680000,,,,,,,
1354743,1435407,JB,KZT,6500.000000,2023-01-12 17:44:22.953000,,,0.00,,,,
1354744,1435408,N,KZT,39500.000000,2023-01-12 17:59:49,,,,,,,
1354745,1435409,N,US,12.000000,2023-01-12 18:01:10,,,,,,,
1354746,1435410,KG,KZT,14500.000000,2023-01-12 18:04:24.793000,,,,,,,
1354747,1435411,N,US,19.000000,2023-01-12 18:08:51,,,,,,,
1354748,1435412,N,TL,840.000000,2023-01-12 18:09:21,,,,,,,
1354749,1435413,KG,KZT,53300.000000,2023-01-12 18:10:48,,,,,,,
1354750,1435414,N,US,47.000000,2023-01-12 18:14:13,,,,,,,
1354751,1435415,KG,KZT,47500.000000,2023-01-12 18:16:08,,,,,,,
1354752,1435416,N,US,56.000000,2023-01-12 18:23:21,,,,,,,
1354753,1435417,KG,KZT,23000.000000,2023-01-12 18:24:19.620000,,,,,,,
1354754,1435418,FB,TL,788.000000,2023-01-12 18:25:32,,,,,,,
1354755,1435419,IB,TL,250.000000,2023-01-12 18:31:22,,,,,,,
1354755,1435420,YK5,TL,1000.000000,2023-01-12 18:31:34,,,2.00,,,,
1354755,1435421,YK,TL,500.000000,2023-01-12 18:31:47,,,,,,,
1354756,1435422,N,US,119.000000,2023-01-12 18:31:15,,,,,,,
1354757,1435423,N,TL,150.000000,2023-01-12 18:33:01,,,,,,,
1354758,1435424,N,TL,150.000000,2023-01-12 18:33:34,,,,,,,
1354759,1435425,KG,KZT,14000.000000,2023-01-12 18:34:19.027000,,,,,,,
1354760,1435426,N,US,37.000000,2023-01-12 18:34:20,,,,,,,
1354761,1435427,N,US,28.000000,2023-01-12 18:28:50,,,,,,,
1354762,1435428,N,US,44.000000,2023-01-12 18:34:59,,,,,,,
1354763,1435429,N,US,16.000000,2023-01-12 18:36:34,,,,,,,
1354764,1435430,KG,KZT,9100.000000,2023-01-12 18:44:20.987000,,,,,,,
1354765,1435431,KG,KZT,54650.000000,2023-01-12 18:44:27.503000,,,,,,,
1354766,1435432,N,TL,750.000000,2023-01-12 18:45:59,,,,,,,
1354767,1435433,N,US,15.000000,2023-01-12 18:55:31,,,,,,,
1354768,1435434,N,US,31.000000,2023-01-12 18:56:19,,,,,,,
1354769,1435435,N,US,130.000000,2023-01-12 18:56:24,,,,,,,
1354770,1435436,IB,TL,1550.000000,2023-01-12 18:58:20,,,,,,,
1354771,1435437,N,TL,810.000000,2023-01-12 18:58:46,,,,,,,
1354772,1435438,N,US,22.000000,2023-01-12 18:59:38,,,,,,,
1354773,1435439,GP,US,19.000000,2023-01-12 18:59:40,,,,,,,
1354774,1435440,GP,US,19.000000,2023-01-12 19:00:17,,,,,,,
1354775,1435441,N,US,33.000000,2023-01-12 19:01:07,,,,,,,
1354776,1435442,N,US,55.000000,2023-01-12 19:01:13,,,,,,,
1354777,1435443,KG,KZT,35750.000000,2023-01-12 19:04:27.680000,,,,,,,
1354778,1435444,N,US,39.000000,2023-01-12 19:07:05,,,,,,,
1354779,1435445,N,TL,375.000000,2023-01-12 19:07:55,,,,,,,
1354780,1435446,N,US,55.000000,2023-01-12 19:09:37,,,,,,,
1354781,1435447,N,TL,600.000000,2023-01-12 19:16:39,,,,,,,
1354782,1435448,H,KZT,24000.000000,2023-01-12 19:18:23,,,,,,,
1354783,1435449,N,US,64.000000,2023-01-12 19:18:56,,,,,,,
1354784,1435450,N,TL,845.000000,2023-01-12 19:28:02,,,,,,,
1354785,1435451,TH,KZT,27000.000000,2023-01-12 19:29:23,,,0.00,,,,
1354785,1435452,KG,KZT,29000.000000,2023-01-12 19:29:40,,,,,,,
1354786,1435453,N,TL,650.000000,2023-01-12 19:34:03,,,,,,,
1354787,1435454,TH,KZT,2000.000000,2023-01-12 19:37:27,,,0.00,,,,
1354787,1435455,KG,KZT,9500.000000,2023-01-12 19:37:42,,,,,,,
1354787,1435456,N,KZT,17000.000000,2023-01-12 19:37:56,,,,,,,
1354788,1435457,N,US,62.000000,2023-01-12 19:40:34,,,,,,,
1354789,1435458,N,US,77.000000,2023-01-12 19:47:04,,,,,,,
1354790,1435459,N,US,155.000000,2023-01-12 19:47:38,,,,,,,
1354791,1435460,N,US,206.000000,2023-01-12 19:48:37,,,,,,,
1354792,1435461,N,TL,1200.000000,2023-01-12 19:49:51,,,,,,,
1354793,1435462,N,TL,900.000000,2023-01-12 19:50:53,,,,,,,
1354794,1435463,N,US,100.000000,2023-01-12 19:51:19,,,,,,,
1354794,1435464,N,TL,350.000000,2023-01-12 19:51:25,,,,,,,
1354795,1435465,N,US,64.000000,2023-01-12 19:56:40,,,,,,,
1354796,1435466,N,TL,1740.000000,2023-01-12 20:03:36,,,,,,,
1354797,1435467,N,TL,370.000000,2023-01-12 20:05:38,,,,,,,
1354798,1435468,AK,TL,900.000000,2023-01-12 20:08:24,,,1.00,,,,
1354799,1435469,N,US,240.000000,2023-01-12 20:10:45,,,,,,,
1354800,1435470,N,US,28.000000,2023-01-12 20:16:58,,,,,,,
1354801,1435471,GP,US,60.000000,2023-01-12 20:18:23,,,,,,,
1354802,1435472,GP,US,60.000000,2023-01-12 20:19:05,,,,,,,
1354803,1435473,N,TL,1840.000000,2023-01-12 20:22:43,,,,,,,
1354804,1435474,N,US,58.000000,2023-01-12 20:25:16,,,,,,,
1354805,1435475,N,TL,300.000000,2023-01-12 20:26:36,,,,,,,
1354806,1435476,N,TL,150.000000,2023-01-12 20:27:56,,,,,,,
1354807,1435477,N,TL,350.000000,2023-01-12 20:28:12,,,,,,,
1354808,1435478,N,US,44.000000,2023-01-12 20:37:58,,,,,,,
1354809,1435479,N,TL,370.000000,2023-01-12 20:38:18,,,,,,,
1354810,1435480,N,US,55.000000,2023-01-12 20:47:02,,,,,,,
1354811,1435481,N,US,37.000000,2023-01-12 20:48:18,,,,,,,
1354812,1435482,N,TL,950.000000,2023-01-12 20:49:55,,,,,,,
1354813,1435483,GR,TL,990.000000,2023-01-12 20:54:19,,,2.00,,,,
1354814,1435484,N,TL,1130.000000,2023-01-12 20:55:52,,,,,,,
1354815,1435485,N,TL,1000.000000,2023-01-12 20:58:34,,,,,,,
1354816,1435486,N,TL,650.000000,2023-01-12 21:00:49,,,,,,,
1354817,1435487,N,TL,650.000000,2023-01-12 21:01:37,,,,,,,
1354818,1435488,N,TL,1070.000000,2023-01-12 21:02:31,,,,,,,
1354819,1435489,N,TL,1690.000000,2023-01-12 21:02:42,,,,,,,
1354820,1435490,N,TL,750.000000,2023-01-12 21:03:36,,,,,,,
1354821,1435491,GP,US,29.000000,2023-01-12 21:05:10,,,,,,,
1354822,1435492,GP,US,29.000000,2023-01-12 21:05:44,,,,,,,
1354822,1435493,GR,TL,300.000000,2023-01-12 21:06:03,,,2.00,,,,
1354823,1435494,N,TL,1000.000000,2023-01-12 21:08:22,,,,,,,
1354824,1435495,N,TL,900.000000,2023-01-12 21:13:10,,,,,,,
