FisNo,FisHarinx,ParaCinsi,LineType,Fiyat,Tutar,MasrafTutar,iskTutar,StopajTutar,OTVMatrah,OTVTutar,KDVMatrah,KDVTutar,TevkifatTutar,NetTutar
16307,18326,EU,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16307,18326,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16307,18326,KZT,S,708.333333,708.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16307,18326,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000
16307,18326,US,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16308,18327,EU,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16308,18327,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16308,18327,KZT,S,708.333333,708.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16308,18327,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000
16308,18327,US,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16309,18328,EU,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16309,18328,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16309,18328,KZT,S,708.333333,708.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16309,18328,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000
16309,18328,US,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16310,18329,EU,S,2352.941176,2352.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16310,18329,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16310,18329,KZT,S,1416.666667,1416.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16310,18329,TL,S,40000.000000,40000.000000,0.000000,0.000000,0.000000,40000.000000,0.000000,40000.000000,0.000000,0.000000,40000.000000
16310,18329,US,S,2352.941176,2352.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16311,18330,EU,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16311,18330,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16311,18330,KZT,S,708.333333,708.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16311,18330,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000
16311,18330,US,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16312,18331,EU,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16312,18331,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16312,18331,KZT,S,708.333333,708.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16312,18331,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000
16312,18331,US,S,1176.470588,1176.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16313,18332,EU,S,2352.941176,2352.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16313,18332,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16313,18332,KZT,S,1416.666667,1416.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16313,18332,TL,S,40000.000000,40000.000000,0.000000,0.000000,0.000000,40000.000000,0.000000,40000.000000,0.000000,0.000000,40000.000000
16313,18332,US,S,2352.941176,2352.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16314,18333,EU,S,1764.705882,1764.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16314,18333,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16314,18333,KZT,S,1062.500000,1062.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16314,18333,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000
16314,18333,US,S,1764.705882,1764.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16315,18334,EU,S,1764.705882,1764.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16315,18334,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16315,18334,KZT,S,1062.500000,1062.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16315,18334,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000
16315,18334,US,S,1764.705882,1764.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16316,18335,EU,S,3529.411765,3529.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16316,18335,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16316,18335,KZT,S,2125.000000,2125.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16316,18335,TL,S,60000.000000,60000.000000,0.000000,0.000000,0.000000,60000.000000,0.000000,60000.000000,0.000000,0.000000,60000.000000
16316,18335,US,S,3529.411765,3529.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16317,18336,EU,S,5882.352941,5882.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16317,18336,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16317,18336,KZT,S,3541.666667,3541.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16317,18336,TL,S,100000.000000,100000.000000,0.000000,0.000000,0.000000,100000.000000,0.000000,100000.000000,0.000000,0.000000,100000.000000
16317,18336,US,S,5882.352941,5882.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16318,18337,EU,S,4117.647059,4117.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16318,18337,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16318,18337,KZT,S,2479.166667,2479.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16318,18337,TL,S,70000.000000,70000.000000,0.000000,0.000000,0.000000,70000.000000,0.000000,70000.000000,0.000000,0.000000,70000.000000
16318,18337,US,S,4117.647059,4117.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16319,18338,EU,S,4518.610000,4518.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16319,18338,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16319,18338,KZT,S,2720.579771,2720.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16319,18338,TL,S,76816.370000,76816.370000,0.000000,0.000000,0.000000,76816.370000,0.000000,76816.370000,0.000000,0.000000,76816.370000
16319,18338,US,S,4518.610000,4518.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16320,18339,EU,S,4100.000000,4100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16320,18339,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16320,18339,KZT,S,1968000.000000,1968000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16320,18339,TL,S,69700.000000,69700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16320,18339,US,S,4100.000000,4100.000000,0.000000,0.000000,0.000000,4100.000000,0.000000,4100.000000,0.000000,0.000000,4100.000000
16321,18340,EU,S,10.130588,10.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16321,18340,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16321,18340,KZT,S,6.099458,6.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16321,18340,TL,S,172.220000,172.220000,0.000000,0.000000,0.000000,172.220000,0.000000,172.220000,0.000000,0.000000,172.220000
16321,18340,US,S,10.130588,10.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16326,18381,EU,S,901.058824,901.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16326,18381,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16326,18381,KZT,S,542.512500,542.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16326,18381,TL,S,15318.000000,15318.000000,0.000000,0.000000,0.000000,15318.000000,0.000000,15318.000000,0.000000,0.000000,15318.000000
16326,18381,US,S,901.058824,901.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16327,18382,EU,S,411.705294,411.710000,7.970000,0.000000,0.000000,403.740000,0.000000,403.740000,0.000000,0.000000,403.740000
16327,18382,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16327,18382,KZT,S,247.880896,247.880000,4.800000,0.000000,0.000000,243.080000,0.000000,243.080000,0.000000,0.000000,243.080000
16327,18382,TL,S,6998.990000,6998.990000,135.410000,0.000000,0.000000,6863.580000,0.000000,6863.580000,0.000000,0.000000,6863.580000
16327,18382,US,S,411.705294,411.710000,7.970000,0.000000,0.000000,403.740000,0.000000,403.740000,0.000000,0.000000,403.740000
16328,18383,EU,S,79.823529,79.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16328,18383,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16328,18383,KZT,S,48.060417,48.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16328,18383,TL,S,1357.000000,1357.000000,0.000000,0.000000,0.000000,1357.000000,0.000000,1357.000000,0.000000,0.000000,1357.000000
16328,18383,US,S,79.823529,79.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16329,18384,EU,S,191.882353,191.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16329,18384,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16329,18384,KZT,S,115.529167,115.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16329,18384,TL,S,3262.000000,3262.000000,0.000000,0.000000,0.000000,3262.000000,0.000000,3262.000000,0.000000,0.000000,3262.000000
16329,18384,US,S,191.882353,191.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16330,18385,EU,S,14.705882,14.710000,0.540000,0.000000,0.000000,14.170000,0.000000,14.170000,0.000000,0.000000,14.170000
16330,18385,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16330,18385,KZT,S,8.854167,8.850000,0.330000,0.000000,0.000000,8.520000,0.000000,8.520000,0.000000,0.000000,8.520000
16330,18385,TL,S,250.000000,250.000000,9.200000,0.000000,0.000000,240.800000,0.000000,240.800000,0.000000,0.000000,240.800000
16330,18385,US,S,14.705882,14.710000,0.540000,0.000000,0.000000,14.170000,0.000000,14.170000,0.000000,0.000000,14.170000
16331,18386,EU,S,84.754706,84.750000,2.130000,0.000000,0.000000,82.620000,0.000000,82.620000,0.000000,0.000000,82.620000
16331,18386,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16331,18386,KZT,S,51.029396,51.030000,1.280000,0.000000,0.000000,49.750000,0.000000,49.750000,0.000000,0.000000,49.750000
16331,18386,TL,S,1440.830000,1440.830000,36.200000,0.000000,0.000000,1404.630000,0.000000,1404.630000,0.000000,0.000000,1404.630000
16331,18386,US,S,84.754706,84.750000,2.130000,0.000000,0.000000,82.620000,0.000000,82.620000,0.000000,0.000000,82.620000
16332,18387,EU,S,773.588235,773.590000,3.130000,0.000000,0.000000,770.460000,0.000000,770.460000,0.000000,0.000000,770.460000
16332,18387,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16332,18387,KZT,S,465.764583,465.760000,1.880000,0.000000,0.000000,463.880000,0.000000,463.880000,0.000000,0.000000,463.880000
16332,18387,TL,S,13151.000000,13151.000000,53.140000,0.000000,0.000000,13097.860000,0.000000,13097.860000,0.000000,0.000000,13097.860000
16332,18387,US,S,773.588235,773.590000,3.130000,0.000000,0.000000,770.460000,0.000000,770.460000,0.000000,0.000000,770.460000
16333,18388,EU,S,23.529412,23.530000,0.310000,0.000000,0.000000,23.220000,0.000000,23.220000,0.000000,0.000000,23.220000
16333,18388,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16333,18388,KZT,S,14.166667,14.170000,0.190000,0.000000,0.000000,13.980000,0.000000,13.980000,0.000000,0.000000,13.980000
16333,18388,TL,S,400.000000,400.000000,5.280000,0.000000,0.000000,394.720000,0.000000,394.720000,0.000000,0.000000,394.720000
16333,18388,US,S,23.529412,23.530000,0.310000,0.000000,0.000000,23.220000,0.000000,23.220000,0.000000,0.000000,23.220000
16334,18389,EU,S,929.608235,929.610000,20.980000,0.000000,0.000000,908.630000,0.000000,908.630000,0.000000,0.000000,908.630000
16334,18389,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16334,18389,KZT,S,559.701625,559.700000,12.630000,0.000000,0.000000,547.070000,0.000000,547.070000,0.000000,0.000000,547.070000
16334,18389,TL,S,15803.340000,15803.340000,356.640000,0.000000,0.000000,15446.700000,0.000000,15446.700000,0.000000,0.000000,15446.700000
16334,18389,US,S,929.608235,929.610000,20.980000,0.000000,0.000000,908.630000,0.000000,908.630000,0.000000,0.000000,908.630000
16335,18390,EU,S,3529.411765,3529.410000,3.950000,0.000000,0.000000,3525.460000,0.000000,3525.460000,0.000000,0.000000,3525.460000
16335,18390,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16335,18390,KZT,S,2125.000000,2125.000000,2.380000,0.000000,0.000000,2122.620000,0.000000,2122.620000,0.000000,0.000000,2122.620000
16335,18390,TL,S,60000.000000,60000.000000,67.230000,0.000000,0.000000,59932.770000,0.000000,59932.770000,0.000000,0.000000,59932.770000
16335,18390,US,S,3529.411765,3529.410000,3.950000,0.000000,0.000000,3525.460000,0.000000,3525.460000,0.000000,0.000000,3525.460000
16336,18391,EU,S,13337.832353,13337.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16336,18391,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16336,18391,KZT,S,8030.486562,8030.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16336,18391,TL,S,226743.150000,226743.150000,0.000000,0.000000,0.000000,226743.150000,0.000000,226743.150000,0.000000,0.000000,226743.150000
16336,18391,US,S,13337.832353,13337.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16337,18392,EU,S,588.235294,588.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16337,18392,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16337,18392,KZT,S,354.166667,354.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16337,18392,TL,S,10000.000000,10000.000000,0.000000,0.000000,0.000000,10000.000000,0.000000,10000.000000,0.000000,0.000000,10000.000000
16337,18392,US,S,588.235294,588.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16338,18393,EU,S,467.594706,467.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16338,18393,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16338,18393,KZT,S,281.530979,281.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16338,18393,TL,S,7949.110000,7949.110000,0.000000,0.000000,0.000000,7949.110000,0.000000,7949.110000,0.000000,0.000000,7949.110000
16338,18393,US,S,467.594706,467.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18394,EU,S,267.823529,267.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18394,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18394,KZT,S,161.252083,161.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18394,TL,S,4553.000000,4553.000000,0.000000,0.000000,0.000000,4553.000000,0.000000,4553.000000,0.000000,0.000000,4553.000000
16339,18394,US,S,267.823529,267.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18395,EU,S,744.210000,744.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18395,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18395,KZT,S,448.076437,448.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16339,18395,TL,S,12651.570000,12651.570000,0.000000,0.000000,0.000000,12651.570000,0.000000,12651.570000,0.000000,0.000000,12651.570000
16339,18395,US,S,744.210000,744.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16340,18396,EU,S,4194.285882,4194.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16340,18396,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16340,18396,KZT,S,2525.309625,2525.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16340,18396,TL,S,71302.860000,71302.860000,0.000000,0.000000,0.000000,71302.860000,0.000000,71302.860000,0.000000,0.000000,71302.860000
16340,18396,US,S,4194.285882,4194.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16341,18397,EU,S,2411.392941,2411.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16341,18397,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16341,18397,KZT,S,1451.859500,1451.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16341,18397,TL,S,40993.680000,40993.680000,0.000000,0.000000,0.000000,40993.680000,0.000000,40993.680000,0.000000,0.000000,40993.680000
16341,18397,US,S,2411.392941,2411.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16342,18398,EU,S,2411.764706,2411.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16342,18398,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16342,18398,KZT,S,1452.083333,1452.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16342,18398,TL,S,41000.000000,41000.000000,0.000000,0.000000,0.000000,41000.000000,0.000000,41000.000000,0.000000,0.000000,41000.000000
16342,18398,US,S,2411.764706,2411.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16343,18399,EU,S,295.537647,295.540000,11.110000,0.000000,0.000000,284.430000,0.000000,284.430000,0.000000,0.000000,284.430000
16343,18399,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16343,18399,KZT,S,177.938292,177.940000,6.690000,0.000000,0.000000,171.250000,0.000000,171.250000,0.000000,0.000000,171.250000
16343,18399,TL,S,5024.140000,5024.140000,188.910000,0.000000,0.000000,4835.230000,0.000000,4835.230000,0.000000,0.000000,4835.230000
16343,18399,US,S,295.537647,295.540000,11.110000,0.000000,0.000000,284.430000,0.000000,284.430000,0.000000,0.000000,284.430000
16344,18400,EU,S,1530.882353,1530.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16344,18400,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16344,18400,KZT,S,921.718750,921.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16344,18400,TL,S,26025.000000,26025.000000,0.000000,0.000000,0.000000,26025.000000,0.000000,26025.000000,0.000000,0.000000,26025.000000
16344,18400,US,S,1530.882353,1530.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16345,18401,EU,S,252.232941,252.230000,5.060000,0.000000,0.000000,247.170000,0.000000,247.170000,0.000000,0.000000,247.170000
16345,18401,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16345,18401,KZT,S,151.865250,151.870000,3.040000,0.000000,0.000000,148.830000,0.000000,148.830000,0.000000,0.000000,148.830000
16345,18401,TL,S,4287.960000,4287.960000,85.940000,0.000000,0.000000,4202.020000,0.000000,4202.020000,0.000000,0.000000,4202.020000
16345,18401,US,S,252.232941,252.230000,5.060000,0.000000,0.000000,247.170000,0.000000,247.170000,0.000000,0.000000,247.170000
16346,18402,EU,S,349.411765,349.410000,6.910000,0.000000,0.000000,342.500000,0.000000,342.500000,0.000000,0.000000,342.500000
16346,18402,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16346,18402,KZT,S,210.375000,210.380000,4.160000,0.000000,0.000000,206.220000,0.000000,206.220000,0.000000,0.000000,206.220000
16346,18402,TL,S,5940.000000,5940.000000,117.420000,0.000000,0.000000,5822.580000,0.000000,5822.580000,0.000000,0.000000,5822.580000
16346,18402,US,S,349.411765,349.410000,6.910000,0.000000,0.000000,342.500000,0.000000,342.500000,0.000000,0.000000,342.500000
16347,18403,EU,S,95.937059,95.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16347,18403,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16347,18403,KZT,S,57.762104,57.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16347,18403,TL,S,1630.930000,1630.930000,0.000000,0.000000,0.000000,1630.930000,0.000000,1630.930000,0.000000,0.000000,1630.930000
16347,18403,US,S,95.937059,95.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18404,EU,S,6214.031176,6214.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18404,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18404,KZT,S,3741.364604,3741.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18404,TL,S,105638.530000,105638.530000,0.000000,0.000000,0.000000,105638.530000,0.000000,105638.530000,0.000000,0.000000,105638.530000
16348,18404,US,S,6214.031176,6214.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18405,EU,S,349.705882,349.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18405,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18405,KZT,S,210.552083,210.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18405,TL,S,5945.000000,5945.000000,0.000000,0.000000,0.000000,5945.000000,0.000000,5945.000000,0.000000,0.000000,5945.000000
16348,18405,US,S,349.705882,349.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18406,EU,S,1140.235294,1140.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18406,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18406,KZT,S,686.516667,686.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16348,18406,TL,S,19384.000000,19384.000000,0.000000,0.000000,0.000000,19384.000000,0.000000,19384.000000,0.000000,0.000000,19384.000000
16348,18406,US,S,1140.235294,1140.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
