Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
Si,N,ST,8878,01772,,DILARA,2023-11-24 12:12:40.873000,,2023-11-24 12:11:28
Si,N,ST,8879,01772,,DILARA,2023-11-24 12:18:49.780000,,2023-11-24 12:17:42
Si,N,ST,8880,01772,,DILARA,2023-11-24 12:24:59.960000,,2023-11-24 12:23:31
Si,N,ST,8881,01772,,DILARA,2023-11-24 14:06:44.510000,,2023-11-24 14:04:48
Si,N,ST,8882,01772,,DILARA,2023-11-24 14:18:57.783000,,2023-11-24 14:16:54
Si,N,ST,8883,01772,,DILARA,2023-11-24 14:54:22.110000,,2023-11-24 14:52:55
Si,N,ST,8884,01772,,DILARA,2023-11-24 15:04:38.973000,,2023-11-24 15:02:09
Si,N,ST,8885,01772,,DILARA,2023-11-24 15:12:28.810000,,2023-11-24 15:10:42
Si,N,ST,8886,01772,,DILARA,2023-11-24 15:20:13.453000,,2023-11-24 15:18:42
Si,N,ST,8887,01772,,DILARA,2023-11-24 15:38:15.850000,,2023-11-24 15:28:10
Si,N,ST,8888,01772,,DILARA,2023-11-25 10:49:36.567000,,2023-11-25 10:45:57
Si,N,ST,8889,01772,,DILARA,2023-11-25 11:03:02.710000,,2023-11-25 10:56:21
Si,N,ST,8890,01772,,DILARA,2023-11-25 11:13:09.697000,,2023-11-25 11:09:57
Si,N,ST,8891,01772,,DILARA,2023-11-25 11:18:52.383000,,2023-11-25 11:17:14
Si,N,ST,8892,01772,,DILARA,2023-11-25 11:31:31.937000,,2023-11-25 11:26:26
Si,N,ST,8893,01772,,DILARA,2023-11-25 11:40:55.160000,,2023-11-25 11:38:57
Si,N,ST,8894,01772,,DILARA,2023-11-25 11:57:06.180000,,2023-11-25 11:55:46
Si,N,ST,8895,01772,,DILARA,2023-11-25 12:02:59.877000,,2023-11-25 12:01:28
Si,N,ST,8896,01772,,DILARA,2023-11-25 12:08:32.737000,,2023-11-25 12:07:22
Si,N,ST,8897,01772,,DILARA,2023-11-25 12:21:31.760000,,2023-11-25 12:17:39
Si,N,ST,8898,01772,,DILARA,2023-11-25 12:34:15.860000,,2023-11-25 12:29:49
Si,N,ST,8899,01772,,DILARA,2023-11-25 13:47:47.027000,,2023-11-25 13:46:19
Si,N,ST,8900,01772,,DILARA,2023-11-25 13:55:46.353000,,2023-11-25 13:54:28
Si,N,ST,8901,01772,,DILARA,2023-11-25 14:02:18.610000,,2023-11-25 14:00:32
Si,N,ST,8902,01772,,DILARA,2023-11-25 14:08:18.037000,,2023-11-25 14:07:05
Si,N,ST,8903,01772,,DILARA,2023-11-25 14:14:43.717000,,2023-11-25 14:13:34
Si,N,ST,8904,01772,,DILARA,2023-11-25 14:32:18.077000,,2023-11-25 14:26:52
Si,N,ST,8909,01773,,DILARA,2023-11-27 16:04:36.193000,,2023-11-27 16:03:00
Si,N,ST,8910,01773,,DILARA,2023-11-27 16:15:35.653000,,2023-11-27 16:14:01
Si,N,ST,8911,01773,,DILARA,2023-11-27 16:24:06.037000,,2023-11-27 16:22:52
Si,N,ST,8912,01773,,DILARA,2023-11-27 16:30:05.780000,,2023-11-27 16:28:53
Si,N,ST,8913,01773,,DILARA,2023-11-27 16:38:41.233000,,2023-11-27 16:37:04
Si,N,ST,8914,01773,,DILARA,2023-11-27 16:50:36.887000,,2023-11-27 16:43:15
Si,N,ST,8915,01773,,DILARA,2023-11-27 16:56:13.250000,,2023-11-27 16:55:09
Si,N,ST,8916,01773,,DILARA,2023-11-27 17:20:27.863000,,2023-11-27 17:01:56
Si,N,ST,8917,01773,,DILARA,2023-11-27 17:28:27.540000,,2023-11-27 17:27:10
Si,N,ST,8918,01773,,DILARA,2023-11-27 17:35:04.827000,,2023-11-27 17:32:57
Si,N,ST,8919,01773,,DILARA,2023-11-27 17:41:35.820000,,2023-11-27 17:40:26
Si,N,ST,8920,01773,,DILARA,2023-11-27 17:46:24.050000,,2023-11-27 17:45:20
Si,N,ST,8921,01773,,DILARA,2023-11-27 18:02:39.757000,,2023-11-27 18:01:11
Si,N,ST,8922,01773,,DILARA,2023-11-27 18:09:39.963000,,2023-11-27 18:08:14
Si,N,ST,8923,01773,,DILARA,2023-11-27 18:17:48.523000,,2023-11-27 18:16:14
Si,N,ST,8924,01773,,DILARA,2023-11-27 18:23:35.357000,,2023-11-27 18:22:18
Si,N,ST,8925,01773,,DILARA,2023-11-27 18:29:01.297000,,2023-11-27 18:27:50
Si,N,ST,8926,01773,,DILARA,2023-11-27 18:40:03.547000,,2023-11-27 18:33:18
Si,N,ST,8927,01773,,DILARA,2023-11-27 18:46:20.690000,,2023-11-27 18:45:10
Si,N,ST,8928,01773,,DILARA,2023-11-27 18:51:38.307000,,2023-11-27 18:50:13
Si,N,ST,8929,01773,,DILARA,2023-11-27 19:33:04.300000,,2023-11-27 19:16:54
Si,N,ST,8930,01773,,DILARA,2023-11-28 11:06:05.883000,,2023-11-28 11:02:15
Si,N,ST,8931,01773,,DILARA,2023-11-28 11:17:54.617000,,2023-11-28 11:09:41
Si,N,ST,8932,01773,,DILARA,2023-11-28 11:51:00.980000,,2023-11-28 11:49:44
Si,N,ST,8933,01773,,DILARA,2023-11-28 11:59:05.160000,,2023-11-28 11:57:36
Si,N,ST,8934,01773,,DILARA,2023-11-28 12:05:27.587000,,2023-11-28 12:04:10
Si,N,ST,8935,01773,,DILARA,2023-11-28 12:12:30.153000,,2023-11-28 12:10:46
Si,N,ST,8936,01773,,DILARA,2023-11-28 12:21:50.943000,,2023-11-28 12:19:18
Si,N,ST,8937,01773,,DILARA,2023-11-28 12:33:50.687000,,2023-11-28 12:25:32
Si,N,ST,8938,01773,,DILARA,2023-11-28 12:41:57.333000,,2023-11-28 12:40:51
Si,N,ST,8939,01773,,DILARA,2023-11-28 12:49:02.740000,,2023-11-28 12:47:42
Si,N,ST,8940,01773,,DILARA,2023-11-28 12:55:02.297000,,2023-11-28 12:52:59
Si,N,ST,8941,01773,,DILARA,2023-11-28 13:20:13.133000,,2023-11-28 12:59:53
Si,N,ST,8942,01773,,DILARA,2023-11-28 13:25:20.470000,,2023-11-28 13:24:11
Si,N,ST,8943,01773,,DILARA,2023-11-28 13:35:01.133000,,2023-11-28 13:33:42
Si,N,ST,8944,01773,,DILARA,2023-11-28 13:43:11.703000,,2023-11-28 13:41:26
Si,N,ST,8945,01773,,DILARA,2023-11-28 13:49:53.590000,,2023-11-28 13:48:07
Si,N,ST,8946,01773,,DILARA,2023-11-28 13:57:23.057000,,2023-11-28 13:55:46
Si,N,ST,8947,01773,,DILARA,2023-11-28 14:08:21.430000,,2023-11-28 14:05:46
Si,N,ST,8948,01773,,DILARA,2023-11-28 14:15:04.927000,,2023-11-28 14:13:49
Si,N,ST,8949,01773,,DILARA,2023-11-28 14:23:56.077000,,2023-11-28 14:22:34
Si,N,ST,8950,01773,,DILARA,2023-11-28 14:29:30.857000,,2023-11-28 14:27:36
Si,N,ST,8951,01773,,DILARA,2023-11-28 15:03:27.660000,,2023-11-28 14:48:52
Si,N,ST,8954,01773,,DILARA,2023-11-28 18:11:58.827000,,2023-11-28 18:10:50
Si,N,ST,8955,01773,,DILARA,2023-11-28 18:18:51.033000,,2023-11-28 18:17:37
Si,N,ST,8956,01773,,DILARA,2023-11-28 18:26:43.330000,,2023-11-28 18:25:20
Si,N,ST,8957,01773,,DILARA,2023-11-28 18:34:42.433000,,2023-11-28 18:33:07
Si,N,ST,8958,01773,,DILARA,2023-11-28 18:44:58.533000,,2023-11-28 18:42:03
Si,N,ST,8959,01774,,DILARA,2023-11-28 18:44:49.143000,,2023-11-28 18:43:31
Si,N,ST,8960,01773,,DILARA,2023-11-28 18:49:59.313000,,2023-11-28 18:48:44
Si,N,ST,8961,01773,,DILARA,2023-11-28 18:57:44.383000,,2023-11-28 18:56:28
Si,N,ST,8962,01773,,DILARA,2023-11-28 19:04:26.340000,,2023-11-28 19:03:07
Si,N,ST,8963,01773,,DILARA,2023-11-28 19:09:22.650000,,2023-11-28 19:08:03
Si,N,ST,8964,01773,,DILARA,2023-11-28 19:16:36.590000,,2023-11-28 19:15:13
Si,N,ST,8966,01774,,DILARA,2023-11-29 13:37:18.843000,,2023-11-29 13:36:07
Si,N,ST,8967,01774,,DILARA,2023-11-29 13:44:06.707000,,2023-11-29 13:42:38
Si,N,ST,8968,01774,,DILARA,2023-11-29 13:50:10.140000,,2023-11-29 13:48:42
Si,N,ST,8969,01774,,DILARA,2023-11-29 14:00:01.627000,,2023-11-29 13:55:10
Si,N,ST,8970,01774,,DILARA,2023-11-29 14:07:10.930000,,2023-11-29 14:05:42
Si,N,ST,8971,01774,,DILARA,2023-11-29 14:14:37.487000,,2023-11-29 14:12:26
Si,N,ST,8972,01774,,DILARA,2023-11-29 14:17:07.560000,,2023-11-29 14:15:41
Si,N,ST,8973,01774,,DILARA,2023-11-29 14:25:46.800000,,2023-11-29 14:24:21
Si,N,ST,8974,01774,,DILARA,2023-11-29 14:59:00.270000,,2023-11-29 14:48:58
Si,N,ST,8975,01774,,DILARA,2023-11-29 15:29:03.107000,,2023-11-29 15:03:55
Si,N,ST,8976,01774,,DILARA,2023-11-29 15:47:56.287000,,2023-11-29 15:46:52
Si,N,ST,8977,01774,,DILARA,2023-11-29 15:54:32.617000,,2023-11-29 15:52:53
Si,N,ST,8979,01775,,DILARA,2023-11-29 16:29:10.980000,,2023-11-29 15:58:58
Si,N,ST,8985,01775,,DILARA,2023-11-29 16:43:08.870000,,2023-11-29 16:41:50
Si,N,ST,8986,01775,,DILARA,2023-11-29 16:50:00.380000,,2023-11-29 16:49:02
Si,N,ST,8987,01775,,DILARA,2023-11-29 16:56:03.310000,,2023-11-29 16:54:48
Si,N,ST,8988,01775,,DILARA,2023-11-29 17:01:51.990000,,2023-11-29 17:00:46
Si,N,ST,8989,01775,,DILARA,2023-11-29 17:09:48.043000,,2023-11-29 17:07:14
Si,N,ST,8990,01775,,DILARA,2023-11-29 17:16:28.373000,,2023-11-29 17:15:10
Si,N,ST,8991,01775,,DILARA,2023-11-29 17:25:27.063000,,2023-11-29 17:24:19
Si,N,ST,8992,01775,,DILARA,2023-11-29 17:33:30.030000,,2023-11-29 17:32:04
Si,N,ST,8993,01775,,DILARA,2023-11-29 17:39:30.820000,,2023-11-29 17:38:06
Si,N,ST,8994,01775,,DILARA,2023-11-29 17:45:17.177000,,2023-11-29 17:43:52
Si,N,ST,8995,01775,,DILARA,2023-11-29 18:59:11.613000,,2023-11-29 17:51:53
Si,N,ST,8996,01775,,DILARA,2023-11-30 16:35:28.360000,,2023-11-30 16:18:49
Si,N,ST,8997,01775,,DILARA,2023-11-30 16:43:31.047000,,2023-11-30 16:41:58
Si,N,ST,8998,01775,,DILARA,2023-11-30 18:20:20.600000,,2023-11-30 17:25:41
Si,N,ST,8999,01775,,DILARA,2023-11-30 18:37:33.693000,,2023-11-30 18:35:51
Si,N,ST,9000,01775,,DILARA,2023-11-30 19:28:29.513000,,2023-11-30 18:45:46
Si,N,ST,9001,01775,,DILARA,2023-11-30 19:44:02.447000,,2023-11-30 19:41:13
Si,N,ST,9002,01775,,DILARA,2023-11-30 19:50:55.463000,,2023-11-30 19:48:08
Si,N,ST,9003,01775,,DILARA,2023-11-30 19:56:16.350000,,2023-11-30 19:54:39
Si,N,ST,9004,01775,,DILARA,2023-12-01 12:22:10.603000,,2023-12-01 11:11:17
Si,N,ST,9005,01775,,DILARA,2023-12-01 15:04:39.287000,,2023-12-01 15:01:22
Si,N,ST,9006,01775,,DILARA,2023-12-01 15:13:23.047000,,2023-12-01 15:11:47
Si,N,ST,9007,01775,,DILARA,2023-12-01 15:19:43.540000,,2023-12-01 15:18:23
Si,N,ST,9008,01775,,DILARA,2023-12-01 15:25:46.600000,,2023-12-01 15:24:09
Si,N,ST,9009,01775,,DILARA,2023-12-01 15:32:15.270000,,2023-12-01 15:30:48
Si,N,ST,9010,01775,,DILARA,2023-12-01 15:41:39.490000,,2023-12-01 15:38:21
Si,N,ST,9011,01775,,DILARA,2023-12-01 16:20:54.523000,,2023-12-01 16:19:31
Si,N,ST,9012,01775,,DILARA,2023-12-01 16:26:22.177000,,2023-12-01 16:25:16
Si,N,ST,9013,01775,,DILARA,2023-12-01 16:32:11.817000,,2023-12-01 16:30:54
Si,N,ST,9014,01775,,DILARA,2023-12-01 16:37:42.967000,,2023-12-01 16:36:32
Si,N,ST,9015,01775,,DILARA,2023-12-01 16:43:18.873000,,2023-12-01 16:42:06
Si,N,ST,9016,01775,,DILARA,2023-12-01 17:12:33.437000,,2023-12-01 16:48:17
Si,N,ST,9017,01775,,DILARA,2023-12-01 17:23:21.700000,,2023-12-01 17:22:20
Si,N,ST,9018,01775,,DILARA,2023-12-01 17:30:17.437000,,2023-12-01 17:28:24
Si,N,ST,9019,01775,,DILARA,2023-12-01 17:35:45.880000,,2023-12-01 17:34:25
Si,N,ST,9020,01775,,DILARA,2023-12-01 17:43:02.567000,,2023-12-01 17:41:49
Si,N,ST,9021,01775,,DILARA,2023-12-01 17:53:08.707000,,2023-12-01 17:52:03
Si,N,ST,9022,01775,,DILARA,2023-12-01 18:02:08.197000,,2023-12-01 17:57:08
Si,N,ST,9023,01775,,DILARA,2023-12-01 18:14:41.910000,,2023-12-01 18:13:29
Si,N,ST,9024,01775,,DILARA,2023-12-01 18:20:23.377000,,2023-12-01 18:19:17
Si,N,ST,9025,01775,,DILARA,2023-12-01 18:25:21.020000,,2023-12-01 18:24:20
Si,N,ST,9026,01775,,DILARA,2023-12-01 18:31:19.870000,,2023-12-01 18:30:06
Si,N,ST,9027,01775,,DILARA,2023-12-01 18:41:28.640000,,2023-12-01 18:35:54
Si,N,ST,9028,01775,,DILARA,2023-12-02 13:36:40.797000,,2023-12-02 13:35:24
Si,N,ST,9029,01775,,DILARA,2023-12-02 13:49:57.230000,,2023-12-02 13:48:41
Si,N,ST,9030,01775,,DILARA,2023-12-02 13:55:47.737000,,2023-12-02 13:54:32
Si,N,ST,9031,01775,,DILARA,2023-12-02 14:10:05.250000,,2023-12-02 14:08:41
Si,N,ST,9032,01775,,DILARA,2023-12-02 14:18:51.187000,,2023-12-02 14:17:31
Si,N,ST,9033,01775,,DILARA,2023-12-02 14:24:00.123000,,2023-12-02 14:22:41
Si,N,ST,9034,01775,,DILARA,2023-12-02 14:30:38.210000,,2023-12-02 14:29:26
Si,N,ST,9035,01775,,DILARA,2023-12-02 14:39:15.003000,,2023-12-02 14:38:10
Si,N,ST,9036,01775,,DILARA,2023-12-04 09:44:18.740000,,2023-12-04 09:43:10
Si,N,ST,9037,01775,,DILARA,2023-12-04 09:56:11.463000,,2023-12-04 09:53:38
Si,N,ST,9038,01775,,DILARA,2023-12-04 10:02:56.943000,,2023-12-04 10:01:41
Si,N,ST,9039,01775,,DILARA,2023-12-04 10:08:57.440000,,2023-12-04 10:07:39
Si,N,ST,9040,01775,,DILARA,2023-12-04 10:15:52.157000,,2023-12-04 10:14:45
Si,N,ST,9041,01775,,DILARA,2023-12-04 10:22:46.547000,,2023-12-04 10:21:04
Si,N,ST,9042,01775,,DILARA,2023-12-04 10:29:44.880000,,2023-12-04 10:28:36
Si,N,ST,9043,01775,,DILARA,2023-12-04 10:36:15.100000,,2023-12-04 10:35:02
Si,N,ST,9044,01775,,DILARA,2023-12-04 10:46:14.993000,,2023-12-04 10:42:07
Si,N,ST,9045,01775,,DILARA,2023-12-04 11:02:29.910000,,2023-12-04 11:01:28
Si,N,ST,9046,01775,,DILARA,2023-12-04 11:09:23.817000,,2023-12-04 11:08:05
Si,N,ST,9047,01775,,DILARA,2023-12-04 11:15:49.723000,,2023-12-04 11:14:43
Si,N,ST,9048,01775,,DILARA,2023-12-04 11:20:44.687000,,2023-12-04 11:19:34
Si,N,ST,9049,01775,,DILARA,2023-12-04 11:27:17.180000,,2023-12-04 11:25:51
Si,N,ST,9050,01775,,DILARA,2023-12-04 11:34:40.653000,,2023-12-04 11:33:17
Si,N,ST,9051,01775,,DILARA,2023-12-04 11:40:46.380000,,2023-12-04 11:39:08
Si,N,ST,9052,01775,,DILARA,2023-12-04 11:56:07.117000,,2023-12-04 11:54:53
Si,N,ST,9053,01775,,DILARA,2023-12-04 12:11:30.673000,,2023-12-04 12:00:15
Si,N,ST,9055,01777,,DILARA,2023-12-04 12:19:24.270000,,2023-12-04 12:16:48
Si,N,ST,9056,01777,,DILARA,2023-12-04 12:26:25.300000,,2023-12-04 12:25:14
Si,N,ST,9057,01777,,DILARA,2023-12-04 12:32:23.537000,,2023-12-04 12:31:18
Si,N,ST,9058,01777,,DILARA,2023-12-04 12:38:31.860000,,2023-12-04 12:37:19
Si,N,ST,9059,01777,,DILARA,2023-12-04 12:50:21.493000,,2023-12-04 12:48:49
Si,N,ST,9060,01777,,DILARA,2023-12-04 12:57:12.733000,,2023-12-04 12:55:55
Si,N,ST,9061,01777,,DILARA,2023-12-04 13:35:34.597000,,2023-12-04 13:26:35
Si,N,ST,9062,01777,,DILARA,2023-12-04 13:57:22.490000,,2023-12-04 13:40:08
Si,N,ST,9063,01777,,DILARA,2023-12-04 14:02:09.520000,,2023-12-04 14:00:50
Si,N,ST,9064,01777,,DILARA,2023-12-04 14:08:34.900000,,2023-12-04 14:06:20
Si,N,ST,9065,01777,,DILARA,2023-12-04 14:14:00.127000,,2023-12-04 14:12:53
Si,N,ST,9066,01777,,DILARA,2023-12-04 14:18:37.017000,,2023-12-04 14:17:30
Si,N,ST,9067,01777,,DILARA,2023-12-04 14:27:08.453000,,2023-12-04 14:25:08
Si,N,ST,9068,01777,,DILARA,2023-12-04 14:44:04.327000,,2023-12-04 14:40:31
Si,N,ST,9069,01777,,DILARA,2023-12-04 14:56:11.587000,,2023-12-04 14:54:25
Si,N,ST,9070,01777,,DILARA,2023-12-04 15:10:26.193000,,2023-12-04 15:04:00
Si,N,ST,9071,01777,,DILARA,2023-12-04 15:16:28.960000,,2023-12-04 15:15:18
Si,N,ST,9072,01777,,DILARA,2023-12-04 15:22:08.310000,,2023-12-04 15:20:51
Si,N,ST,9073,01777,,DILARA,2023-12-04 18:25:32.807000,,2023-12-04 15:30:34
Si,N,ST,9074,01778,,DILARA,2023-12-04 15:41:05.217000,,2023-12-04 15:39:53
Si,N,ST,9075,01778,,DILARA,2023-12-04 15:51:47.470000,,2023-12-04 15:50:35
Si,N,ST,9076,01778,,DILARA,2023-12-04 15:55:36.547000,,2023-12-04 15:54:29
Si,N,ST,9077,01778,,DILARA,2023-12-04 16:05:35.157000,,2023-12-04 15:59:57
Si,N,ST,9078,01778,,DILARA,2023-12-04 16:12:33.997000,,2023-12-04 16:11:09
Si,N,ST,9079,01778,,DILARA,2023-12-04 16:35:33.590000,,2023-12-04 16:32:47
Si,N,ST,9080,01778,,DILARA,2023-12-04 17:07:03.893000,,2023-12-04 16:44:26
Si,N,ST,9081,01778,,DILARA,2023-12-04 17:13:00.243000,,2023-12-04 17:12:03
Si,N,ST,9082,01778,,DILARA,2023-12-04 17:19:29.883000,,2023-12-04 17:18:14
Si,N,ST,9083,01778,,DILARA,2023-12-04 18:03:13.897000,,2023-12-04 18:00:29
Si,N,ST,9084,01778,,DILARA,2023-12-04 18:09:58.087000,,2023-12-04 18:08:41
Si,N,ST,9085,01778,,DILARA,2023-12-04 18:15:56.183000,,2023-12-04 18:14:43
Si,N,ST,9086,01778,,DILARA,2023-12-04 18:24:58.393000,,2023-12-04 18:23:11
Si,N,ST,9087,01777,,DILARA,2023-12-04 18:33:44.667000,,2023-12-04 18:30:59
Si,N,ST,9090,01777,,DILARA,2023-12-05 09:48:04.457000,,2023-12-05 09:46:30
Si,N,ST,9091,01777,,DILARA,2023-12-05 09:52:57.497000,,2023-12-05 09:51:42
Si,N,ST,9092,01777,,DILARA,2023-12-05 10:03:33.803000,,2023-12-05 10:02:22
Si,N,ST,9093,01777,,DILARA,2023-12-05 10:09:40.447000,,2023-12-05 10:08:32
Si,N,ST,9107,01777,,DILARA,2023-12-05 10:23:10.433000,,2023-12-05 10:19:31
Si,N,ST,9108,01777,,DILARA,2023-12-05 10:43:57.877000,,2023-12-05 10:27:42
Si,N,ST,9109,01777,,DILARA,2023-12-05 11:02:23.273000,,2023-12-05 11:01:00
Si,N,ST,9110,01777,,DILARA,2023-12-05 12:11:42.873000,,2023-12-05 12:06:14
Si,N,ST,9111,01777,,DILARA,2023-12-05 12:59:07.413000,,2023-12-05 12:56:06
Si,N,ST,9112,01777,,DILARA,2023-12-05 13:06:44.933000,,2023-12-05 13:05:21
Si,N,ST,9113,01777,,DILARA,2023-12-05 13:13:36.257000,,2023-12-05 13:12:14
Si,N,ST,9114,01777,,DILARA,2023-12-05 13:18:40.953000,,2023-12-05 13:17:23
Si,N,ST,9115,01777,,DILARA,2023-12-05 13:25:52.100000,,2023-12-05 13:24:29
Si,N,ST,9116,01777,,DILARA,2023-12-05 13:38:13.220000,,2023-12-05 13:31:46
Si,N,ST,9117,01777,,DILARA,2023-12-05 13:47:36.637000,,2023-12-05 13:45:27
Si,N,ST,9118,01777,,DILARA,2023-12-05 14:09:00.260000,,2023-12-05 14:07:32
Si,N,ST,9119,01777,,DILARA,2023-12-05 14:15:25.370000,,2023-12-05 14:14:19
Si,N,ST,9120,01777,,DILARA,2023-12-05 14:21:13.047000,,2023-12-05 14:20:07
Si,N,ST,9121,01777,,DILARA,2023-12-05 14:29:06.913000,,2023-12-05 14:27:41
Si,N,ST,9122,01777,,DILARA,2025-04-22 17:46:12.333000,,2023-12-05 14:39:05
Si,N,ST,9123,01778,,DILARA,2023-12-05 14:52:42.450000,,2023-12-05 14:51:09
Si,N,ST,9124,01778,,DILARA,2023-12-05 14:58:11.107000,,2023-12-05 14:57:01
Si,N,ST,9125,01778,,DILARA,2023-12-05 15:03:42.910000,,2023-12-05 15:02:26
Si,N,ST,9126,01778,,DILARA,2023-12-05 15:10:01.607000,,2023-12-05 15:08:32
Si,N,ST,9127,01778,,DILARA,2023-12-05 15:15:26.037000,,2023-12-05 15:14:12
Si,N,ST,9128,01778,,DILARA,2023-12-05 15:25:56.063000,,2023-12-05 15:24:51
Si,N,ST,9129,01778,,DILARA,2023-12-05 16:29:35.893000,,2023-12-05 15:29:50
Si,N,ST,9131,01780,,DILARA,2023-12-05 18:21:19.160000,,2023-12-05 18:15:04
Si,N,ST,9133,01781,,DILARA,2023-12-06 09:37:08.313000,,2023-12-06 09:32:09
Si,N,ST,9134,01781,,DILARA,2023-12-06 10:01:03.843000,,2023-12-06 09:47:21
Si,N,ST,9135,01781,,DILARA,2023-12-06 10:15:44.390000,,2023-12-06 10:11:09
Si,N,ST,9136,01781,,DILARA,2023-12-06 10:25:34.353000,,2023-12-06 10:21:52
Si,N,ST,9137,01781,,DILARA,2023-12-06 10:32:46.147000,,2023-12-06 10:31:06
Si,N,ST,9138,01781,,DILARA,2023-12-06 10:41:40.810000,,2023-12-06 10:39:20
Si,N,ST,9139,01781,,DILARA,2023-12-06 11:04:51.330000,,2023-12-06 11:02:03
Si,N,ST,9140,01781,,DILARA,2023-12-06 11:16:10.423000,,2023-12-06 11:12:29
Si,N,ST,9141,01781,,DILARA,2023-12-06 11:38:43.410000,,2023-12-06 11:31:52
Si,N,ST,9147,01781,,DILARA,2023-12-06 11:47:51.990000,,2023-12-06 11:45:19
Si,N,ST,9152,01781,,DILARA,2023-12-06 12:02:52.513000,,2023-12-06 11:57:56
Si,N,ST,9153,01781,,DILARA,2023-12-06 12:38:25.557000,,2023-12-06 12:34:36
Si,N,ST,9154,01781,,DILARA,2023-12-06 12:46:54.323000,,2023-12-06 12:44:23
Si,N,ST,9155,01781,,DILARA,2023-12-06 12:59:56.090000,,2023-12-06 12:56:20
Si,N,ST,9156,01781,,DILARA,2023-12-06 15:08:50.470000,,2023-12-06 15:04:17
Si,N,ST,9157,01781,,DILARA,2023-12-06 15:19:48.137000,,2023-12-06 15:18:23
Si,N,ST,9158,01781,,DILARA,2023-12-06 15:26:33.193000,,2023-12-06 15:24:48
Si,N,ST,9159,01781,,DILARA,2023-12-06 15:36:30.857000,,2023-12-06 15:33:37
Si,N,ST,9160,01781,,DILARA,2023-12-06 15:45:03.867000,,2023-12-06 15:43:33
Si,N,ST,9169,01783,,DILARA,2023-12-07 16:45:08.107000,,2023-12-07 16:43:12
Si,N,ST,9170,01783,,DILARA,2023-12-07 16:52:25.503000,,2023-12-07 16:50:49
Si,N,ST,9171,01783,,DILARA,2023-12-07 16:58:14.340000,,2023-12-07 16:56:45
Si,N,ST,9172,01783,,DILARA,2023-12-07 17:07:02.923000,,2023-12-07 17:05:14
Si,N,ST,9173,01783,,DILARA,2023-12-07 17:14:36.643000,,2023-12-07 17:12:37
Si,N,ST,9174,01783,,DILARA,2023-12-07 17:23:51.283000,,2023-12-07 17:22:07
Si,N,ST,9175,01783,,DILARA,2023-12-07 17:31:32.900000,,2023-12-07 17:29:38
Si,N,ST,9176,01783,,DILARA,2023-12-07 17:50:07.397000,,2023-12-07 17:48:21
Si,N,ST,9177,01783,,DILARA,2023-12-07 17:58:00.213000,,2023-12-07 17:55:54
Si,N,ST,9178,01783,,DILARA,2023-12-07 18:03:53.223000,,2023-12-07 18:02:12
Si,N,ST,9179,01783,,DILARA,2023-12-07 18:10:08.960000,,2023-12-07 18:08:43
Si,N,ST,9180,01783,,DILARA,2023-12-07 18:22:26.130000,,2023-12-07 18:14:27
Si,N,ST,9181,01783,,DILARA,2023-12-07 18:30:11.673000,,2023-12-07 18:27:12
Si,N,ST,9182,01783,,DILARA,2023-12-07 18:41:32.317000,,2023-12-07 18:39:45
Si,N,ST,9183,01783,,DILARA,2023-12-07 18:54:47.303000,,2023-12-07 18:51:45
Si,N,ST,9184,01783,,DILARA,2023-12-08 11:17:34.477000,,2023-12-08 11:14:19
Si,N,ST,9185,01783,,DILARA,2023-12-08 11:20:33.530000,,2023-12-08 11:18:35
Si,N,ST,9186,01783,,DILARA,2023-12-08 11:23:35.307000,,2023-12-08 11:20:38
Si,N,ST,9187,01783,,DILARA,2023-12-08 11:31:22.123000,,2023-12-08 11:28:22
Si,N,ST,9188,01783,,DILARA,2025-04-22 17:45:20.087000,,2023-12-08 11:33:36
Si,N,ST,9189,01784,,DILARA,2023-12-08 11:54:45.403000,,2023-12-08 11:47:36
Si,N,ST,9190,01784,,DILARA,2023-12-08 11:59:30.703000,,2023-12-08 11:55:33
Si,N,ST,9191,01784,,DILARA,2023-12-08 12:03:01.977000,,2023-12-08 12:00:30
Si,N,ST,9192,01784,,DILARA,2023-12-08 12:07:31.250000,,2023-12-08 12:04:27
Si,N,ST,9193,01784,,DILARA,2025-04-22 17:43:37.760000,,2023-12-08 12:11:13
Si,N,ST,9194,01785,,DILARA,2023-12-08 12:19:50.977000,,2023-12-08 12:18:02
Si,N,ST,9195,01785,,DILARA,2023-12-08 12:24:10.170000,,2023-12-08 12:21:05
Si,N,ST,9196,01785,,DILARA,2023-12-08 12:35:28.557000,,2023-12-08 12:33:30
Si,N,ST,9197,01785,,DILARA,2023-12-08 14:58:42.660000,,2023-12-08 14:56:29
Si,N,ST,9198,01785,,DILARA,2023-12-08 15:05:41.437000,,2023-12-08 15:03:34
Si,N,ST,9199,01785,,DILARA,2023-12-08 15:26:13.013000,,2023-12-08 15:23:53
Si,N,ST,9200,01785,,DILARA,2023-12-08 15:32:55.450000,,2023-12-08 15:28:49
Si,N,ST,9201,01785,,DILARA,2023-12-08 15:38:38.850000,,2023-12-08 15:35:08
Si,N,ST,9202,01785,,DILARA,2023-12-08 16:41:04.757000,,2023-12-08 16:37:46
Si,N,ST,9203,01785,,DILARA,2023-12-08 16:45:03.170000,,2023-12-08 16:41:51
