id,sipno,belgeno,tarih,company_id,user_id,miktar,tip,modul,baglisipno,islemtar,skod,rkod,renk_tanim,sipharinx,ozkod1
728355,6119.0,01270,12 Ocak 2023 Perşembe,71.0,3450.0,16.0,all_in_one,SiparisDetayEkrani,6118.0,2023-01-12 09:27:35,001 10678,7742,350-33,33699.0,
728356,6119.0,01270,12 Ocak 2023 Perşembe,71.0,3450.0,16.0,all_in_one,SiparisDetayEkrani,6118.0,2023-01-12 09:27:35,001 10678,7743,350-33-2,33700.0,
728357,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,4354,1 BLACK,33831.0,
728358,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,4370,43 ICE BLUE,33831.0,
728359,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,4371,33 CANDY,33832.0,
728360,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,4381,30 DIANA SUET,33831.0,
728361,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,4475,51 SKY,33831.0,
728362,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,4811,42 ICE GREY,33831.0,
728363,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,6136,72 MALDIVES,33831.0,
728364,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,6944,46 NAVY BLUE ,33831.0,
728365,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 201,7226,12 CREAM ,33832.0,
728366,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,5,ORANGE SUET,33830.0,
728367,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,1242,0173 SUGGERO SUET ,33830.0,
728368,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,4261,46 NAVY SUET ,33830.0,
728369,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,4262,44 DENIM,33830.0,
728370,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,4352,70 PISTACHIO,33830.0,
728371,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,4353,7 MINSK,33830.0,
728372,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,4354,1 BLACK,33830.0,
728373,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,4811,42 ICE GREY,33830.0,
728374,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,7226,12 CREAM ,33830.0,
728375,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,7227,10 GROUND,33830.0,
728376,6141.0,01274,12 Ocak 2023 Perşembe,71.0,1935.0,22.0,yazdir_siparisformu,SiparisDetayEkrani,6140.0,2023-01-12 11:02:13,009 602,7228,5 ALICE,33830.0,
728377,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 201,26,201,33859.0,
728378,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 201,3770,251,33859.0,
728379,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 602,342,207,33860.0,
728380,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 602,753,206,33860.0,
728381,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 602,2903,019,33860.0,
728382,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 602,2907,153,33860.0,
728383,6148.0,01273,12 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6147.0,2023-01-12 11:04:26,009 602,7230,256,33860.0,
728384,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 4295,5132,3031 T 100 OKC ALTIN,33844.0,
728385,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 4295,5140,2721,33844.0,
728386,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 4363,3063,2930 T 100 ,33845.0,
728387,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 4377,370,2967,33841.0,
728388,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 4377,5638,2930 T 4 ASTAR T 75 MOSRTA TOKA ALTN OKC ALTN,33841.0,
728389,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 5162,3113,2930 T 100 TOKA ALTIN OKC 2930 KPL,33842.0,
728390,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 5162,7606,3921 T 100,33842.0,
728391,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 5192,7369,3881 T 100 TOKA NIKEL-3881 KPL,33843.0,
728392,6143.0,01275,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6142.0,2023-01-12 11:39:16,002 H 5312,4830,2930 T 75 TOKA ALTIN OKC ALTIN,33840.0,
728393,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 3413,1919,2930,33880.0,
728394,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 4318,5749,SYH SUET T 100 TOKA ALTN OKC SYH SUET KPL,33888.0,
728395,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 4734,6905,2968 T 30 TOKA ALTN,33885.0,
728396,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5078,7749,3831-3834,33884.0,
728397,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5084,7031,3834 T 100 TOKA ALTN OKC ALTN,33887.0,
728398,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5184,360,2958,33881.0,
728399,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5197,7424,3831 T 100 TOKA ALTIN OKC 3831 KPL,33883.0,
728400,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5259,4511,3138 T 100 TOKA ALTIN OKC 3138 KPL,33886.0,
728401,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5306,3196,1866 OKC 1866 KPL,33882.0,
728402,6151.0,01276,12 Ocak 2023 Perşembe,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6150.0,2023-01-12 11:40:24,002 H 5363,7681,1226 2430 T 100 TOKA ALTIN,33879.0,
728403,6100.0,01242,13 Ocak 2023 Cuma,71.0,3428.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6087.0,2023-01-13 01:15:54,406 201-S1,1356,BEJ SUET,33596.0,
728404,6100.0,01242,13 Ocak 2023 Cuma,71.0,3428.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6087.0,2023-01-13 01:15:54,406 202-A1,1548,SIYAH SUET ,33595.0,
728405,6100.0,01242,13 Ocak 2023 Cuma,71.0,3428.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6087.0,2023-01-13 01:15:54,406 203-R2 ,1356,BEJ SUET,33594.0,
728406,6100.0,01242,13 Ocak 2023 Cuma,71.0,3428.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6087.0,2023-01-13 01:15:54,406 203-R2 ,7215,SİYAH YARMA,33594.0,
728407,6042.0,01252,13 Ocak 2023 Cuma,71.0,3428.0,16.0,yazdir_siparisformu,SiparisDetayEkrani,6037.0,2023-01-13 01:15:54,406 201-R2,7212,MARL YARMA,33247.0,
728408,6160.0,01279,16 Ocak 2023 Pazartesi,71.0,1935.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6159.0,2023-01-16 14:03:22,009 1111,2081,001,33907.0,
728409,6160.0,01279,16 Ocak 2023 Pazartesi,71.0,1935.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6159.0,2023-01-16 14:03:22,009 1111,3771,002,33908.0,
728410,6157.0,01278,16 Ocak 2023 Pazartesi,71.0,1940.0,56.0,yazdir_siparisformu,SiparisDetayEkrani,6156.0,2023-01-16 17:16:30,037 28406-2,7115,252,33902.0,
728411,6171.0,01279,18 Ocak 2023 Çarşamba,71.0,1935.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6170.0,2023-01-18 14:51:11,009 1111,2081,001,33978.0,
728412,6171.0,01279,18 Ocak 2023 Çarşamba,71.0,1935.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6170.0,2023-01-18 14:51:11,009 1111,3771,002,33979.0,
728413,6174.0,01280,18 Ocak 2023 Çarşamba,71.0,1935.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6172.0,2023-01-18 15:00:45,009 1114,2907,153,33986.0,
728414,6187.0,01285,18 Ocak 2023 Çarşamba,71.0,3034.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 15:15:21,034 96743,6850,1028,34038.0,
728415,6187.0,01285,18 Ocak 2023 Çarşamba,71.0,3034.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 15:15:21,034 96743,6851,1007,34038.0,
728416,6175.0,01280,18 Ocak 2023 Çarşamba,71.0,3034.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6172.0,2023-01-18 15:15:21,034 3012-2,5222,SİYAH FLOTTER,33987.0,
728417,6191.0,01285,18 Ocak 2023 Çarşamba,71.0,1938.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 15:41:31,418 S 4407,6856,GOLD TŞLI ZNCR INCK FRS NUDE,34043.0,
728418,6191.0,01285,18 Ocak 2023 Çarşamba,71.0,1938.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 15:41:31,418 S 4407,6857,NKL TŞLI ZNCR INSCK ASOS BONE,34043.0,
728419,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:31,097 J10,507,08,34039.0,
728420,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:31,097 J10,3789,SRP26,34039.0,
728421,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:31,097 J10,7631,SRP35,34039.0,
728422,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:32,097 J10,507,08,34039.0,
728423,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:32,097 J10,3789,SRP26,34039.0,
728424,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:32,097 J10,7631,SRP35,34039.0,
728425,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:33,097 J10,507,08,34039.0,
728426,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:33,097 J10,3789,SRP26,34039.0,
728427,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:33,097 J10,7631,SRP35,34039.0,
728428,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:36,097 J10,507,08,34039.0,
728429,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:36,097 J10,3789,SRP26,34039.0,
728430,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:36,097 J10,7631,SRP35,34039.0,
728431,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:36,097 J10,507,08,34039.0,
728432,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:36,097 J10,3789,SRP26,34039.0,
728433,6188.0,01285,18 Ocak 2023 Çarşamba,71.0,1934.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6185.0,2023-01-18 16:51:36,097 J10,7631,SRP35,34039.0,
728434,6173.0,01280,18 Ocak 2023 Çarşamba,71.0,1914.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,6172.0,2023-01-18 17:14:06,002 H 5001,6994,3816 -2930 T 100 OKC 29330 KPL,33985.0,
728435,6173.0,01280,18 Ocak 2023 Çarşamba,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6172.0,2023-01-18 17:14:06,002 H 5058,7353,3825 T 100,33984.0,
728436,6177.0,01282,18 Ocak 2023 Çarşamba,71.0,1914.0,5.0,yazdir_siparisformu,SiparisDetayEkrani,6176.0,2023-01-18 17:14:32,002 H 5109,7371,SYH RGN-T4 T1 MOSTRA TOKA NIKEL OKC SYH RGN KPL,33994.0,
728437,6177.0,01282,18 Ocak 2023 Çarşamba,71.0,1914.0,5.0,yazdir_siparisformu,SiparisDetayEkrani,6176.0,2023-01-18 17:14:32,002 H 5191,7376,SİYAH RUGAN T 100 TOKA SİYAH,33995.0,
728438,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 5162,,,34024.0,
728439,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 3982,4653,2930 T 100 TOKA NIKEL OKC 2930 KPL,34017.0,
728440,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 3982,6878,2967 T 100 TOKA NKL OKC 2967 KPL,34017.0,
728441,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4183,3029,2930 T 100 OKC 2930 KPL,34016.0,
728442,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4183,7114,3827 T 100 OKC 3827 KPL,34016.0,
728443,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4191,3101,2930  OKC 2930 KPL,34021.0,
728444,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4295,5140,2721,34022.0,
728445,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4295,7770,BEYAZ SATEN,34022.0,
728446,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4390,5642,2930 T 100 TOKA ALTN SYH OKC 2930 KPL,34018.0,
728447,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 4390,6951,3138 T 100 TOKA ALTN OKC 3138 KPL,34018.0,
728448,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 5052,3029,2930 T 100 OKC 2930 KPL,34015.0,
728449,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 5162,7606,3921 T 100,34024.0,
728450,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 5196,7297,3138 T 100 TOKA ALTIN OKC 2930 KPL,34020.0,
728451,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 5198,7428,3919 T 100 TOKA CRİSTAL TAŞ OKC 2939 KPL,34019.0,
728452,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:15:08,002 H 5350,7674,2930-2430 T 100 TOKA ALTIN OKC 2430 KPL,34023.0,
728453,6181.0,01284,18 Ocak 2023 Çarşamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:19:06,002 H 5162,3113,2930 T 100 TOKA ALTIN OKC 2930 KPL,34024.0,
728454,6183.0,01284,18 Ocak 2023 Çarşamba,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:48:31,037 28406-2,449,1900,34027.0,
728455,6183.0,01284,18 Ocak 2023 Çarşamba,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:48:31,037 28406-2,7115,252,34027.0,
728456,6183.0,01284,18 Ocak 2023 Çarşamba,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:48:31,037 28416-1,7111,818,34026.0,
728457,6183.0,01284,18 Ocak 2023 Çarşamba,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-18 17:48:31,037 28416-1,7113,829,34026.0,
728458,6193.0,01286,19 Ocak 2023 Perşembe,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6192.0,2023-01-19 10:47:26,007 20 2410,1661,169,34045.0,
728459,6182.0,01284,19 Ocak 2023 Perşembe,71.0,1943.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-19 10:47:26,007 21 108,41,02,34025.0,
728460,6182.0,01284,19 Ocak 2023 Perşembe,71.0,1943.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6180.0,2023-01-19 10:47:26,007 21 108,141,49,34025.0,
728461,6178.0,01282,19 Ocak 2023 Perşembe,71.0,1954.0,5.0,yazdir_siparisformu,SiparisDetayEkrani,6176.0,2023-01-19 15:22:10,303 67012,5921,REEF JUMBO 1168 FORMA 293,33997.0,
728462,6178.0,01282,19 Ocak 2023 Perşembe,71.0,1954.0,5.0,yazdir_siparisformu,SiparisDetayEkrani,6176.0,2023-01-19 15:22:10,303 67012,5922,SYH JUMBO FORMA J-293,33997.0,
728463,6178.0,01282,19 Ocak 2023 Perşembe,71.0,1954.0,5.0,yazdir_siparisformu,SiparisDetayEkrani,6176.0,2023-01-19 15:22:10,303 A 2714,7135,SYH RGN FRM J-3477,33996.0,
728464,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,16.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31753.0,
728465,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,12.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31754.0,
728466,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,12.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31755.0,
728467,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,12.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31756.0,
728468,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,9.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31757.0,
728469,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,6.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31758.0,
728470,5860.0,01197,26 Ocak 2023 Perşembe,71.0,2616.0,6.0,all_in_one,SiparisDetayEkrani,5858.0,2023-01-26 10:54:15,012 406 -T10,1651,SIYAH NUBUK ,31759.0,
728471,6229.0,01293,26 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6228.0,2023-01-26 12:46:50,009 602,232,134,34261.0,
728472,6232.0,01294,26 Ocak 2023 Perşembe,71.0,1940.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 12:47:11,037 25530,1514,0205,34277.0,
728473,6235.0,01296,26 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6234.0,2023-01-26 13:09:38,009 602,26,201,34281.0,
728474,6235.0,01296,26 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6234.0,2023-01-26 13:09:38,009 602,2903,019,34281.0,
728475,6235.0,01296,26 Ocak 2023 Perşembe,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,6234.0,2023-01-26 13:09:38,009 602,3736,249,34281.0,
728476,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 1064,123,2431,34270.0,
728477,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 1064,216,BEYAZ DERI ,34270.0,
728478,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 1064,7004,3834 T 100 OKC 3834 KPL,34270.0,
728479,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 1109,4925,SYH-SUET GARNI-2519 ÖKÇE-SYH-SUET-KPL DERİ,34271.0,
728480,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 1109,4926,2441 GARNI-2618 ÖKÇE-2441-KPL DERİ,34271.0,
728481,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 1178,4923,2721 GARNI-1828 TOKA-ALTIN ÖKÇE-2721-KPL DERİ,34273.0,
728482,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 4359,4663,2930 T 100 TOKA NIKEL,34276.0,
728483,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 8321,216,BEYAZ DERI ,34272.0,
728484,6231.0,01294,26 Ocak 2023 Perşembe,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,6230.0,2023-01-26 13:34:32,002 H 8321,2118,1226,34272.0,
