Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Kasaislem,<Default>,QRTutar,TQRLabel,ColumnHeaderBand1,T,Tutar,-1,548,30,17,Arial	8	-2147483640	-11	1	fsBold,854,,,,,,
Kasaislem,<Default>,TitleBand1,TQRBand,YzcCariislem,T,,38,38,718,95,Arial	10	-2147483640	-13	1,855,,,,,,
Kasaislem,<Default>,XQRBelgeNo,TQRLabel,TitleBand1,T,XQRBelgeNo,72,78,97,17,Arial	8	-2147483640	-11	1,856,,,,,,
Kasaislem,<Default>,XQRcbpg,TQRDBText,DetailBand1,T,cbpg,0,0,105,17,Arial	8	-2147483640	-11	1,857,,,,,,
Kasaislem,<Default>,XQRCKod,TQRLabel,TitleBand1,T,XQRCKod,72,232,97,17,Arial	8	-2147483640	-11	1,858,,,,,,
Kasaislem,<Default>,XQRCName,TQRLabel,TitleBand1,T,XQRCName,72,336,377,17,Arial	8	-2147483640	-11	1,859,,,,,,
Kasaislem,<Default>,XQREvrakNo,TQRDBText,DetailBand1,T,EvrakNo,0,615,100,17,Arial	8	-2147483640	-11	1,860,,,,,,
Kasaislem,<Default>,XQRFisNo,TQRLabel,TitleBand1,T,XQRFisNo,49,64,57,17,Arial	8	-2147483640	-11	1,861,,,,,,
Kasaislem,<Default>,XQRFisTar,TQRLabel,TitleBand1,T,XQRFisTar,48,208,97,17,Arial	8	-2147483640	-11	1,862,,,,,,
Kasaislem,<Default>,XQRKTanim,TQRLabel,DetailBand1,T,Tanim,0,110,155,17,Arial	8	-2147483640	-11	1,863,,,,,,
Kasaislem,<Default>,XQRLocation,TQRLabel,TitleBand1,T,XQRLocation,31,6,225,15,Arial	8	-2147483640	-11	1,864,,,,,,
Kasaislem,<Default>,XQROzKod1,TQRLabel,TitleBand1,T,XQROzKod1,48,392,97,17,Arial	8	-2147483640	-11	1,865,,,,,,
Kasaislem,<Default>,XQROzKod2,TQRLabel,TitleBand1,T,XQROzKod2,48,568,97,17,Arial	8	-2147483640	-11	1,866,,,,,,
Kasaislem,<Default>,XQRParaCinsi,TQRDBText,DetailBand1,T,ParaCinsi,0,589,20,17,Arial	8	-2147483640	-11	1,867,,,,,,
Kasaislem,<Default>,XQRTanim,TQRDBText,DetailBand1,T,tanim,0,270,190,17,Arial	8	-2147483640	-11	1,868,,,,,,
Kasaislem,<Default>,XQRToplam,TQRLabel,QRBand1,T,XQRCekAdet,6,417,161,17,Arial	8	-2147483640	-11	1,869,,,,,,
Kasaislem,<Default>,XQRTopParaCinsi,TQRLabel,QRBand1,T,Toplam,6,587,42,17,Arial	8	-2147483640	-11	1	fsBold,870,,,,,,
Kasaislem,<Default>,XQRTutar,TQRDBText,DetailBand1,T,Tutar,0,464,114,17,Arial	8	-2147483640	-11	1,871,,,,,,
MuhFis,<Default>,ColumnHeaderBand1,TQRBand,YzcFisYazdir,T,,129,19,1085,18,Arial	8	-2147483640	-11	1,872,,,,,,
MuhFis,<Default>,DetailBand1,TQRBand,YzcFisYazdir,T,,147,19,1085,18,Arial	8	-2147483640	-11	1,873,,,,,,
MuhFis,<Default>,PageFooterBand1,TQRBand,YzcFisYazdir,T,,194,19,1085,40,Arial	8	-2147483640	-11	1,874,,,,,,
MuhFis,<Default>,QRAccCode,TQRLabel,ColumnHeaderBand1,T,Hesap Kodu,0,0,97,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,875,,,,,,
MuhFis,<Default>,QRAck,TQRLabel,TitleBand1,T,Açıklama :,64,5,57,15,Arial	8	-2147483640	-11	1	fsBold,876,,,,,,
MuhFis,<Default>,QRBelgeno,TQRLabel,TitleBand1,T,Belge No :,40,368,55,15,Arial	8	-2147483640	-11	1	fsBold,877,,,,,,
MuhFis,<Default>,QRCalcDef,TQRLabel,ColumnHeaderBand1,T,Hesap Adı,0,101,116,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,878,,,,,,
MuhFis,<Default>,QRCalcMMC,TQRLabel,ColumnHeaderBand1,T,MM Kod,0,941,57,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,879,,,,,,
MuhFis,<Default>,QRCalcMMDef,TQRLabel,ColumnHeaderBand1,T,"MM Tanım,",0,1000,78,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,880,,,,,,
MuhFis,<Default>,QRCredit,TQRLabel,ColumnHeaderBand1,T,Alacak,0,781,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,881,,,,,,
MuhFis,<Default>,QRCur,TQRLabel,ColumnHeaderBand1,T,Kur,0,653,28,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,882,,,,,,
MuhFis,<Default>,QRDBAccCode,TQRDBText,DetailBand1,T,ACCOUNTCODE,0,0,97,15,Arial	8	-2147483640	-11	1,883,,,,,,
MuhFis,<Default>,QRDBCalcDef,TQRDBText,DetailBand1,T,CALCDEFINITION,0,101,116,15,Arial	8	-2147483640	-11	1,884,,,,,,
MuhFis,<Default>,QRDBCalcMMC,TQRDBText,DetailBand1,T,CALCMMCODE,0,941,57,15,Arial	8	-2147483640	-11	1,885,,,,,,
MuhFis,<Default>,QRDBCalcMMDef,TQRDBText,DetailBand1,T,CALCMMDEFINITION,0,1000,78,15,Arial	8	-2147483640	-11	1,886,,,,,,
MuhFis,<Default>,QRDBCredit,TQRDBText,DetailBand1,T,CREDIT,0,781,92,15,Arial	8	-2147483640	-11	1,887,,,,,,
MuhFis,<Default>,QRDBCur,TQRDBText,DetailBand1,T,CURRENCYTYPE,0,653,28,15,Arial	8	-2147483640	-11	1,888,,,,,,
MuhFis,<Default>,QRDBDebit,TQRDBText,DetailBand1,T,DEBIT,0,685,92,15,Arial	8	-2147483640	-11	1,889,,,,,,
MuhFis,<Default>,QRDBLineExp,TQRDBText,DetailBand1,T,LINEEXP,0,221,428,15,Arial	8	-2147483640	-11	1,890,,,,,,
MuhFis,<Default>,QRDBOzKodS,TQRDBText,DetailBand1,T,PRIVATECODE,0,877,57,15,Arial	8	-2147483640	-11	1,891,,,,,,
MuhFis,<Default>,QRDebit,TQRLabel,ColumnHeaderBand1,T,Borç,0,685,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,892,,,,,,
MuhFis,<Default>,QRFisNo,TQRLabel,TitleBand1,T,Fiş No :,40,22,40,15,Arial	8	-2147483640	-11	1	fsBold,893,,,,,,
MuhFis,<Default>,QRFisTar,TQRLabel,TitleBand1,T,Fiş Tarihi :,40,180,57,15,Arial	8	-2147483640	-11	1	fsBold,894,,,,,,
MuhFis,<Default>,QRFisTipi,TQRLabel,TitleBand1,T,Fiş Tipi :,16,16,46,15,Arial	8	-2147483640	-11	1	fsBold,895,,,,,,
MuhFis,<Default>,QRLineExp,TQRLabel,ColumnHeaderBand1,T,Satır Açıklaması,0,221,428,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,896,,,,,,
MuhFis,<Default>,QRLocation,TQRLabel,TitleBand1,T,Lokasyon :,16,176,61,15,Arial	8	-2147483640	-11	1	fsBold,897,,,,,,
MuhFis,<Default>,QROzelKod,TQRLabel,TitleBand1,T,Özel Kod :,40,536,55,15,Arial	8	-2147483640	-11	1	fsBold,898,,,,,,
MuhFis,<Default>,QROzKodS,TQRLabel,ColumnHeaderBand1,T,Özel Kod,0,877,57,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,899,,,,,,
MuhFis,<Default>,SummaryBand1,TQRBand,YzcFisYazdir,T,,165,19,1085,29,Arial	8	-2147483640	-11	1,900,,,,,,
MuhFis,<Default>,TitleBand1,TQRBand,YzcFisYazdir,T,,38,19,1085,91,Arial	8	-2147483640	-11	1,901,,,,,,
MuhFis,<Default>,xQRAck,TQRLabel,TitleBand1,T,[Açıklama],63,72,50,15,Arial	8	-2147483640	-11	1,902,,,,,,
MuhFis,<Default>,xQRBelgeno,TQRLabel,TitleBand1,T,[Belge No],40,432,50,15,Arial	8	-2147483640	-11	1,903,,,,,,
MuhFis,<Default>,xQRFisNo,TQRLabel,TitleBand1,T,[Fiş No],40,72,37,15,Arial	8	-2147483640	-11	1,904,,,,,,
MuhFis,<Default>,xQRFisTar,TQRLabel,TitleBand1,T,[Fiş Tarihi],40,240,50,15,Arial	8	-2147483640	-11	1,905,,,,,,
MuhFis,<Default>,xQRFisTipi,TQRLabel,TitleBand1,T,[Fiş Tip],16,72,38,15,Arial	8	-2147483640	-11	1,906,,,,,,
MuhFis,<Default>,xQRLocation,TQRLabel,TitleBand1,T,[Lokasyon],16,240,54,15,Arial	8	-2147483640	-11	1,907,,,,,,
MuhFis,<Default>,xQROzelKod,TQRLabel,TitleBand1,T,[Özel Kod],40,600,51,15,Arial	8	-2147483640	-11	1,908,,,,,,
MuhFis,<Default>,xQRTopAlacak,TQRLabel,SummaryBand1,T,Borç,8,781,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,909,,,,,,
MuhFis,<Default>,xQRTopBorc,TQRLabel,SummaryBand1,T,Borç,8,685,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline,910,,,,,,
Pos,<Default>,ColumnHeaderBand1,TQRBand,QuickRep1,T,rbColumnHeader,223,48,698,20,Arial	10	-2147483640	-13	1,911,,,,,,
Pos,<Default>,DetailBand1,TQRBand,QuickRep1,T,rbDetail,243,48,698,19,Arial	10	-2147483640	-13	1,912,,,,,,
Pos,<Default>,PageFooterBand1,TQRBand,QuickRep1,T,rbPageFooter,352,48,698,24,Arial	10	-2147483640	-13	1,913,,,,,,
Pos,<Default>,QRAdr,TQRLabel,TitleBand,T,Adresi,63,24,100,17,Arial	10	-2147483640	-13	1,914,,,,,,
Pos,<Default>,QRAraTop,TQRLabel,SummaryBand,T,Ara Toplam,38,470,100,15,Arial	8	-2147483640	-11	1	fsBold,915,,,,,,
Pos,<Default>,QRBeden,TQRLabel,ColumnHeaderBand1,T,Beden,0,281,37,17,Arial	9	-2147483640	-12	1	fsBold,916,,,,,,
Pos,<Default>,QRBelgeNo,TQRLabel,TitleBand,T,Belge No,101,261,100,17,Arial	10	-2147483640	-13	1,917,,,,,,
Pos,<Default>,QRBirim,TQRLabel,ColumnHeaderBand1,T,Birim,0,365,31,17,Arial	9	-2147483640	-12	1	fsBold,918,,,,,,
Pos,<Default>,QRCepTel,TQRLabel,TitleBand,F,Cep Telefonu :,96,472,100,17,Arial	8	-2147483640	-11	162,919,,,,,,
Pos,<Default>,QRDBBeden,TQRDBText,DetailBand1,T,Beden,1,279,38,15,Arial	8	-2147483640	-11	1,920,,,,,,
Pos,<Default>,QRDBBirim,TQRDBText,DetailBand1,T,Birim,1,366,31,15,Arial	8	-2147483640	-11	1,921,,,,,,
Pos,<Default>,QRDBFiyat,TQRDBText,DetailBand1,T,Fiyat,1,400,107,15,Arial	8	-2147483640	-11	1,922,,,,,,
Pos,<Default>,QRDBGrupTanim,TQRDBText,DetailBand1,F,SKOD,14,44,92,15,Arial	8	-2147483640	-11	1,923,,,,,,
Pos,<Default>,QRDBiskonto,TQRDBText,DetailBand1,F,iskonto,0,410,50,15,Arial	8	-2147483640	-11	1,924,,,,,,
Pos,<Default>,QRDBiskontoTut,TQRDBText,DetailBand1,F,iskontoTut,0,100,76,15,Arial	8	-2147483640	-11	1,925,,,,,,
Pos,<Default>,QRDBKDV,TQRDBText,DetailBand1,T,KDVORAN,1,544,33,15,Arial	8	-2147483640	-11	1,926,,,,,,
Pos,<Default>,QRDBMiktar,TQRDBText,DetailBand1,T,Miktar,1,323,40,15,Arial	8	-2147483640	-11	1,927,,,,,,
Pos,<Default>,QRDBPC,TQRDBText,DetailBand1,T,ParaCinsi,1,510,22,15,Arial	8	-2147483640	-11	1,928,,,,,,
Pos,<Default>,QRDBRenk,TQRDBText,DetailBand1,T,Renk,1,245,31,15,Arial	8	-2147483640	-11	1,929,,,,,,
Pos,<Default>,QRDBSKod,TQRDBText,DetailBand1,T,SKOD,1,4,92,15,Arial	8	-2147483640	-11	1,930,,,,,,
Pos,<Default>,QRDBTanim,TQRDBText,DetailBand1,T,Tanim,1,96,147,15,Arial	8	-2147483640	-11	1,931,,,,,,
Pos,<Default>,QRDBTutar,TQRDBText,DetailBand1,T,Tutar,1,581,112,15,Arial	8	-2147483640	-11	1,932,,,,,,
Pos,<Default>,QREvTel,TQRLabel,TitleBand,F,Ev Telefonu :,135,472,100,17,Arial	8	-2147483640	-11	162,933,,,,,,
Pos,<Default>,QRFisTop,TQRLabel,SummaryBand,T,Fiş Toplamı,4,470,100,15,Arial	8	-2147483640	-11	1	fsBold,934,,,,,,
Pos,<Default>,QRFiyat,TQRLabel,ColumnHeaderBand1,T,Fiyat,0,476,27,17,Arial	9	-2147483640	-12	1	fsBold,935,,,,,,
Pos,<Default>,QRGenTop,TQRLabel,SummaryBand,T,Genel Toplam,72,470,100,15,Arial	8	-2147483640	-11	1	fsBold,936,,,,,,
Pos,<Default>,QRiskTop,TQRLabel,SummaryBand,T,İskonto Tutarı,21,470,100,15,Arial	8	-2147483640	-11	1	fsBold,937,,,,,,
Pos,<Default>,QRisTel,TQRLabel,TitleBand,F,İş Telefonu :,116,472,100,17,Arial	8	-2147483640	-11	162,938,,,,,,
Pos,<Default>,QRKasa,TQRLabel,TitleBand,T,Kasa Kodu,48,470,100,17,Arial	10	-2147483640	-13	1,939,,,,,,
Pos,<Default>,QRKasiyer,TQRLabel,TitleBand,T,Kasiyer Kodu,45,261,100,17,Arial	10	-2147483640	-13	1,940,,,,,,
Pos,<Default>,QRKdv,TQRLabel,ColumnHeaderBand1,T,KDV,0,549,25,17,Arial	9	-2147483640	-12	1	fsBold,941,,,,,,
Pos,<Default>,QRKDVTop,TQRLabel,SummaryBand,T,KDV Tutarı,55,470,100,15,Arial	8	-2147483640	-11	1	fsBold,942,,,,,,
Pos,<Default>,QRKrediKNo,TQRLabel,TitleBand,T,Kredi Kartı,150,261,100,17,Arial	10	-2147483640	-13	1,943,,,,,,
Pos,<Default>,QRKur1,TQRLabel,SummaryBand,F,EU/TL,15,225,110,17,Arial	10	-2147483640	-13	1,944,,,,,,
Pos,<Default>,QRKur10,TQRLabel,SummaryBand,F,EU/TL,15,240,110,17,Arial	10	-2147483640	-13	1,945,,,,,,
Pos,<Default>,QRKur11,TQRLabel,SummaryBand,F,US/TL,35,240,110,17,Arial	10	-2147483640	-13	1,946,,,,,,
Pos,<Default>,QRKur2,TQRLabel,SummaryBand,F,EU/US,35,225,110,17,Arial	10	-2147483640	-13	1,947,,,,,,
Pos,<Default>,QRKur3,TQRLabel,SummaryBand,F,EU/US,55,225,110,17,Arial	10	-2147483640	-13	1,948,,,,,,
Pos,<Default>,QRKur4,TQRLabel,SummaryBand,F,EU/TL,15,230,110,17,Arial	10	-2147483640	-13	1,949,,,,,,
Pos,<Default>,QRKur5,TQRLabel,SummaryBand,F,US/TL,35,230,110,17,Arial	10	-2147483640	-13	1,950,,,,,,
Pos,<Default>,QRKur6,TQRLabel,SummaryBand,F,EU/US,55,230,110,17,Arial	10	-2147483640	-13	1,951,,,,,,
Pos,<Default>,QRKur7,TQRLabel,SummaryBand,F,EU/TL,15,235,110,17,Arial	10	-2147483640	-13	1,952,,,,,,
Pos,<Default>,QRKur8,TQRLabel,SummaryBand,F,US/TL,35,235,110,17,Arial	10	-2147483640	-13	1,953,,,,,,
Pos,<Default>,QRKur9,TQRLabel,SummaryBand,F,EU/US,55,235,110,17,Arial	10	-2147483640	-13	1,954,,,,,,
Pos,<Default>,QRLabel1,TQRLabel,SummaryBand,T,Tarih,8,13,29,15,Arial	8	-2147483640	-11	1	fsBold,955,,,,,,
Pos,<Default>,QRLabel2,TQRLabel,SummaryBand,T,Tanım,8,148,35,15,Arial	8	-2147483640	-11	1	fsBold,956,,,,,,
Pos,<Default>,QRLabel3,TQRLabel,SummaryBand,T,Tutar,8,328,30,15,Arial	8	-2147483640	-11	1	fsBold,957,,,,,,
Pos,<Default>,QRLabel4,TQRLabel,SummaryBand,T,Kur,8,424,20,15,Arial	8	-2147483640	-11	1	fsBold,958,,,,,,
Pos,<Default>,QRLabel5,TQRLabel,SummaryBand,T,Peşinat,44,462,100,15,Arial	8	-2147483640	-11	1	fsBold,959,,,,,,
Pos,<Default>,QRLabel6,TQRLabel,SummaryBand,T,[Pesinat],44,570,113,15,Arial	8	-2147483640	-11	1	fsBold,960,,,,,,
Pos,<Default>,QRLabel7,TQRLabel,SummaryBand,T,Bakiye,68,462,100,15,Arial	8	-2147483640	-11	1	fsBold,961,,,,,,
Pos,<Default>,QRLabel8,TQRLabel,SummaryBand,T,[Bakiye],68,570,113,15,Arial	8	-2147483640	-11	1	fsBold,962,,,,,,
Pos,<Default>,QRLabel9,TQRLabel,SummaryBand,F,[Bakiye],76,602,113,15,Arial	8	-2147483640	-11	1	fsBold,963,,,,,,
Pos,<Default>,QRLocation,TQRLabel,TitleBand,T,Lokasyon,129,261,100,17,Arial	10	-2147483640	-13	1,964,,,,,,
Pos,<Default>,QRM_TKur,TQRMemo,SummaryBand,T,QRM_TKur,24,422,25,187,Arial	8	-2147483640	-11	1,965,,,,,,
Pos,<Default>,QRM_TTanim,TQRMemo,SummaryBand,T,QRM_TTanim,24,72,185,187,Arial	8	-2147483640	-11	1,966,,,,,,
Pos,<Default>,QRM_TTarih,TQRMemo,SummaryBand,T,QRM_TTarih,24,1,55,187,Arial	8	-2147483640	-11	1,967,,,,,,
Pos,<Default>,QRM_TTutar,TQRMemo,SummaryBand,T,QRM_TTutar,24,272,137,187,Arial	8	-2147483640	-11	1,968,,,,,,
Pos,<Default>,QRMiktar,TQRLabel,ColumnHeaderBand1,T,Miktar,0,326,37,17,Arial	9	-2147483640	-12	1	fsBold,969,,,,,,
Pos,<Default>,QRMKod,TQRLabel,TitleBand,T,Müşteri Kodu,16,24,100,17,Arial	10	-2147483640	-13	1,970,,,,,,
Pos,<Default>,QRMName,TQRLabel,TitleBand,T,Müşteri Adı,40,24,100,17,Arial	10	-2147483640	-13	1,971,,,,,,
Pos,<Default>,QRPC,TQRLabel,ColumnHeaderBand1,T,PC,0,512,17,17,Arial	9	-2147483640	-12	1	fsBold,972,,,,,,
Pos,<Default>,QRRenk,TQRLabel,ColumnHeaderBand1,T,Renk,0,246,30,17,Arial	9	-2147483640	-12	1	fsBold,973,,,,,,
Pos,<Default>,QRSaat,TQRLabel,TitleBand,T,Saat,16,470,100,17,Arial	10	-2147483640	-13	1,974,,,,,,
Pos,<Default>,QRSatNo,TQRLabel,TitleBand,T,Satış Numarası,73,261,100,17,Arial	10	-2147483640	-13	1,975,,,,,,
Pos,<Default>,QRSehir,TQRLabel,TitleBand,T,Şehir,105,24,100,17,Arial	10	-2147483640	-13	1,976,,,,,,
Pos,<Default>,QRSKod,TQRLabel,ColumnHeaderBand1,T,Kodu,0,5,30,17,Arial	9	-2147483640	-12	1	fsBold,977,,,,,,
Pos,<Default>,QRSysData2,TQRSysData,PageFooterBand1,F,(Page#),0,52,46,17,Arial	10	-2147483640	-13	1,978,,,,,,
Pos,<Default>,QRTanim,TQRLabel,ColumnHeaderBand1,T,Tanım,0,98,36,17,Arial	9	-2147483640	-12	1	fsBold,979,,,,,,
Pos,<Default>,QRTarih,TQRLabel,TitleBand,T,Tarih,17,261,100,17,Arial	10	-2147483640	-13	1,980,,,,,,
Pos,<Default>,QRTarih2,TQRLabel,TitleBand,F,Tarih2,73,469,100,17,Arial	8	-2147483640	-11	1,981,,,,,,
Pos,<Default>,QRTutar,TQRLabel,ColumnHeaderBand1,T,Tutar,0,656,31,17,Arial	9	-2147483640	-12	1	fsBold,982,,,,,,
Pos,<Default>,QRVDr,TQRLabel,TitleBand,T,Vergi Dairesi,127,24,100,17,Arial	10	-2147483640	-13	1,983,,,,,,
Pos,<Default>,QRVNo,TQRLabel,TitleBand,T,Vergi No,149,24,100,17,Arial	10	-2147483640	-13	1,984,,,,,,
Pos,<Default>,QRYalniz,TQRLabel,SummaryBand,T,Yalnız,71,3,37,16,Arial	8	-2147483640	-11	1	fsBold,985,,,,,,
Pos,<Default>,SummaryBand,TQRBand,QuickRep1,T,rbSummary,262,48,698,90,Arial	8	-2147483640	-11	1	fsBold,986,,,,,,
Pos,<Default>,TitleBand,TQRBand,QuickRep1,T,rbPageHeader,48,48,698,175,Arial	10	-2147483640	-13	1,987,,,,,,
Pos,<Default>,xQRAdr1,TQRLabel,TitleBand,T,[Adr1],63,136,100,17,Arial	10	-2147483640	-13	1,988,,,,,,
Pos,<Default>,xQRAdr2,TQRLabel,TitleBand,T,[Adr2],84,136,100,17,Arial	10	-2147483640	-13	1,989,,,,,,
Pos,<Default>,xQRAraTop,TQRLabel,SummaryBand,T,[AraTop],38,578,113,15,Arial	8	-2147483640	-11	1	fsBold,990,,,,,,
Pos,<Default>,xQRBelgeNo,TQRLabel,TitleBand,T,[Belge No],101,365,100,17,Arial	10	-2147483640	-13	1,991,,,,,,
Pos,<Default>,xQRCepTel,TQRLabel,TitleBand,F,[CepTel],96,576,100,17,Arial	8	-2147483640	-11	162,992,,,,,,
Pos,<Default>,xQREvTel,TQRLabel,TitleBand,F,[EvTel],135,576,100,17,Arial	8	-2147483640	-11	162,993,,,,,,
Pos,<Default>,xQRFisTop,TQRLabel,SummaryBand,T,[FisTop],4,578,113,15,Arial	8	-2147483640	-11	1	fsBold,994,,,,,,
Pos,<Default>,xQRGenTop,TQRLabel,SummaryBand,T,[GenTop],72,578,113,15,Arial	8	-2147483640	-11	1	fsBold,995,,,,,,
Pos,<Default>,xQRGenTop2,TQRLabel,SummaryBand,F,[GenTop],224,602,113,15,Arial	8	-2147483640	-11	1	fsBold,996,,,,,,
Pos,<Default>,xQRiskTop,TQRLabel,SummaryBand,T,[iskTop],21,578,113,15,Arial	8	-2147483640	-11	1	fsBold,997,,,,,,
Pos,<Default>,xQRisTel,TQRLabel,TitleBand,F,[isTel],116,576,100,17,Arial	8	-2147483640	-11	162,998,,,,,,
Pos,<Default>,xQRKasa,TQRLabel,TitleBand,T,[Kasa],48,574,100,17,Arial	10	-2147483640	-13	1,999,,,,,,
Pos,<Default>,xQRKasiyer,TQRLabel,TitleBand,T,[Kasiyer],45,365,100,17,Arial	10	-2147483640	-13	1,1000,,,,,,
Pos,<Default>,xQRKDVTop,TQRLabel,SummaryBand,T,[KDVTop],55,578,113,15,Arial	8	-2147483640	-11	1	fsBold,1001,,,,,,
Pos,<Default>,xQRKrediKNo,TQRLabel,TitleBand,T,[Kredi Kart No],150,365,100,17,Arial	10	-2147483640	-13	1,1002,,,,,,
Pos,<Default>,xQRLocation,TQRLabel,TitleBand,T,[Lokasyon],129,365,100,17,Arial	10	-2147483640	-13	1,1003,,,,,,
Pos,<Default>,xQRMKod,TQRLabel,TitleBand,T,[MKod],16,136,100,17,Arial	10	-2147483640	-13	1,1004,,,,,,
Pos,<Default>,xQRMName,TQRLabel,TitleBand,T,[MAdi],40,136,100,17,Arial	10	-2147483640	-13	1,1005,,,,,,
Pos,<Default>,xQROdeTip,TQRLabel,TitleBand,T,[Odeme Tipleri],150,590,100,17,Arial	10	-2147483640	-13	1,1006,,,,,,
Pos,<Default>,xQRSaat,TQRLabel,TitleBand,T,[Saat],16,574,100,17,Arial	10	-2147483640	-13	1,1007,,,,,,
Pos,<Default>,xQRSatNo,TQRLabel,TitleBand,T,[SatNo],73,365,100,17,Arial	10	-2147483640	-13	1,1008,,,,,,
Pos,<Default>,xQRSehir,TQRLabel,TitleBand,T,[Sehir],105,136,100,17,Arial	10	-2147483640	-13	1,1009,,,,,,
Pos,<Default>,xQRTarih,TQRLabel,TitleBand,T,[Tarih],17,365,100,17,Arial	10	-2147483640	-13	1,1010,,,,,,
Pos,<Default>,xQRTarih2,TQRLabel,TitleBand,F,[Tarih2],73,573,100,17,Arial	8	-2147483640	-11	1,1011,,,,,,
Pos,<Default>,xQRVDr,TQRLabel,TitleBand,T,[VDr],127,136,100,17,Arial	10	-2147483640	-13	1,1012,,,,,,
Pos,<Default>,xQRVNo,TQRLabel,TitleBand,T,[VNo],149,136,100,17,Arial	10	-2147483640	-13	1,1013,,,,,,
Pos,<Default>,xQRYalniz,TQRLabel,SummaryBand,T,[Yalnız],71,43,422,16,Arial	8	-2147483640	-11	1	fsBold,1014,,,,,,
PosTMakbuz,<Default>,QR_LAdres,TQRLabel,QRBand2,T,Adresi :,216,16,46,17,Arial	10	-2147483640	-13	1,1015,,,,,,
PosTMakbuz,<Default>,QR_LAdresT,TQRLabel,QRBand2,T,Adresi :,216,104,249,49,Arial	10	-2147483640	-13	1,1016,,,,,,
PosTMakbuz,<Default>,QR_LAdSoyad,TQRLabel,QRBand2,T,Adı Soyadı :,184,16,72,17,Arial	10	-2147483640	-13	1,1017,,,,,,
PosTMakbuz,<Default>,QR_LAdSoyadT,TQRLabel,QRBand2,T,Adı Soyadı :,184,104,72,17,Arial	10	-2147483640	-13	1,1018,,,,,,
PosTMakbuz,<Default>,QR_LKalanBakiye,TQRLabel,QRBand2,T,Kalan Bakiye,320,16,78,17,Arial	10	-2147483640	-13	1,1019,,,,,,
PosTMakbuz,<Default>,QR_LKalanBakiyeT,TQRLabel,QRBand2,T,Kalan Bakiye,320,104,78,17,Arial	10	-2147483640	-13	1,1020,,,,,,
PosTMakbuz,<Default>,QR_LMakbuzNo,TQRLabel,QRBand2,T,Makbuz No,24,16,67,17,Arial	10	-2147483640	-13	1,1021,,,,,,
PosTMakbuz,<Default>,QR_LMusteriNo,TQRLabel,QRBand2,T,Müşteri No:,152,16,68,17,Arial	10	-2147483640	-13	1,1022,,,,,,
PosTMakbuz,<Default>,QR_LMusteriNoT,TQRLabel,QRBand2,T,Müşteri No:,152,104,68,17,Arial	10	-2147483640	-13	1,1023,,,,,,
PosTMakbuz,<Default>,QR_LOdenen,TQRLabel,QRBand2,T,Ödenen,296,16,46,17,Arial	10	-2147483640	-13	1,1024,,,,,,
PosTMakbuz,<Default>,QR_LOdenenT,TQRLabel,QRBand2,T,Ödenen,296,104,46,17,Arial	10	-2147483640	-13	1,1025,,,,,,
PosTMakbuz,<Default>,QR_LOncekiBakiye,TQRLabel,QRBand2,T,Önceki Bakiye,272,16,86,17,Arial	10	-2147483640	-13	1,1026,,,,,,
PosTMakbuz,<Default>,QR_LOncekiBakiyeT,TQRLabel,QRBand2,T,Önceki Bakiye,272,104,86,17,Arial	10	-2147483640	-13	1,1027,,,,,,
PosTMakbuz,<Default>,QR_LSube,TQRLabel,QRBand2,T,Şube,72,16,31,17,Arial	10	-2147483640	-13	1,1028,,,,,,
PosTMakbuz,<Default>,QR_LSubeT,TQRLabel,QRBand2,T,Şube,72,104,31,17,Arial	10	-2147483640	-13	1,1029,,,,,,
PosTMakbuz,<Default>,QR_LTarih,TQRLabel,QRBand2,T,Tarih,48,16,29,17,Arial	10	-2147483640	-13	1,1030,,,,,,
PosTMakbuz,<Default>,QR_LTarih2,TQRLabel,QRBand2,T,Tarih,48,496,29,17,Arial	10	-2147483640	-13	1,1031,,,,,,
PosTMakbuz,<Default>,QR_LTarih2T,TQRLabel,QRBand2,T,Tarih,48,536,29,17,Arial	10	-2147483640	-13	1,1032,,,,,,
PosTMakbuz,<Default>,QR_LTarihT,TQRLabel,QRBand2,T,Tarih,48,104,29,17,Arial	10	-2147483640	-13	1,1033,,,,,,
PosTMakbuz,<Default>,QR_MKalBakDok,TQRMemo,QRBand2,T,QR_MKalBakDok,136,360,97,209,Verdana	8	-2147483640	-11	1,1034,,,,,,
PosTMakbuz,<Default>,QRBand1,TQRBand,QuickRep1,T,,38,38,718,75,Arial	10	-2147483640	-13	1,1035,,,,,,
