Sinx,SKod,RKod,BedKod,Mevcut,Sayim,Asorti,Seri,Fiyat,ParaCinsi,Lot,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
4,077- 3032,17505,5,0E-10,0E-10,,,,,,453,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3032,17505,6,0E-10,0E-10,,,,,,454,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3032,17505,7,0E-10,0E-10,,,,,,455,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3032,17505,8,0E-10,0E-10,,,,,,456,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3032,17505,9,0E-10,0E-10,,,,,,457,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,16519,4,0E-10,0E-10,,,,,,458,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,16519,5,0E-10,0E-10,,,,,,459,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,16519,6,0E-10,0E-10,,,,,,460,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,16519,7,0E-10,0E-10,,,,,,461,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,16519,8,0E-10,0E-10,,,,,,462,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17190,4,0E-10,0E-10,,,,,,463,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17190,5,0E-10,0E-10,,,,,,464,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17190,6,0E-10,0E-10,,,,,,465,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17190,7,0E-10,0E-10,,,,,,466,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17190,8,0E-10,0E-10,,,,,,467,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17190,9,0E-10,0E-10,,,,,,468,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17470,4,0E-10,0E-10,,,,,,469,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17470,5,0E-10,0E-10,,,,,,470,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17470,6,0E-10,0E-10,,,,,,471,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17470,7,0E-10,0E-10,,,,,,472,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17470,8,0E-10,0E-10,,,,,,473,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 3040,17470,9,0E-10,0E-10,,,,,,474,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 354,16519,4,0E-10,0E-10,,,,,,475,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 354,16519,5,0E-10,0E-10,,,,,,476,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 354,16519,6,0E-10,0E-10,,,,,,477,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 354,16519,7,0E-10,0E-10,,,,,,478,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 354,16519,8,0E-10,0E-10,,,,,,479,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,4,0E-10,0E-10,,,,,,480,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,5,0E-10,0E-10,,,,,,481,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,6,0E-10,0E-10,,,,,,482,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,7,0E-10,0E-10,,,,,,483,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,8,0E-10,0E-10,,,,,,484,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,9,0E-10,0E-10,,,,,,485,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,16519,10,0E-10,0E-10,,,,,,486,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,17470,4,0E-10,0E-10,,,,,,487,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,17470,5,0E-10,0E-10,,,,,,488,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,17470,6,0E-10,0E-10,,,,,,489,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,17470,7,0E-10,0E-10,,,,,,490,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 641,17470,8,0E-10,0E-10,,,,,,491,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16519,4,0E-10,0E-10,,,,,,492,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16519,5,0E-10,0E-10,,,,,,493,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16519,6,0E-10,0E-10,,,,,,494,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16519,7,0E-10,0E-10,,,,,,495,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16519,8,0E-10,0E-10,,,,,,496,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16897,4,0E-10,0E-10,,,,,,497,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16897,5,0E-10,0E-10,,,,,,498,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16897,6,0E-10,0E-10,,,,,,499,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16897,7,0E-10,0E-10,,,,,,500,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 644,16897,8,0E-10,0E-10,,,,,,501,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 650,16519,4,0E-10,0E-10,,,,,,502,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 650,16519,5,0E-10,0E-10,,,,,,503,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 650,16519,6,0E-10,0E-10,,,,,,504,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 650,16519,7,0E-10,0E-10,,,,,,505,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 673,18445,4,0E-10,0E-10,,,,,,506,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 673,18445,5,0E-10,0E-10,,,,,,507,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 673,18445,6,0E-10,0E-10,,,,,,508,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 673,18445,7,0E-10,0E-10,,,,,,509,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 673,18445,8,0E-10,0E-10,,,,,,510,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16519,4,0E-10,0E-10,,,,,,511,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16519,5,0E-10,0E-10,,,,,,512,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16519,6,0E-10,0E-10,,,,,,513,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16519,7,0E-10,0E-10,,,,,,514,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16519,8,0E-10,0E-10,,,,,,515,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16900,4,0E-10,0E-10,,,,,,516,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16900,5,0E-10,0E-10,,,,,,517,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16900,6,0E-10,0E-10,,,,,,518,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16900,7,0E-10,0E-10,,,,,,519,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16900,8,0E-10,0E-10,,,,,,520,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 678,16900,9,0E-10,0E-10,,,,,,521,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 720,18670,4,0E-10,0E-10,,,,,,522,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 720,18670,5,0E-10,0E-10,,,,,,523,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 720,18670,6,0E-10,0E-10,,,,,,524,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 720,18670,7,0E-10,0E-10,,,,,,525,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 720,18670,8,0E-10,0E-10,,,,,,526,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 722,18673,4,0E-10,0E-10,,,,,,527,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 722,18673,5,0E-10,0E-10,,,,,,528,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 722,18673,6,0E-10,0E-10,,,,,,529,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 722,18673,7,0E-10,0E-10,,,,,,530,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 722,18673,8,0E-10,0E-10,,,,,,531,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18662,4,0E-10,0E-10,,,,,,532,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18662,5,0E-10,0E-10,,,,,,533,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18662,6,0E-10,0E-10,,,,,,534,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18662,7,0E-10,0E-10,,,,,,535,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18662,8,0E-10,0E-10,,,,,,536,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18663,4,0E-10,0E-10,,,,,,537,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18663,5,0E-10,0E-10,,,,,,538,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18663,6,0E-10,0E-10,,,,,,539,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18663,7,0E-10,0E-10,,,,,,540,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18663,8,0E-10,0E-10,,,,,,541,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18664,4,0E-10,0E-10,,,,,,542,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18664,5,0E-10,0E-10,,,,,,543,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18664,6,0E-10,0E-10,,,,,,544,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18664,7,0E-10,0E-10,,,,,,545,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18664,8,0E-10,0E-10,,,,,,546,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18664,9,0E-10,0E-10,,,,,,547,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18665,4,0E-10,0E-10,,,,,,548,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18665,5,0E-10,0E-10,,,,,,549,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18665,6,0E-10,0E-10,,,,,,550,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 724,18665,7,0E-10,0E-10,,,,,,551,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 726,18661,4,0E-10,0E-10,,,,,,552,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 726,18661,5,0E-10,0E-10,,,,,,553,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 726,18661,6,0E-10,0E-10,,,,,,554,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 726,18661,7,0E-10,0E-10,,,,,,555,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 726,18661,8,0E-10,0E-10,,,,,,556,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 900,18497,4,0E-10,0E-10,,,,,,557,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 900,18497,5,0E-10,0E-10,,,,,,558,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 900,18497,6,0E-10,0E-10,,,,,,559,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 900,18497,7,0E-10,0E-10,,,,,,560,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,077- 900,18497,8,0E-10,0E-10,,,,,,561,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 012,16525,4,0E-10,0E-10,,,,,,562,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 012,16525,5,0E-10,0E-10,,,,,,563,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 012,16525,6,0E-10,0E-10,,,,,,564,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 012,16525,7,0E-10,0E-10,,,,,,565,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 012,16525,8,0E-10,0E-10,,,,,,566,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,3,0E-10,0E-10,,,,,,567,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,4,0E-10,0E-10,,,,,,568,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,5,0E-10,0E-10,,,,,,569,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,6,0E-10,0E-10,,,,,,570,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,7,0E-10,0E-10,,,,,,571,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,8,0E-10,0E-10,,,,,,572,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,9,0E-10,0E-10,,,,,,573,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 25,16599,10,0E-10,0E-10,,,,,,574,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 29,16525,4,0E-10,0E-10,,,,,,575,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 29,16525,5,0E-10,0E-10,,,,,,576,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 29,16525,6,0E-10,0E-10,,,,,,577,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 29,16525,7,0E-10,0E-10,,,,,,578,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,085- 29,16525,8,0E-10,0E-10,,,,,,579,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,3,0E-10,0E-10,,,,,,580,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,4,0E-10,0E-10,,,,,,581,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,5,0E-10,0E-10,,,,,,582,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,6,0E-10,0E-10,,,,,,583,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,7,0E-10,0E-10,,,,,,584,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,8,0E-10,0E-10,,,,,,585,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,9,0E-10,0E-10,,,,,,586,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 1300,17832,10,0E-10,0E-10,,,,,,587,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 227,18513,4,0E-10,0E-10,,,,,,588,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 227,18513,5,0E-10,0E-10,,,,,,589,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 227,18513,6,0E-10,0E-10,,,,,,590,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 227,18513,7,0E-10,0E-10,,,,,,591,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 227,18513,8,0E-10,0E-10,,,,,,592,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 230,17833,4,0E-10,0E-10,,,,,,593,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 230,17833,5,0E-10,0E-10,,,,,,594,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 230,17833,6,0E-10,0E-10,,,,,,595,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 230,17833,7,0E-10,0E-10,,,,,,596,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092- 230,17833,8,0E-10,0E-10,,,,,,597,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,3,0E-10,0E-10,,,,,,598,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,4,0E-10,0E-10,,,,,,599,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,5,0E-10,0E-10,,,,,,600,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,6,0E-10,0E-10,,,,,,601,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,7,0E-10,0E-10,,,,,,602,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,8,0E-10,0E-10,,,,,,603,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,9,0E-10,0E-10,,,,,,604,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,092-1270,17821,10,0E-10,0E-10,,,,,,605,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,110- 1018,19039,6,0E-10,0E-10,,,,,,606,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,110- 1018,19039,7,0E-10,0E-10,,,,,,607,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,110- 1018,19039,8,0E-10,0E-10,,,,,,608,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,2,0E-10,0E-10,,,,,,609,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,3,0E-10,0E-10,,,,,,610,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,4,0E-10,0E-10,,,,,,611,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,5,0E-10,0E-10,,,,,,612,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,6,0E-10,0E-10,,,,,,613,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,7,0E-10,0E-10,,,,,,614,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,8,0E-10,0E-10,,,,,,615,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,9,0E-10,0E-10,,,,,,616,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16523,10,0E-10,0E-10,,,,,,617,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16525,4,0E-10,0E-10,,,,,,618,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16525,5,0E-10,0E-10,,,,,,619,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16525,6,0E-10,0E-10,,,,,,620,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16525,7,0E-10,0E-10,,,,,,621,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16525,8,0E-10,0E-10,,,,,,622,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,127- 0502,16525,9,0E-10,0E-10,,,,,,623,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 058,17289,4,0E-10,0E-10,,,,,,624,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 058,17289,5,0E-10,0E-10,,,,,,625,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 058,17289,6,0E-10,0E-10,,,,,,626,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 058,17289,7,0E-10,0E-10,,,,,,627,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 058,17289,8,0E-10,0E-10,,,,,,628,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 058,17289,9,0E-10,0E-10,,,,,,629,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,4,0E-10,0E-10,,,,,,630,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,5,0E-10,0E-10,,,,,,631,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,6,0E-10,0E-10,,,,,,632,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,7,0E-10,0E-10,,,,,,633,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,8,0E-10,0E-10,,,,,,634,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,9,0E-10,0E-10,,,,,,635,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 074,18752,10,0E-10,0E-10,,,,,,636,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 081,16603,4,0E-10,0E-10,,,,,,637,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 081,16603,5,0E-10,0E-10,,,,,,638,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 081,16603,6,0E-10,0E-10,,,,,,639,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 081,16603,7,0E-10,0E-10,,,,,,640,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 081,16603,8,0E-10,0E-10,,,,,,641,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,129- 081,16603,9,0E-10,0E-10,,,,,,642,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,4,0E-10,0E-10,,,,,,643,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,5,0E-10,0E-10,,,,,,644,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,6,0E-10,0E-10,,,,,,645,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,7,0E-10,0E-10,,,,,,646,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,8,0E-10,0E-10,,,,,,647,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,9,0E-10,0E-10,,,,,,648,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,16525,10,0E-10,0E-10,,,,,,649,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,4,0E-10,0E-10,,,,,,650,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,5,0E-10,0E-10,,,,,,651,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,6,0E-10,0E-10,,,,,,652,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,7,0E-10,0E-10,,,,,,653,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,8,0E-10,0E-10,,,,,,654,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,9,0E-10,0E-10,,,,,,655,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10025,18110,10,0E-10,0E-10,,,,,,656,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,4,0E-10,0E-10,,,,,,657,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,5,0E-10,0E-10,,,,,,658,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,6,0E-10,0E-10,,,,,,659,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,7,0E-10,0E-10,,,,,,660,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,8,0E-10,0E-10,,,,,,661,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,9,0E-10,0E-10,,,,,,662,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 10035,18118,10,0E-10,0E-10,,,,,,663,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 9011,18621,4,0E-10,0E-10,,,,,,664,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 9011,18621,5,0E-10,0E-10,,,,,,665,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 9011,18621,6,0E-10,0E-10,,,,,,666,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 9011,18621,7,0E-10,0E-10,,,,,,667,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,130- 9011,18621,8,0E-10,0E-10,,,,,,668,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16603,4,0E-10,0E-10,,,,,,669,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16603,5,0E-10,0E-10,,,,,,670,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16603,6,0E-10,0E-10,,,,,,671,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16603,7,0E-10,0E-10,,,,,,672,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16603,8,0E-10,0E-10,,,,,,673,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16879,4,0E-10,0E-10,,,,,,674,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16879,5,0E-10,0E-10,,,,,,675,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16879,6,0E-10,0E-10,,,,,,676,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16879,7,0E-10,0E-10,,,,,,677,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 253,16879,8,0E-10,0E-10,,,,,,678,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 320,18992,4,0E-10,0E-10,,,,,,679,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 320,18992,5,0E-10,0E-10,,,,,,680,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 320,18992,6,0E-10,0E-10,,,,,,681,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 320,18992,7,0E-10,0E-10,,,,,,682,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,131- 320,18992,8,0E-10,0E-10,,,,,,683,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 04,17674,4,0E-10,0E-10,,,,,,684,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 04,17674,5,0E-10,0E-10,,,,,,685,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 04,17674,6,0E-10,0E-10,,,,,,686,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
