id,SKod,RKod,BedKod,Location,LotNo,Miktar,Birim,LastUpdate,kgid
5760,144- KS 37,18204,9,L001,028274,0.000000,CIFT,2025-02-28 13:20:46.940000,5760
5761,144- KS 37,18204,10,L001,028274,0.000000,CIFT,2025-02-28 13:20:46.940000,5761
666,144- KS 43,18116,4,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,666
667,144- KS 43,18116,5,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,667
668,144- KS 43,18116,6,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,668
669,144- KS 43,18116,7,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,669
670,144- KS 43,18116,8,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,670
671,144- KS 43,18116,9,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,671
672,144- KS 43,18116,10,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,672
11731,144 KS 733,20371,4,L001,027780,1.000000,CIFT,2025-04-09 15:28:01.517000,11731
11732,144 KS 733,20371,5,L001,027780,2.000000,CIFT,2025-04-09 15:28:01.517000,11732
11733,144 KS 733,20371,6,L001,027780,2.000000,CIFT,2025-04-09 15:28:01.517000,11733
11734,144 KS 733,20371,7,L001,027780,2.000000,CIFT,2025-04-09 15:28:01.517000,11734
11735,144 KS 733,20371,8,L001,027780,1.000000,CIFT,2025-04-09 15:28:01.517000,11735
5094,144 KS 733,20372,4,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5094
13352,144 KS 733,20372,4,L001,031003,0.000000,CIFT,2025-04-22 18:03:53.330000,13352
5095,144 KS 733,20372,5,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5095
13353,144 KS 733,20372,5,L001,031003,0.000000,CIFT,2025-04-22 18:03:53.330000,13353
5096,144 KS 733,20372,6,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5096
13354,144 KS 733,20372,6,L001,031003,0.000000,CIFT,2025-04-22 18:03:53.330000,13354
5097,144 KS 733,20372,7,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5097
13355,144 KS 733,20372,7,L001,031003,0.000000,CIFT,2025-04-22 18:03:53.330000,13355
5098,144 KS 733,20372,8,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5098
13356,144 KS 733,20372,8,L001,031003,0.000000,CIFT,2025-04-22 18:03:53.330000,13356
5104,144 KS 733,20373,4,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5104
5105,144 KS 733,20373,5,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5105
5106,144 KS 733,20373,6,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5106
5107,144 KS 733,20373,7,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5107
5108,144 KS 733,20373,8,L001,027780,0.000000,CIFT,2025-02-27 18:49:05.327000,5108
395,144- KS251,18215,4,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,395
396,144- KS251,18215,5,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,396
397,144- KS251,18215,6,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,397
398,144- KS251,18215,7,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,398
399,144- KS251,18215,8,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,399
400,144- KS251,18217,4,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,400
401,144- KS251,18217,5,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,401
402,144- KS251,18217,6,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,402
403,144- KS251,18217,7,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,403
404,144- KS251,18217,8,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,404
405,144- KS251,18817,2,L001,,0.000000,CIFT,2024-11-13 11:03:14.723000,405
406,144- KS251,18817,3,L001,,0.000000,CIFT,2024-11-13 11:03:14.723000,406
407,144- KS251,18817,4,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,407
408,144- KS251,18817,5,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,408
409,144- KS251,18817,6,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,409
410,144- KS251,18817,7,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,410
411,144- KS251,18817,8,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,411
412,144- KS251,18817,9,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,412
413,144- KS251,18817,10,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,413
414,144- KS251,19134,4,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,414
415,144- KS251,19134,5,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,415
416,144- KS251,19134,6,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,416
417,144- KS251,19134,7,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,417
418,144- KS251,19134,8,L001,,0.000000,CIFT,2024-12-19 13:02:47.777000,418
5396,144 YZ 08,17674,4,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5396
5397,144 YZ 08,17674,5,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5397
2842,144 YZ 08,17674,6,L001,027285,0.000000,CIFT,2025-02-12 17:36:53.913000,2842
5398,144 YZ 08,17674,6,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5398
12144,144 YZ 08,17674,6,L001,030878,0.000000,CIFT,2025-04-14 13:16:56.817000,12144
2843,144 YZ 08,17674,7,L001,027285,0.000000,CIFT,2025-02-12 17:36:53.913000,2843
5399,144 YZ 08,17674,7,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5399
12145,144 YZ 08,17674,7,L001,030878,0.000000,CIFT,2025-04-14 13:16:56.817000,12145
2844,144 YZ 08,17674,8,L001,027285,0.000000,CIFT,2025-02-12 17:36:53.913000,2844
5400,144 YZ 08,17674,8,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5400
12146,144 YZ 08,17674,8,L001,030878,0.000000,CIFT,2025-04-14 13:16:56.817000,12146
2845,144 YZ 08,17674,9,L001,027285,0.000000,CIFT,2025-02-12 17:36:53.913000,2845
5401,144 YZ 08,17674,9,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5401
12147,144 YZ 08,17674,9,L001,030878,0.000000,CIFT,2025-04-14 13:16:56.817000,12147
2846,144 YZ 08,17674,10,L001,027285,0.000000,CIFT,2025-02-12 17:36:53.913000,2846
5402,144 YZ 08,17674,10,L001,028272,0.000000,CIFT,2025-02-27 17:14:38.263000,5402
2491,144 YZ 08,17675,6,L001,027285,0.000000,CIFT,2025-02-06 14:43:29.200000,2491
2492,144 YZ 08,17675,7,L001,027285,0.000000,CIFT,2025-02-06 14:43:29.200000,2492
2493,144 YZ 08,17675,8,L001,027285,0.000000,CIFT,2025-02-06 14:43:29.200000,2493
2494,144 YZ 08,17675,9,L001,027285,0.000000,CIFT,2025-02-06 14:43:29.200000,2494
2495,144 YZ 08,17675,10,L001,027285,0.000000,CIFT,2025-02-06 14:43:29.200000,2495
15483,144 YZ 08,18116,4,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15483
15484,144 YZ 08,18116,5,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15484
15485,144 YZ 08,18116,6,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15485
15486,144 YZ 08,18116,7,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15486
15487,144 YZ 08,18116,8,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15487
15488,144 YZ 08,18116,9,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15488
15489,144 YZ 08,18116,10,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15489
15490,144 YZ 08,18116,11,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15490
3167,144 YZ 08,18117,4,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3167
3168,144 YZ 08,18117,5,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3168
3169,144 YZ 08,18117,6,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3169
15478,144 YZ 08,18117,6,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15478
3170,144 YZ 08,18117,7,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3170
15479,144 YZ 08,18117,7,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15479
3171,144 YZ 08,18117,8,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3171
15480,144 YZ 08,18117,8,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15480
3172,144 YZ 08,18117,9,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3172
15481,144 YZ 08,18117,9,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15481
3173,144 YZ 08,18117,10,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3173
15482,144 YZ 08,18117,10,L001,031489,0.000000,CIFT,2025-05-20 15:50:16.583000,15482
15522,144 YZ 08,18200,7,L001,031489,0.000000,CIFT,2025-05-21 12:46:19.120000,15522
15523,144 YZ 08,18200,8,L001,031489,0.000000,CIFT,2025-05-21 12:46:19.120000,15523
15524,144 YZ 08,18200,9,L001,031489,0.000000,CIFT,2025-05-21 12:46:19.120000,15524
15525,144 YZ 08,18200,10,L001,031489,0.000000,CIFT,2025-05-21 12:46:19.120000,15525
15526,144 YZ 08,18200,11,L001,031489,0.000000,CIFT,2025-05-21 12:46:19.120000,15526
3405,144 YZ 08,20507,6,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3405
3406,144 YZ 08,20507,7,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3406
3407,144 YZ 08,20507,8,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3407
3408,144 YZ 08,20507,9,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3408
3409,144 YZ 08,20507,11,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3409
3592,144 YZ 08,20508,6,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3592
3593,144 YZ 08,20508,7,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3593
3594,144 YZ 08,20508,8,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3594
3595,144 YZ 08,20508,9,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3595
3596,144 YZ 08,20508,11,L001,028364,0.000000,CIFT,2025-02-14 11:11:46.843000,3596
14430,144 YZ 10,17674,4,L001,031363,0.000000,CIFT,2025-05-07 15:24:41.217000,14430
14431,144 YZ 10,17674,5,L001,031363,0.000000,CIFT,2025-05-07 15:24:41.217000,14431
14432,144 YZ 10,17674,6,L001,031363,0.000000,CIFT,2025-05-07 15:24:41.217000,14432
14433,144 YZ 10,17674,7,L001,031363,0.000000,CIFT,2025-05-07 15:24:41.217000,14433
14434,144 YZ 10,17674,8,L001,031363,0.000000,CIFT,2025-05-07 15:24:41.217000,14434
14435,144 YZ 10,17674,9,L001,031363,0.000000,CIFT,2025-05-07 15:24:41.217000,14435
14692,144 YZ 10,18116,4,L001,031363,0.000000,CIFT,2025-05-08 10:37:37.050000,14692
14693,144 YZ 10,18116,5,L001,031363,0.000000,CIFT,2025-05-08 10:37:37.050000,14693
14694,144 YZ 10,18116,6,L001,031363,0.000000,CIFT,2025-05-08 10:37:37.050000,14694
14695,144 YZ 10,18116,7,L001,031363,0.000000,CIFT,2025-05-08 10:37:37.050000,14695
14696,144 YZ 10,18116,8,L001,031363,0.000000,CIFT,2025-05-08 10:37:37.050000,14696
6520,144 YZ 10,18116,9,L001,028568,0.000000,CIFT,2025-03-06 12:11:03.313000,6520
14697,144 YZ 10,18116,9,L001,031363,0.000000,CIFT,2025-05-08 10:37:37.050000,14697
6521,144 YZ 10,18116,10,L001,028568,0.000000,CIFT,2025-03-06 12:11:03.313000,6521
6522,144 YZ 10,18116,11,L001,028568,0.000000,CIFT,2025-03-06 12:11:03.313000,6522
8242,144 YZ 10,18117,4,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8242
5225,144 YZ 10,18117,5,L001,028567,0.000000,CIFT,2025-02-27 12:04:07.180000,5225
8243,144 YZ 10,18117,5,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8243
9160,144 YZ 10,18117,5,L001,030216,0.000000,CIFT,2025-03-21 12:30:33.677000,9160
16424,144 YZ 10,18117,5,L001,031687,4.000000,CIFT,2025-05-30 15:20:11.030000,16424
5226,144 YZ 10,18117,6,L001,028567,0.000000,CIFT,2025-02-27 12:04:07.180000,5226
8244,144 YZ 10,18117,6,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8244
9161,144 YZ 10,18117,6,L001,030216,0.000000,CIFT,2025-03-21 12:30:33.677000,9161
10008,144 YZ 10,18117,6,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,10008
16425,144 YZ 10,18117,6,L001,031687,4.000000,CIFT,2025-05-30 15:20:11.030000,16425
5227,144 YZ 10,18117,7,L001,028567,0.000000,CIFT,2025-02-27 12:04:07.180000,5227
8245,144 YZ 10,18117,7,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8245
9162,144 YZ 10,18117,7,L001,030216,0.000000,CIFT,2025-03-21 12:30:33.677000,9162
10009,144 YZ 10,18117,7,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,10009
16426,144 YZ 10,18117,7,L001,031687,4.000000,CIFT,2025-05-30 15:20:11.030000,16426
5228,144 YZ 10,18117,8,L001,028567,0.000000,CIFT,2025-02-27 12:04:07.180000,5228
8246,144 YZ 10,18117,8,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8246
9163,144 YZ 10,18117,8,L001,030216,0.000000,CIFT,2025-03-21 12:30:33.677000,9163
10010,144 YZ 10,18117,8,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,10010
6112,144 YZ 10,18117,9,L001,028568,0.000000,CIFT,2025-03-05 17:56:40.727000,6112
8247,144 YZ 10,18117,9,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8247
10011,144 YZ 10,18117,9,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,10011
6113,144 YZ 10,18117,10,L001,028568,0.000000,CIFT,2025-03-05 17:56:40.727000,6113
8248,144 YZ 10,18117,10,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8248
10012,144 YZ 10,18117,10,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,10012
6114,144 YZ 10,18117,11,L001,028568,0.000000,CIFT,2025-03-05 17:56:40.727000,6114
8249,144 YZ 10,18117,11,L001,029829,0.000000,CIFT,2025-03-17 14:51:12.710000,8249
9969,144 YZ 10,18462,4,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9969
9970,144 YZ 10,18462,5,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9970
9971,144 YZ 10,18462,6,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9971
9972,144 YZ 10,18462,7,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9972
9973,144 YZ 10,18462,8,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9973
9974,144 YZ 10,18462,9,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9974
9975,144 YZ 10,18462,10,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9975
9976,144 YZ 10,18462,11,L001,030526,0.000000,CIFT,2025-03-25 13:32:00.723000,9976
8850,144 YZ 10,20579,4,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8850
8851,144 YZ 10,20579,5,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8851
8852,144 YZ 10,20579,6,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8852
8853,144 YZ 10,20579,7,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8853
8854,144 YZ 10,20579,8,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8854
8855,144 YZ 10,20579,9,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8855
8856,144 YZ 10,20579,10,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8856
8857,144 YZ 10,20579,11,L001,029829,0.000000,CIFT,2025-03-18 11:15:30.127000,8857
4659,144- YZ 115,17674,4,L001,028276,0.000000,CIFT,2025-02-27 17:14:38.263000,4659
4660,144- YZ 115,17674,5,L001,028276,0.000000,CIFT,2025-02-27 17:14:38.263000,4660
4661,144- YZ 115,17674,6,L001,028276,0.000000,CIFT,2025-02-27 17:14:38.263000,4661
5552,144- YZ 115,17674,6,L001,029285,0.000000,CIFT,2025-02-27 16:23:17.840000,5552
5553,144- YZ 115,17674,7,L001,029285,0.000000,CIFT,2025-02-27 16:23:17.840000,5553
4662,144- YZ 115,17674,8,L001,028276,0.000000,CIFT,2025-02-27 17:14:38.263000,4662
5554,144- YZ 115,17674,8,L001,029285,0.000000,CIFT,2025-02-27 16:23:17.840000,5554
4663,144- YZ 115,17674,9,L001,028276,0.000000,CIFT,2025-02-27 17:14:38.263000,4663
5555,144- YZ 115,17674,9,L001,029285,0.000000,CIFT,2025-02-27 16:23:17.840000,5555
4664,144- YZ 115,17674,10,L001,028276,0.000000,CIFT,2025-02-27 17:14:38.263000,4664
5556,144- YZ 115,17674,10,L001,029285,0.000000,CIFT,2025-02-27 16:23:17.840000,5556
12261,144 YZ 43,17674,5,L001,030879,0.000000,CIFT,2025-04-14 18:22:27.020000,12261
12262,144 YZ 43,17674,6,L001,030879,0.000000,CIFT,2025-04-14 18:22:27.020000,12262
12263,144 YZ 43,17674,7,L001,030879,0.000000,CIFT,2025-04-14 18:22:27.020000,12263
12264,144 YZ 43,17674,8,L001,030879,0.000000,CIFT,2025-04-14 18:22:27.020000,12264
7328,144 YZ 43,18057,5,L001,029822,0.000000,CIFT,2025-03-12 16:39:46.663000,7328
7329,144 YZ 43,18057,6,L001,029822,0.000000,CIFT,2025-03-12 16:39:46.663000,7329
7330,144 YZ 43,18057,7,L001,029822,0.000000,CIFT,2025-03-12 16:39:46.663000,7330
7331,144 YZ 43,18057,8,L001,029822,0.000000,CIFT,2025-03-12 16:39:46.663000,7331
7332,144 YZ 43,18057,9,L001,029822,0.000000,CIFT,2025-03-12 16:39:46.663000,7332
7333,144 YZ 43,18057,10,L001,029822,0.000000,CIFT,2025-03-12 16:39:46.663000,7333
8537,144 YZ 787-1,16698,4,L001,029821,0.000000,CIFT,2025-03-19 15:51:08.073000,8537
8538,144 YZ 787-1,16698,5,L001,029821,0.000000,CIFT,2025-03-19 15:51:08.073000,8538
8539,144 YZ 787-1,16698,6,L001,029821,0.000000,CIFT,2025-03-19 15:51:08.073000,8539
8540,144 YZ 787-1,16698,7,L001,029821,0.000000,CIFT,2025-03-19 15:51:08.073000,8540
8541,144 YZ 787-1,16698,8,L001,029821,0.000000,CIFT,2025-03-19 15:51:08.073000,8541
478,144-KS 162,17674,5,L001,027186,0.000000,CIFT,2024-12-04 17:32:56.770000,478
479,144-KS 162,17674,6,L001,027186,0.000000,CIFT,2024-12-04 17:32:56.770000,479
480,144-KS 162,17674,7,L001,027186,0.000000,CIFT,2024-12-04 17:32:56.770000,480
481,144-KS 162,17674,8,L001,027186,0.000000,CIFT,2024-12-04 17:32:56.770000,481
482,144-KS 162,17674,9,L001,027186,0.000000,CIFT,2024-12-04 17:32:56.770000,482
483,144-KS 162,17674,10,L001,027186,0.000000,CIFT,2024-12-04 17:32:56.770000,483
878,144-KS 162,18057,5,L001,,-1.000000,CIFT,2024-12-19 13:02:47.813000,878
685,144-KS 162,18057,5,L001,027186,1.000000,CIFT,2024-12-06 09:55:16.693000,685
879,144-KS 162,18057,6,L001,,-2.000000,CIFT,2024-12-19 13:02:47.813000,879
686,144-KS 162,18057,6,L001,027186,2.000000,CIFT,2024-12-06 09:55:16.693000,686
880,144-KS 162,18057,7,L001,,-2.000000,CIFT,2024-12-19 13:02:47.813000,880
687,144-KS 162,18057,7,L001,027186,2.000000,CIFT,2024-12-06 09:55:16.693000,687
881,144-KS 162,18057,8,L001,,-1.000000,CIFT,2024-12-19 13:02:47.813000,881
688,144-KS 162,18057,8,L001,027186,1.000000,CIFT,2024-12-06 09:55:16.693000,688
882,144-KS 162,18057,9,L001,,-1.000000,CIFT,2024-12-19 13:02:47.813000,882
689,144-KS 162,18057,9,L001,027186,1.000000,CIFT,2024-12-06 09:55:16.693000,689
883,144-KS 162,18057,10,L001,,-1.000000,CIFT,2024-12-19 13:02:47.813000,883
690,144-KS 162,18057,10,L001,027186,1.000000,CIFT,2024-12-06 09:55:16.693000,690
10048,144-YZ 378,16698,3,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10048
10049,144-YZ 378,16698,4,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10049
10050,144-YZ 378,16698,5,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10050
10051,144-YZ 378,16698,6,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10051
10052,144-YZ 378,16698,7,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10052
10053,144-YZ 378,16698,8,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10053
10054,144-YZ 378,16698,9,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10054
10055,144-YZ 378,16698,10,L001,029587,0.000000,CIFT,2025-03-25 13:32:00.723000,10055
5210,144-YZ 381,16698,4,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5210
5211,144-YZ 381,16698,5,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5211
5212,144-YZ 381,16698,6,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5212
5213,144-YZ 381,16698,7,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5213
5214,144-YZ 381,16698,8,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5214
5215,144-YZ 381,16698,9,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5215
5216,144-YZ 381,16698,10,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5216
5217,144-YZ 381,16698,11,L001,028947,0.000000,CIFT,2025-02-26 18:25:22.657000,5217
1267,144-YZ 381,16748,4,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1267
5989,144-YZ 381,16748,4,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5989
6105,144-YZ 381,16748,4,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6105
11859,144-YZ 381,16748,4,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11859
1268,144-YZ 381,16748,5,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1268
5990,144-YZ 381,16748,5,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5990
6106,144-YZ 381,16748,5,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6106
11860,144-YZ 381,16748,5,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11860
1269,144-YZ 381,16748,6,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1269
5991,144-YZ 381,16748,6,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5991
6107,144-YZ 381,16748,6,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6107
9210,144-YZ 381,16748,6,L001,030136,0.000000,CIFT,2025-03-20 12:16:36.033000,9210
11861,144-YZ 381,16748,6,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11861
1270,144-YZ 381,16748,7,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1270
5992,144-YZ 381,16748,7,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5992
6108,144-YZ 381,16748,7,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6108
9211,144-YZ 381,16748,7,L001,030136,0.000000,CIFT,2025-03-20 12:16:36.033000,9211
11862,144-YZ 381,16748,7,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11862
1271,144-YZ 381,16748,8,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1271
5993,144-YZ 381,16748,8,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5993
6109,144-YZ 381,16748,8,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6109
9212,144-YZ 381,16748,8,L001,030136,0.000000,CIFT,2025-03-20 12:16:36.033000,9212
11863,144-YZ 381,16748,8,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11863
1272,144-YZ 381,16748,9,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1272
5994,144-YZ 381,16748,9,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5994
6110,144-YZ 381,16748,9,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6110
9213,144-YZ 381,16748,9,L001,030136,0.000000,CIFT,2025-03-20 12:16:36.033000,9213
11864,144-YZ 381,16748,9,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11864
1273,144-YZ 381,16748,10,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1273
5995,144-YZ 381,16748,10,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5995
6111,144-YZ 381,16748,10,L001,029334,0.000000,CIFT,2025-03-05 12:57:04.110000,6111
9214,144-YZ 381,16748,10,L001,030136,0.000000,CIFT,2025-03-20 12:16:36.033000,9214
11865,144-YZ 381,16748,10,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11865
1274,144-YZ 381,16748,11,L001,027317,0.000000,CIFT,2025-01-24 09:53:44.613000,1274
5996,144-YZ 381,16748,11,L001,028947,0.000000,CIFT,2025-03-05 12:02:17.490000,5996
9215,144-YZ 381,16748,11,L001,030136,0.000000,CIFT,2025-03-20 12:16:36.033000,9215
11866,144-YZ 381,16748,11,L001,030863,0.000000,CIFT,2025-04-10 13:01:11.920000,11866
3856,144-YZ 381,18210,4,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3856
3857,144-YZ 381,18210,5,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3857
3858,144-YZ 381,18210,6,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3858
3859,144-YZ 381,18210,7,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3859
3860,144-YZ 381,18210,8,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3860
3861,144-YZ 381,18210,9,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3861
3985,144-YZ 381,20495,4,L001,028066,0.000000,CIFT,2025-02-19 16:01:53.763000,3985
3710,144-YZ 381,20495,4,L001,028217,0.000000,CIFT,2025-02-24 11:05:48.167000,3710
3942,144-YZ 381,20495,4,L001,028350,0.000000,CIFT,2025-02-18 11:24:26.403000,3942
3862,144-YZ 381,20495,4,L001,028395,0.000000,CIFT,2025-02-21 13:08:25.350000,3862
8563,144-YZ 381,20495,4,L001,029239,0.000000,CIFT,2025-03-20 12:16:06.250000,8563
6935,144-YZ 381,20495,4,L001,029334,0.000000,CIFT,2025-03-10 14:28:03.847000,6935
8531,144-YZ 381,20495,4,L001,030157,0.000000,CIFT,2025-03-17 17:45:00.483000,8531
12148,144-YZ 381,20495,4,L001,030863,0.000000,CIFT,2025-04-17 17:58:11.557000,12148
