Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont
MuhDefKeb,kebirson,QRFisNo1,TQRLabel,QRGroupHeaderBand,T,Fiş No      ,0,114,52,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRFisno2,TQRLabel,QRGroupHeaderBand,F,Fiş No      ,48,817,52,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRFisTur1,TQRLabel,QRGroupHeaderBand,T,Fiş Türü,0,64,49,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRFisTur2,TQRLabel,QRGroupHeaderBand,F,Fiş Türü,67,806,49,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRgroupFooterBand,TQRBand,QuickRepMain,T,,172,0,0,196,Arial	10	-2147483640	-13	1	fsBold
MuhDefKeb,kebirson,QRGroupHeaderBand,TQRBand,QuickRepMain,T,,130,0,0,16,Arial	10	-2147483640	-13	1	fsBold
MuhDefKeb,kebirson,QRHesap,TQRLabel,QRDetailBand,T,Hesap Kodu :,0,0,66,15,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRHesKod,TQRLabel,ColumnHeaderBand1,F,Hesap Kodu :,4,24,85,15,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRLabel1,TQRLabel,ColumnHeaderBand1,F,Bel.No,22,541,39,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRLabel2,TQRLabel,ColumnHeaderBand1,F,Bel.No,22,155,39,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRLocation,TQRLabel,QRPageHeaderBand,F,Lokasyon(lar) :,64,8,89,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRPageHeaderBand,TQRBand,QuickRepMain,T,,0,0,0,62,Arial	10	-2147483640	-13	1	fsBold
MuhDefKeb,kebirson,QRRaporTarih,TQRLabel,QRPageHeaderBand,T,Rapor Tarihleri : ,40,256,91,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRSayfaNo,TQRLabel,QRPageHeaderBand,T,Sayfa No : ,37,976,55,17,Arial	8	-2147483640	-11	1
MuhDefKeb,kebirson,QRShape1,TQRShape,QRGroupHeaderBand,T,[QRShape1],0,540,2,16,Arial	10	-2147483640	-13	1	fsBold
MuhDefKeb,kebirson,QRShape2,TQRShape,QRSubDetailBand,F,[QRShape2],88,602,2,17,Arial	10	-2147483640	-13	1	fsBold
MuhDefKeb,kebirson,QRSSayfaNo,TQRSysData,QRPageHeaderBand,T,[QRSSayfaNo],37,1040,39,17,Arial	8	-2147483640	-11	1
MuhDefKeb,kebirson,QRSubDetailBand,TQRSubDetail,QuickRepMain,T,,149,0,0,20,Arial	10	-2147483640	-13	1	fsBold
MuhDefKeb,kebirson,QRTarih1,TQRLabel,QRGroupHeaderBand,T,Tarih          ,0,0,61,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRTarih2,TQRLabel,QRGroupHeaderBand,F,Tarih          ,71,791,61,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRYevNo1,TQRLabel,QRGroupHeaderBand,T,Yev. No    ,-1,168,52,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,QRYevno2,TQRLabel,QRGroupHeaderBand,F,Yev. No    ,70,854,52,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRBakisaret,TQRLabel,QRSubDetailBand,T,Toplam :,-1,656,20,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRBakiye,TQRDBText,QRSubDetailBand,T,[xQRBakiye],0,681,103,15,Arial	8	-2147483640	-11	1
MuhDefKeb,kebirson,xQRBasimTarih,TQRLabel,QRPageHeaderBand,F,[BasimTarih],14,512,71,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRDevAla,TQRLabel,ColumnHeaderBand1,F,[Devir Ala],46,652,66,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRDevBorc,TQRLabel,ColumnHeaderBand1,F,[Devir Borç],46,282,66,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRFirmUn,TQRLabel,QRPageHeaderBand,F,[Firma Unvanı],8,160,665,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb,kebirson,xQRHesKod,TQRLabel,ColumnHeaderBand1,F,[Hesap Kodu],4,113,184,15,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRHesTanim,TQRLabel,ColumnHeaderBand1,F,[Hesap Tanımı],4,305,368,15,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRKatalog,TQRLabel,QRPageHeaderBand,T,[Katalog],40,8,49,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRLocation,TQRLabel,QRPageHeaderBand,F,[Lokasyon(lar)],64,104,665,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRParaCinsi,TQRLabel,QRPageHeaderBand,T,[ParaCinsi],40,656,61,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRRapTar1,TQRLabel,QRPageHeaderBand,T,[RaporTarih1],40,352,77,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRRapTar2,TQRLabel,QRPageHeaderBand,T,[RaporTarih2],40,432,81,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRTopAla,TQRLabel,QRgroupFooterBand,F,Toplam :,12,502,66,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb,kebirson,xQRTopBorc,TQRLabel,QRgroupFooterBand,F,Toplam :,8,256,66,17,Arial	8	-2147483640	-11	1	fsBold
MuhDefKeb1,<Default>,ColumnHeaderBand1,TQRBand,QR_DefKebir1,T,,121,19,778,64,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QRAck1,TQRLabel,ColumnHeaderBand1,T,Açıklama                                                                                            ,22,250,59,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRAck2,TQRLabel,ColumnHeaderBand1,T,Açıklama                                                                                            ,22,638,67,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRBasimTarih,TQRLabel,QRPageHeaderBand,T,Basım Tarihi :,14,432,75,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRBaslik,TQRLabel,QRPageHeaderBand,T,Defter-i Kebir,8,8,149,23,Arial	14	-16777208	-19	1	fsBold
MuhDefKeb1,<Default>,QRBorc,TQRLabel,ColumnHeaderBand1,T,Borç,22,310,66,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRCredit,TQRLabel,ColumnHeaderBand1,T,Alacak,22,708,66,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRDBAck1,TQRLabel,QRSubDetailBand,T,QRDBAck1,5,250,59,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBAck2,TQRLabel,QRSubDetailBand,T,QRDBAck2,5,638,67,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBAlacak,TQRLabel,QRSubDetailBand,T,QRDBAlacak,5,708,66,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBBelgeno1,TQRLabel,QRSubDetailBand,T,QRDBBelgeno1,5,168,31,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBBelgeno2,TQRLabel,QRSubDetailBand,T,QRDBBelgeno2,5,553,32,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBBorc,TQRLabel,QRSubDetailBand,T,QRDBBorc,5,310,66,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBEvrakno1,TQRLabel,QRSubDetailBand,T,QRDBEvrakno1,5,138,30,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBEvrakno2,TQRLabel,QRSubDetailBand,T,QRDBEvrakno2,5,524,30,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBFisno1,TQRLabel,QRSubDetailBand,T,QRDBFisno1,5,99,38,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBFisno2,TQRLabel,QRSubDetailBand,T,QRDBFisno2,5,482,39,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBFisTur1,TQRLabel,QRSubDetailBand,T,QRDBFisTur1,5,48,49,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBFisTur2,TQRLabel,QRSubDetailBand,T,QRDBFisTur2,5,434,47,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBFisType,TQRLabel,QRSubDetailBand,T,QRDBFisType,22,79,49,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBHAd,TQRDBText,QRDetailBand,T,DEFINITION,0,229,340,15,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRDBHKod,TQRDBText,QRDetailBand,T,CODE,0,72,137,15,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRDBMuhKod1,TQRLabel,QRSubDetailBand,T,QRDBMuhKod1,22,1,103,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBMuhKod2,TQRLabel,QRSubDetailBand,T,QRDBMuhKod2,22,382,103,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBSatirAck1,TQRLabel,QRSubDetailBand,T,QRDBSatirAck1,22,105,87,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBSatirAck2,TQRLabel,QRSubDetailBand,T,QRDBSatirAck2,22,486,87,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBTarih1,TQRLabel,QRSubDetailBand,T,QRDBTarih1,5,0,49,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBTarih2,TQRLabel,QRSubDetailBand,T,QRDBTarih2,5,384,49,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBYevNo1,TQRLabel,QRSubDetailBand,T,QRDBYevNo1,5,199,50,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDBYevNo2,TQRLabel,QRSubDetailBand,T,QRDBYevNo2,5,584,52,15,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRDetailBand,TQRBand,QR_DefKebir1,T,,185,19,778,24,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QREvrakNo1,TQRLabel,ColumnHeaderBand1,T,Evrak No      ,22,137,23,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QREvrakno2,TQRLabel,ColumnHeaderBand1,T,Evrak No      ,22,522,22,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRExpTopAla,TQRExpr,QRgroupFooterBand,T,SUM(ADODataSet2.CREDIT),8,692,66,17,Arial	10	-16777208	-13	1	fsBold
MuhDefKeb1,<Default>,QRExpTopBorc,TQRExpr,QRgroupFooterBand,T,SUM(ADODataSet2.DEBIT)  + 1000000000,8,306,66,17,Arial	10	-16777208	-13	1	fsBold
MuhDefKeb1,<Default>,QRFisNo1,TQRLabel,ColumnHeaderBand1,T,Fiş No      ,22,99,37,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRFisno2,TQRLabel,ColumnHeaderBand1,T,Fiş No      ,22,483,37,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRFisTur1,TQRLabel,ColumnHeaderBand1,T,Fiş Türü,22,48,49,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRFisTur2,TQRLabel,ColumnHeaderBand1,T,Fiş Türü,22,434,49,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRgroupFooterBand,TQRBand,QR_DefKebir1,T,,249,19,778,29,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QRHesap,TQRLabel,QRDetailBand,T,Hesap Kodu :,0,0,66,15,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRHesKod,TQRLabel,ColumnHeaderBand1,T,Hesap Kodu :,4,24,85,15,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRLabel1,TQRLabel,ColumnHeaderBand1,T,Bel.No,22,545,37,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRLabel2,TQRLabel,ColumnHeaderBand1,T,Bel.No,22,160,37,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRLocation,TQRLabel,QRPageHeaderBand,T,Lokasyon(lar) :,64,8,89,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRPageHeaderBand,TQRBand,QR_DefKebir1,T,,38,19,778,83,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QRRaporTarih,TQRLabel,QRPageHeaderBand,T,Rapor Tarihleri : ,40,256,91,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRSayfaNo,TQRLabel,QRPageHeaderBand,T,Sayfa No : ,13,614,55,17,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRShape1,TQRShape,ColumnHeaderBand1,T,,23,379,2,16,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QRShape2,TQRShape,QRSubDetailBand,T,,4,379,2,17,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QRSSayfaNo,TQRSysData,QRPageHeaderBand,T,(Page#),13,678,39,17,Arial	8	-16777208	-11	1
MuhDefKeb1,<Default>,QRSubDetailBand,TQRSubDetail,QR_DefKebir1,T,,209,19,778,40,Arial	10	-16777208	-13	1
MuhDefKeb1,<Default>,QRTarih1,TQRLabel,ColumnHeaderBand1,T,Tarih          ,22,0,49,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRTarih2,TQRLabel,ColumnHeaderBand1,T,Tarih          ,22,384,49,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRYevNo1,TQRLabel,ColumnHeaderBand1,T,Yev. No    ,22,200,50,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,QRYevno2,TQRLabel,ColumnHeaderBand1,T,Yev. No    ,22,584,52,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRBasimTarih,TQRLabel,QRPageHeaderBand,T,[BasimTarih],14,512,71,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRDevAla,TQRLabel,ColumnHeaderBand1,T,[Devir Ala],46,708,66,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRDevBorc,TQRLabel,ColumnHeaderBand1,T,[Devir Borç],46,310,66,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRFirmUn,TQRLabel,QRPageHeaderBand,T,[Firma Unvanı],8,160,665,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRHesKod,TQRLabel,ColumnHeaderBand1,T,[Hesap Kodu],4,113,184,15,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRHesTanim,TQRLabel,ColumnHeaderBand1,T,[Hesap Tanımı],4,305,368,15,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRKatalog,TQRLabel,QRPageHeaderBand,T,[Katalog],40,8,49,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRLocation,TQRLabel,QRPageHeaderBand,T,[Lokasyon(lar)],64,104,665,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRParaCinsi,TQRLabel,QRPageHeaderBand,T,[ParaCinsi],40,656,61,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRRapTar1,TQRLabel,QRPageHeaderBand,T,[RaporTarih1],40,352,77,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRRapTar2,TQRLabel,QRPageHeaderBand,T,[RaporTarih2],40,432,81,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRTopAla,TQRLabel,QRgroupFooterBand,T,Toplam :,8,620,66,17,Arial	8	-16777208	-11	1	fsBold
MuhDefKeb1,<Default>,xQRTopBorc,TQRLabel,QRgroupFooterBand,T,Toplam :,8,238,66,17,Arial	8	-16777208	-11	1	fsBold
MuhFis,<Default>,ColumnHeaderBand1,TQRBand,YzcFisYazdir,T,,129,19,1085,18,Arial	8	-2147483640	-11	1
MuhFis,<Default>,DetailBand1,TQRBand,YzcFisYazdir,T,,147,19,1085,18,Arial	8	-2147483640	-11	1
MuhFis,<Default>,PageFooterBand1,TQRBand,YzcFisYazdir,T,,194,19,1085,40,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRAccCode,TQRLabel,ColumnHeaderBand1,T,Hesap Kodu,0,0,97,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRAck,TQRLabel,TitleBand1,T,Açyklama :,64,5,57,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QRBelgeno,TQRLabel,TitleBand1,T,Belge No :,40,368,55,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QRCalcDef,TQRLabel,ColumnHeaderBand1,T,Hesap Ady,0,101,116,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRCalcMMC,TQRLabel,ColumnHeaderBand1,T,MM Kod,0,941,57,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRCalcMMDef,TQRLabel,ColumnHeaderBand1,T,"MM Tanym,",0,1000,78,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRCredit,TQRLabel,ColumnHeaderBand1,T,Alacak,0,781,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRCur,TQRLabel,ColumnHeaderBand1,T,Kur,0,653,28,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRDBAccCode,TQRDBText,DetailBand1,T,ACCOUNTCODE,0,0,97,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBCalcDef,TQRDBText,DetailBand1,T,CALCDEFINITION,0,101,116,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBCalcMMC,TQRDBText,DetailBand1,T,CALCMMCODE,0,941,57,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBCalcMMDef,TQRDBText,DetailBand1,T,CALCMMDEFINITION,0,1000,78,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBCredit,TQRDBText,DetailBand1,T,CREDIT,0,781,92,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBCur,TQRDBText,DetailBand1,T,CURRENCYTYPE,0,653,28,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBDebit,TQRDBText,DetailBand1,T,DEBIT,0,685,92,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBLineExp,TQRDBText,DetailBand1,T,LINEEXP,0,221,428,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDBOzKodS,TQRDBText,DetailBand1,T,PRIVATECODE,0,877,57,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,QRDCinsi,TQRLabel,ColumnHeaderBand1,F,D.Cinsi,0,906,31,15,Arial	8	-16777208	-11	1	fsBold	fsUnderline
MuhFis,<Default>,QRDDCinsi,TQRDBText,DetailBand1,F,E_CODE,0,909,27,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,QRDDKur,TQRDBText,DetailBand1,F,E_RATE,0,847,29,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,QRDDTutar,TQRDBText,DetailBand1,F,E_TOTAL,-1,877,29,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,QRDebit,TQRLabel,ColumnHeaderBand1,T,Borç,0,685,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRDEvrakNo,TQRDBText,DetailBand1,F,DOCU_NO,0,232,65,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,QRDEvrakTar,TQRDBText,DetailBand1,F,DOCU_DATE,0,297,58,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,QRDkur,TQRLabel,ColumnHeaderBand1,F,D.Kur,0,842,35,15,Arial	8	-16777208	-11	1	fsBold	fsUnderline
MuhFis,<Default>,QRDTutar,TQRLabel,ColumnHeaderBand1,F,D.Tutar,0,878,28,15,Arial	8	-16777208	-11	1	fsBold	fsUnderline
MuhFis,<Default>,QREvrakNo,TQRLabel,ColumnHeaderBand1,F,Evrak No,1,233,62,15,Arial	8	-16777208	-11	1	fsBold	fsUnderline
MuhFis,<Default>,QREvrakTar,TQRLabel,ColumnHeaderBand1,F,Evrak Tarihi,1,297,59,15,Arial	8	-16777208	-11	1	fsBold	fsUnderline
MuhFis,<Default>,QRFisNo,TQRLabel,TitleBand1,T,Fi? No :,40,22,40,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QRFisTar,TQRLabel,TitleBand1,T,Fi? Tarihi :,40,180,57,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QRFisTipi,TQRLabel,TitleBand1,T,Fi? Tipi :,16,16,46,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QRKayitTar,TQRLabel,TitleBand1,F,Kayıt Tarihi,25,742,61,15,Arial	8	-16777208	-11	1	fsBold
MuhFis,<Default>,QRKayitYapan,TQRLabel,TitleBand1,F,Kayıt Yapan:,10,741,66,15,Arial	8	-16777208	-11	1	fsBold
MuhFis,<Default>,QRKaynak,TQRLabel,TitleBand1,F,İşl.Kaynağı,68,741,59,15,Arial	8	-16777208	-11	1	fsBold
MuhFis,<Default>,QRLineExp,TQRLabel,ColumnHeaderBand1,T,Satyr Açyklamasy,0,221,428,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRLocation,TQRLabel,TitleBand1,T,Lokasyon :,16,176,61,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QROzelKod,TQRLabel,TitleBand1,T,Özel Kod :,40,536,55,15,Arial	8	-2147483640	-11	1	fsBold
MuhFis,<Default>,QROzKodS,TQRLabel,ColumnHeaderBand1,T,Özel Kod,0,877,57,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,QRShape1,TQRShape,SummaryBand1,F,QRShape1,3,660,92,1,Arial	10	-16777208	-13	1
MuhFis,<Default>,QRShape2,TQRShape,SummaryBand1,F,QRShape2,3,754,92,1,Arial	10	-16777208	-13	1
MuhFis,<Default>,QRUpdateName,TQRLabel,TitleBand1,F,UpdateName:,39,741,73,15,Arial	8	-16777208	-11	1	fsBold
MuhFis,<Default>,QRUpdateTar,TQRLabel,TitleBand1,F,UpdateTarihi:,52,741,73,15,Arial	8	-16777208	-11	1	fsBold
MuhFis,<Default>,SummaryBand1,TQRBand,YzcFisYazdir,T,,165,19,1085,29,Arial	8	-2147483640	-11	1
MuhFis,<Default>,TitleBand1,TQRBand,YzcFisYazdir,T,,38,19,1085,91,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRAck,TQRLabel,TitleBand1,T,[Açyklama],63,72,50,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRBelgeno,TQRLabel,TitleBand1,T,[Belge No],40,432,50,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRCatalog,TQRLabel,TitleBand1,F,[Catalog],64,240,43,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,xQRFisNo,TQRLabel,TitleBand1,T,[Fi? No],40,72,37,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRFisTar,TQRLabel,TitleBand1,T,[Fi? Tarihi],40,240,50,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRFisTipi,TQRLabel,TitleBand1,T,[Fi? Tip],16,72,38,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRKayitTar,TQRLabel,TitleBand1,F,[KayitTar],26,804,47,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,xQRKayitYapan,TQRLabel,TitleBand1,F,[KayitYapan],9,804,63,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,xQRKaynak,TQRLabel,TitleBand1,F,[Kaynak],69,804,43,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,xQRLocation,TQRLabel,TitleBand1,T,[Lokasyon],16,240,54,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQROzelKod,TQRLabel,TitleBand1,T,[Özel Kod],40,600,51,15,Arial	8	-2147483640	-11	1
MuhFis,<Default>,xQRTopAlacak,TQRLabel,SummaryBand1,T,Borç,8,781,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,xQRTopBorc,TQRLabel,SummaryBand1,T,Borç,8,685,92,15,Arial	8	-2147483640	-11	1	fsBold	fsUndeline
MuhFis,<Default>,xQRUpdateName,TQRLabel,TitleBand1,F,[UpdateName],39,804,68,15,Arial	8	-16777208	-11	1
MuhFis,<Default>,xQRUpdateTar,TQRLabel,TitleBand1,F,[UpdateTar],52,804,57,15,Arial	8	-16777208	-11	1
MuhFis2,<Default>,ColumnHeaderBand1,TQRBand,QR_MuhYazdir2,T,,124,19,778,19,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRAck,TQRLabel,TitleBand1,T,Açıklama :,64,13,57,15,Arial	8	-16777208	-11	1	fsBold
MuhFis2,<Default>,QRAlacak,TQRLabel,ColumnHeaderBand1,T,Alacak,0,704,44,17,Arial	10	-16777208	-13	1	fsBold
MuhFis2,<Default>,QRBand1,TQRBand,QR_MuhYazdir2,T,,143,19,778,19,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRBelgeno,TQRLabel,TitleBand1,T,Belge No :,40,368,55,15,Arial	8	-16777208	-11	1	fsBold
MuhFis2,<Default>,QRBorc,TQRLabel,ColumnHeaderBand1,T,Borç,0,586,30,17,Arial	10	-16777208	-13	1	fsBold
MuhFis2,<Default>,QRDBAlacak,TQRDBText,QRBand1,T,CREDIT,0,624,124,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBBorc,TQRDBText,QRBand1,T,DEBIT,0,485,132,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBCode,TQRDBText,QRSubDetail1,T,HesKod,0,8,321,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBDCode,TQRDBText,QRSubDetail1,T,ACCOUNTCODE,24,8,81,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBDCodeAck,TQRDBText,QRSubDetail1,T,LINEEXP,24,184,81,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBDDef,TQRDBText,QRSubDetail1,T,DEFINITION,24,96,81,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBDetay,TQRDBText,QRSubDetail1,T,DETAY,0,344,132,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBDetayAla,TQRDBText,QRSubDetail1,T,DetayAla,0,624,124,17,Arial	10	-16777208	-13	1
MuhFis2,<Default>,QRDBDetayBorc,TQRDBText,QRSubDetail1,T,DetayBorc,0,485,132,17,Arial	10	-16777208	-13	1
