UserName,CatalogName,AccessKasa,ReadLoc,WriteLoc
EMİR,KOSEM2007,D01,,
EMİR,KOSEM2007,G01,,
EMİR,KOSEM2007,KS01,,
EMİR,KOSEM2007,V01,,
EMİR,KOSEM2007,Z01,,
EMİR,KOSEM2008,D01,,
EMİR,KOSEM2008,KS01,,
EMİR,KOSEM2008,V01,,
EMİR,KOSEM2008,Z01,,
EMİR,KOSEM2009,D01,,
EMİR,KOSEM2009,KS01,,
EMİR,KOSEM2009,T01,,
EMİR,KOSEM2009,V01,,
EMİR,KOSEM2009,Z01,,
EMİR,KOSEM2010,D01,,
EMİR,KOSEM2010,KS01,,
EMİR,KOSEM2010,T01,,
EMİR,KOSEM2010,V01,,
EMİR,KOSEM2010,Z01,,
EMİR,KOSEM2011,D01,,
EMİR,KOSEM2011,KS01,,
EMİR,KOSEM2011,T01,,
EMİR,KOSEM2011,V01,,
EMİR,KOSEM2011,Z01,,
EMİR,KOSEM2012,D01,,
EMİR,KOSEM2012,KS01,,
EMİR,KOSEM2012,T01,,
EMİR,KOSEM2012,V01,,
EMİR,KOSEM2012,Z01,,
EMİR,KOSEM2013,D01,,
EMİR,KOSEM2013,KS01,,
EMİR,KOSEM2013,L01,,
EMİR,KOSEM2013,T01,,
EMİR,KOSEM2013,V01,,
EMİR,KOSEM2013,Z01,,
EMİR,KOSEM2014,D01,,
EMİR,KOSEM2014,KS01,,
EMİR,KOSEM2014,L01,,
EMİR,KOSEM2014,T01,,
EMİR,KOSEM2014,V01,,
EMİR,KOSEM2014,Z01,,
EMİR,KOSEM2016,D01,,
EMİR,KOSEM2016,H01,,
EMİR,KOSEM2016,KS01,,
EMİR,KOSEM2016,L01,,
EMİR,KOSEM2016,T01,,
EMİR,KOSEM2016,V01,,
EMİR,KOSEM2016,Z01,,
EMİR,Kosem2017,D01,,
EMİR,Kosem2017,H01,,
EMİR,Kosem2017,KS01,,
EMİR,Kosem2017,L01,,
EMİR,Kosem2017,T01,,
EMİR,Kosem2017,V01,,
EMİR,Kosem2017,Z01,,
EMİR,Kosem2018,D01,,
EMİR,Kosem2018,H01,,
EMİR,Kosem2018,KS01,,
EMİR,Kosem2018,L01,,
EMİR,Kosem2018,T01,,
EMİR,Kosem2018,V01,,
EMİR,Kosem2018,Z01,,
EMİR,KOSEM2023,D01,,
EMİR,KOSEM2023,H01,,
EMİR,KOSEM2023,T01,,
EMİR,KOSEM2023,V01,,
EMİR,KOSEM2023,Z01,,
EMİR,Kosem22,D01,,
EMİR,Kosem22,H01,,
EMİR,Kosem22,T01,,
EMİR,Kosem22,V01,,
EMİR,Kosem22,Z01,,
EMİR,KOSEM23,Z01,,
ERBIL,Kosem15,E01,,
ERBIL,Kosem15,F01,,
ERBIL,Kosem15,R01,,
ERBIL,Kosem16,E01,,
ERBIL,Kosem16,F01,,
ERBIL,Kosem16,R01,,
ERBIL,Kosem17,E01,,
ERBIL,Kosem17,F01,,
ERBIL,Kosem17,R01,,
ERBIL,Kosem18,E01,,
ERBIL,Kosem18,F01,,
ERBIL,Kosem18,R01,,
ERBIL,KOSEM2023,E01,,
ERBIL,KOSEM2023,F01,,
ERBIL,KOSEM2023,R01,,
ERBIL,Kosem22,E01,,
ERBIL,Kosem22,F01,,
ERBIL,Kosem22,R01,,
ERBIL,KOSEM23,E01,,
ERBIL,KOSEM23,F01,,
ERBIL,KOSEM23,R01,,
ERSEN,KOSEM,D01,,
ERSEN,KOSEM,G01,,
ERSEN,KOSEM,KS01,,
ERSEN,KOSEM,V01,,
ERSEN,KOSEM,Z01,,
ERSEN,Kosem13,D01,,
ERSEN,Kosem13,KS01,,
ERSEN,Kosem13,L01,,
ERSEN,Kosem13,T01,,
ERSEN,Kosem13,V01,,
ERSEN,Kosem13,Z01,,
ERSEN,Kosem14,D01,,
ERSEN,Kosem14,H01,,
ERSEN,Kosem14,KS01,,
ERSEN,Kosem14,L01,,
ERSEN,Kosem14,T01,,
ERSEN,Kosem14,V01,,
ERSEN,Kosem14,Z01,,
ERSEN,Kosem15,D01,,
ERSEN,Kosem15,H01,,
ERSEN,Kosem15,KS01,,
ERSEN,Kosem15,L01,,
ERSEN,Kosem15,T01,,
ERSEN,Kosem15,V01,,
ERSEN,Kosem15,Z01,,
ERSEN,Kosem16,D01,,
ERSEN,Kosem16,H01,,
ERSEN,Kosem16,KS01,,
ERSEN,Kosem16,T01,,
ERSEN,Kosem16,V01,,
ERSEN,Kosem16,Z01,,
ERSEN,Kosem17,D01,,
ERSEN,Kosem17,H01,,
ERSEN,Kosem17,O01,,
ERSEN,Kosem17,V01,,
ERSEN,Kosem17,Z01,,
ERSEN,Kosem18,D01,,
ERSEN,Kosem18,E01,,
ERSEN,KOSEM2006,D01,,
ERSEN,KOSEM2006,G01,,
ERSEN,KOSEM2006,KS01,,
ERSEN,KOSEM2006,V01,,
ERSEN,KOSEM2006,Z01,,
ERSEN,KOSEM2007,D01,,
ERSEN,KOSEM2007,G01,,
ERSEN,KOSEM2007,KS01,,
ERSEN,KOSEM2007,V01,,
ERSEN,KOSEM2007,Z01,,
ERSEN,KOSEM2008,D01,,
ERSEN,KOSEM2008,KS01,,
ERSEN,KOSEM2008,V01,,
ERSEN,KOSEM2008,Z01,,
ERSEN,KOSEM2009,D01,,
ERSEN,KOSEM2009,KS01,,
ERSEN,KOSEM2009,T01,,
ERSEN,KOSEM2009,V01,,
ERSEN,KOSEM2009,Z01,,
ERSEN,KOSEM2010,D01,,
ERSEN,KOSEM2010,KS01,,
ERSEN,KOSEM2010,T01,,
ERSEN,KOSEM2010,V01,,
ERSEN,KOSEM2010,Z01,,
ERSEN,KOSEM2011,D01,,
ERSEN,KOSEM2011,KS01,,
ERSEN,KOSEM2011,T01,,
ERSEN,KOSEM2011,V01,,
ERSEN,KOSEM2011,Z01,,
ERSEN,KOSEM2012,D01,,
ERSEN,KOSEM2012,KS01,,
ERSEN,KOSEM2012,T01,,
ERSEN,KOSEM2012,V01,,
ERSEN,KOSEM2012,Z01,,
ERSEN,KOSEM2013,D01,,
ERSEN,KOSEM2013,KS01,,
ERSEN,KOSEM2013,L01,,
ERSEN,KOSEM2013,T01,,
ERSEN,KOSEM2013,V01,,
ERSEN,KOSEM2013,Z01,,
ERSEN,KOSEM2014,D01,,
ERSEN,KOSEM2014,KS01,,
ERSEN,KOSEM2014,L01,,
ERSEN,KOSEM2014,T01,,
ERSEN,KOSEM2014,V01,,
ERSEN,KOSEM2014,Z01,,
ERSEN,KOSEM2016,D01,,
ERSEN,KOSEM2016,H01,,
ERSEN,KOSEM2016,KS01,,
ERSEN,KOSEM2016,L01,,
ERSEN,KOSEM2016,T01,,
ERSEN,KOSEM2016,V01,,
ERSEN,KOSEM2016,Z01,,
ERSEN,Kosem2017,D01,,
ERSEN,Kosem2017,H01,,
ERSEN,Kosem2017,KS01,,
ERSEN,Kosem2017,L01,,
ERSEN,Kosem2017,T01,,
ERSEN,Kosem2017,V01,,
ERSEN,Kosem2017,Z01,,
ERSEN,Kosem2018,D01,,
ERSEN,Kosem2018,H01,,
ERSEN,Kosem2018,KS01,,
ERSEN,Kosem2018,L01,,
ERSEN,Kosem2018,T01,,
ERSEN,Kosem2018,V01,,
ERSEN,Kosem2018,Z01,,
ERSEN,KOSEM2023,D01,,
ERSEN,KOSEM2023,H01,,
ERSEN,KOSEM2023,O01,,
ERSEN,KOSEM2023,T01,,
ERSEN,KOSEM2023,V01,,
ERSEN,KOSEM2023,Z01,,
ERSEN,Kosem22,D01,,
ERSEN,Kosem22,H01,,
ERSEN,Kosem22,O01,,
ERSEN,Kosem22,T01,,
ERSEN,Kosem22,V01,,
ERSEN,Kosem22,Z01,,
ERSEN,KOSEM23,A01,,
ERSEN,KOSEM23,D01,,
ERSEN,KOSEM23,E01,,
ERSEN,KOSEM23,F01,,
ERSEN,KOSEM23,G01,,
ERSEN,KOSEM23,H01,,
ERSEN,KOSEM23,K01,,
ERSEN,KOSEM23,KS01,,
ERSEN,KOSEM23,O01,,
ERSEN,KOSEM23,R01,,
ERSEN,KOSEM23,T01,,
ERSEN,KOSEM23,T02,,
ERSEN,KOSEM23,U01,,
ERSEN,KOSEM23,V01,,
ERSEN,KOSEM23,Z01,,
ESENEY,Kosem18,A01,,
ESENEY,Kosem18,G01,,
ESENEY,Kosem18,KS01,,
ESENEY,KOSEM2023,A01,,
ESENEY,KOSEM2023,G01,,
ESENEY,KOSEM2023,KS01,,
ESENEY,Kosem22,A01,,
ESENEY,Kosem22,G01,,
ESENEY,Kosem22,KS01,,
ESENEY,KOSEM23,A01,,
ESENEY,KOSEM23,G01,,
ESENEY,KOSEM23,KS01,,
ESENEY,KOSEM23,YA,,
FAMILYMOOL,Kosem15,F01,,
FAMILYMOOL,Kosem16,F01,,
FAMILYMOOL,Kosem17,F01,,
FAMILYMOOL,Kosem18,F01,,
FAMILYMOOL,KOSEM2023,F01,,
FAMILYMOOL,Kosem22,F01,,
FAMILYMOOL,KOSEM23,F01,,
FARIDA,Kosem18,T02,,
FARIDA,KOSEM2023,T02,,
FARIDA,Kosem22,T02,,
FARIDA,KOSEM23,T02,,
FUNDA,Kosem15,V01,,
FUNDA,Kosem16,V01,,
FUNDA,Kosem17,V01,,
FUNDA,Kosem18,A01,,
FUNDA,Kosem18,G01,,
FUNDA,Kosem18,V01,,
FUNDA,KOSEM2016,V01,,
FUNDA,Kosem2017,V01,,
FUNDA,Kosem2018,V01,,
FUNDA,KOSEM2023,A01,,
FUNDA,KOSEM2023,G01,,
FUNDA,KOSEM2023,V01,,
FUNDA,Kosem22,A01,,
FUNDA,Kosem22,G01,,
FUNDA,Kosem22,V01,,
FUNDA,KOSEM23,A01,,
FUNDA,KOSEM23,G01,,
FUNDA,KOSEM23,U01,,
FUNDA,KOSEM23,V01,,
FUNDA1,Kosem15,V01,,
FUNDA1,Kosem16,V01,,
FUNDA1,Kosem17,V01,,
FUNDA1,Kosem18,A01,,
FUNDA1,Kosem18,G01,,
FUNDA1,KOSEM2016,V01,,
FUNDA1,Kosem2017,V01,,
FUNDA1,Kosem2018,V01,,
FUNDA1,KOSEM2023,A01,,
FUNDA1,KOSEM2023,G01,,
FUNDA1,Kosem22,A01,,
FUNDA1,Kosem22,G01,,
FUNDA1,Kosem22,V01,,
FUNDA1,KOSEM23,A01,,
FUNDA1,KOSEM23,G01,,
FUNDA1,KOSEM23,U01,,
FUNDA1,KOSEM23,Z01,,
HALIL,Kosem15,V01,,
HALIL,Kosem16,V01,,
HALIL,Kosem17,V01,,
HALIL,Kosem18,V01,,
HALIL,KOSEM2016,V01,,
HALIL,Kosem2017,V01,,
HALIL,Kosem2018,V01,,
HALIL,KOSEM2023,V01,,
HALIL,Kosem22,V01,,
HALIL,KOSEM23,V01,,
halil,KOSEM,D01,,
halil,KOSEM,G01,,
halil,KOSEM,KS01,,
halil,KOSEM,V01,,
halil,KOSEM,Z01,,
halil,Kosem13,D01,,
halil,Kosem13,KS01,,
halil,Kosem13,L01,,
halil,Kosem13,T01,,
halil,Kosem13,V01,,
halil,Kosem13,Z01,,
halil,Kosem14,D01,,
halil,Kosem14,H01,,
halil,Kosem14,KS01,,
halil,Kosem14,L01,,
halil,Kosem14,T01,,
halil,Kosem14,V01,,
halil,Kosem14,Z01,,
halil,Kosem15,D01,,
halil,Kosem15,E01,,
halil,Kosem15,F01,,
halil,Kosem15,H01,,
halil,Kosem15,KS01,,
halil,Kosem15,L01,,
halil,Kosem15,R01,,
halil,Kosem15,T01,,
halil,Kosem15,V01,,
halil,Kosem15,Z01,,
halil,Kosem16,D01,,
halil,Kosem16,E01,,
halil,Kosem16,F01,,
halil,Kosem16,H01,,
halil,Kosem16,KS01,,
halil,Kosem16,L01,,
halil,Kosem16,R01,,
halil,Kosem16,T01,,
halil,Kosem16,V01,,
halil,Kosem16,Z01,,
halil,Kosem17,D01,,
halil,Kosem17,E01,,
halil,Kosem17,F01,,
halil,Kosem17,H01,,
halil,Kosem17,KS01,,
halil,Kosem17,L01,,
halil,KOSEM17,O01,,
halil,Kosem17,R01,,
halil,Kosem17,T01,,
halil,Kosem17,V01,,
halil,Kosem17,Z01,,
halil,Kosem18,B01,,
halil,Kosem18,D01,,
halil,Kosem18,E01,,
halil,Kosem18,F01,,
halil,Kosem18,H01,,
halil,Kosem18,K01,,
halil,Kosem18,KS01,,
halil,Kosem18,L01,,
halil,Kosem18,O01,,
halil,Kosem18,R01,,
halil,Kosem18,T01,,
halil,Kosem18,T02,,
halil,Kosem18,U01,,
halil,Kosem18,V01,,
halil,Kosem18,Z01,,
halil,KOSEM2006,D01,,
halil,KOSEM2006,G01,,
halil,KOSEM2006,KS01,,
halil,KOSEM2006,V01,,
halil,KOSEM2006,Z01,,
halil,KOSEM2007,D01,,
halil,KOSEM2007,G01,,
halil,KOSEM2007,KS01,,
halil,KOSEM2007,V01,,
halil,KOSEM2007,Z01,,
halil,KOSEM2008,D01,,
halil,KOSEM2008,KS01,,
halil,KOSEM2008,V01,,
halil,KOSEM2008,Z01,,
halil,KOSEM2009,D01,,
halil,KOSEM2009,KS01,,
halil,KOSEM2009,T01,,
halil,KOSEM2009,V01,,
halil,KOSEM2009,Z01,,
halil,KOSEM2010,D01,,
halil,KOSEM2010,KS01,,
halil,KOSEM2010,T01,,
halil,KOSEM2010,V01,,
halil,KOSEM2010,Z01,,
halil,KOSEM2011,D01,,
halil,KOSEM2011,H01,,
halil,KOSEM2011,KS01,,
halil,KOSEM2011,T01,,
halil,KOSEM2011,TA01,,
halil,KOSEM2011,V01,,
halil,KOSEM2011,Z01,,
halil,KOSEM2012,D01,,
halil,KOSEM2012,KS01,,
halil,KOSEM2012,T01,,
halil,KOSEM2012,V01,,
halil,KOSEM2012,Z01,,
halil,KOSEM2013,D01,,
halil,KOSEM2013,KS01,,
halil,KOSEM2013,L01,,
halil,KOSEM2013,T01,,
halil,KOSEM2013,V01,,
halil,KOSEM2013,Z01,,
halil,KOSEM2014,D01,,
halil,KOSEM2014,KS01,,
halil,KOSEM2014,L01,,
halil,KOSEM2014,T01,,
halil,KOSEM2014,V01,,
halil,KOSEM2014,Z01,,
halil,KOSEM2016,D01,,
halil,KOSEM2016,H01,,
halil,KOSEM2016,KS01,,
halil,KOSEM2016,L01,,
halil,KOSEM2016,T01,,
halil,KOSEM2016,V01,,
halil,KOSEM2016,Z01,,
halil,Kosem2017,D01,,
halil,Kosem2017,H01,,
halil,Kosem2017,KS01,,
halil,Kosem2017,L01,,
halil,Kosem2017,T01,,
halil,Kosem2017,V01,,
halil,Kosem2017,Z01,,
halil,Kosem2018,D01,,
halil,Kosem2018,H01,,
halil,Kosem2018,KS01,,
halil,Kosem2018,L01,,
halil,Kosem2018,T01,,
halil,Kosem2018,V01,,
halil,Kosem2018,Z01,,
halil,KOSEM2023,B01,,
halil,KOSEM2023,D01,,
halil,KOSEM2023,E01,,
halil,KOSEM2023,F01,,
halil,KOSEM2023,H01,,
halil,KOSEM2023,K01,,
halil,KOSEM2023,KS01,,
halil,KOSEM2023,L01,,
halil,KOSEM2023,O01,,
halil,KOSEM2023,R01,,
halil,KOSEM2023,T01,,
halil,KOSEM2023,T02,,
halil,KOSEM2023,U01,,
halil,KOSEM2023,V01,,
halil,KOSEM2023,Z01,,
halil,Kosem22,B01,,
halil,Kosem22,D01,,
halil,Kosem22,E01,,
halil,Kosem22,F01,,
halil,Kosem22,H01,,
halil,Kosem22,K01,,
halil,Kosem22,KS01,,
halil,Kosem22,L01,,
halil,Kosem22,O01,,
halil,Kosem22,R01,,
halil,Kosem22,T01,,
halil,Kosem22,T02,,
halil,Kosem22,U01,,
halil,Kosem22,V01,,
halil,Kosem22,Z01,,
halil,KOSEM23,B01,,
halil,KOSEM23,D01,,
halil,KOSEM23,E01,,
halil,KOSEM23,F01,,
halil,KOSEM23,H01,,
halil,KOSEM23,K01,,
halil,KOSEM23,KS01,,
halil,KOSEM23,L01,,
halil,KOSEM23,O01,,
halil,KOSEM23,R01,,
halil,KOSEM23,T01,,
halil,KOSEM23,T02,,
halil,KOSEM23,U01,,
halil,KOSEM23,V01,,
halil,KOSEM23,Z01,,
hamidiye,Kosem14,H01,,
hamidiye,Kosem15,H01,,
hamidiye,Kosem16,H01,,
hamidiye,Kosem17,H01,,
hamidiye,Kosem18,H01,,
hamidiye,KOSEM2016,H01,,
hamidiye,Kosem2017,H01,,
hamidiye,Kosem2018,H01,,
hamidiye,KOSEM2023,H01,,
hamidiye,Kosem22,H01,,
hamidiye,KOSEM23,H01,,
HATICE,Kosem15,V01,,
HATICE,Kosem16,V01,,
HATICE,Kosem17,V01,,
HATICE,Kosem18,V01,,
HATICE,KOSEM2016,V01,,
HATICE,Kosem2017,V01,,
HATICE,Kosem2018,V01,,
HATICE,KOSEM2023,V01,,
HATICE,Kosem22,V01,,
HATICE,KOSEM23,V01,,
internet,Kosem18,O01,,
internet,KOSEM2023,O01,,
internet,Kosem22,O01,,
internet,KOSEM23,O01,,
kart,Kosem15,E01,,
kart,Kosem15,F01,,
kart,Kosem15,R01,,
kart,Kosem16,E01,,
kart,Kosem16,F01,,
kart,Kosem16,R01,,
kart,Kosem17,E01,,
kart,Kosem17,F01,,
kart,Kosem17,R01,,
kart,Kosem18,E01,,
kart,Kosem18,F01,,
kart,Kosem18,R01,,
kart,KOSEM2023,E01,,
kart,KOSEM2023,F01,,
kart,KOSEM2023,R01,,
kart,Kosem22,E01,,
kart,Kosem22,F01,,
kart,Kosem22,R01,,
kart,KOSEM23,E01,,
kart,KOSEM23,F01,,
kart,KOSEM23,R01,,
KGCEP,Kosem16,D01,,
KGCEP,Kosem16,E01,,
KGCEP,Kosem16,F01,,
KGCEP,Kosem16,H01,,
KGCEP,Kosem16,KS01,,
KGCEP,Kosem16,L01,,
KGCEP,Kosem16,R01,,
KGCEP,Kosem16,T01,,
KGCEP,Kosem16,V01,,
KGCEP,Kosem16,Z01,,
KGCEP,Kosem17,D01,,
KGCEP,Kosem17,E01,,
KGCEP,Kosem17,F01,,
KGCEP,Kosem17,H01,,
KGCEP,Kosem17,KS01,,
KGCEP,Kosem17,O01,,
KGCEP,Kosem17,R01,,
KGCEP,Kosem17,T01,,
KGCEP,Kosem17,V01,,
KGCEP,Kosem17,Z01,,
KGCEP,Kosem18,D01,,
KGCEP,Kosem18,E01,,
KGCEP,Kosem18,F01,,
KGCEP,Kosem18,H01,,
KGCEP,Kosem18,KS01,,
KGCEP,Kosem18,O01,,
KGCEP,Kosem18,R01,,
KGCEP,Kosem18,T01,,
KGCEP,Kosem18,U01,,
KGCEP,Kosem18,V01,,
KGCEP,Kosem18,Z01,,
KGCEP,KOSEM2023,D01,,
KGCEP,KOSEM2023,E01,,
KGCEP,KOSEM2023,F01,,
KGCEP,KOSEM2023,H01,,
KGCEP,KOSEM2023,KS01,,
KGCEP,KOSEM2023,O01,,
KGCEP,KOSEM2023,R01,,
KGCEP,KOSEM2023,T01,,
KGCEP,KOSEM2023,U01,,
KGCEP,KOSEM2023,V01,,
KGCEP,KOSEM2023,Z01,,
KGCEP,Kosem22,D01,,
KGCEP,Kosem22,E01,,
KGCEP,Kosem22,F01,,
KGCEP,Kosem22,H01,,
KGCEP,Kosem22,KS01,,
KGCEP,Kosem22,O01,,
KGCEP,Kosem22,R01,,
KGCEP,Kosem22,T01,,
KGCEP,Kosem22,U01,,
KGCEP,Kosem22,V01,,
KGCEP,Kosem22,Z01,,
KGCEP,KOSEM23,D01,,
KGCEP,KOSEM23,E01,,
KGCEP,KOSEM23,F01,,
KGCEP,KOSEM23,H01,,
KGCEP,KOSEM23,KS01,,
KGCEP,KOSEM23,O01,,
KGCEP,KOSEM23,R01,,
KGCEP,KOSEM23,T01,,
KGCEP,KOSEM23,U01,,
KGCEP,KOSEM23,V01,,
KGCEP,KOSEM23,Z01,,
KLAS,Kosem14,H01,,
KLAS,Kosem15,H01,,
KLAS,Kosem16,H01,,
KLAS,Kosem17,H01,,
KLAS,Kosem18,H01,,
KLAS,KOSEM2016,H01,,
KLAS,Kosem2017,H01,,
KLAS,Kosem2018,H01,,
KLAS,KOSEM2023,H01,,
KLAS,Kosem22,H01,,
KLAS,KOSEM23,H01,,
Korgun,KOSEM,D01,,
Korgun,KOSEM,G01,,
Korgun,KOSEM,KS01,,
Korgun,KOSEM,V01,,
Korgun,KOSEM,Z01,,
Korgun,Kosem14,D01,,
Korgun,Kosem14,H01,,
Korgun,Kosem14,KS01,,
Korgun,Kosem14,L01,,
Korgun,Kosem14,T01,,
Korgun,Kosem14,V01,,
Korgun,Kosem14,Z01,,
Korgun,Kosem15,D01,,
Korgun,Kosem15,E01,,
Korgun,Kosem15,F01,,
Korgun,Kosem15,H01,,
Korgun,Kosem15,KS01,,
Korgun,Kosem15,L01,,
Korgun,Kosem15,R01,,
Korgun,Kosem15,T01,,
Korgun,Kosem15,V01,,
Korgun,Kosem15,Z01,,
Korgun,Kosem16,D01,,
Korgun,Kosem16,E01,,
Korgun,Kosem16,F01,,
Korgun,Kosem16,H01,,
Korgun,Kosem16,KS01,,
Korgun,Kosem16,L01,,
Korgun,Kosem16,R01,,
Korgun,Kosem16,T01,,
Korgun,Kosem16,V01,,
Korgun,Kosem16,Z01,,
Korgun,Kosem17,D01,,
Korgun,Kosem17,E01,,
Korgun,Kosem17,F01,,
Korgun,Kosem17,H01,,
Korgun,Kosem17,KS01,,
Korgun,Kosem17,O01,,
Korgun,Kosem17,R01,,
Korgun,Kosem17,T01,,
Korgun,Kosem17,V01,,
Korgun,Kosem17,Z01,,
Korgun,Kosem18,D01,,
Korgun,Kosem18,E01,,
Korgun,Kosem18,F01,,
Korgun,Kosem18,H01,,
Korgun,Kosem18,KS01,,
Korgun,Kosem18,O01,,
Korgun,Kosem18,R01,,
Korgun,Kosem18,T01,,
Korgun,Kosem18,V01,,
Korgun,Kosem18,Z01,,
Korgun,KOSEM2006,D01,,
Korgun,KOSEM2006,G01,,
Korgun,KOSEM2006,KS01,,
Korgun,KOSEM2006,V01,,
Korgun,KOSEM2006,Z01,,
Korgun,KOSEM2007,D01,,
Korgun,KOSEM2007,G01,,
Korgun,KOSEM2007,KS01,,
Korgun,KOSEM2007,V01,,
Korgun,KOSEM2007,Z01,,
Korgun,KOSEM2008,D01,,
Korgun,KOSEM2008,KS01,,
Korgun,KOSEM2008,V01,,
Korgun,KOSEM2008,Z01,,
Korgun,KOSEM2009,D01,,
Korgun,KOSEM2009,KS01,,
Korgun,KOSEM2009,T01,,
Korgun,KOSEM2009,V01,,
Korgun,KOSEM2009,Z01,,
Korgun,KOSEM2010,D01,,
Korgun,KOSEM2010,KS01,,
Korgun,KOSEM2010,T01,,
Korgun,KOSEM2010,V01,,
Korgun,KOSEM2010,Z01,,
Korgun,KOSEM2011,D01,,
Korgun,KOSEM2011,H01,,
Korgun,KOSEM2011,KS01,,
Korgun,KOSEM2011,T01,,
Korgun,KOSEM2011,TA01,,
Korgun,KOSEM2011,V01,,
Korgun,KOSEM2011,Z01,,
Korgun,KOSEM2012,D01,,
Korgun,KOSEM2012,KS01,,
Korgun,KOSEM2012,T01,,
Korgun,KOSEM2012,V01,,
Korgun,KOSEM2012,Z01,,
Korgun,KOSEM2013,D01,,
Korgun,KOSEM2013,KS01,,
Korgun,KOSEM2013,T01,,
Korgun,KOSEM2013,V01,,
Korgun,KOSEM2013,Z01,,
Korgun,KOSEM2014,D01,,
Korgun,KOSEM2014,KS01,,
Korgun,KOSEM2014,L01,,
Korgun,KOSEM2014,T01,,
Korgun,KOSEM2014,V01,,
Korgun,KOSEM2014,Z01,,
Korgun,KOSEM2016,D01,,
Korgun,KOSEM2016,H01,,
Korgun,KOSEM2016,KS01,,
Korgun,KOSEM2016,L01,,
Korgun,KOSEM2016,T01,,
Korgun,KOSEM2016,V01,,
Korgun,KOSEM2016,Z01,,
Korgun,Kosem2017,D01,,
Korgun,Kosem2017,H01,,
Korgun,Kosem2017,KS01,,
Korgun,Kosem2017,L01,,
Korgun,Kosem2017,T01,,
Korgun,Kosem2017,V01,,
Korgun,Kosem2017,Z01,,
Korgun,Kosem2018,D01,,
Korgun,Kosem2018,H01,,
Korgun,Kosem2018,KS01,,
Korgun,Kosem2018,L01,,
Korgun,Kosem2018,T01,,
Korgun,Kosem2018,V01,,
Korgun,Kosem2018,Z01,,
Korgun,KOSEM2023,D01,,
Korgun,KOSEM2023,E01,,
Korgun,KOSEM2023,F01,,
Korgun,KOSEM2023,H01,,
Korgun,KOSEM2023,KS01,,
Korgun,KOSEM2023,O01,,
Korgun,KOSEM2023,R01,,
Korgun,KOSEM2023,T01,,
Korgun,KOSEM2023,V01,,
Korgun,KOSEM2023,Z01,,
Korgun,Kosem22,D01,,
Korgun,Kosem22,E01,,
Korgun,Kosem22,F01,,
Korgun,Kosem22,H01,,
Korgun,Kosem22,KS01,,
Korgun,Kosem22,O01,,
Korgun,Kosem22,R01,,
Korgun,Kosem22,T01,,
Korgun,Kosem22,V01,,
Korgun,Kosem22,Z01,,
Korgun,KOSEM23,D01,,
Korgun,KOSEM23,E01,,
Korgun,KOSEM23,F01,,
Korgun,KOSEM23,H01,,
Korgun,KOSEM23,KS01,,
Korgun,KOSEM23,O01,,
Korgun,KOSEM23,R01,,
Korgun,KOSEM23,T01,,
Korgun,KOSEM23,V01,,
Korgun,KOSEM23,Z01,,
Korgun_Admin,KOSEM,*,,
Korgun_Admin,KOSEM,D01,,
Korgun_Admin,KOSEM,G01,,
Korgun_Admin,KOSEM,KS01,,
Korgun_Admin,KOSEM,V01,,
Korgun_Admin,KOSEM,Z01,,
Korgun_Admin,KOSEM2006,D01,,
Korgun_Admin,KOSEM2006,G01,,
Korgun_Admin,KOSEM2006,KS01,,
Korgun_Admin,KOSEM2006,V01,,
Korgun_Admin,KOSEM2006,Z01,,
Korgun_Admin,KOSEM2007,D01,,
Korgun_Admin,KOSEM2007,G01,,
Korgun_Admin,KOSEM2007,KS01,,
Korgun_Admin,KOSEM2007,V01,,
Korgun_Admin,KOSEM2007,Z01,,
Korgun_Admin,KOSEM2008,D01,,
Korgun_Admin,KOSEM2008,KS01,,
Korgun_Admin,KOSEM2008,V01,,
Korgun_Admin,KOSEM2008,Z01,,
Korgun_Admin,KOSEM2009,D01,,
Korgun_Admin,KOSEM2009,KS01,,
Korgun_Admin,KOSEM2009,T01,,
Korgun_Admin,KOSEM2009,V01,,
Korgun_Admin,KOSEM2009,Z01,,
Korgun_Admin,KOSEM2010,D01,,
Korgun_Admin,KOSEM2010,KS01,,
Korgun_Admin,KOSEM2010,T01,,
Korgun_Admin,KOSEM2010,V01,,
Korgun_Admin,KOSEM2010,Z01,,
Korgun_Admin,KOSEM2011,D01,,
Korgun_Admin,KOSEM2011,KS01,,
Korgun_Admin,KOSEM2011,T01,,
Korgun_Admin,KOSEM2011,V01,,
Korgun_Admin,KOSEM2011,Z01,,
Korgun_Admin,KOSEM2012,D01,,
Korgun_Admin,KOSEM2012,KS01,,
Korgun_Admin,KOSEM2012,T01,,
Korgun_Admin,KOSEM2012,V01,,
Korgun_Admin,KOSEM2012,Z01,,
Korgun_Admin,KOSEM2013,D01,,
Korgun_Admin,KOSEM2013,KS01,,
Korgun_Admin,KOSEM2013,T01,,
Korgun_Admin,KOSEM2013,V01,,
Korgun_Admin,KOSEM2013,Z01,,
Korgun_Admin,KOSEM2014,D01,,
Korgun_Admin,KOSEM2014,KS01,,
Korgun_Admin,KOSEM2014,T01,,
Korgun_Admin,KOSEM2014,V01,,
Korgun_Admin,KOSEM2014,Z01,,
KÜBRA,Kosem18,H01,,
KÜBRA,KOSEM2023,H01,,
KÜBRA,KOSEM23,H01,,
laleli,KOSEM,D01,,
laleli,KOSEM,G01,,
laleli,KOSEM,KS01,,
laleli,KOSEM,V01,,
