SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
126 9108,0,0,01,72.0,US,2011-06-02 00:00:00,*,,,,
126 9109,0,0,01,65.0,US,2011-05-30 00:00:00,*,,,,
126 9110,0,0,01,79.0,US,2011-06-03 00:00:00,*,,,,
126 9110-A,0,0,01,79.0,US,2011-06-03 00:00:00,*,,,,
126 9111,0,0,01,79.0,US,2011-06-02 00:00:00,*,,,,
126 9112 ,0,0,01,79.0,US,2011-06-02 00:00:00,*,,,,
126 9114,0,0,01,73.0,US,2011-06-02 00:00:00,*,,,,
126 9115,0,0,01,65.0,US,2011-05-30 00:00:00,*,,,,
126 9116,0,0,01,74.0,US,2011-05-30 00:00:00,*,,,,
126 9117,0,0,01,68.0,US,2011-05-31 00:00:00,*,,,,
126 9118,0,0,01,79.0,US,2011-06-02 00:00:00,*,,,,
126 9119,0,0,01,83.0,US,2011-07-07 00:00:00,*,,,,
126 9120,0,0,01,70.0,US,2011-06-01 00:00:00,*,,,,
126 9122,0,0,01,70.0,US,2011-06-01 00:00:00,*,,,,
126 9124,0,0,01,79.0,US,2011-05-30 00:00:00,*,,,,
126 9125,0,0,01,92.0,US,2011-06-16 00:00:00,*,,,,
126 9125A,0,0,01,92.0,US,2011-06-16 00:00:00,*,,,,
126 9129,0,0,01,125.0,US,2011-05-31 00:00:00,*,,,,
126 9129 A,0,0,01,125.0,US,2011-06-16 00:00:00,*,,,,
126 9129-A,0,0,01,125.0,US,2011-05-31 00:00:00,*,,,,
126 9129-B,0,0,01,125.0,US,2011-05-31 00:00:00,*,,,,
126 9130,0,0,01,,US,2011-06-16 00:00:00,*,,,,
126 9131,0,0,01,72.0,US,2011-05-31 00:00:00,*,,,,
126 9132,0,0,01,92.0,US,2011-06-16 00:00:00,*,,,,
126 9133,0,0,01,125.0,US,2011-06-16 00:00:00,*,,,,
126 9133A,0,0,01,125.0,US,2011-06-16 00:00:00,*,,,,
126 9133-A,0,0,01,125.0,US,2011-05-30 00:00:00,*,,,,
126 9134,0,0,01,68.0,US,2011-07-08 00:00:00,*,,,,
126 9137,0,0,01,99.0,US,2011-05-31 00:00:00,*,,,,
126 9138,0,0,01,92.0,US,2011-05-31 00:00:00,*,,,,
126 9139,0,0,01,79.0,US,2011-05-30 00:00:00,*,,,,
126 9139-A,0,0,01,79.0,US,2011-05-30 00:00:00,*,,,,
126 9139-B,0,0,01,79.0,US,2011-05-30 00:00:00,*,,,,
126 9140,0,0,01,81.0,US,2011-06-02 00:00:00,*,,,,
126 9140-A,0,0,01,81.0,US,2011-06-02 00:00:00,*,,,,
126 9141,0,0,01,86.0,US,2011-05-30 00:00:00,*,,,,
126 9142,0,0,01,68.0,US,2011-05-30 00:00:00,*,,,,
126 9144,0,0,01,92.0,US,2011-05-30 00:00:00,*,,,,
126 9145,0,0,01,88.0,US,2011-06-02 00:00:00,*,,,,
126 9147,0,0,01,63.0,US,2011-05-30 00:00:00,*,,,,
126 9148,0,0,01,68.0,US,2011-05-31 00:00:00,*,,,,
126 9149,0,0,01,0.0,US,2011-04-14 17:41:29.767000,,,,,
126 9150,0,0,01,72.0,US,2011-05-30 00:00:00,*,,,,
126 9151,0,0,01,73.0,US,2011-06-02 00:00:00,*,,,,
126 9152,0,0,01,65.0,US,2011-05-31 00:00:00,*,,,,
126 9153,0,0,01,78.0,US,2011-07-07 00:00:00,*,,,,
126 9153-A,0,0,01,78.0,US,2011-07-07 00:00:00,*,,,,
126 9154,0,0,01,66.0,US,2011-05-31 00:00:00,*,,,,
126 9155,0,0,01,79.0,US,2011-06-03 00:00:00,*,,,,
126 9156,0,0,01,97.0,US,2011-05-30 00:00:00,*,,,,
126 9156-A,0,0,01,97.0,US,2011-05-30 00:00:00,*,,,,
126 9157,0,0,01,69.0,US,2011-05-30 00:00:00,*,,,,
126 9162,0,0,01,92.0,US,2011-06-01 00:00:00,*,,,,
126 9163,0,0,01,95.0,US,2011-06-02 00:00:00,*,,,,
126 9164,0,0,01,67.0,US,2011-05-31 00:00:00,*,,,,
126 9165,0,0,01,88.0,US,2011-06-02 00:00:00,*,,,,
126 9166,0,0,01,87.0,US,2011-06-02 00:00:00,*,,,,
126 9167,0,0,01,75.0,US,2011-06-02 00:00:00,*,,,,
126 9168,0,0,01,61.0,US,2011-06-02 00:00:00,*,,,,
126 9170,0,0,01,97.0,US,2011-05-30 00:00:00,*,,,,
126 9171,0,0,01,62.0,US,2011-05-30 00:00:00,*,,,,
126 9174,0,0,01,62.0,US,2011-05-31 00:00:00,*,,,,
126 9175,0,0,01,75.0,US,2011-05-30 00:00:00,*,,,,
126 9176,0,0,01,69.0,US,2011-05-30 00:00:00,*,,,,
126 9177,0,0,01,70.0,US,2011-07-07 00:00:00,*,,,,
126 9179,0,0,01,68.0,US,2011-05-30 00:00:00,*,,,,
126 9180,0,0,01,97.0,US,2011-05-30 00:00:00,*,,,,
126 9181,0,0,01,120.0,US,2011-05-30 00:00:00,*,,,,
126 9182,0,0,01,75.0,US,2011-05-31 00:00:00,*,,,,
126 9182-A,0,0,01,75.0,US,2011-06-01 00:00:00,*,,,,
126 9182-B,0,0,01,75.0,US,2011-06-01 00:00:00,*,,,,
126 9183,0,0,01,79.0,US,2011-06-03 00:00:00,*,,,,
126 9184,0,0,01,79.0,US,2011-06-03 00:00:00,*,,,,
126 9184-A,0,0,01,79.0,US,2011-06-03 00:00:00,*,,,,
126 9185,0,0,01,69.0,US,2011-05-30 00:00:00,*,,,,
126 9186,0,0,01,62.0,US,2011-05-31 00:00:00,*,,,,
126 9187,0,0,01,62.0,US,2011-05-31 00:00:00,*,,,,
126 9188,0,0,01,71.0,US,2011-05-31 00:00:00,*,,,,
126 9189,0,0,01,69.0,US,2011-05-30 00:00:00,*,,,,
126 9190,0,0,01,73.0,US,2011-05-31 00:00:00,*,,,,
126 9191,0,0,01,71.0,US,2011-05-30 00:00:00,*,,,,
126 9192,0,0,01,66.0,US,2011-05-30 00:00:00,*,,,,
126 9192-A,0,0,01,66.0,US,2011-05-30 00:00:00,*,,,,
126 9193,0,0,01,,US,2011-06-18 00:00:00,*,,,,
126 9194,0,0,01,73.0,US,2011-05-30 00:00:00,*,,,,
126 9194-A,0,0,01,73.0,US,2011-05-30 00:00:00,*,,,,
126 9194-B,0,0,01,70.0,US,2011-06-02 00:00:00,*,,,,
126 9195,0,0,01,61.0,US,2011-05-18 00:00:00,*,,,,
126 9197,0,0,01,71.0,US,2011-05-30 00:00:00,*,,,,
126 9198,0,0,01,63.0,US,2011-06-01 00:00:00,*,,,,
126 9199,0,0,01,67.0,US,2011-05-31 00:00:00,*,,,,
126 9202,0,0,01,64.0,US,2011-05-30 00:00:00,*,,,,
126 9203,0,0,01,68.0,US,2011-06-02 00:00:00,*,,,,
126 9204,0,0,01,115.0,US,2011-07-07 00:00:00,*,,,,
126 9205,0,0,01,63.0,US,2011-06-02 00:00:00,*,,,,
126 9206,0,0,01,64.0,US,2011-05-31 00:00:00,*,,,,
126 9207,0,0,01,62.0,US,2011-05-31 00:00:00,*,,,,
126 9208,0,0,01,62.0,US,2011-06-02 00:00:00,*,,,,
126 9209,0,0,01,62.0,US,2011-06-02 00:00:00,*,,,,
126 9214,0,0,01,65.0,US,2011-07-07 00:00:00,*,,,,
126 9215,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9216,0,0,01,,US,2011-06-17 00:00:00,*,,,,
126 9218,0,0,01,69.0,US,2011-05-31 00:00:00,*,,,,
126 9219,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9220,0,0,01,110.0,US,2011-07-07 00:00:00,*,,,,
126 9221,0,0,01,105.0,US,2012-09-03 00:00:00,*,,,,
126 9222,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9223,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9223-A,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9224,0,0,01,95.0,US,2011-07-07 00:00:00,*,,,,
126 9225,0,0,01,68.0,US,2011-07-07 00:00:00,*,,,,
126 9226,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9226A,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9228,0,0,01,110.0,US,2013-07-12 00:00:00,*,,,,
126 9229,0,0,01,65.0,US,2011-07-07 00:00:00,*,,,,
126 9230,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9230-A,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9231,0,0,01,79.0,US,2011-07-07 00:00:00,*,,,,
126 9231-A,0,0,01,79.0,US,2011-07-07 00:00:00,*,,,,
126 9232,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9233,0,0,01,97.0,US,2011-07-07 00:00:00,*,,,,
126 9234,0,0,01,92.0,US,2011-07-07 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.707000
126 9234,0,0,10,184.0,US,2013-10-28 00:00:00,*,,,,
126 9235,0,0,01,65.0,US,2011-07-07 00:00:00,*,,,,
126 9236,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9237,0,0,01,68.0,US,2011-07-07 00:00:00,*,,,,
126 9237-A,0,0,01,68.0,US,2011-07-07 00:00:00,*,,,,
126 9238,0,0,01,87.0,US,2011-07-07 00:00:00,*,,,,
126 9239,0,0,01,68.0,US,2011-07-07 00:00:00,*,,,,
126 9240,0,0,01,87.0,US,2011-07-07 00:00:00,*,,,,
126 9241,0,0,01,115.0,US,2011-07-07 00:00:00,*,,,,
126 9242,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9243,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9244,0,0,01,77.0,US,2011-07-09 00:00:00,*,,,,
126 9244-A,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9244-B,0,0,01,77.0,US,2011-07-09 00:00:00,*,,,,
126 9245,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9245A,0,0,01,82.0,US,2011-07-20 00:00:00,*,,,,
126 9245-A,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9246,0,0,01,67.0,US,2011-07-07 00:00:00,*,,,,
126 9247,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9248,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,,
126 9249,0,0,01,69.0,US,2011-07-07 00:00:00,*,,,,
126 9249-A,0,0,01,69.0,US,2011-07-07 00:00:00,*,,,,
126 9250,4,0,10,45.0,US,2022-05-14 00:00:00,,,,,
126 9251,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9252,0,0,01,115.0,US,2011-07-07 00:00:00,*,,,,
126 9253,0,0,01,102.0,US,2011-07-07 00:00:00,*,,,,
126 9254,0,0,01,72.0,US,2011-07-07 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.707000
126 9254,0,0,10,144.0,US,2013-10-28 00:00:00,*,,,,
126 9255,0,0,01,75.0,US,2011-07-07 00:00:00,*,,,,
126 9256,0,0,01,67.0,US,2011-07-07 00:00:00,*,,,,
126 9257,0,0,01,107.0,US,2011-07-07 00:00:00,*,,,,
126 9258,0,0,01,115.0,US,2011-07-07 00:00:00,*,,,,
126 9259,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9260,0,0,01,105.0,US,2011-07-07 00:00:00,*,,,,
126 9261,0,0,01,98.0,US,2011-07-07 00:00:00,*,,,,
126 9263,0,0,01,87.0,US,2011-07-07 00:00:00,*,,,,
126 9264,0,0,01,69.0,US,2011-07-07 00:00:00,*,,,,
126 9265,0,0,01,68.0,US,2011-07-07 00:00:00,*,,,,
126 9267,0,0,01,120.0,US,2011-07-07 00:00:00,*,,,,
126 9268,0,0,01,99.0,US,2011-07-07 00:00:00,*,,,,
126 9269,0,0,01,77.0,US,2011-07-07 00:00:00,*,,,,
126 9270,0,0,01,98.0,US,2011-07-07 00:00:00,*,,,,
126 9271,0,0,01,69.0,US,2011-07-07 00:00:00,*,,,,
126 9272,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9273,0,0,01,75.0,US,2011-07-07 00:00:00,*,,,,
126 9274,0,0,01,82.0,US,2011-07-07 00:00:00,*,,,,
126 9275,0,0,01,65.0,US,2011-07-07 00:00:00,*,,,,
126 9276,0,0,01,69.0,US,2011-07-07 00:00:00,*,,,,
126 9277,0,0,01,68.0,US,2011-07-07 00:00:00,*,,,,
126 9278,0,0,01,,US,2011-07-09 00:00:00,,,,,
126 9278,0,0,10,130.0,US,2013-10-28 00:00:00,*,,,,
126 9279,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9281,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9282,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9283,0,0,01,67.0,US,2011-08-15 00:00:00,*,,,,
126 9284,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9285,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9286,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9287,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9288,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9289,0,0,01,68.0,US,2011-07-25 00:00:00,*,,,,
126 9290,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9291,0,0,01,68.0,US,2011-07-20 00:00:00,*,,,,
126 9292,0,0,01,77.0,US,2011-07-20 00:00:00,*,,,,
126 9293,0,0,01,,US,2011-07-09 00:00:00,*,,,,
126 9294,0,0,01,82.0,US,2011-07-25 00:00:00,*,,,,
126 9295,0,0,01,89.0,US,2011-07-21 00:00:00,*,,,,
126 9296,0,0,01,79.0,US,2011-07-25 00:00:00,*,,,,
126 9300,0,0,01,125.0,US,2011-09-19 00:00:00,*,,,,
126 9301,0,0,01,98.0,US,2011-09-19 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.707000
126 9301,0,0,10,216.0,US,2013-10-28 00:00:00,*,,,,
126 9302,0,0,01,96.0,US,2011-08-11 00:00:00,*,,,,
126 9303,0,0,01,81.0,US,2011-08-15 00:00:00,*,,,,
126 9304,0,0,01,,US,2011-08-13 00:00:00,*,,,,
126 9305,0,0,01,83.0,US,2011-08-15 00:00:00,*,,,,
126 9306,0,0,01,,US,2011-08-24 00:00:00,*,,,,
126 9307,0,0,01,125.0,US,2012-09-05 00:00:00,*,,,,
126 9308,0,0,01,,US,2011-08-25 00:00:00,*,,,,
126 9309,0,0,01,,US,2011-08-25 00:00:00,*,,,,
126 9310,0,0,01,75.0,US,2011-12-02 00:00:00,*,,,,
126 9311,0,0,01,130.0,US,2011-09-16 00:00:00,*,,,,
126 9312,0,0,01,,US,2011-11-26 00:00:00,*,,,,
126 9314,0,0,01,75.0,US,2011-12-02 00:00:00,*,,,,
126 9314,0,0,10,150.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.890000
126 9318,0,0,01,88.0,US,2011-10-10 00:00:00,*,,,,
126 9319,0,0,01,115.0,US,2011-10-12 00:00:00,*,,,,
126 9320,0,0,01,65.0,US,2012-08-29 00:00:00,*,,,,
126 9321,0,0,01,110.0,US,2011-10-12 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.710000
126 9321,0,0,10,220.0,US,2013-10-28 00:00:00,*,,,,
126 9321-A,0,0,01,115.0,US,2011-10-13 00:00:00,*,,,,
126 9322,0,0,01,,US,2011-12-06 00:00:00,*,,,,
126 9323,0,0,01,105.0,US,2012-08-15 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.710000
126 9323,0,0,10,210.0,US,2013-12-24 00:00:00,*,,,,
126 9324,0,0,01,89.0,US,2011-10-13 00:00:00,*,,,,
126 9324-A,0,0,01,91.0,US,2011-10-15 00:00:00,*,,,,
126 9325,0,0,01,88.0,US,2011-11-02 00:00:00,*,,,,
126 9327,0,0,01,125.0,US,2011-11-02 00:00:00,*,,,,
126 9328,0,0,01,115.0,US,2011-11-16 00:00:00,*,,,,
126 9329,0,0,01,65.0,US,2011-11-16 00:00:00,*,,,,
126 9331,0,0,01,75.0,US,2011-12-23 00:00:00,*,,,,
126 9332,0,0,01,,US,2011-12-06 00:00:00,*,,,,
126 9333,0,0,01,75.0,US,2011-12-20 00:00:00,*,,,,
126 9334,0,0,01,,US,2011-12-06 00:00:00,*,,,,
126 9335,0,0,01,,US,2011-12-06 00:00:00,*,,,,
126 9336 ,36,0,10,60.0,US,2022-05-14 00:00:00,,,,,
126 9336 ,3137,0,10,40.0,US,2022-05-14 00:00:00,,,,,
126 9336 ,16290,0,10,60.0,US,2022-05-14 00:00:00,,,,,
126 9337,0,0,01,88.0,US,2011-12-23 00:00:00,*,,,,
126 9337,0,0,10,176.0,US,2013-11-05 00:00:00,*,,,Mehmeta,2013-11-05 15:30:37.787000
126 9338,0,0,10,120.0,US,2022-12-14 00:00:00,*,,,,
126 9339,0,0,01,67.0,US,2011-12-19 00:00:00,*,,,,
126 9339,660,0,01,69.0,US,2011-12-20 00:00:00,*,,,,
126 9340,0,0,01,67.0,US,2011-12-17 00:00:00,*,,,,
126 9341,0,0,01,,US,2011-12-12 00:00:00,*,,,,
126 9341-A,0,0,01,,US,2012-01-04 00:00:00,*,,,,
126 9342,0,0,01,67.0,US,2011-12-17 00:00:00,*,,,,
126 9343,0,0,01,65.0,US,2011-12-26 00:00:00,*,,,,
126 9344,0,0,01,75.0,US,2011-12-14 00:00:00,*,,,,
126 9345,0,0,01,,US,2011-12-15 00:00:00,*,,,,
126 9346,0,0,01,72.0,US,2011-12-19 00:00:00,*,,,,
126 9347,0,0,01,,US,2011-12-15 00:00:00,*,,,,
126 9348,0,0,01,,US,2011-12-15 00:00:00,*,,,,
126 9349,0,0,01,,US,2011-12-15 00:00:00,*,,,,
126 9350,0,0,01,67.0,US,2011-12-17 00:00:00,*,,,,
126 9351,0,0,01,77.0,US,2011-12-17 00:00:00,*,,,,
126 9352,0,0,01,67.0,US,2011-12-17 00:00:00,*,,,,
126 9353,0,0,01,82.0,US,2011-12-19 00:00:00,*,,,,
126 9354,0,0,01,77.0,US,2011-12-19 00:00:00,*,,,,
126 9355,0,0,01,62.0,US,2011-12-20 00:00:00,*,,,,
126 9356,0,0,01,72.0,US,2011-12-20 00:00:00,*,,,,
126 9357,0,0,01,,US,2011-12-21 00:00:00,*,,,,
126 9358,0,0,01,,US,2011-12-21 00:00:00,*,,,,
126 9359,0,0,01,115.0,US,2011-12-26 00:00:00,*,,,,
126 9360,0,0,01,,US,2011-12-21 00:00:00,*,,,,
126 9361,0,0,01,,US,2011-12-21 00:00:00,*,,,,
126 9362,0,0,01,,US,2011-12-23 00:00:00,*,,,,
126 9363,0,0,01,62.0,US,2011-12-26 00:00:00,*,,,,
126 9364,0,0,01,,US,2011-12-27 00:00:00,*,,,,
126 9365,0,0,01,,US,2011-12-27 00:00:00,*,,,,
126 9366,0,0,01,,US,2011-12-27 00:00:00,*,,,,
126 9367,0,0,01,87.0,US,2011-12-29 00:00:00,*,,,,
126 9368,0,0,01,,US,2011-12-27 00:00:00,*,,,,
126 9369,0,0,01,74.0,US,2011-12-29 00:00:00,*,,,,
126 9370,0,0,01,74.0,US,2011-12-29 00:00:00,*,,,,
126 9371,0,0,01,70.0,US,2011-12-29 00:00:00,*,,,,
126 9373,0,0,01,72.0,US,2011-12-31 00:00:00,*,,,,
126 9373-A,0,0,01,,US,2012-01-04 00:00:00,*,,,,
126 9374,0,0,01,75.0,US,2012-01-03 00:00:00,*,,,,
126 9375,0,0,01,,US,2012-01-02 00:00:00,*,,,,
126 9376,0,0,01,,US,2012-01-04 00:00:00,*,,,,
126 9378,0,0,01,,US,2012-01-05 00:00:00,*,,,,
126 9379,0,0,01,,US,2012-01-05 00:00:00,*,,,,
126 9380,0,0,01,,US,2012-01-05 00:00:00,*,,,,
126 9381,0,0,01,,US,2012-01-10 00:00:00,*,,,,
126 9382,0,0,01,,US,2012-01-10 00:00:00,*,,,,
126 9383,0,0,01,,US,2012-01-11 00:00:00,*,,,,
126 9384,0,0,01,,US,2012-01-12 00:00:00,*,,,,
126 9385,0,0,01,,US,2012-01-11 00:00:00,*,,,,
126 9386,0,0,01,,US,2012-01-11 00:00:00,*,,,,
126 9387,0,0,01,,US,2012-01-14 00:00:00,*,,,,
126 9388,0,0,01,,US,2012-01-19 00:00:00,*,,,,
126 9389,0,0,01,,US,2012-01-19 00:00:00,*,,,,
126 9390,0,0,01,,US,2012-01-19 00:00:00,*,,,,
126 9391,0,0,01,,US,2012-01-20 00:00:00,*,,,,
126 9392,0,0,01,,US,2012-01-20 00:00:00,*,,,,
126 9393,0,0,01,,US,2012-01-20 00:00:00,*,,,,
126 9394,0,0,01,79.0,US,2012-01-21 00:00:00,*,,,,
126 9395,0,0,01,,US,2012-01-21 00:00:00,*,,,,
126 9396,0,0,01,,US,2012-01-23 00:00:00,*,,,,
126 9397,0,0,01,,US,2012-01-23 00:00:00,*,,,,
126 9398,0,0,01,,US,2012-01-23 00:00:00,*,,,,
126 9399,0,0,01,,US,2012-01-23 00:00:00,*,,,,
126 9400,0,0,01,,US,2012-01-24 00:00:00,*,,,,
126 9401,0,0,01,,US,2012-02-01 00:00:00,*,,,,
126 9402,0,0,01,,US,2012-02-04 00:00:00,*,,,,
126 9403,0,0,01,,US,2012-02-04 00:00:00,*,,,,
126 9404,0,0,01,,US,2012-02-04 00:00:00,*,,,,
126 948,0,0,10,110.0,US,2022-11-16 00:00:00,*,,,,
126 949,0,0,10,110.0,US,2022-11-14 00:00:00,*,,,,
126 9505,0,0,01,,US,2012-02-04 00:00:00,*,,,,
126 9506,0,0,01,,US,2012-02-04 00:00:00,*,,,,
126 9508,0,0,01,,US,2012-04-16 00:00:00,*,,,,
126 9509,0,0,10,150.0,US,2013-11-01 00:00:00,*,,,,
126 9510,14005,0,10,80.0,US,2022-12-27 00:00:00,,,,,
126 9513,0,0,01,,US,2012-02-13 00:00:00,*,,,,
126 9514,0,0,01,,US,2012-02-15 00:00:00,*,,,,
126 9519,0,0,01,,US,2012-02-23 00:00:00,*,,,,
126 9521,0,0,01,,US,2012-02-23 00:00:00,*,,,,
126 9522,0,0,01,,US,2012-03-02 00:00:00,*,,,,
126 9523,0,0,01,,US,2012-03-02 00:00:00,*,,,,
126 9524,0,0,01,,US,2012-03-03 00:00:00,*,,,,
126 9525,0,0,01,,US,2012-03-15 00:00:00,*,,,,
126 9526,0,0,01,,US,2012-03-14 00:00:00,*,,,,
126 9527,0,0,01,,US,2012-03-14 00:00:00,*,,,,
126 9528,0,0,01,,US,2012-03-14 00:00:00,*,,,,
126 9529,0,0,01,,US,2012-03-14 00:00:00,*,,,,
126 9530,0,0,01,,US,2012-03-14 00:00:00,*,,,,
126 9531,0,0,01,,US,2012-03-28 00:00:00,*,,,,
126 9534,0,0,01,,US,2012-03-28 00:00:00,*,,,,
126 9539,0,0,01,,US,2012-03-31 00:00:00,*,,,,
126 9544,0,0,01,,US,2012-03-24 00:00:00,*,,,,
126 9544-A,0,0,01,,US,2012-03-29 00:00:00,*,,,,
126 9545,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9546,0,0,01,,US,2012-03-28 00:00:00,*,,,,
126 9548,0,0,01,,US,2012-03-31 00:00:00,*,,,,
126 9550,0,0,01,,US,2012-05-01 00:00:00,*,,,,
126 9551,0,0,01,,US,2012-04-04 00:00:00,*,,,,
126 9564,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9566,0,0,01,,US,2012-04-14 00:00:00,*,,,,
126 9567,0,0,01,,US,2012-04-14 00:00:00,*,,,,
126 9568,0,0,01,,US,2012-04-17 00:00:00,*,,,,
126 9571,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9572,0,0,01,88.0,US,2012-08-09 00:00:00,*,,,,
126 9573,0,0,01,,US,2012-06-23 00:00:00,*,,,,
126 9574,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9575,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9576,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9577,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9578,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9579,0,0,01,,US,2012-06-05 00:00:00,*,,,,
126 9580,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9582,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9583,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9584,0,0,01,78.0,US,2012-08-08 00:00:00,*,,,,
126 9585,0,0,01,,US,2012-06-05 00:00:00,*,,,,
126 9586,0,0,01,,US,2012-06-05 00:00:00,*,,,,
126 9587,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9588,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9589,0,0,01,,US,2012-06-04 00:00:00,*,,,,
126 9590,0,0,01,,US,2012-06-09 00:00:00,*,,,,
126 9591,17,0,10,215.0,US,2022-11-01 00:00:00,,,,,
126 9591,1284,0,10,238.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 00:31:31.217000
126 9593,0,0,01,,US,2012-06-11 00:00:00,*,,,,
126 9594,0,0,01,,US,2012-06-15 00:00:00,*,,,,
126 9595,0,0,01,,US,2012-06-11 00:00:00,*,,,,
126 9596,0,0,01,125.0,US,2013-06-26 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.757000
126 9596,0,0,10,240.0,US,2013-10-28 00:00:00,*,,,,
126 9597,0,0,01,93.0,US,2012-09-07 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.757000
126 9597,0,0,10,186.0,US,2013-11-02 00:00:00,*,,,,
126 9598,0,0,01,75.0,US,2012-08-23 00:00:00,*,,,,
126 9599,0,0,01,,US,2012-06-20 00:00:00,*,,,,
126 9601,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9602,860,0,10,60.0,US,2022-05-30 00:00:00,,,,,
126 9602,13239,0,10,120.0,US,2022-11-14 00:00:00,,,,,
126 9603,0,0,01,,US,2012-06-26 00:00:00,*,,,,
126 9604,0,0,01,,US,2012-06-26 00:00:00,,,,,
126 9604,0,0,10,160.0,US,2013-11-01 00:00:00,*,,,,
126 9605,0,0,01,75.0,US,2012-08-29 00:00:00,*,,,,
126 9606,0,0,01,,US,2012-07-19 00:00:00,*,,,,
126 9607,0,0,10,150.0,US,2013-11-01 00:00:00,*,,,,
126 9608,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9609,0,0,01,,US,2012-07-19 00:00:00,*,,,,
126 9610 ,0,0,10,240.0,US,2013-10-28 00:00:00,*,,,,
126 9612,0,0,01,110.0,US,2012-08-28 00:00:00,*,,,,
126 9613,0,0,01,,US,2012-07-13 00:00:00,*,,,,
126 9617,0,0,10,170.0,US,2013-11-02 00:00:00,*,,,,
126 9619,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9620,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9621,0,0,01,,US,2012-07-16 00:00:00,*,,,,
126 9623,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9624,0,0,01,,US,2012-07-14 00:00:00,*,,,,
126 9625,0,0,01,,US,2012-07-16 00:00:00,*,,,,
126 9626,0,0,01,,US,2012-07-19 00:00:00,*,,,,
126 9627,0,0,01,,US,2012-07-19 00:00:00,*,,,,
126 9629,0,0,01,,US,2012-07-19 00:00:00,*,,,,
126 9630,0,0,01,,US,2012-07-19 00:00:00,*,,,,
126 9630,0,0,10,210.0,US,2013-11-14 00:00:00,*,,,Mehmeta,2013-11-14 17:22:14.407000
126 9636,0,0,10,150.0,US,2022-11-17 00:00:00,*,,,,
